iShares Russell 1000 ETF
Fund Holdings as of,"Jun 26, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"119,250,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","3,116,072,828.57","6.59","3,116,072,828.57","16,184,869.00","192.53","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","2,846,631,801.16","6.02","2,846,631,801.16","10,031,122.00","283.78","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","1,922,503,329.63","4.07","1,922,503,329.63","5,154,579.00","372.97","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","1,566,108,177.81","3.31","1,566,108,177.81","6,730,449.00","232.69","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","1,363,968,577.34","2.89","1,363,968,577.34","4,042,706.00","337.39","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","1,178,160,818.22","2.49","1,178,160,818.22","3,227,661.00","365.02","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","1,104,095,788.09","2.34","1,104,095,788.09","3,298,861.00","334.69","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","885,597,557.66","1.87","885,597,557.66","782,102.00","1,132.33","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","839,178,021.25","1.78","839,178,021.25","1,525,085.00","550.25","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","769,596,607.71","1.63","769,596,607.71","2,026,801.00","379.71","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","669,207,871.00","1.42","669,207,871.00","553,925.00","1,208.12","United States","NYSE","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","644,297,642.28","1.36","644,297,642.28","1,292,058.00","498.66","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","610,428,881.25","1.29","610,428,881.25","1,855,125.00","329.05","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","588,619,198.98","1.25","588,619,198.98","1,128,531.00","521.58","United States","NASDAQ","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","425,744,407.90","0.90","425,744,407.90","1,671,815.00","254.66","United States","NYSE","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","394,247,917.18","0.83","394,247,917.18","2,887,417.00","136.54","United States","NYSE","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","390,416,294.72","0.83","390,416,294.72","3,042,521.00","128.32","United States","NASDAQ","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","385,186,769.15","0.81","385,186,769.15","1,145,605.00","336.23","United States","NYSE","USD","1.00","USD","-"
