iShares Russell 1000 ETF
Fund Holdings as of,"Jun 25, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"119,150,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","3,255,888,071.86","6.80","3,255,888,071.86","16,633,739.00","195.74","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","2,817,240,764.05","5.89","2,817,240,764.05","10,238,927.00","275.15","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","1,859,762,696.04","3.89","1,859,762,696.04","5,270,988.00","352.83","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","1,547,674,272.48","3.23","1,547,674,272.48","6,817,648.00","227.01","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","1,422,729,458.01","2.97","1,422,729,458.01","4,139,331.00","343.71","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","1,243,696,293.00","2.60","1,243,696,293.00","3,282,300.00","378.91","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","1,155,814,136.43","2.41","1,155,814,136.43","3,377,697.00","342.19","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","963,685,568.88","2.01","963,685,568.88","794,098.00","1,213.56","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","842,410,465.64","1.76","842,410,465.64","1,551,772.00","542.87","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","752,253,644.16","1.57","752,253,644.16","2,005,368.00","375.12","United States","NASDAQ","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","647,025,232.24","1.35","647,025,232.24","1,930,727.00","335.12","United States","NYSE","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","642,087,515.27","1.34","642,087,515.27","569,383.00","1,127.69","United States","NYSE","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","639,447,689.74","1.34","639,447,689.74","1,310,854.00","487.81","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","609,557,254.06","1.27","609,557,254.06","1,144,558.00","532.57","United States","NASDAQ","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","418,818,508.88","0.88","418,818,508.88","1,710,301.00","244.88","United States","NYSE","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","416,686,830.63","0.87","416,686,830.63","3,136,049.00","132.87","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","413,009,830.80","0.86","413,009,830.80","3,002,616.00","137.55","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","395,428,178.64","0.83","395,428,178.64","1,196,382.00","330.52","United States","NYSE","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","376,618,400.00","0.79","376,618,400.00","563,800.00","668.00","United States","NASDAQ","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","358,563,273.36","0.75","358,563,273.36","892,348.00","401.82","United States","NASDAQ","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","358,002,643.32","0.75","358,002,643.32","3,092,094.00","115.78","United States","NASDAQ","USD","1.00","USD","-"
