iShares Russell 1000 ETF
Fund Holdings as of,"Jun 11, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"118,100,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","3,381,391,027.59","7.09","3,381,391,027.59","16,505,057.00","204.87","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","3,003,517,136.71","6.29","3,003,517,136.71","10,159,717.00","295.63","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","2,041,560,952.08","4.28","2,041,560,952.08","5,230,212.00","390.34","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","1,633,789,308.43","3.42","1,633,789,308.43","6,764,893.00","241.51","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","1,469,361,747.77","3.08","1,469,361,747.77","4,107,001.00","357.77","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","1,255,767,945.41","2.63","1,255,767,945.41","3,256,913.00","385.57","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","1,194,831,133.76","2.50","1,194,831,133.76","3,350,996.00","356.56","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","875,244,071.51","1.83","875,244,071.51","1,539,757.00","568.43","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","794,248,627.50","1.66","794,248,627.50","1,989,850.00","399.15","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","784,701,741.72","1.64","784,701,741.72","787,956.00","995.87","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","655,904,243.40","1.37","655,904,243.40","564,972.00","1,160.95","United States","NYSE","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","631,870,453.53","1.32","631,870,453.53","1,300,707.00","485.79","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","600,577,558.71","1.26","600,577,558.71","1,915,779.00","313.49","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","554,732,176.55","1.16","554,732,176.55","1,135,699.00","488.45","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","436,777,694.40","0.92","436,777,694.40","2,979,384.00","146.60","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","404,463,169.76","0.85","404,463,169.76","1,697,072.00","238.33","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","378,750,636.00","0.79","378,750,636.00","1,187,120.00","319.05","United States","NYSE","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","369,716,292.50","0.77","369,716,292.50","3,068,185.00","120.50","United States","NASDAQ","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","363,735,541.44","0.76","363,735,541.44","3,109,914.00","116.96","United States","NASDAQ","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","341,965,114.32","0.72","341,965,114.32","2,806,904.00","121.83","United States","NASDAQ","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","320,991,883.92","0.67","320,991,883.92","885,446.00","362.52","United States","NASDAQ","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","309,219,211.84","0.65","309,219,211.84","559,531.00","552.64","United States","NASDAQ","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","305,420,240.70","0.64","305,420,240.70","313,030.00","975.69","United States","NASDAQ","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","293,110,304.94","0.61","293,110,304.94","326,538.00","897.63","United States","NYSE","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","280,900,463.48","0.59","280,900,463.48","1,249,724.00","224.77","United States","NYSE","USD","1.00","USD","-"
