iShares Russell 1000 ETF
Fund Holdings as of,"Jun 02, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"118,400,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","3,682,325,993.84","7.51","3,682,325,993.84","16,526,012.00","222.82","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","3,206,407,932.80","6.54","3,206,407,932.80","10,172,614.00","315.20","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","2,311,074,714.81","4.71","2,311,074,714.81","5,236,851.00","441.31","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","1,737,533,602.64","3.54","1,737,533,602.64","6,773,482.00","256.52","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","1,570,422,403.79","3.20","1,570,422,403.79","3,261,047.00","481.57","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","1,485,211,515.75","3.03","1,485,211,515.75","4,104,495.00","361.85","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","1,197,759,091.45","2.44","1,197,759,091.45","3,342,055.00","358.39","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","921,373,940.19","1.88","921,373,940.19","1,541,713.00","597.63","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","844,249,406.24","1.72","844,249,406.24","1,992,376.00","423.74","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","839,527,015.50","1.71","839,527,015.50","788,955.00","1,064.10","United States","NASDAQ","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","614,074,349.07","1.25","614,074,349.07","1,302,357.00","471.51","United States","NYSE","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","601,977,949.35","1.23","601,977,949.35","565,689.00","1,064.15","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","593,065,038.68","1.21","593,065,038.68","1,137,142.00","521.54","United States","NASDAQ","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","577,305,083.52","1.18","577,305,083.52","1,918,212.00","300.96","United States","NYSE","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","446,162,456.52","0.91","446,162,456.52","2,983,167.00","149.56","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","378,740,483.14","0.77","378,740,483.14","1,699,226.00","222.89","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","377,174,802.32","0.77","377,174,802.32","1,188,626.00","317.32","United States","NYSE","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","359,739,904.00","0.73","359,739,904.00","2,810,468.00","128.00","United States","NASDAQ","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","347,329,251.74","0.71","347,329,251.74","3,072,079.00","113.06","United States","NASDAQ","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","336,079,125.66","0.69","336,079,125.66","3,113,862.00","107.93","United States","NASDAQ","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","299,093,029.02","0.61","299,093,029.02","313,426.00","954.27","United States","NASDAQ","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","297,464,199.12","0.61","297,464,199.12","326,952.00","909.81","United States","NYSE","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","296,478,208.11","0.60","296,478,208.11","886,571.00","334.41","United States","NASDAQ","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","290,712,924.18","0.59","290,712,924.18","1,188,621.00","244.58","United States","NYSE","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","274,546,592.10","0.56","274,546,592.10","560,242.00","490.05","United States","NASDAQ","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Financials","Equity","271,149,319.84","0.55","271,149,319.84","567,638.00","477.68","United States","NYSE","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","269,532,389.40","0.55","269,532,389.40","1,251,311.00","215.40","United States","NYSE","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","249,407,273.31","0.51","249,407,273.31","2,993,007.00","83.33","United States","NASDAQ","USD","1.00","USD","-"
"CVX","CHEVRON CORP","Energy","Equity","248,196,918.20","0.51","248,196,918.20","1,323,364.00","187.55","United States","NYSE","USD","1.00","USD","-"
"BAC","BANK OF AMERICA CORP","Financials","Equity","243,174,949.12","0.50","243,174,949.12","4,633,669.00","52.48","United States","NYSE","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","242,830,606.40","0.50","242,830,606.40","642,545.00","377.92","United States","NYSE","USD","1.00","USD","-"
"PLTR","PALANTIR TECHNOLOGIES INC CLASS A","Information Technology","Equity","234,703,964.60","0.48","234,703,964.60","1,542,380.00","152.17","United States","NASDAQ","USD","1.00","USD","-"
"PG","PROCTER & GAMBLE","Consumer Staples","Equity","233,451,536.82","0.48","233,451,536.82","1,657,801.00","140.82","United States","NYSE","USD","1.00","USD","-"
"GE","GE AEROSPACE","Industrials","Equity","233,354,855.24","0.48","233,354,855.24","734,467.00","317.72","United States","NYSE","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","220,687,434.00","0.45","220,687,434.00","207,300.00","1,064.58","United States","NYSE","USD","1.00","USD","-"
"HD","HOME DEPOT INC","Consumer Discretionary","Equity","219,077,374.56","0.45","219,077,374.56","703,253.00","311.52","United States","NYSE","USD","1.00","USD","-"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Information Technology","Equity","216,120,728.89","0.44","216,120,728.89","656,443.00","329.23","United States","NYSE","USD","1.00","USD","-"
"KO","COCA-COLA","Consumer Staples","Equity","215,311,978.16","0.44","215,311,978.16","2,745,976.00","78.41","United States","NYSE","USD","1.00","USD","-"
"MRK","MERCK & CO INC","Health Care","Equity","202,780,247.40","0.41","202,780,247.40","1,753,396.00","115.65","United States","NYSE","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","197,734,161.28","0.40","197,734,161.28","641,744.00","308.12","United States","NASDAQ","USD","1.00","USD","-"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","191,133,495.54","0.39","191,133,495.54","1,100,619.00","173.66","United States","NYSE","USD","1.00","USD","-"
"KLAC","KLA CORP","Information Technology","Equity","189,886,594.00","0.39","189,886,594.00","92,845.00","2,045.20","United States","NASDAQ","USD","1.00","USD","-"
"GEV","GE VERNOVA INC","Industrials","Equity","184,926,735.37","0.38","184,926,735.37","190,711.00","969.67","United States","NYSE","USD","1.00","USD","-"
"QCOM","QUALCOMM INC","Information Technology","Equity","181,857,802.32","0.37","181,857,802.32","755,098.00","240.84","United States","NASDAQ","USD","1.00","USD","-"
"MRVL","MARVELL TECHNOLOGY INC","Information Technology","Equity","173,813,615.91","0.35","173,813,615.91","597,729.00","290.79","United States","NASDAQ","USD","1.00","USD","-"
"WFC","WELLS FARGO","Financials","Equity","173,574,970.08","0.35","173,574,970.08","2,184,982.00","79.44","United States","NYSE","USD","1.00","USD","-"
"SNDK","SANDISK CORP","Information Technology","Equity","173,240,796.60","0.35","173,240,796.60","100,935.00","1,716.36","United States","NASDAQ","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","172,076,871.36","0.35","172,076,871.36","800,432.00","214.98","United States","NYSE","USD","1.00","USD","-"
"PANW","PALO ALTO NETWORKS INC","Information Technology","Equity","167,880,548.16","0.34","167,880,548.16","564,912.00","297.18","United States","NASDAQ","USD","1.00","USD","-"
