iShares Russell 1000 ETF
Fund Holdings as of,"Jun 10, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"118,100,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","3,306,543,590.24","7.06","3,306,543,590.24","16,498,072.00","200.42","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","2,961,116,780.44","6.32","2,961,116,780.44","10,155,418.00","291.58","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","2,077,397,682.64","4.43","2,077,397,682.64","5,227,999.00","397.36","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","1,609,363,140.00","3.44","1,609,363,140.00","6,762,030.00","238.00","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","1,463,033,627.94","3.12","1,463,033,627.94","4,105,263.00","356.38","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","1,211,384,573.50","2.59","1,211,384,573.50","3,255,535.00","372.10","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","1,183,472,898.96","2.53","1,183,472,898.96","3,349,578.00","353.32","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","878,798,172.90","1.88","878,798,172.90","1,539,105.00","570.98","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","758,985,562.72","1.62","758,985,562.72","1,989,008.00","381.59","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","702,465,201.24","1.50","702,465,201.24","787,623.00","891.88","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","641,745,639.21","1.37","641,745,639.21","564,733.00","1,136.37","United States","NYSE","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","628,859,937.76","1.34","628,859,937.76","1,300,157.00","483.68","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","591,993,207.52","1.26","591,993,207.52","1,914,968.00","309.14","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","513,572,623.20","1.10","513,572,623.20","1,135,218.00","452.40","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","448,564,886.26","0.96","448,564,886.26","2,978,123.00","150.62","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","404,563,465.46","0.86","404,563,465.46","1,696,354.00","238.49","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","383,230,149.28","0.82","383,230,149.28","1,186,618.00","322.96","United States","NYSE","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","369,835,903.33","0.79","369,835,903.33","3,066,887.00","120.59","United States","NASDAQ","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","333,319,060.80","0.71","333,319,060.80","2,805,716.00","118.80","United States","NASDAQ","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","332,744,329.92","0.71","332,744,329.92","3,108,598.00","107.04","United States","NASDAQ","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","307,694,506.26","0.66","307,694,506.26","312,898.00","983.37","United States","NASDAQ","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","284,815,847.80","0.61","284,815,847.80","885,071.00","321.80","United States","NASDAQ","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","281,006,415.25","0.60","281,006,415.25","1,249,195.00","224.95","United States","NYSE","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","279,450,624.00","0.60","279,450,624.00","326,400.00","856.16","United States","NYSE","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","277,974,710.94","0.59","277,974,710.94","559,294.00","497.01","United States","NASDAQ","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Financials","Equity","277,150,876.24","0.59","277,150,876.24","566,678.00","489.08","United States","NYSE","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","261,368,069.22","0.56","261,368,069.22","641,457.00","407.46","United States","NYSE","USD","1.00","USD","-"
"BAC","BANK OF AMERICA CORP","Financials","Equity","252,293,149.98","0.54","252,293,149.98","4,625,837.00","54.54","United States","NYSE","USD","1.00","USD","-"
"CVX","CHEVRON CORP","Energy","Equity","250,750,094.40","0.54","250,750,094.40","1,321,128.00","189.80","United States","NYSE","USD","1.00","USD","-"
"PG","PROCTER & GAMBLE","Consumer Staples","Equity","246,677,302.85","0.53","246,677,302.85","1,654,997.00","149.05","United States","NYSE","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","245,011,654.00","0.52","245,011,654.00","2,987,947.00","82.00","United States","NASDAQ","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","238,817,732.38","0.51","238,817,732.38","1,186,613.00","201.26","United States","NYSE","USD","1.00","USD","-"
"GE","GE AEROSPACE","Industrials","Equity","233,686,777.17","0.50","233,686,777.17","733,227.00","318.71","United States","NYSE","USD","1.00","USD","-"
"KO","COCA-COLA","Consumer Staples","Equity","229,147,941.88","0.49","229,147,941.88","2,741,332.00","83.59","United States","NYSE","USD","1.00","USD","-"
"HD","HOME DEPOT INC","Consumer Discretionary","Equity","223,902,569.80","0.48","223,902,569.80","702,065.00","318.92","United States","NYSE","USD","1.00","USD","-"
"MRK","MERCK & CO INC","Health Care","Equity","208,458,946.88","0.44","208,458,946.88","1,750,432.00","119.09","United States","NYSE","USD","1.00","USD","-"
