iShares Russell 1000 ETF
Fund Holdings as of,"Jun 17, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"118,200,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","3,382,686,249.85","7.06","3,382,686,249.85","16,529,129.00","204.65","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","3,011,152,745.40","6.29","3,011,152,745.40","10,174,532.00","295.95","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","1,984,669,196.58","4.14","1,984,669,196.58","5,237,838.00","378.91","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","1,609,006,212.50","3.36","1,609,006,212.50","6,774,763.00","237.50","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","1,496,374,132.89","3.12","1,496,374,132.89","4,113,291.00","363.79","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","1,281,506,214.00","2.68","1,281,506,214.00","3,261,660.00","392.90","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","1,215,373,079.70","2.54","1,215,373,079.70","3,356,457.00","362.10","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","875,212,333.06","1.83","875,212,333.06","1,542,007.00","567.58","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","823,184,358.57","1.72","823,184,358.57","789,103.00","1,043.19","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","789,887,434.14","1.65","789,887,434.14","1,992,753.00","396.38","United States","NASDAQ","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","639,943,293.12","1.34","639,943,293.12","1,302,604.00","491.28","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","639,768,686.42","1.34","639,768,686.42","1,918,577.00","333.46","United States","NYSE","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","629,167,376.00","1.31","629,167,376.00","565,798.00","1,112.00","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","582,873,227.84","1.22","582,873,227.84","1,137,358.00","512.48","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","419,930,300.94","0.88","419,930,300.94","2,983,731.00","140.74","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","398,033,673.20","0.83","398,033,673.20","1,699,546.00","234.20","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","392,772,923.76","0.82","392,772,923.76","1,188,852.00","330.38","United States","NYSE","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","377,386,836.40","0.79","377,386,836.40","3,116,324.00","121.10","United States","NASDAQ","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","362,972,617.02","0.76","362,972,617.02","3,072,654.00","118.13","United States","NASDAQ","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","332,189,359.20","0.69","332,189,359.20","560,260.00","592.92","United States","NASDAQ","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","331,799,624.84","0.69","331,799,624.84","886,738.00","374.18","United States","NASDAQ","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","329,814,395.34","0.69","329,814,395.34","2,810,998.00","117.33","United States","NASDAQ","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","312,598,266.96","0.65","312,598,266.96","327,013.00","955.92","United States","NYSE","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","302,684,462.89","0.63","302,684,462.89","313,471.00","965.59","United States","NASDAQ","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Financials","Equity","280,059,731.16","0.58","280,059,731.16","568,084.00","492.99","United States","NYSE","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","276,794,790.49","0.58","276,794,790.49","1,251,163.00","221.23","United States","NYSE","USD","1.00","USD","-"
"GE","GE AEROSPACE","Industrials","Equity","262,276,023.15","0.55","262,276,023.15","734,605.00","357.03","United States","NYSE","USD","1.00","USD","-"
"BAC","BANK OF AMERICA CORP","Financials","Equity","262,127,405.33","0.55","262,127,405.33","4,636,961.00","56.53","United States","NYSE","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","256,764,346.98","0.54","256,764,346.98","642,666.00","399.53","United States","NYSE","USD","1.00","USD","-"
"PG","PROCTER & GAMBLE","Consumer Staples","Equity","249,759,166.08","0.52","249,759,166.08","1,658,868.00","150.56","United States","NYSE","USD","1.00","USD","-"
"CVX","CHEVRON CORP","Energy","Equity","234,962,135.72","0.49","234,962,135.72","1,323,134.00","177.58","United States","NYSE","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","230,350,438.24","0.48","230,350,438.24","2,993,119.00","76.96","United States","NASDAQ","USD","1.00","USD","-"
"HD","HOME DEPOT INC","Consumer Discretionary","Equity","230,277,713.88","0.48","230,277,713.88","703,181.00","327.48","United States","NYSE","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","228,238,619.28","0.48","228,238,619.28","207,652.00","1,099.14","United States","NYSE","USD","1.00","USD","-"
"KLAC","KLA CORP","Information Technology","Equity","222,024,629.52","0.46","222,024,629.52","930,024.00","238.73","United States","NASDAQ","USD","1.00","USD","-"
"KO","COCA-COLA","Consumer Staples","Equity","219,527,425.28","0.46","219,527,425.28","2,746,496.00","79.93","United States","NYSE","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","218,189,089.91","0.46","218,189,089.91","1,188,847.00","183.53","United States","NYSE","USD","1.00","USD","-"
"MRK","MERCK & CO INC","Health Care","Equity","202,514,314.08","0.42","202,514,314.08","1,754,282.00","115.44","United States","NYSE","USD","1.00","USD","-"
"PLTR","PALANTIR TECHNOLOGIES INC CLASS A","Information Technology","Equity","201,519,243.36","0.42","201,519,243.36","1,542,672.00","130.63","United States","NASDAQ","USD","1.00","USD","-"
"GEV","GE VERNOVA INC","Industrials","Equity","199,985,087.34","0.42","199,985,087.34","190,669.00","1,048.86","United States","NYSE","USD","1.00","USD","-"
"SNDK","SANDISK CORP","Information Technology","Equity","197,787,871.20","0.41","197,787,871.20","100,974.00","1,958.80","United States","NASDAQ","USD","1.00","USD","-"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","197,442,497.44","0.41","197,442,497.44","1,100,326.00","179.44","United States","NYSE","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","193,766,508.08","0.40","193,766,508.08","641,866.00","301.88","United States","NASDAQ","USD","1.00","USD","-"
"WFC","WELLS FARGO","Financials","Equity","183,432,767.94","0.38","183,432,767.94","2,188,674.00","83.81","United States","NYSE","USD","1.00","USD","-"
"RTX","RTX CORP","Industrials","Equity","181,965,182.98","0.38","181,965,182.98","944,881.00","192.58","United States","NYSE","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","180,369,328.64","0.38","180,369,328.64","801,784.00","224.96","United States","NYSE","USD","1.00","USD","-"
"C","CITIGROUP INC","Financials","Equity","176,118,997.60","0.37","176,118,997.60","1,224,920.00","143.78","United States","NYSE","USD","1.00","USD","-"
"MRVL","MARVELL TECHNOLOGY INC","Information Technology","Equity","173,098,883.14","0.36","173,098,883.14","597,841.00","289.54","United States","NASDAQ","USD","1.00","USD","-"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Information Technology","Equity","172,269,766.35","0.36","172,269,766.35","656,641.00","262.35","United States","NYSE","USD","1.00","USD","-"
"LIN","LINDE PLC","Materials","Equity","171,081,652.50","0.36","171,081,652.50","331,650.00","515.85","United States","NASDAQ","USD","1.00","USD","-"
"WDC","WESTERN DIGITAL CORP","Information Technology","Equity","171,047,216.83","0.36","171,047,216.83","240,191.00","712.13","United States","NASDAQ","USD","1.00","USD","-"
"QCOM","QUALCOMM INC","Information Technology","Equity","160,822,591.74","0.34","160,822,591.74","755,142.00","212.97","United States","NASDAQ","USD","1.00","USD","-"
"PANW","PALO ALTO NETWORKS INC","Information Technology","Equity","159,386,522.20","0.33","159,386,522.20","564,940.00","282.13","United States","NASDAQ","USD","1.00","USD","-"
"MCD","MCDONALDS CORP","Consumer Discretionary","Equity","143,362,023.12","0.30","143,362,023.12","505,116.00","283.82","United States","NYSE","USD","1.00","USD","-"
"ADI","ANALOG DEVICES INC","Information Technology","Equity","142,963,284.15","0.30","142,963,284.15","344,947.00","414.45","United States","NASDAQ","USD","1.00","USD","-"
"APH","AMPHENOL CORP CLASS A","Information Technology","Equity","138,778,542.90","0.29","138,778,542.90","861,390.00","161.11","United States","NYSE","USD","1.00","USD","-"
"PEP","PEPSICO INC","Consumer Staples","Equity","137,119,862.11","0.29","137,119,862.11","968,429.00","141.59","United States","NASDAQ","USD","1.00","USD","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","137,000,601.07","0.29","137,000,601.07","137,000,601.00","1.00","United States","-","USD","1.00","USD","-"
"VZ","VERIZON COMMUNICATIONS INC","Communication","Equity","136,723,575.84","0.29","136,723,575.84","2,982,626.00","45.84","United States","NYSE","USD","1.00","USD","-"
"AMGN","AMGEN INC","Health Care","Equity","129,914,848.36","0.27","129,914,848.36","380,246.00","341.66","United States","NASDAQ","USD","1.00","USD","-"
"AXP","AMERICAN EXPRESS","Financials","Equity","129,810,102.06","0.27","129,810,102.06","381,189.00","340.54","United States","NYSE","USD","1.00","USD","-"
"TJX","TJX INC","Consumer Discretionary","Equity","129,695,854.26","0.27","129,695,854.26","790,202.00","164.13","United States","NYSE","USD","1.00","USD","-"
"NEE","NEXTERA ENERGY INC","Utilities","Equity","126,424,916.51","0.26","126,424,916.51","1,474,687.00","85.73","United States","NYSE","USD","1.00","USD","-"
"DIS","WALT DISNEY","Communication","Equity","126,407,333.70","0.26","126,407,333.70","1,253,295.00","100.86","United States","NYSE","USD","1.00","USD","-"
"TMO","THERMO FISHER SCIENTIFIC INC","Health Care","Equity","123,033,459.65","0.26","123,033,459.65","266,485.00","461.69","United States","NYSE","USD","1.00","USD","-"
"BA","BOEING","Industrials","Equity","120,526,356.51","0.25","120,526,356.51","534,177.00","225.63","United States","NYSE","USD","1.00","USD","-"
"ANET","ARISTA NETWORKS INC","Information Technology","Equity","120,033,744.98","0.25","120,033,744.98","727,786.00","164.93","United States","NYSE","USD","1.00","USD","-"
"CRWD","CROWDSTRIKE HOLDINGS INC CLASS A","Information Technology","Equity","119,410,092.32","0.25","119,410,092.32","174,842.00","682.96","United States","NASDAQ","USD","1.00","USD","-"
"BLK","BLACKROCK INC","Financials","Equity","113,832,243.90","0.24","113,832,243.90","107,655.00","1,057.38","United States","NYSE","USD","1.00","USD","-"
"ETN","EATON PLC","Industrials","Equity","113,467,412.52","0.24","113,467,412.52","276,993.00","409.64","United States","NYSE","USD","1.00","USD","-"
"SCHW","CHARLES SCHWAB CORP","Financials","Equity","111,599,392.71","0.23","111,599,392.71","1,180,821.00","94.51","United States","NYSE","USD","1.00","USD","-"
"GILD","GILEAD SCIENCES INC","Health Care","Equity","110,471,520.90","0.23","110,471,520.90","880,602.00","125.45","United States","NASDAQ","USD","1.00","USD","-"
"T","AT&T INC","Communication","Equity","109,644,106.44","0.23","109,644,106.44","4,886,101.00","22.44","United States","NYSE","USD","1.00","USD","-"
"UNP","UNION PACIFIC CORP","Industrials","Equity","109,075,928.65","0.23","109,075,928.65","422,693.00","258.05","United States","NYSE","USD","1.00","USD","-"
"ABT","ABBOTT LABORATORIES","Health Care","Equity","108,341,788.50","0.23","108,341,788.50","1,224,201.00","88.50","United States","NYSE","USD","1.00","USD","-"
"PFE","PFIZER INC","Health Care","Equity","103,937,981.76","0.22","103,937,981.76","4,009,953.00","25.92","United States","NYSE","USD","1.00","USD","-"
"HON","HONEYWELL INTERNATIONAL INC","Industrials","Equity","102,623,486.22","0.21","102,623,486.22","448,902.00","228.61","United States","NASDAQ","USD","1.00","USD","-"
"DE","DEERE","Industrials","Equity","101,402,208.05","0.21","101,402,208.05","172,315.00","588.47","United States","NYSE","USD","1.00","USD","-"
"UBER","UBER TECHNOLOGIES INC","Industrials","Equity","100,764,670.02","0.21","100,764,670.02","1,421,022.00","70.91","United States","NYSE","USD","1.00","USD","-"
"WELL","WELLTOWER INC","Real Estate","Equity","100,269,077.85","0.21","100,269,077.85","485,447.00","206.55","United States","NYSE","USD","1.00","USD","-"
"ISRG","INTUITIVE SURGICAL INC","Health Care","Equity","100,168,559.52","0.21","100,168,559.52","249,064.00","402.18","United States","NASDAQ","USD","1.00","USD","-"
"CRM","SALESFORCE INC","Information Technology","Equity","99,953,330.54","0.21","99,953,330.54","644,777.00","155.02","United States","NYSE","USD","1.00","USD","-"
"BKNG","BOOKING HOLDINGS INC","Consumer Discretionary","Equity","98,594,398.17","0.21","98,594,398.17","574,459.00","171.63","United States","NASDAQ","USD","1.00","USD","-"
"COP","CONOCOPHILLIPS","Energy","Equity","97,073,096.01","0.20","97,073,096.01","872,881.00","111.21","United States","NYSE","USD","1.00","USD","-"
"GLW","CORNING INC","Information Technology","Equity","96,802,558.40","0.20","96,802,558.40","551,896.00","175.40","United States","NYSE","USD","1.00","USD","-"
"DELL","DELL TECHNOLOGIES INC CLASS C","Information Technology","Equity","92,347,682.24","0.19","92,347,682.24","220,232.00","419.32","United States","NYSE","USD","1.00","USD","-"
"PLD","PROLOGIS REIT INC","Real Estate","Equity","92,329,512.12","0.19","92,329,512.12","655,098.00","140.94","United States","NYSE","USD","1.00","USD","-"
"SPGI","S&P GLOBAL INC","Financials","Equity","89,529,433.50","0.19","89,529,433.50","214,175.00","418.02","United States","NYSE","USD","1.00","USD","-"
"CVS","CVS HEALTH CORP","Health Care","Equity","87,717,729.28","0.18","87,717,729.28","884,608.00","99.16","United States","NYSE","USD","1.00","USD","-"
"COF","CAPITAL ONE FINANCIAL CORP","Financials","Equity","87,072,524.99","0.18","87,072,524.99","433,477.00","200.87","United States","NYSE","USD","1.00","USD","-"
"LOW","LOWES COMPANIES INC","Consumer Discretionary","Equity","86,083,894.89","0.18","86,083,894.89","396,207.00","217.27","United States","NYSE","USD","1.00","USD","-"
"VRT","VERTIV HOLDINGS CLASS A","Industrials","Equity","85,208,937.06","0.18","85,208,937.06","268,307.00","317.58","United States","NYSE","USD","1.00","USD","-"
"CB","CHUBB","Financials","Equity","84,686,159.16","0.18","84,686,159.16","258,221.00","327.96","United States","NYSE","USD","1.00","USD","-"
"PH","PARKER-HANNIFIN CORP","Industrials","Equity","84,533,771.14","0.18","84,533,771.14","89,362.00","945.97","United States","NYSE","USD","1.00","USD","-"
"PGR","PROGRESSIVE CORP","Financials","Equity","84,479,426.88","0.18","84,479,426.88","413,264.00","204.42","United States","NYSE","USD","1.00","USD","-"
"VRTX","VERTEX PHARMACEUTICALS INC","Health Care","Equity","82,423,129.25","0.17","82,423,129.25","179,575.00","458.99","United States","NASDAQ","USD","1.00","USD","-"
"MO","ALTRIA GROUP INC","Consumer Staples","Equity","82,143,444.60","0.17","82,143,444.60","1,191,348.00","68.95","United States","NYSE","USD","1.00","USD","-"
"NEM","NEWMONT","Materials","Equity","82,074,840.03","0.17","82,074,840.03","776,709.00","105.67","United States","NYSE","USD","1.00","USD","-"
"APP","APPLOVIN CORP CLASS A","Information Technology","Equity","80,830,506.24","0.17","80,830,506.24","168,576.00","479.49","United States","NASDAQ","USD","1.00","USD","-"
"HWM","HOWMET AEROSPACE INC","Industrials","Equity","80,352,067.77","0.17","80,352,067.77","283,699.00","283.23","United States","NYSE","USD","1.00","USD","-"
"SBUX","STARBUCKS CORP","Consumer Discretionary","Equity","80,144,978.90","0.17","80,144,978.90","802,895.00","99.82","United States","NASDAQ","USD","1.00","USD","-"
"BMY","BRISTOL MYERS SQUIBB","Health Care","Equity","79,660,746.48","0.17","79,660,746.48","1,441,041.00","55.28","United States","NYSE","USD","1.00","USD","-"
"DHR","DANAHER CORP","Health Care","Equity","79,078,491.36","0.17","79,078,491.36","444,861.00","177.76","United States","NYSE","USD","1.00","USD","-"
"LMT","LOCKHEED MARTIN CORP","Industrials","Equity","77,559,556.32","0.16","77,559,556.32","145,701.00","532.32","United States","NYSE","USD","1.00","USD","-"
"CDNS","CADENCE DESIGN SYSTEMS INC","Information Technology","Equity","75,042,804.00","0.16","75,042,804.00","192,615.00","389.60","United States","NASDAQ","USD","1.00","USD","-"
"EQIX","EQUINIX REIT INC","Real Estate","Equity","74,993,585.40","0.16","74,993,585.40","68,895.00","1,088.52","United States","NASDAQ","USD","1.00","USD","-"
"TT","TRANE TECHNOLOGIES PLC","Industrials","Equity","74,483,168.83","0.16","74,483,168.83","157,633.00","472.51","United States","NYSE","USD","1.00","USD","-"
"PWR","QUANTA SERVICES INC","Industrials","Equity","74,329,388.15","0.16","74,329,388.15","103,979.00","714.85","United States","NYSE","USD","1.00","USD","-"
"SYK","STRYKER CORP","Health Care","Equity","73,158,349.32","0.15","73,158,349.32","242,938.00","301.14","United States","NYSE","USD","1.00","USD","-"
"SO","SOUTHERN","Utilities","Equity","72,136,295.47","0.15","72,136,295.47","779,599.00","92.53","United States","NYSE","USD","1.00","USD","-"
"BNY","BANK OF NEW YORK MELLON CORP","Financials","Equity","70,968,547.71","0.15","70,968,547.71","485,853.00","146.07","United States","NYSE","USD","1.00","USD","-"
"MDT","MEDTRONIC PLC","Health Care","Equity","70,747,877.86","0.15","70,747,877.86","905,399.00","78.14","United States","NYSE","USD","1.00","USD","-"
"NOW","SERVICENOW INC","Information Technology","Equity","70,382,222.68","0.15","70,382,222.68","737,141.00","95.48","United States","NYSE","USD","1.00","USD","-"
"CMI","CUMMINS INC","Industrials","Equity","69,768,933.78","0.15","69,768,933.78","97,201.00","717.78","United States","NYSE","USD","1.00","USD","-"
"FCX","FREEPORT MCMORAN INC","Materials","Equity","69,686,443.26","0.15","69,686,443.26","1,009,071.00","69.06","United States","NYSE","USD","1.00","USD","-"
"DUK","DUKE ENERGY CORP","Utilities","Equity","68,079,834.17","0.14","68,079,834.17","550,229.00","123.73","United States","NYSE","USD","1.00","USD","-"
"MCK","MCKESSON CORP","Health Care","Equity","67,956,450.80","0.14","67,956,450.80","87,146.00","779.80","United States","NYSE","USD","1.00","USD","-"
"ACN","ACCENTURE PLC CLASS A","Information Technology","Equity","67,700,851.52","0.14","67,700,851.52","433,952.00","156.01","United States","NYSE","USD","1.00","USD","-"
"BX","BLACKSTONE INC","Financials","Equity","65,581,121.07","0.14","65,581,121.07","524,607.00","125.01","United States","NYSE","USD","1.00","USD","-"
"GD","GENERAL DYNAMICS CORP","Industrials","Equity","64,895,773.80","0.14","64,895,773.80","178,860.00","362.83","United States","NYSE","USD","1.00","USD","-"
"CME","CME GROUP INC CLASS A","Financials","Equity","64,115,107.74","0.13","64,115,107.74","253,881.00","252.54","United States","NASDAQ","USD","1.00","USD","-"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Financials","Equity","64,041,044.13","0.13","64,041,044.13","274,701.00","233.13","United States","NYSE","USD","1.00","USD","-"
"USB","US BANCORP","Financials","Equity","63,809,407.52","0.13","63,809,407.52","1,101,872.00","57.91","United States","NYSE","USD","1.00","USD","-"
"FTNT","FORTINET INC","Information Technology","Equity","62,941,181.38","0.13","62,941,181.38","436,667.00","144.14","United States","NASDAQ","USD","1.00","USD","-"
"ADP","AUTOMATIC DATA PROCESSING INC","Industrials","Equity","62,238,970.08","0.13","62,238,970.08","284,508.00","218.76","United States","NASDAQ","USD","1.00","USD","-"
"SNPS","SYNOPSYS INC","Information Technology","Equity","62,206,536.28","0.13","62,206,536.28","134,722.00","461.74","United States","NASDAQ","USD","1.00","USD","-"
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Industrials","Equity","62,050,877.38","0.13","62,050,877.38","432,049.00","143.62","United States","NYSE","USD","1.00","USD","-"
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Consumer Discretionary","Equity","61,772,644.01","0.13","61,772,644.01","156,541.00","394.61","United States","NASDAQ","USD","1.00","USD","-"
"TMUS","T MOBILE US INC","Communication","Equity","61,760,169.23","0.13","61,760,169.23","340,633.00","181.31","United States","NASDAQ","USD","1.00","USD","-"
"ELV","ELEVANCE HEALTH INC","Health Care","Equity","61,567,117.04","0.13","61,567,117.04","157,352.00","391.27","United States","NYSE","USD","1.00","USD","-"
"WMB","WILLIAMS INC","Energy","Equity","61,247,070.00","0.13","61,247,070.00","859,608.00","71.25","United States","NYSE","USD","1.00","USD","-"
"CEG","CONSTELLATION ENERGY CORP","Utilities","Equity","60,577,858.63","0.13","60,577,858.63","226,739.00","267.17","United States","NASDAQ","USD","1.00","USD","-"
"CSX","CSX CORP","Industrials","Equity","60,365,849.88","0.13","60,365,849.88","1,324,684.00","45.57","United States","NASDAQ","USD","1.00","USD","-"
"MMM","3M","Industrials","Equity","59,920,796.68","0.13","59,920,796.68","376,316.00","159.23","United States","NYSE","USD","1.00","USD","-"
"AMT","AMERICAN TOWER REIT CORP","Real Estate","Equity","59,797,547.81","0.12","59,797,547.81","330,209.00","181.09","United States","NYSE","USD","1.00","USD","-"
"EMR","EMERSON ELECTRIC","Industrials","Equity","59,208,279.00","0.12","59,208,279.00","397,371.00","149.00","United States","NYSE","USD","1.00","USD","-"
"CMCSA","COMCAST CORP CLASS A","Communication","Equity","57,930,678.53","0.12","57,930,678.53","2,553,137.00","22.69","United States","NASDAQ","USD","1.00","USD","-"
