iShares Russell 1000 ETF
Fund Holdings as of,"Jun 01, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"118,400,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","3,710,910,361.52","7.57","3,710,910,361.52","16,539,982.00","224.36","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","3,118,607,047.72","6.36","3,118,607,047.72","10,181,212.00","306.31","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","2,413,712,884.04","4.93","2,413,712,884.04","5,241,277.00","460.52","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","1,771,135,882.08","3.61","1,771,135,882.08","6,779,208.00","261.26","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","1,546,114,787.05","3.16","1,546,114,787.05","4,107,965.00","376.37","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","1,501,251,465.91","3.06","1,501,251,465.91","3,263,803.00","459.97","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","1,246,235,762.98","2.54","1,246,235,762.98","3,344,881.00","372.58","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","926,535,417.99","1.89","926,535,417.99","1,543,017.00","600.47","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","829,289,672.80","1.69","829,289,672.80","1,994,060.00","415.88","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","817,652,545.50","1.67","817,652,545.50","789,621.00","1,035.50","United States","NASDAQ","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","613,002,792.53","1.25","613,002,792.53","1,303,457.00","470.29","United States","NYSE","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","612,705,927.40","1.25","612,705,927.40","566,167.00","1,082.20","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","580,580,993.52","1.18","580,580,993.52","1,138,104.00","510.13","United States","NASDAQ","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","569,384,367.72","1.16","569,384,367.72","1,919,834.00","296.58","United States","NYSE","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","446,002,222.82","0.91","446,002,222.82","2,985,689.00","149.38","United States","NYSE","USD","1.00","USD","-"
