iShares Russell 1000 ETF
Fund Holdings as of,"Jun 03, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"118,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","3,548,961,077.00","7.29","3,548,961,077.00","16,526,012.00","214.75","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","3,156,155,219.64","6.48","3,156,155,219.64","10,172,614.00","310.26","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","2,237,915,906.34","4.60","2,237,915,906.34","5,236,851.00","427.34","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","1,693,505,969.64","3.48","1,693,505,969.64","6,773,482.00","250.02","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","1,562,791,553.81","3.21","1,562,791,553.81","3,261,047.00","479.23","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","1,473,472,660.05","3.03","1,473,472,660.05","4,104,495.00","358.99","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","1,188,702,122.40","2.44","1,188,702,122.40","3,342,055.00","355.68","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","960,456,364.74","1.97","960,456,364.74","1,541,713.00","622.98","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","851,732,149.35","1.75","851,732,149.35","788,955.00","1,079.57","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","844,169,711.20","1.73","844,169,711.20","1,992,376.00","423.70","United States","NASDAQ","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","619,101,447.09","1.27","619,101,447.09","1,302,357.00","475.37","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","616,922,277.84","1.27","616,922,277.84","1,137,142.00","542.52","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","610,253,979.42","1.25","610,253,979.42","565,689.00","1,078.78","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","577,094,080.20","1.19","577,094,080.20","1,918,212.00","300.85","United States","NYSE","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","455,022,462.51","0.93","455,022,462.51","2,983,167.00","152.53","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","379,335,212.24","0.78","379,335,212.24","1,699,226.00","223.24","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","371,326,762.40","0.76","371,326,762.40","1,188,626.00","312.40","United States","NYSE","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","359,095,314.31","0.74","359,095,314.31","3,072,079.00","116.89","United States","NASDAQ","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","355,524,202.00","0.73","355,524,202.00","2,810,468.00","126.50","United States","NASDAQ","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","350,963,386.02","0.72","350,963,386.02","3,113,862.00","112.71","United States","NASDAQ","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","304,723,318.41","0.63","304,723,318.41","886,571.00","343.71","United States","NASDAQ","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","302,816,403.36","0.62","302,816,403.36","326,952.00","926.18","United States","NYSE","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","301,462,529.58","0.62","301,462,529.58","313,426.00","961.83","United States","NASDAQ","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","280,552,386.34","0.58","280,552,386.34","560,242.00","500.77","United States","NASDAQ","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","273,775,074.93","0.56","273,775,074.93","1,188,621.00","230.33","United States","NYSE","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","271,697,157.43","0.56","271,697,157.43","1,251,311.00","217.13","United States","NYSE","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Financials","Equity","267,669,698.90","0.55","267,669,698.90","567,638.00","471.55","United States","NYSE","USD","1.00","USD","-"
"CVX","CHEVRON CORP","Energy","Equity","251,055,384.44","0.52","251,055,384.44","1,323,364.00","189.71","United States","NYSE","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","243,989,930.64","0.50","243,989,930.64","2,993,007.00","81.52","United States","NASDAQ","USD","1.00","USD","-"
"BAC","BANK OF AMERICA CORP","Financials","Equity","242,804,255.60","0.50","242,804,255.60","4,633,669.00","52.40","United States","NYSE","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","242,239,465.00","0.50","242,239,465.00","642,545.00","377.00","United States","NYSE","USD","1.00","USD","-"
