iShares Russell 1000 ETF
Fund Holdings as of,"Jun 22, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"119,100,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","3,472,084,767.45","7.15","3,472,084,767.45","16,640,713.00","208.65","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","3,042,338,772.20","6.27","3,042,338,772.20","10,243,220.00","297.01","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","1,937,056,553.32","3.99","1,937,056,553.32","5,273,198.00","367.34","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","1,587,745,824.53","3.27","1,587,745,824.53","6,820,507.00","232.79","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","1,448,048,308.56","2.98","1,448,048,308.56","4,141,067.00","349.68","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","1,287,627,869.88","2.65","1,287,627,869.88","3,283,676.00","392.13","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","1,178,567,032.14","2.43","1,178,567,032.14","3,379,113.00","348.78","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","962,357,824.78","1.98","962,357,824.78","794,431.00","1,211.38","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","875,333,708.55","1.80","875,333,708.55","1,552,423.00","563.85","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","812,614,955.45","1.67","812,614,955.45","2,006,209.00","405.05","United States","NASDAQ","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","640,870,020.76","1.32","640,870,020.76","1,311,404.00","488.69","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","640,265,884.76","1.32","640,265,884.76","1,931,537.00","331.48","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","631,637,311.94","1.30","631,637,311.94","1,145,038.00","551.63","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","627,769,013.76","1.29","627,769,013.76","569,622.00","1,102.08","United States","NYSE","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","442,180,082.16","0.91","442,180,082.16","3,137,364.00","140.94","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","415,946,571.25","0.86","415,946,571.25","3,003,875.00","138.47","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","395,741,353.22","0.82","395,741,353.22","1,711,018.00","231.29","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","390,902,314.40","0.81","390,902,314.40","1,196,884.00","326.60","United States","NYSE","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","365,605,367.88","0.75","365,605,367.88","892,722.00","409.54","United States","NASDAQ","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","362,483,440.20","0.75","362,483,440.20","3,093,390.00","117.18","United States","NASDAQ","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","361,084,566.48","0.74","361,084,566.48","564,036.00","640.18","United States","NASDAQ","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","343,926,740.22","0.71","343,926,740.22","2,829,974.00","121.53","United States","NASDAQ","USD","1.00","USD","-"
