iShares Core S&P 500 ETF
Fund Holdings as of,"Jun 09, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,117,500,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","65,187,337,109.79","7.97","65,187,337,109.79","313,114,641.00","208.19","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","54,963,954,236.10","6.72","54,963,954,236.10","189,172,102.00","290.55","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","38,599,120,801.92","4.72","38,599,120,801.92","95,682,112.00","403.41","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","30,737,290,492.15","3.76","30,737,290,492.15","125,874,485.00","244.19","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","27,521,784,870.06","3.36","27,521,784,870.06","75,555,331.00","364.26","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","23,958,293,233.44","2.93","23,958,293,233.44","61,093,159.00","392.16","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","22,063,956,975.01","2.70","22,063,956,975.01","60,901,369.00","362.29","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","16,475,283,087.11","2.01","16,475,283,087.11","28,182,629.00","584.59","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","14,375,389,260.12","1.76","14,375,389,260.12","36,239,259.00","396.68","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","13,572,706,353.51","1.66","13,572,706,353.51","14,502,459.00","935.89","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","11,688,052,756.80","1.43","11,688,052,756.80","10,210,760.00","1,144.68","United States","NYSE","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","11,525,170,037.76","1.41","11,525,170,037.76","23,628,288.00","487.77","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","10,863,684,561.20","1.33","10,863,684,561.20","34,741,556.00","312.70","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","9,989,669,616.74","1.22","9,989,669,616.74","21,008,548.00","475.51","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","8,018,508,956.02","0.98","8,018,508,956.02","53,848,022.00","148.91","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","7,359,430,176.00","0.90","7,359,430,176.00","31,052,448.00","237.00","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","7,041,049,121.70","0.86","7,041,049,121.70","21,661,434.00","325.05","United States","NYSE","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","6,714,867,849.60","0.82","6,714,867,849.60","56,484,420.00","118.88","United States","NASDAQ","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","6,529,250,436.96","0.80","6,529,250,436.96","60,500,838.00","107.92","United States","NASDAQ","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","6,127,695,622.56","0.75","6,127,695,622.56","50,911,396.00","120.36","United States","NASDAQ","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","5,539,755,583.18","0.68","5,539,755,583.18","5,719,402.00","968.59","United States","NASDAQ","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","5,484,165,258.30","0.67","5,484,165,258.30","5,995,589.00","914.70","United States","NYSE","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","5,264,234,066.32","0.64","5,264,234,066.32","16,090,702.00","327.16","United States","NASDAQ","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Financials","Equity","5,196,991,112.16","0.64","5,196,991,112.16","10,493,884.00","495.24","United States","NYSE","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","5,133,596,509.08","0.63","5,133,596,509.08","22,773,474.00","225.42","United States","NYSE","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","5,105,629,838.99","0.62","5,105,629,838.99","10,227,419.00","499.21","United States","NASDAQ","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","4,820,649,988.00","0.59","4,820,649,988.00","11,672,276.00","413.00","United States","NYSE","USD","1.00","USD","-"
"BAC","BANK OF AMERICA CORP","Financials","Equity","4,652,941,672.44","0.57","4,652,941,672.44","85,500,582.00","54.42","United States","NYSE","USD","1.00","USD","-"
"CVX","CHEVRON CORP","Energy","Equity","4,510,947,253.12","0.55","4,510,947,253.12","24,153,712.00","186.76","United States","NYSE","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","4,496,955,909.16","0.55","4,496,955,909.16","21,850,036.00","205.81","United States","NYSE","USD","1.00","USD","-"
"GE","GE AEROSPACE","Industrials","Equity","4,465,670,909.48","0.55","4,465,670,909.48","13,514,317.00","330.44","United States","NYSE","USD","1.00","USD","-"
"PG","PROCTER & GAMBLE","Consumer Staples","Equity","4,452,008,486.58","0.54","4,452,008,486.58","29,945,574.00","148.67","United States","NYSE","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","4,429,051,132.24","0.54","4,429,051,132.24","54,404,264.00","81.41","United States","NASDAQ","USD","1.00","USD","-"
"HD","HOME DEPOT INC","Consumer Discretionary","Equity","4,121,844,187.17","0.50","4,121,844,187.17","12,827,449.00","321.33","United States","NYSE","USD","1.00","USD","-"
"KO","COCA-COLA","Consumer Staples","Equity","4,057,640,124.86","0.50","4,057,640,124.86","49,884,929.00","81.34","United States","NYSE","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","3,988,398,726.90","0.49","3,988,398,726.90","3,864,690.00","1,032.01","United States","NYSE","USD","1.00","USD","-"
"PLTR","PALANTIR TECHNOLOGIES INC CLASS A","Information Technology","Equity","3,887,398,830.74","0.48","3,887,398,830.74","29,434,382.00","132.07","United States","NASDAQ","USD","1.00","USD","-"
"MRK","MERCK & CO INC","Health Care","Equity","3,825,026,030.80","0.47","3,825,026,030.80","31,981,823.00","119.60","United States","NYSE","USD","1.00","USD","-"
"KLAC","KLA CORP","Information Technology","Equity","3,613,772,459.12","0.44","3,613,772,459.12","1,689,176.00","2,139.37","United States","NASDAQ","USD","1.00","USD","-"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","3,580,239,880.10","0.44","3,580,239,880.10","20,058,490.00","178.49","United States","NYSE","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","3,375,335,911.05","0.41","3,375,335,911.05","11,694,335.00","288.63","United States","NASDAQ","USD","1.00","USD","-"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Information Technology","Equity","3,342,243,566.95","0.41","3,342,243,566.95","12,044,555.00","277.49","United States","NYSE","USD","1.00","USD","-"
"WFC","WELLS FARGO","Financials","Equity","3,267,652,768.00","0.40","3,267,652,768.00","39,849,424.00","82.00","United States","NYSE","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","3,259,315,053.25","0.40","3,259,315,053.25","15,502,093.00","210.25","United States","NYSE","USD","1.00","USD","-"
"GEV","GE VERNOVA INC","Industrials","Equity","3,195,754,562.00","0.39","3,195,754,562.00","3,473,080.00","920.15","United States","NYSE","USD","1.00","USD","-"
"RTX","RTX CORP","Industrials","Equity","3,140,250,321.72","0.38","3,140,250,321.72","17,295,937.00","181.56","United States","NYSE","USD","1.00","USD","-"
"SNDK","SANDISK CORP","Information Technology","Equity","3,131,618,641.06","0.38","3,131,618,641.06","1,901,939.00","1,646.54","United States","NASDAQ","USD","1.00","USD","-"
"LIN","LINDE PLC","Materials","Equity","3,102,301,420.87","0.38","3,102,301,420.87","6,016,993.00","515.59","United States","NASDAQ","USD","1.00","USD","-"
"C","CITIGROUP INC","Financials","Equity","3,033,715,140.54","0.37","3,033,715,140.54","22,516,998.00","134.73","United States","NYSE","USD","1.00","USD","-"
