iShares Core S&P 500 ETF
Fund Holdings as of,"Jun 15, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,064,150,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","64,551,656,525.30","7.96","64,551,656,525.30","303,843,994.00","212.45","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","54,415,920,128.54","6.71","54,415,920,128.54","183,577,087.00","296.42","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","37,116,144,143.68","4.58","37,116,144,143.68","92,846,068.00","399.76","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","30,050,107,979.60","3.71","30,050,107,979.60","122,144,980.00","246.02","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","27,078,335,315.40","3.34","27,078,335,315.40","73,313,484.00","369.35","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","23,356,052,205.06","2.88","23,356,052,205.06","59,288,349.00","393.94","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","21,694,586,450.22","2.67","21,694,586,450.22","59,095,602.00","367.11","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","16,231,915,985.48","2.00","16,231,915,985.48","27,350,401.00","593.48","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","15,304,838,017.24","1.89","15,304,838,017.24","14,067,076.00","1,087.99","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","14,452,252,242.30","1.78","14,452,252,242.30","35,150,802.00","411.15","United States","NASDAQ","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","11,356,642,015.20","1.40","11,356,642,015.20","22,918,635.00","495.52","United States","NYSE","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","11,185,099,340.25","1.38","11,185,099,340.25","9,904,015.00","1,129.35","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","11,151,790,650.00","1.38","11,151,790,650.00","20,377,500.00","547.26","United States","NASDAQ","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","10,763,128,424.00","1.33","10,763,128,424.00","33,697,960.00","319.40","United States","NYSE","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","7,503,273,205.02","0.93","7,503,273,205.02","58,683,507.00","127.86","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","7,360,330,937.96","0.91","7,360,330,937.96","52,230,563.00","140.92","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","7,098,033,481.96","0.88","7,098,033,481.96","30,119,806.00","235.66","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","6,803,737,332.84","0.84","6,803,737,332.84","21,010,862.00","323.82","United States","NYSE","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","6,619,436,986.26","0.82","6,619,436,986.26","54,787,593.00","120.82","United States","NASDAQ","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","6,070,071,622.44","0.75","6,070,071,622.44","15,607,507.00","388.92","United States","NASDAQ","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","5,934,244,914.11","0.73","5,934,244,914.11","49,382,083.00","120.17","United States","NASDAQ","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","5,811,021,952.32","0.72","5,811,021,952.32","9,920,144.00","585.78","United States","NASDAQ","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","5,433,703,580.05","0.67","5,433,703,580.05","5,547,709.00","979.45","United States","NASDAQ","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","5,431,097,137.95","0.67","5,431,097,137.95","5,815,315.00","933.93","United States","NYSE","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Financials","Equity","4,994,015,056.72","0.62","4,994,015,056.72","10,178,573.00","490.64","United States","NYSE","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","4,894,770,202.90","0.60","4,894,770,202.90","22,089,310.00","221.59","United States","NYSE","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","4,653,611,967.20","0.57","4,653,611,967.20","11,321,555.00","411.04","United States","NYSE","USD","1.00","USD","-"
"BAC","BANK OF AMERICA CORP","Financials","Equity","4,633,431,400.16","0.57","4,633,431,400.16","82,932,368.00","55.87","United States","NYSE","USD","1.00","USD","-"
"GE","GE AEROSPACE","Industrials","Equity","4,486,500,492.82","0.55","4,486,500,492.82","13,108,457.00","342.26","United States","NYSE","USD","1.00","USD","-"
"PG","PROCTER & GAMBLE","Consumer Staples","Equity","4,370,295,464.88","0.54","4,370,295,464.88","29,046,228.00","150.46","United States","NYSE","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","4,309,725,246.64","0.53","4,309,725,246.64","52,769,992.00","81.67","United States","NASDAQ","USD","1.00","USD","-"
"CVX","CHEVRON CORP","Energy","Equity","4,226,483,360.00","0.52","4,226,483,360.00","23,428,400.00","180.40","United States","NYSE","USD","1.00","USD","-"
"KLAC","KLA CORP","Information Technology","Equity","4,209,120,196.90","0.52","4,209,120,196.90","16,414,945.00","256.42","United States","NASDAQ","USD","1.00","USD","-"
"HD","HOME DEPOT INC","Consumer Discretionary","Equity","4,103,708,172.12","0.51","4,103,708,172.12","12,442,266.00","329.82","United States","NYSE","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","4,082,748,396.16","0.50","4,082,748,396.16","21,193,669.00","192.64","United States","NYSE","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","4,034,205,117.73","0.50","4,034,205,117.73","3,748,669.00","1,076.17","United States","NYSE","USD","1.00","USD","-"
"KO","COCA-COLA","Consumer Staples","Equity","3,914,967,735.18","0.48","3,914,967,735.18","48,386,698.00","80.91","United States","NYSE","USD","1.00","USD","-"
"SNDK","SANDISK CORP","Information Technology","Equity","3,888,523,215.78","0.48","3,888,523,215.78","1,844,773.00","2,107.86","United States","NASDAQ","USD","1.00","USD","-"
"PLTR","PALANTIR TECHNOLOGIES INC CLASS A","Information Technology","Equity","3,846,010,778.29","0.47","3,846,010,778.29","28,550,299.00","134.71","United States","NASDAQ","USD","1.00","USD","-"
"MRK","MERCK & CO INC","Health Care","Equity","3,564,339,786.60","0.44","3,564,339,786.60","31,021,234.00","114.90","United States","NYSE","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","3,554,200,893.02","0.44","3,554,200,893.02","11,342,953.00","313.34","United States","NASDAQ","USD","1.00","USD","-"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","3,537,290,814.75","0.44","3,537,290,814.75","19,455,975.00","181.81","United States","NYSE","USD","1.00","USD","-"
"GEV","GE VERNOVA INC","Industrials","Equity","3,298,161,778.76","0.41","3,298,161,778.76","3,368,668.00","979.07","United States","NYSE","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","3,277,667,822.94","0.40","3,277,667,822.94","15,036,553.00","217.98","United States","NYSE","USD","1.00","USD","-"
"WFC","WELLS FARGO","Financials","Equity","3,213,554,217.36","0.40","3,213,554,217.36","38,652,324.00","83.14","United States","NYSE","USD","1.00","USD","-"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Information Technology","Equity","3,139,220,966.31","0.39","3,139,220,966.31","11,682,561.00","268.71","United States","NYSE","USD","1.00","USD","-"
"C","CITIGROUP INC","Financials","Equity","3,084,151,229.64","0.38","3,084,151,229.64","21,840,884.00","141.21","United States","NYSE","USD","1.00","USD","-"
"RTX","RTX CORP","Industrials","Equity","3,080,819,565.12","0.38","3,080,819,565.12","16,776,408.00","183.64","United States","NYSE","USD","1.00","USD","-"
"LIN","LINDE PLC","Materials","Equity","3,043,405,777.64","0.38","3,043,405,777.64","5,836,093.00","521.48","United States","NASDAQ","USD","1.00","USD","-"
"QCOM","QUALCOMM INC","Information Technology","Equity","2,944,644,434.88","0.36","2,944,644,434.88","13,335,648.00","220.81","United States","NASDAQ","USD","1.00","USD","-"
"PANW","PALO ALTO NETWORKS INC","Information Technology","Equity","2,873,756,402.78","0.35","2,873,756,402.78","10,099,657.00","284.54","United States","NASDAQ","USD","1.00","USD","-"
"STX","SEAGATE TECHNOLOGY HOLDINGS PLC","Information Technology","Equity","2,776,788,302.40","0.34","2,776,788,302.40","2,725,548.00","1,018.80","United States","NASDAQ","USD","1.00","USD","-"
"WDC","WESTERN DIGITAL CORP","Information Technology","Equity","2,769,222,274.90","0.34","2,769,222,274.90","4,237,330.00","653.53","United States","NASDAQ","USD","1.00","USD","-"
"ADI","ANALOG DEVICES INC","Information Technology","Equity","2,611,283,652.34","0.32","2,611,283,652.34","6,107,123.00","427.58","United States","NASDAQ","USD","1.00","USD","-"
"MCD","MCDONALDS CORP","Consumer Discretionary","Equity","2,546,691,459.72","0.31","2,546,691,459.72","8,900,781.00","286.12","United States","NYSE","USD","1.00","USD","-"
"PEP","PEPSICO INC","Consumer Staples","Equity","2,498,073,873.75","0.31","2,498,073,873.75","17,080,847.00","146.25","United States","NASDAQ","USD","1.00","USD","-"
"VZ","VERIZON COMMUNICATIONS INC","Communication","Equity","2,480,846,802.39","0.31","2,480,846,802.39","52,705,477.00","47.07","United States","NYSE","USD","1.00","USD","-"
"APH","AMPHENOL CORP CLASS A","Information Technology","Equity","2,436,443,227.22","0.30","2,436,443,227.22","15,363,158.00","158.59","United States","NYSE","USD","1.00","USD","-"
"AMGN","AMGEN INC","Health Care","Equity","2,359,131,397.52","0.29","2,359,131,397.52","6,730,184.00","350.53","United States","NASDAQ","USD","1.00","USD","-"
"TJX","TJX INC","Consumer Discretionary","Equity","2,322,378,759.22","0.29","2,322,378,759.22","13,879,034.00","167.33","United States","NYSE","USD","1.00","USD","-"
"DIS","WALT DISNEY","Communication","Equity","2,251,527,950.55","0.28","2,251,527,950.55","22,141,095.00","101.69","United States","NYSE","USD","1.00","USD","-"
"BA","BOEING","Industrials","Equity","2,247,249,795.95","0.28","2,247,249,795.95","9,815,461.00","228.95","United States","NYSE","USD","1.00","USD","-"
"AXP","AMERICAN EXPRESS","Financials","Equity","2,244,902,921.80","0.28","2,244,902,921.80","6,693,610.00","335.38","United States","NYSE","USD","1.00","USD","-"
