iShares Core S&P 500 ETF
Fund Holdings as of,"Jun 26, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,185,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","64,273,764,872.33","7.37","64,273,764,872.33","333,837,661.00","192.53","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","57,448,094,866.54","6.58","57,448,094,866.54","202,438,843.00","283.78","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","38,187,641,170.90","4.38","38,187,641,170.90","102,387,970.00","372.97","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","31,395,376,905.11","3.60","31,395,376,905.11","134,923,619.00","232.69","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","27,267,809,191.50","3.12","27,267,809,191.50","80,819,850.00","337.39","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","23,820,795,282.54","2.73","23,820,795,282.54","65,258,877.00","365.02","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","21,803,281,316.45","2.50","21,803,281,316.45","65,144,705.00","334.69","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","17,602,119,672.52","2.02","17,602,119,672.52","15,545,044.00","1,132.33","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","16,655,691,679.25","1.91","16,655,691,679.25","30,269,317.00","550.25","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","14,734,021,547.34","1.69","14,734,021,547.34","38,803,354.00","379.71","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","13,172,915,221.76","1.51","13,172,915,221.76","10,903,648.00","1,208.12","United States","NYSE","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","12,600,957,186.42","1.44","12,600,957,186.42","25,269,637.00","498.66","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","12,152,802,333.80","1.39","12,152,802,333.80","36,932,996.00","329.05","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","11,722,618,467.06","1.34","11,722,618,467.06","22,475,207.00","521.58","United States","NASDAQ","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","8,449,339,183.32","0.97","8,449,339,183.32","33,178,902.00","254.66","United States","NYSE","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","8,355,919,432.32","0.96","8,355,919,432.32","65,117,826.00","128.32","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","7,800,573,756.26","0.89","7,800,573,756.26","57,130,319.00","136.54","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","7,691,777,026.82","0.88","7,691,777,026.82","22,876,534.00","336.23","United States","NYSE","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","6,990,671,214.10","0.80","6,990,671,214.10","60,425,890.00","115.69","United States","NASDAQ","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","6,856,436,096.64","0.79","6,856,436,096.64","10,938,096.00","626.84","United States","NASDAQ","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","6,534,384,186.34","0.75","6,534,384,186.34","17,237,026.00","379.09","United States","NASDAQ","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","6,332,761,475.28","0.73","6,332,761,475.28","6,348,824.00","997.47","United States","NYSE","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","6,193,908,207.36","0.71","6,193,908,207.36","54,442,368.00","113.77","United States","NASDAQ","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","6,169,616,189.10","0.71","6,169,616,189.10","24,352,146.00","253.35","United States","NYSE","USD","1.00","USD","-"
