iShares Core S&P 500 ETF
Fund Holdings as of,"Jun 11, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,089,750,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","62,498,073,451.35","7.83","62,498,073,451.35","305,062,105.00","204.87","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","54,486,732,214.66","6.83","54,486,732,214.66","184,307,182.00","295.63","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","36,388,094,362.24","4.56","36,388,094,362.24","93,221,536.00","390.34","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","29,618,171,274.03","3.71","29,618,171,274.03","122,637,453.00","241.51","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","26,336,237,867.31","3.30","26,336,237,867.31","73,612,203.00","357.77","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","22,949,924,915.47","2.88","22,949,924,915.47","59,522,071.00","385.57","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","21,156,627,728.08","2.65","21,156,627,728.08","59,335,393.00","356.56","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","15,607,871,928.23","1.96","15,607,871,928.23","27,457,861.00","568.43","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","14,092,857,304.65","1.77","14,092,857,304.65","35,307,171.00","399.15","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","14,070,929,061.21","1.76","14,070,929,061.21","14,129,283.00","995.87","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","11,549,529,966.80","1.45","11,549,529,966.80","9,948,344.00","1,160.95","United States","NYSE","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","11,183,142,297.12","1.40","11,183,142,297.12","23,020,528.00","485.79","United States","NYSE","USD","1.00","USD","-"
