iShares Core S&P 500 ETF
Fund Holdings as of,"Jun 12, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,075,900,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","61,912,083,346.90","7.81","61,912,083,346.90","301,730,510.00","205.19","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","53,071,370,709.91","6.69","53,071,370,709.91","182,294,407.00","291.13","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","36,027,601,841.84","4.54","36,027,601,841.84","92,203,516.00","390.74","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","28,935,682,747.40","3.65","28,935,682,747.40","121,298,188.00","238.55","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","26,187,677,834.24","3.30","26,187,677,834.24","72,808,268.00","359.68","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","22,493,248,346.27","2.84","22,493,248,346.27","58,872,061.00","382.07","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","21,019,514,283.68","2.65","21,019,514,283.68","58,687,498.00","358.16","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","15,398,043,406.98","1.94","15,398,043,406.98","27,158,001.00","566.98","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","14,193,159,876.48","1.79","14,193,159,876.48","34,921,536.00","406.43","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","13,717,889,809.68","1.73","13,717,889,809.68","13,974,888.00","981.61","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","11,148,463,942.00","1.41","11,148,463,942.00","9,839,774.00","1,133.00","United States","NYSE","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","11,139,771,411.50","1.40","11,139,771,411.50","22,769,078.00","489.25","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","10,737,204,314.64","1.35","10,737,204,314.64","33,478,437.00","320.72","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","10,356,680,935.15","1.31","10,356,680,935.15","20,244,895.00","511.57","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","7,628,394,179.08","0.96","7,628,394,179.08","51,890,308.00","147.01","United States","NYSE","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","7,262,608,013.97","0.92","7,262,608,013.97","58,301,421.00","124.57","United States","NASDAQ","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","7,207,656,584.10","0.91","7,207,656,584.10","29,923,430.00","240.87","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","6,729,469,241.49","0.85","6,729,469,241.49","20,873,691.00","322.39","United States","NYSE","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","6,588,346,274.96","0.83","6,588,346,274.96","54,431,149.00","121.04","United States","NASDAQ","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","5,941,224,249.10","0.75","5,941,224,249.10","49,060,481.00","121.10","United States","NASDAQ","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","5,687,504,595.15","0.72","5,687,504,595.15","15,505,315.00","366.81","United States","NASDAQ","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","5,590,606,117.50","0.70","5,590,606,117.50","9,855,630.00","567.25","United States","NASDAQ","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","5,414,148,348.75","0.68","5,414,148,348.75","5,511,425.00","982.35","United States","NASDAQ","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","5,261,251,606.32","0.66","5,261,251,606.32","5,777,976.00","910.57","United States","NYSE","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","4,997,667,161.13","0.63","4,997,667,161.13","21,945,581.00","227.73","United States","NYSE","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Financials","Equity","4,954,902,660.82","0.62","4,954,902,660.82","10,112,459.00","489.98","United States","NYSE","USD","1.00","USD","-"
"BAC","BANK OF AMERICA CORP","Financials","Equity","4,615,609,307.38","0.58","4,615,609,307.38","82,392,169.00","56.02","United States","NYSE","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","4,595,056,245.64","0.58","4,595,056,245.64","11,248,057.00","408.52","United States","NYSE","USD","1.00","USD","-"
"GE","GE AEROSPACE","Industrials","Equity","4,366,571,999.30","0.55","4,366,571,999.30","13,022,881.00","335.30","United States","NYSE","USD","1.00","USD","-"
"CVX","CHEVRON CORP","Energy","Equity","4,357,588,560.60","0.55","4,357,588,560.60","23,275,230.00","187.22","United States","NYSE","USD","1.00","USD","-"
"PG","PROCTER & GAMBLE","Consumer Staples","Equity","4,317,251,784.66","0.54","4,317,251,784.66","28,856,706.00","149.61","United States","NYSE","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","4,211,943,001.50","0.53","4,211,943,001.50","52,426,475.00","80.34","United States","NASDAQ","USD","1.00","USD","-"
"KLAC","KLA CORP","Information Technology","Equity","4,143,988,834.70","0.52","4,143,988,834.70","16,280,305.00","254.54","United States","NASDAQ","USD","1.00","USD","-"
"HD","HOME DEPOT INC","Consumer Discretionary","Equity","4,059,197,921.34","0.51","4,059,197,921.34","12,360,906.00","328.39","United States","NYSE","USD","1.00","USD","-"
"KO","COCA-COLA","Consumer Staples","Equity","3,971,622,054.24","0.50","3,971,622,054.24","48,070,952.00","82.62","United States","NYSE","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","3,957,856,353.75","0.50","3,957,856,353.75","3,724,165.00","1,062.75","United States","NYSE","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","3,877,017,158.97","0.49","3,877,017,158.97","21,055,869.00","184.13","United States","NYSE","USD","1.00","USD","-"
"MRK","MERCK & CO INC","Health Care","Equity","3,669,011,354.95","0.46","3,669,011,354.95","30,819,079.00","119.05","United States","NYSE","USD","1.00","USD","-"
"PLTR","PALANTIR TECHNOLOGIES INC CLASS A","Information Technology","Equity","3,630,306,184.17","0.46","3,630,306,184.17","28,363,983.00","127.99","United States","NASDAQ","USD","1.00","USD","-"
"SNDK","SANDISK CORP","Information Technology","Equity","3,629,287,668.10","0.46","3,629,287,668.10","1,832,881.00","1,980.10","United States","NASDAQ","USD","1.00","USD","-"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","3,562,402,153.80","0.45","3,562,402,153.80","19,329,366.00","184.30","United States","NYSE","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","3,393,415,530.56","0.43","3,393,415,530.56","11,269,313.00","301.12","United States","NASDAQ","USD","1.00","USD","-"
"WFC","WELLS FARGO","Financials","Equity","3,215,299,988.76","0.41","3,215,299,988.76","38,400,812.00","83.73","United States","NYSE","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","3,197,412,353.48","0.40","3,197,412,353.48","14,938,387.00","214.04","United States","NYSE","USD","1.00","USD","-"
