iShares Core S&P 500 ETF
Fund Holdings as of,"Jun 03, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,126,900,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","68,491,151,877.25","8.04","68,491,151,877.25","318,934,351.00","214.75","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","59,783,464,822.02","7.02","59,783,464,822.02","192,688,277.00","310.26","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","41,648,674,773.18","4.89","41,648,674,773.18","97,460,277.00","427.34","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","32,056,043,778.36","3.77","32,056,043,778.36","128,213,918.00","250.02","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","29,821,910,699.38","3.50","29,821,910,699.38","62,228,806.00","479.23","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","27,431,456,919.28","3.22","27,431,456,919.28","76,412,872.00","358.99","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","21,831,958,512.00","2.56","21,831,958,512.00","61,380,900.00","355.68","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","17,883,610,256.88","2.10","17,883,610,256.88","28,706,556.00","622.98","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","15,947,593,726.04","1.87","15,947,593,726.04","14,772,172.00","1,079.57","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","15,640,053,776.90","1.84","15,640,053,776.90","36,913,037.00","423.70","United States","NASDAQ","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","11,609,419,116.24","1.36","11,609,419,116.24","21,399,062.00","542.52","United States","NASDAQ","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","11,440,914,708.93","1.34","11,440,914,708.93","24,067,389.00","475.37","United States","NYSE","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","11,219,946,322.64","1.32","11,219,946,322.64","10,400,588.00","1,078.78","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","10,646,287,256.00","1.25","10,646,287,256.00","35,387,360.00","300.85","United States","NYSE","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","8,366,075,261.60","0.98","8,366,075,261.60","54,848,720.00","152.53","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","7,061,023,380.84","0.83","7,061,023,380.84","31,629,741.00","223.24","United States","NYSE","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","6,945,791,845.98","0.82","6,945,791,845.98","61,625,338.00","112.71","United States","NASDAQ","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","6,892,805,158.80","0.81","6,892,805,158.80","22,064,037.00","312.40","United States","NYSE","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","6,725,170,884.65","0.79","6,725,170,884.65","57,534,185.00","116.89","United States","NASDAQ","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","6,559,974,509.00","0.77","6,559,974,509.00","51,857,506.00","126.50","United States","NASDAQ","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","5,656,171,072.02","0.66","5,656,171,072.02","6,106,989.00","926.18","United States","NYSE","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","5,633,403,806.61","0.66","5,633,403,806.61","16,389,991.00","343.71","United States","NASDAQ","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","5,603,323,412.70","0.66","5,603,323,412.70","5,825,690.00","961.83","United States","NASDAQ","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","5,216,706,875.67","0.61","5,216,706,875.67","10,417,371.00","500.77","United States","NASDAQ","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","5,126,248,664.65","0.60","5,126,248,664.65","22,256,105.00","230.33","United States","NYSE","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Financials","Equity","5,040,272,989.25","0.59","5,040,272,989.25","10,688,735.00","471.55","United States","NYSE","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","5,036,731,606.24","0.59","5,036,731,606.24","23,196,848.00","217.13","United States","NYSE","USD","1.00","USD","-"
"CVX","CHEVRON CORP","Energy","Equity","4,667,385,995.11","0.55","4,667,385,995.11","24,602,741.00","189.71","United States","NYSE","USD","1.00","USD","-"
"BAC","BANK OF AMERICA CORP","Financials","Equity","4,563,494,254.00","0.54","4,563,494,254.00","87,089,585.00","52.40","United States","NYSE","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","4,517,473,924.08","0.53","4,517,473,924.08","55,415,529.00","81.52","United States","NASDAQ","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","4,482,197,863.00","0.53","4,482,197,863.00","11,889,119.00","377.00","United States","NYSE","USD","1.00","USD","-"
"GE","GE AEROSPACE","Industrials","Equity","4,331,169,054.00","0.51","4,331,169,054.00","13,765,475.00","314.64","United States","NYSE","USD","1.00","USD","-"
"PG","PROCTER & GAMBLE","Consumer Staples","Equity","4,276,130,895.24","0.50","4,276,130,895.24","30,502,396.00","140.19","United States","NYSE","USD","1.00","USD","-"
"PLTR","PALANTIR TECHNOLOGIES INC CLASS A","Information Technology","Equity","4,263,361,052.40","0.50","4,263,361,052.40","29,981,442.00","142.20","United States","NASDAQ","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","4,097,978,353.06","0.48","4,097,978,353.06","3,936,503.00","1,041.02","United States","NYSE","USD","1.00","USD","-"
"HD","HOME DEPOT INC","Consumer Discretionary","Equity","4,089,239,730.52","0.48","4,089,239,730.52","13,065,916.00","312.97","United States","NYSE","USD","1.00","USD","-"
"KO","COCA-COLA","Consumer Staples","Equity","4,001,979,740.88","0.47","4,001,979,740.88","50,812,338.00","78.76","United States","NYSE","USD","1.00","USD","-"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Information Technology","Equity","3,749,599,955.27","0.44","3,749,599,955.27","12,268,429.00","305.63","United States","NYSE","USD","1.00","USD","-"
"MRK","MERCK & CO INC","Health Care","Equity","3,736,503,904.00","0.44","3,736,503,904.00","32,576,320.00","114.70","United States","NYSE","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","3,675,797,249.51","0.43","3,675,797,249.51","11,911,589.00","308.59","United States","NASDAQ","USD","1.00","USD","-"
"KLAC","KLA CORP","Information Technology","Equity","3,656,370,761.16","0.43","3,656,370,761.16","1,720,556.00","2,125.11","United States","NASDAQ","USD","1.00","USD","-"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","3,594,694,709.98","0.42","3,594,694,709.98","20,431,367.00","175.94","United States","NYSE","USD","1.00","USD","-"
"SNDK","SANDISK CORP","Information Technology","Equity","3,547,950,664.50","0.42","3,547,950,664.50","1,937,183.00","1,831.50","United States","NASDAQ","USD","1.00","USD","-"
"QCOM","QUALCOMM INC","Information Technology","Equity","3,501,217,293.09","0.41","3,501,217,293.09","14,004,309.00","250.01","United States","NASDAQ","USD","1.00","USD","-"
"GEV","GE VERNOVA INC","Industrials","Equity","3,393,644,860.80","0.40","3,393,644,860.80","3,537,405.00","959.36","United States","NYSE","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","3,318,148,215.06","0.39","3,318,148,215.06","15,790,179.00","210.14","United States","NYSE","USD","1.00","USD","-"
"WFC","WELLS FARGO","Financials","Equity","3,193,614,040.12","0.38","3,193,614,040.12","40,589,909.00","78.68","United States","NYSE","USD","1.00","USD","-"
"LIN","LINDE PLC","Materials","Equity","3,110,802,629.55","0.37","3,110,802,629.55","6,128,815.00","507.57","United States","NASDAQ","USD","1.00","USD","-"
"RTX","RTX CORP","Industrials","Equity","3,039,909,115.25","0.36","3,039,909,115.25","17,617,555.00","172.55","United States","NYSE","USD","1.00","USD","-"
"C","CITIGROUP INC","Financials","Equity","2,980,035,760.86","0.35","2,980,035,760.86","22,935,702.00","129.93","United States","NYSE","USD","1.00","USD","-"
"PANW","PALO ALTO NETWORKS INC","Information Technology","Equity","2,974,241,982.15","0.35","2,974,241,982.15","10,606,005.00","280.43","United States","NASDAQ","USD","1.00","USD","-"
"ADI","ANALOG DEVICES INC","Information Technology","Equity","2,806,825,416.03","0.33","2,806,825,416.03","6,413,109.00","437.67","United States","NASDAQ","USD","1.00","USD","-"
"STX","SEAGATE TECHNOLOGY HOLDINGS PLC","Information Technology","Equity","2,692,315,924.85","0.32","2,692,315,924.85","2,862,065.00","940.69","United States","NASDAQ","USD","1.00","USD","-"
"WDC","WESTERN DIGITAL CORP","Information Technology","Equity","2,643,714,048.03","0.31","2,643,714,048.03","4,449,873.00","594.11","United States","NASDAQ","USD","1.00","USD","-"
"VZ","VERIZON COMMUNICATIONS INC","Communication","Equity","2,581,974,123.60","0.30","2,581,974,123.60","55,347,784.00","46.65","United States","NYSE","USD","1.00","USD","-"
"PEP","PEPSICO INC","Consumer Staples","Equity","2,556,768,773.08","0.30","2,556,768,773.08","17,937,202.00","142.54","United States","NASDAQ","USD","1.00","USD","-"
"MCD","MCDONALDS CORP","Consumer Discretionary","Equity","2,554,455,021.21","0.30","2,554,455,021.21","9,347,049.00","273.29","United States","NYSE","USD","1.00","USD","-"
"CRWD","CROWDSTRIKE HOLDINGS INC CLASS A","Information Technology","Equity","2,473,613,468.95","0.29","2,473,613,468.95","3,308,695.00","747.61","United States","NASDAQ","USD","1.00","USD","-"
"AMGN","AMGEN INC","Health Care","Equity","2,390,326,219.62","0.28","2,390,326,219.62","7,067,371.00","338.22","United States","NASDAQ","USD","1.00","USD","-"
"APH","AMPHENOL CORP CLASS A","Information Technology","Equity","2,381,625,203.32","0.28","2,381,625,203.32","16,133,486.00","147.62","United States","NYSE","USD","1.00","USD","-"
"ANET","ARISTA NETWORKS INC","Information Technology","Equity","2,363,240,446.14","0.28","2,363,240,446.14","13,553,022.00","174.37","United States","NYSE","USD","1.00","USD","-"
"CRM","SALESFORCE INC","Information Technology","Equity","2,344,127,117.08","0.28","2,344,127,117.08","12,298,028.00","190.61","United States","NYSE","USD","1.00","USD","-"
"TMO","THERMO FISHER SCIENTIFIC INC","Health Care","Equity","2,337,047,450.00","0.27","2,337,047,450.00","4,931,000.00","473.95","United States","NYSE","USD","1.00","USD","-"
"NEE","NEXTERA ENERGY INC","Utilities","Equity","2,311,920,630.82","0.27","2,311,920,630.82","27,334,129.00","84.58","United States","NYSE","USD","1.00","USD","-"
"DIS","WALT DISNEY","Communication","Equity","2,310,912,318.06","0.27","2,310,912,318.06","23,250,954.00","99.39","United States","NYSE","USD","1.00","USD","-"
"TJX","TJX INC","Consumer Discretionary","Equity","2,301,340,077.20","0.27","2,301,340,077.20","14,574,668.00","157.90","United States","NYSE","USD","1.00","USD","-"
"BA","BOEING","Industrials","Equity","2,170,536,082.44","0.25","2,170,536,082.44","10,307,418.00","210.58","United States","NYSE","USD","1.00","USD","-"
"T","AT&T INC","Communication","Equity","2,163,810,832.20","0.25","2,163,810,832.20","91,881,564.00","23.55","United States","NYSE","USD","1.00","USD","-"
"ETN","EATON PLC","Industrials","Equity","2,147,248,128.89","0.25","2,147,248,128.89","5,097,809.00","421.21","United States","NYSE","USD","1.00","USD","-"
"AXP","AMERICAN EXPRESS","Financials","Equity","2,112,794,296.44","0.25","2,112,794,296.44","7,029,292.00","300.57","United States","NYSE","USD","1.00","USD","-"
"GILD","GILEAD SCIENCES INC","Health Care","Equity","2,100,432,657.14","0.25","2,100,432,657.14","16,283,686.00","128.99","United States","NASDAQ","USD","1.00","USD","-"
"GLW","CORNING INC","Information Technology","Equity","2,057,212,614.24","0.24","2,057,212,614.24","10,247,124.00","200.76","United States","NYSE","USD","1.00","USD","-"
"UNP","UNION PACIFIC CORP","Industrials","Equity","2,041,478,138.81","0.24","2,041,478,138.81","7,788,037.00","262.13","United States","NYSE","USD","1.00","USD","-"
