iShares Core S&P 500 ETF
Fund Holdings as of,"Jun 23, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,142,400,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","65,437,480,479.12","7.64","65,437,480,479.12","327,121,978.00","200.04","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","58,379,318,044.20","6.82","58,379,318,044.20","198,366,694.00","294.30","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","37,516,758,518.96","4.38","37,516,758,518.96","100,328,284.00","373.94","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","30,951,563,469.79","3.61","30,951,563,469.79","132,209,489.00","234.11","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","27,411,500,214.42","3.20","27,411,500,214.42","79,194,234.00","346.13","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","24,309,137,665.95","2.84","24,309,137,665.95","63,946,173.00","380.15","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","22,091,804,306.88","2.58","22,091,804,306.88","63,834,386.00","346.08","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","16,674,957,693.60","1.95","16,674,957,693.60","29,660,188.00","562.20","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","16,020,699,473.64","1.87","16,020,699,473.64","15,232,132.00","1,051.77","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","14,509,950,161.02","1.69","14,509,950,161.02","38,022,982.00","381.61","United States","NASDAQ","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","12,202,544,795.55","1.42","12,202,544,795.55","24,761,155.00","492.81","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","12,092,469,796.20","1.41","12,092,469,796.20","36,189,830.00","334.14","United States","NYSE","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","11,828,295,134.24","1.38","11,828,295,134.24","10,684,228.00","1,107.08","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","11,448,662,268.35","1.34","11,448,662,268.35","22,023,011.00","519.85","United States","NASDAQ","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","8,440,520,123.52","0.99","8,440,520,123.52","63,807,984.00","132.28","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","7,822,256,708.98","0.91","7,822,256,708.98","55,981,226.00","139.73","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","7,772,868,307.32","0.91","7,772,868,307.32","32,511,579.00","239.08","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","7,363,282,901.92","0.86","7,363,282,901.92","22,416,229.00","328.48","United States","NYSE","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","7,070,917,193.48","0.83","7,070,917,193.48","59,210,494.00","119.42","United States","NASDAQ","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","6,463,010,372.40","0.75","6,463,010,372.40","53,347,176.00","121.15","United States","NASDAQ","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","6,279,578,430.12","0.73","6,279,578,430.12","10,718,199.00","585.88","United States","NASDAQ","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","6,271,855,418.51","0.73","6,271,855,418.51","16,890,247.00","371.33","United States","NASDAQ","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","6,122,945,229.12","0.72","6,122,945,229.12","6,220,988.00","984.24","United States","NYSE","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","5,738,486,555.28","0.67","5,738,486,555.28","5,992,071.00","957.68","United States","NASDAQ","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","5,601,905,800.92","0.65","5,601,905,800.92","23,862,267.00","234.76","United States","NYSE","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Financials","Equity","5,318,788,703.58","0.62","5,318,788,703.58","10,897,594.00","488.07","United States","NYSE","USD","1.00","USD","-"
"BAC","BANK OF AMERICA CORP","Financials","Equity","5,106,423,015.55","0.60","5,106,423,015.55","88,178,605.00","57.91","United States","NYSE","USD","1.00","USD","-"
"GE","GE AEROSPACE","Industrials","Equity","5,022,968,864.20","0.59","5,022,968,864.20","14,090,860.00","356.47","United States","NYSE","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","5,019,646,462.25","0.59","5,019,646,462.25","12,265,477.00","409.25","United States","NYSE","USD","1.00","USD","-"
"PG","PROCTER & GAMBLE","Consumer Staples","Equity","4,744,687,601.52","0.55","4,744,687,601.52","31,450,932.00","150.86","United States","NYSE","USD","1.00","USD","-"
"CVX","CHEVRON CORP","Energy","Equity","4,449,544,488.48","0.52","4,449,544,488.48","25,284,376.00","175.98","United States","NYSE","USD","1.00","USD","-"
"HD","HOME DEPOT INC","Consumer Discretionary","Equity","4,364,617,877.55","0.51","4,364,617,877.55","13,452,359.00","324.45","United States","NYSE","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","4,360,162,499.24","0.51","4,360,162,499.24","3,983,921.00","1,094.44","United States","NYSE","USD","1.00","USD","-"
"KLAC","KLA CORP","Information Technology","Equity","4,313,367,149.45","0.50","4,313,367,149.45","17,642,305.00","244.49","United States","NASDAQ","USD","1.00","USD","-"
"KO","COCA-COLA","Consumer Staples","Equity","4,200,087,796.71","0.49","4,200,087,796.71","52,298,441.00","80.31","United States","NYSE","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","4,141,366,318.32","0.48","4,141,366,318.32","56,871,276.00","72.82","United States","NASDAQ","USD","1.00","USD","-"
"MRK","MERCK & CO INC","Health Care","Equity","3,989,580,800.40","0.47","3,989,580,800.40","33,357,699.00","119.60","United States","NYSE","USD","1.00","USD","-"
"SNDK","SANDISK CORP","Information Technology","Equity","3,927,251,053.60","0.46","3,927,251,053.60","2,000,026.00","1,963.60","United States","NASDAQ","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","3,785,059,089.64","0.44","3,785,059,089.64","22,917,529.00","165.16","United States","NYSE","USD","1.00","USD","-"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","3,761,406,988.38","0.44","3,761,406,988.38","21,049,902.00","178.69","United States","NYSE","USD","1.00","USD","-"
"GEV","GE VERNOVA INC","Industrials","Equity","3,756,091,457.12","0.44","3,756,091,457.12","3,629,144.00","1,034.98","United States","NYSE","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","3,741,095,724.80","0.44","3,741,095,724.80","12,291,680.00","304.36","United States","NASDAQ","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","3,659,491,474.73","0.43","3,659,491,474.73","16,190,291.00","226.03","United States","NYSE","USD","1.00","USD","-"
"PLTR","PALANTIR TECHNOLOGIES INC CLASS A","Information Technology","Equity","3,618,982,999.80","0.42","3,618,982,999.80","31,010,994.00","116.70","United States","NASDAQ","USD","1.00","USD","-"
