iShares Core S&P 500 ETF
Fund Holdings as of,"Jun 10, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,104,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","61,927,602,236.28","7.80","61,927,602,236.28","308,989,134.00","200.42","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","54,432,063,135.46","6.85","54,432,063,135.46","186,679,687.00","291.58","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","37,519,327,240.00","4.72","37,519,327,240.00","94,421,500.00","397.36","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","29,563,426,088.00","3.72","29,563,426,088.00","124,216,076.00","238.00","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","26,571,628,651.60","3.35","26,571,628,651.60","74,559,820.00","356.38","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","22,433,258,941.30","2.82","22,433,258,941.30","60,288,253.00","372.10","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","21,234,207,652.24","2.67","21,234,207,652.24","60,099,082.00","353.32","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","15,879,703,496.74","2.00","15,879,703,496.74","27,811,313.00","570.98","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","13,646,317,787.52","1.72","13,646,317,787.52","35,761,728.00","381.59","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","12,763,937,271.36","1.61","12,763,937,271.36","14,311,272.00","891.88","United States","NASDAQ","USD","1.00","USD","-"
