iShares Russell 2000 ETF
Fund Holdings as of,"Jun 09, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"272,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"BE","BLOOM ENERGY CLASS A CORP","Industrials","Equity","1,328,913,215.63","1.69","1,328,913,215.63","5,118,883.00","259.61","United States","NYSE","USD","1.00","USD","-"
"CRDO","CREDO TECHNOLOGY GROUP HOLDING LTD","Information Technology","Equity","885,701,950.24","1.13","885,701,950.24","3,779,882.00","234.32","United States","NASDAQ","USD","1.00","USD","-"
"STRL","STERLING INFRASTRUCTURE INC","Industrials","Equity","588,047,995.86","0.75","588,047,995.86","698,386.00","842.01","United States","NASDAQ","USD","1.00","USD","-"
"FN","FABRINET","Information Technology","Equity","495,798,778.00","0.63","495,798,778.00","846,073.00","586.00","United States","NYSE","USD","1.00","USD","-"
"IONQ","IONQ INC","Information Technology","Equity","458,156,561.72","0.58","458,156,561.72","8,081,788.00","56.69","United States","NYSE","USD","1.00","USD","-"
"TTMI","TTM TECHNOLOGIES INC","Information Technology","Equity","416,834,565.80","0.53","416,834,565.80","2,397,530.00","173.86","United States","NASDAQ","USD","1.00","USD","-"
"NXT","NEXTPOWER INC CLASS A","Industrials","Equity","407,487,028.43","0.52","407,487,028.43","3,416,509.00","119.27","United States","NASDAQ","USD","1.00","USD","-"
"CDE","COEUR MINING INC","Materials","Equity","384,841,118.79","0.49","384,841,118.79","23,918,031.00","16.09","United States","NYSE","USD","1.00","USD","-"
"GH","GUARDANT HEALTH INC","Health Care","Equity","378,224,748.56","0.48","378,224,748.56","2,906,738.00","130.12","United States","NASDAQ","USD","1.00","USD","-"
"RMBS","RAMBUS INC","Information Technology","Equity","371,606,813.28","0.47","371,606,813.28","2,530,692.00","146.84","United States","NASDAQ","USD","1.00","USD","-"
"SATS","ECHOSTAR CORP CLASS A","Communication","Equity","370,691,035.80","0.47","370,691,035.80","3,174,540.00","116.77","United States","NASDAQ","USD","1.00","USD","-"
"SITM","SITIME CORP","Information Technology","Equity","347,642,225.28","0.44","347,642,225.28","527,114.00","659.52","United States","NASDAQ","USD","1.00","USD","-"
"SMTC","SEMTECH CORP","Information Technology","Equity","343,555,845.60","0.44","343,555,845.60","2,181,030.00","157.52","United States","NASDAQ","USD","1.00","USD","-"
"MOD","MODINE MANUFACTURING","Industrials","Equity","341,350,505.30","0.44","341,350,505.30","1,227,085.00","278.18","United States","NYSE","USD","1.00","USD","-"
"DY","DYCOM INDUSTRIES INC","Industrials","Equity","309,952,183.70","0.40","309,952,183.70","683,030.00","453.79","United States","NYSE","USD","1.00","USD","-"
"SANM","SANMINA CORP","Information Technology","Equity","302,868,809.40","0.39","302,868,809.40","1,249,665.00","242.36","United States","NASDAQ","USD","1.00","USD","-"
"DOCN","DIGITALOCEAN HOLDINGS INC","Information Technology","Equity","300,062,869.71","0.38","300,062,869.71","1,782,587.00","168.33","United States","NYSE","USD","1.00","USD","-"
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Information Technology","Equity","275,322,720.96","0.35","275,322,720.96","883,464.00","311.64","United States","NASDAQ","USD","1.00","USD","-"
"HUT","HUT CORP","Information Technology","Equity","258,797,716.65","0.33","258,797,716.65","2,297,361.00","112.65","United States","NASDAQ","USD","1.00","USD","-"
"SPXC","SPX TECHNOLOGIES INC","Industrials","Equity","257,389,772.53","0.33","257,389,772.53","1,128,853.00","228.01","United States","NYSE","USD","1.00","USD","-"
"MOGA","MOOG INC CLASS A","Industrials","Equity","253,861,947.24","0.32","253,861,947.24","658,988.00","385.23","United States","NYSE","USD","1.00","USD","-"
"AAOI","APPLIED OPTOELECTRONICS INC","Information Technology","Equity","252,159,740.16","0.32","252,159,740.16","1,548,132.00","162.88","United States","NASDAQ","USD","1.00","USD","-"
"BBIO","BRIDGEBIO PHARMA INC","Health Care","Equity","251,494,074.72","0.32","251,494,074.72","3,715,929.00","67.68","United States","NASDAQ","USD","1.00","USD","-"
"VIAV","VIAVI SOLUTIONS INC","Information Technology","Equity","250,853,118.32","0.32","250,853,118.32","5,402,824.00","46.43","United States","NASDAQ","USD","1.00","USD","-"
"AXSM","AXSOME THERAPEUTICS INC","Health Care","Equity","238,061,023.44","0.30","238,061,023.44","969,146.00","245.64","United States","NASDAQ","USD","1.00","USD","-"
