iShares Russell 2000 ETF
Fund Holdings as of,"Jun 22, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"279,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"BE","BLOOM ENERGY CLASS A CORP","Industrials","Equity","1,796,418,566.05","2.16","1,796,418,566.05","5,194,213.00","345.85","United States","NYSE","USD","1.00","USD","-"
"CRDO","CREDO TECHNOLOGY GROUP HOLDING LTD","Information Technology","Equity","1,160,324,233.08","1.39","1,160,324,233.08","3,835,529.00","302.52","United States","NASDAQ","USD","1.00","USD","-"
"STRL","STERLING INFRASTRUCTURE INC","Industrials","Equity","661,014,740.75","0.79","661,014,740.75","708,673.00","932.75","United States","NASDAQ","USD","1.00","USD","-"
"TTMI","TTM TECHNOLOGIES INC","Information Technology","Equity","538,802,403.62","0.65","538,802,403.62","2,432,846.00","221.47","United States","NASDAQ","USD","1.00","USD","-"
"FN","FABRINET","Information Technology","Equity","529,800,768.23","0.64","529,800,768.23","858,547.00","617.09","United States","NYSE","USD","1.00","USD","-"
"IONQ","IONQ INC","Information Technology","Equity","478,264,590.72","0.57","478,264,590.72","8,200,696.00","58.32","United States","NYSE","USD","1.00","USD","-"
"NXT","NEXTPOWER INC CLASS A","Industrials","Equity","447,461,166.70","0.54","447,461,166.70","3,466,810.00","129.07","United States","NASDAQ","USD","1.00","USD","-"
"CDE","COEUR MINING INC","Materials","Equity","423,997,895.79","0.51","423,997,895.79","24,270,057.00","17.47","United States","NYSE","USD","1.00","USD","-"
"SITM","SITIME CORP","Information Technology","Equity","402,836,356.80","0.48","402,836,356.80","534,890.00","753.12","United States","NASDAQ","USD","1.00","USD","-"
"SMTC","SEMTECH CORP","Information Technology","Equity","386,696,011.38","0.46","386,696,011.38","2,213,106.00","174.73","United States","NASDAQ","USD","1.00","USD","-"
"GH","GUARDANT HEALTH INC","Health Care","Equity","379,984,857.98","0.46","379,984,857.98","2,949,506.00","128.83","United States","NASDAQ","USD","1.00","USD","-"
"MOD","MODINE MANUFACTURING","Industrials","Equity","368,040,845.84","0.44","368,040,845.84","1,245,148.00","295.58","United States","NYSE","USD","1.00","USD","-"
"RMBS","RAMBUS INC","Information Technology","Equity","360,412,063.20","0.43","360,412,063.20","2,567,952.00","140.35","United States","NASDAQ","USD","1.00","USD","-"
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Information Technology","Equity","348,050,136.15","0.42","348,050,136.15","896,505.00","388.23","United States","NASDAQ","USD","1.00","USD","-"
"SATS","ECHOSTAR CORP CLASS A","Communication","Equity","342,743,872.80","0.41","342,743,872.80","3,221,277.00","106.40","United States","NASDAQ","USD","1.00","USD","-"
"DY","DYCOM INDUSTRIES INC","Industrials","Equity","324,365,562.74","0.39","324,365,562.74","693,074.00","468.01","United States","NYSE","USD","1.00","USD","-"
"SANM","SANMINA CORP","Information Technology","Equity","321,387,779.40","0.39","321,387,779.40","1,268,052.00","253.45","United States","NASDAQ","USD","1.00","USD","-"
"DOCN","DIGITALOCEAN HOLDINGS INC","Information Technology","Equity","300,700,065.44","0.36","300,700,065.44","1,808,831.00","166.24","United States","NYSE","USD","1.00","USD","-"
"VIAV","VIAVI SOLUTIONS INC","Information Technology","Equity","290,236,456.04","0.35","290,236,456.04","5,482,366.00","52.94","United States","NASDAQ","USD","1.00","USD","-"
"FORM","FORMFACTOR INC","Information Technology","Equity","290,193,850.80","0.35","290,193,850.80","1,852,380.00","156.66","United States","NASDAQ","USD","1.00","USD","-"
"SPXC","SPX TECHNOLOGIES INC","Industrials","Equity","282,252,305.78","0.34","282,252,305.78","1,145,458.00","246.41","United States","NYSE","USD","1.00","USD","-"
"HUT","HUT CORP","Information Technology","Equity","282,160,943.52","0.34","282,160,943.52","2,331,138.00","121.04","United States","NASDAQ","USD","1.00","USD","-"
"MOGA","MOOG INC CLASS A","Industrials","Equity","269,689,936.40","0.32","269,689,936.40","668,708.00","403.30","United States","NYSE","USD","1.00","USD","-"
"AAOI","APPLIED OPTOELECTRONICS INC","Information Technology","Equity","268,984,008.39","0.32","268,984,008.39","1,570,893.00","171.23","United States","NASDAQ","USD","1.00","USD","-"
"ARWR","ARROWHEAD PHARMACEUTICALS INC","Health Care","Equity","263,541,768.00","0.32","263,541,768.00","3,213,924.00","82.00","United States","NASDAQ","USD","1.00","USD","-"
"BBIO","BRIDGEBIO PHARMA INC","Health Care","Equity","259,870,027.68","0.31","259,870,027.68","3,770,604.00","68.92","United States","NASDAQ","USD","1.00","USD","-"
"APLD","APPLIED DIGITAL CORP","Information Technology","Equity","255,557,138.80","0.31","255,557,138.80","5,653,919.00","45.20","United States","NASDAQ","USD","1.00","USD","-"
"AGX","ARGAN INC","Industrials","Equity","252,149,830.00","0.30","252,149,830.00","319,177.00","790.00","United States","NYSE","USD","1.00","USD","-"
"AXSM","AXSOME THERAPEUTICS INC","Health Care","Equity","243,736,185.70","0.29","243,736,185.70","983,402.00","247.85","United States","NASDAQ","USD","1.00","USD","-"
"CYTK","CYTOKINETICS INC","Health Care","Equity","243,212,773.44","0.29","243,212,773.44","3,072,032.00","79.17","United States","NASDAQ","USD","1.00","USD","-"
"SNEX","STONEX GROUP INC","Financials","Equity","241,778,703.13","0.29","241,778,703.13","1,742,047.00","138.79","United States","NASDAQ","USD","1.00","USD","-"
"HL","HECLA MINING","Materials","Equity","241,511,940.24","0.29","241,511,940.24","15,113,388.00","15.98","United States","NYSE","USD","1.00","USD","-"
"RIOT","RIOT PLATFORMS INC","Information Technology","Equity","237,493,494.21","0.29","237,493,494.21","8,295,267.00","28.63","United States","NASDAQ","USD","1.00","USD","-"
"UMBF","UMB FINANCIAL CORP","Financials","Equity","236,594,661.50","0.28","236,594,661.50","1,727,725.00","136.94","United States","NASDAQ","USD","1.00","USD","-"
"WULF","TERAWULF INC","Information Technology","Equity","232,178,406.66","0.28","232,178,406.66","8,201,286.00","28.31","United States","NASDAQ","USD","1.00","USD","-"
"WTS","WATTS WATER TECHNOLOGIES INC CLASS","Industrials","Equity","228,000,150.00","0.27","228,000,150.00","651,429.00","350.00","United States","NYSE","USD","1.00","USD","-"
"BTSG","BRIGHTSPRING HEALTH SERVICES INC","Health Care","Equity","225,312,057.60","0.27","225,312,057.60","3,352,858.00","67.20","United States","NASDAQ","USD","1.00","USD","-"
"GTLS","CHART INDUSTRIES INC","Industrials","Equity","224,561,548.80","0.27","224,561,548.80","1,074,560.00","208.98","United States","NYSE","USD","1.00","USD","-"
"KTOS","KRATOS DEFENSE AND SECURITY SOLUTI","Industrials","Equity","219,622,882.05","0.26","219,622,882.05","4,298,745.00","51.09","United States","NASDAQ","USD","1.00","USD","-"
"ESE","ESCO TECHNOLOGIES INC","Industrials","Equity","218,065,573.32","0.26","218,065,573.32","617,732.00","353.01","United States","NYSE","USD","1.00","USD","-"
"CIFR","CIPHER DIGITAL INC","Information Technology","Equity","217,044,973.74","0.26","217,044,973.74","7,713,041.00","28.14","United States","NASDAQ","USD","1.00","USD","-"
"FCFS","FIRSTCASH HOLDINGS INC","Financials","Equity","216,108,324.62","0.26","216,108,324.62","944,158.00","228.89","United States","NASDAQ","USD","1.00","USD","-"
"QBTS","D WAVE QUANTUM INC","Information Technology","Equity","212,521,338.25","0.26","212,521,338.25","8,684,975.00","24.47","United States","NYSE","USD","1.00","USD","-"
"POWL","POWELL INDUSTRIES INC","Industrials","Equity","209,469,904.20","0.25","209,469,904.20","680,539.00","307.80","United States","NASDAQ","USD","1.00","USD","-"
"ENSG","ENSIGN GROUP INC","Health Care","Equity","209,352,253.50","0.25","209,352,253.50","1,335,325.00","156.78","United States","NASDAQ","USD","1.00","USD","-"
"ONB","OLD NATIONAL BANCORP","Financials","Equity","208,660,605.87","0.25","208,660,605.87","8,343,087.00","25.01","United States","NASDAQ","USD","1.00","USD","-"
"FLR","FLUOR CORP","Industrials","Equity","208,477,414.74","0.25","208,477,414.74","3,830,897.00","54.42","United States","NYSE","USD","1.00","USD","-"
"MDGL","MADRIGAL PHARMACEUTICALS INC","Health Care","Equity","208,232,870.16","0.25","208,232,870.16","406,007.00","512.88","United States","NASDAQ","USD","1.00","USD","-"
"ENS","ENERSYS","Industrials","Equity","203,879,803.24","0.24","203,879,803.24","875,246.00","232.94","United States","NYSE","USD","1.00","USD","-"
"KRYS","KRYSTAL BIOTECH INC","Health Care","Equity","201,965,688.12","0.24","201,965,688.12","588,084.00","343.43","United States","NASDAQ","USD","1.00","USD","-"
"CORZ","CORE SCIENTIFIC INC","Information Technology","Equity","201,144,586.12","0.24","201,144,586.12","6,916,939.00","29.08","United States","NASDAQ","USD","1.00","USD","-"
"AHR","AMERICAN HEALTHCARE REIT INC","Real Estate","Equity","200,019,613.68","0.24","200,019,613.68","4,241,298.00","47.16","United States","NYSE","USD","1.00","USD","-"
"VICR","VICOR CORP","Industrials","Equity","199,570,972.81","0.24","199,570,972.81","545,977.00","365.53","United States","NASDAQ","USD","1.00","USD","-"
"CTRE","CARETRUST REIT INC","Real Estate","Equity","199,507,046.43","0.24","199,507,046.43","5,321,607.00","37.49","United States","NYSE","USD","1.00","USD","-"
"NPO","ENPRO INC","Industrials","Equity","194,635,188.50","0.23","194,635,188.50","502,090.00","387.65","United States","NYSE","USD","1.00","USD","-"
"CMC","COMMERCIAL METALS","Materials","Equity","194,066,276.67","0.23","194,066,276.67","2,647,923.00","73.29","United States","NYSE","USD","1.00","USD","-"
"PLXS","PLEXUS CORP","Information Technology","Equity","192,009,986.52","0.23","192,009,986.52","631,986.00","303.82","United States","NASDAQ","USD","1.00","USD","-"
"VSAT","VIASAT INC","Information Technology","Equity","188,652,823.35","0.23","188,652,823.35","2,937,145.00","64.23","United States","NASDAQ","USD","1.00","USD","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","188,503,958.54","0.23","188,503,958.54","188,503,959.00","100.00","United States","-","USD","1.00","USD","-"
"ORA","ORMAT TECH INC","Utilities","Equity","187,710,436.10","0.23","187,710,436.10","1,448,942.00","129.55","United States","NYSE","USD","1.00","USD","-"
"TGTX","TG THERAPEUTICS INC","Health Care","Equity","187,365,024.00","0.22","187,365,024.00","3,444,210.00","54.40","United States","NASDAQ","USD","1.00","USD","-"
"MXL","MAXLINEAR INC","Information Technology","Equity","187,317,533.68","0.22","187,317,533.68","1,942,322.00","96.44","United States","NASDAQ","USD","1.00","USD","-"
"PRAX","PRAXIS PRECISION MEDICINES INC","Health Care","Equity","186,184,981.98","0.22","186,184,981.98","613,682.00","303.39","United States","NASDAQ","USD","1.00","USD","-"
