iShares Russell 2000 ETF
Fund Holdings as of,"Jun 10, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"275,200,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"BE","BLOOM ENERGY CLASS A CORP","Industrials","Equity","1,195,728,456.59","1.54","1,195,728,456.59","5,104,933.00","234.23","United States","NYSE","USD","1.00","USD","-"
"CRDO","CREDO TECHNOLOGY GROUP HOLDING LTD","Information Technology","Equity","895,953,061.36","1.16","895,953,061.36","3,769,577.00","237.68","United States","NASDAQ","USD","1.00","USD","-"
"STRL","STERLING INFRASTRUCTURE INC","Industrials","Equity","536,464,490.25","0.69","536,464,490.25","696,481.00","770.25","United States","NASDAQ","USD","1.00","USD","-"
"FN","FABRINET","Information Technology","Equity","489,593,480.75","0.63","489,593,480.75","843,763.00","580.25","United States","NYSE","USD","1.00","USD","-"
"IONQ","IONQ INC","Information Technology","Equity","456,424,661.84","0.59","456,424,661.84","8,059,768.00","56.63","United States","NYSE","USD","1.00","USD","-"
"TTMI","TTM TECHNOLOGIES INC","Information Technology","Equity","411,537,198.80","0.53","411,537,198.80","2,390,990.00","172.12","United States","NASDAQ","USD","1.00","USD","-"
"NXT","NEXTPOWER INC CLASS A","Industrials","Equity","381,435,368.30","0.49","381,435,368.30","3,407,194.00","111.95","United States","NASDAQ","USD","1.00","USD","-"
"GH","GUARDANT HEALTH INC","Health Care","Equity","378,875,512.60","0.49","378,875,512.60","2,898,818.00","130.70","United States","NASDAQ","USD","1.00","USD","-"
"CDE","COEUR MINING INC","Materials","Equity","367,572,279.81","0.47","367,572,279.81","23,852,841.00","15.41","United States","NYSE","USD","1.00","USD","-"
"SATS","ECHOSTAR CORP CLASS A","Communication","Equity","364,836,587.40","0.47","364,836,587.40","3,165,885.00","115.24","United States","NASDAQ","USD","1.00","USD","-"
"SITM","SITIME CORP","Information Technology","Equity","349,168,441.02","0.45","349,168,441.02","525,674.00","664.23","United States","NASDAQ","USD","1.00","USD","-"
"RMBS","RAMBUS INC","Information Technology","Equity","348,586,151.04","0.45","348,586,151.04","2,523,792.00","138.12","United States","NASDAQ","USD","1.00","USD","-"
"SMTC","SEMTECH CORP","Information Technology","Equity","335,572,885.20","0.43","335,572,885.20","2,175,090.00","154.28","United States","NASDAQ","USD","1.00","USD","-"
"MOD","MODINE MANUFACTURING","Industrials","Equity","315,932,955.80","0.41","315,932,955.80","1,223,740.00","258.17","United States","NYSE","USD","1.00","USD","-"
"DOCN","DIGITALOCEAN HOLDINGS INC","Information Technology","Equity","304,826,848.69","0.39","304,826,848.69","1,777,727.00","171.47","United States","NYSE","USD","1.00","USD","-"
"DY","DYCOM INDUSTRIES INC","Industrials","Equity","303,726,891.30","0.39","303,726,891.30","681,170.00","445.89","United States","NYSE","USD","1.00","USD","-"
"SANM","SANMINA CORP","Information Technology","Equity","288,284,863.20","0.37","288,284,863.20","1,246,260.00","231.32","United States","NASDAQ","USD","1.00","USD","-"
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Information Technology","Equity","271,512,870.33","0.35","271,512,870.33","881,049.00","308.17","United States","NASDAQ","USD","1.00","USD","-"
"AAOI","APPLIED OPTOELECTRONICS INC","Information Technology","Equity","270,386,184.21","0.35","270,386,184.21","1,543,917.00","175.13","United States","NASDAQ","USD","1.00","USD","-"
"VIAV","VIAVI SOLUTIONS INC","Information Technology","Equity","252,270,561.08","0.33","252,270,561.08","5,388,094.00","46.82","United States","NASDAQ","USD","1.00","USD","-"
"SPXC","SPX TECHNOLOGIES INC","Industrials","Equity","251,757,734.14","0.33","251,757,734.14","1,125,778.00","223.63","United States","NYSE","USD","1.00","USD","-"
"MOGA","MOOG INC CLASS A","Industrials","Equity","251,131,250.44","0.32","251,131,250.44","657,188.00","382.13","United States","NYSE","USD","1.00","USD","-"
"BBIO","BRIDGEBIO PHARMA INC","Health Care","Equity","249,789,718.62","0.32","249,789,718.62","3,705,804.00","67.41","United States","NASDAQ","USD","1.00","USD","-"
"HUT","HUT CORP","Information Technology","Equity","242,124,082.08","0.31","242,124,082.08","2,291,106.00","105.68","United States","NASDAQ","USD","1.00","USD","-"
"AXSM","AXSOME THERAPEUTICS INC","Health Care","Equity","238,089,088.04","0.31","238,089,088.04","966,506.00","246.34","United States","NASDAQ","USD","1.00","USD","-"
"KTOS","KRATOS DEFENSE AND SECURITY SOLUTI","Industrials","Equity","231,604,906.50","0.30","231,604,906.50","4,224,825.00","54.82","United States","NASDAQ","USD","1.00","USD","-"
"UMBF","UMB FINANCIAL CORP","Financials","Equity","224,076,129.56","0.29","224,076,129.56","1,698,061.00","131.96","United States","NASDAQ","USD","1.00","USD","-"
"ARWR","ARROWHEAD PHARMACEUTICALS INC","Health Care","Equity","223,416,548.52","0.29","223,416,548.52","3,158,724.00","70.73","United States","NASDAQ","USD","1.00","USD","-"
"GTLS","CHART INDUSTRIES INC","Industrials","Equity","218,037,625.60","0.28","218,037,625.60","1,056,128.00","206.45","United States","NYSE","USD","1.00","USD","-"
"APLD","APPLIED DIGITAL CORP","Information Technology","Equity","216,269,371.64","0.28","216,269,371.64","5,556,767.00","38.92","United States","NASDAQ","USD","1.00","USD","-"
"SNEX","STONEX GROUP INC","Financials","Equity","213,498,246.50","0.28","213,498,246.50","1,712,095.00","124.70","United States","NASDAQ","USD","1.00","USD","-"
"FORM","FORMFACTOR INC","Information Technology","Equity","210,833,031.48","0.27","210,833,031.48","1,820,508.00","115.81","United States","NASDAQ","USD","1.00","USD","-"
