iShares Russell 2000 ETF
Fund Holdings as of,"Jun 08, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"273,350,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"BE","BLOOM ENERGY CLASS A CORP","Industrials","Equity","1,285,496,697.01","1.66","1,285,496,697.01","5,069,593.00","253.57","United States","NYSE","USD","1.00","USD","-"
"CRDO","CREDO TECHNOLOGY GROUP HOLDING LTD","Information Technology","Equity","832,061,299.17","1.08","832,061,299.17","3,743,471.00","222.27","United States","NASDAQ","USD","1.00","USD","-"
"STRL","STERLING INFRASTRUCTURE INC","Industrials","Equity","616,859,428.30","0.80","616,859,428.30","691,655.00","891.86","United States","NASDAQ","USD","1.00","USD","-"
"FN","FABRINET","Information Technology","Equity","522,613,469.81","0.68","522,613,469.81","837,911.00","623.71","United States","NYSE","USD","1.00","USD","-"
"IONQ","IONQ INC","Information Technology","Equity","502,650,195.20","0.65","502,650,195.20","8,003,984.00","62.80","United States","NYSE","USD","1.00","USD","-"
"NXT","NEXTPOWER INC CLASS A","Industrials","Equity","425,148,837.40","0.55","425,148,837.40","3,383,596.00","125.65","United States","NASDAQ","USD","1.00","USD","-"
"TTMI","TTM TECHNOLOGIES INC","Information Technology","Equity","423,549,396.36","0.55","423,549,396.36","2,374,422.00","178.38","United States","NASDAQ","USD","1.00","USD","-"
"CDE","COEUR MINING INC","Materials","Equity","396,295,103.89","0.51","396,295,103.89","23,687,693.00","16.73","United States","NYSE","USD","1.00","USD","-"
"RMBS","RAMBUS INC","Information Technology","Equity","381,034,613.36","0.49","381,034,613.36","2,506,312.00","152.03","United States","NASDAQ","USD","1.00","USD","-"
"SATS","ECHOSTAR CORP CLASS A","Communication","Equity","366,648,498.58","0.47","366,648,498.58","3,143,959.00","116.62","United States","NASDAQ","USD","1.00","USD","-"
"GH","GUARDANT HEALTH INC","Health Care","Equity","359,527,587.06","0.46","359,527,587.06","2,878,754.00","124.89","United States","NASDAQ","USD","1.00","USD","-"
"SITM","SITIME CORP","Information Technology","Equity","346,771,431.28","0.45","346,771,431.28","522,026.00","664.28","United States","NASDAQ","USD","1.00","USD","-"
"SMTC","SEMTECH CORP","Information Technology","Equity","342,993,069.18","0.44","342,993,069.18","2,160,042.00","158.79","United States","NASDAQ","USD","1.00","USD","-"
"MOD","MODINE MANUFACTURING","Industrials","Equity","334,477,661.18","0.43","334,477,661.18","1,215,266.00","275.23","United States","NYSE","USD","1.00","USD","-"
"SANM","SANMINA CORP","Information Technology","Equity","311,821,886.30","0.40","311,821,886.30","1,237,634.00","251.95","United States","NASDAQ","USD","1.00","USD","-"
"DY","DYCOM INDUSTRIES INC","Industrials","Equity","310,399,517.88","0.40","310,399,517.88","676,458.00","458.86","United States","NYSE","USD","1.00","USD","-"
"AAOI","APPLIED OPTOELECTRONICS INC","Information Technology","Equity","301,496,116.96","0.39","301,496,116.96","1,533,239.00","196.64","United States","NASDAQ","USD","1.00","USD","-"
"DOCN","DIGITALOCEAN HOLDINGS INC","Information Technology","Equity","298,920,067.80","0.39","298,920,067.80","1,765,415.00","169.32","United States","NYSE","USD","1.00","USD","-"
"HUT","HUT CORP","Information Technology","Equity","272,121,096.00","0.35","272,121,096.00","2,275,260.00","119.60","United States","NASDAQ","USD","1.00","USD","-"
"AEIS","ADVANCED ENERGY INDUSTRIES INC","Information Technology","Equity","267,825,128.41","0.35","267,825,128.41","874,931.00","306.11","United States","NASDAQ","USD","1.00","USD","-"
"VIAV","VIAVI SOLUTIONS INC","Information Technology","Equity","260,850,427.50","0.34","260,850,427.50","5,350,778.00","48.75","United States","NASDAQ","USD","1.00","USD","-"
"SPXC","SPX TECHNOLOGIES INC","Industrials","Equity","257,081,340.60","0.33","257,081,340.60","1,117,988.00","229.95","United States","NYSE","USD","1.00","USD","-"
"BBIO","BRIDGEBIO PHARMA INC","Health Care","Equity","247,931,974.98","0.32","247,931,974.98","3,680,154.00","67.37","United States","NASDAQ","USD","1.00","USD","-"
"MOGA","MOOG INC CLASS A","Industrials","Equity","242,947,299.28","0.31","242,947,299.28","652,628.00","372.26","United States","NYSE","USD","1.00","USD","-"
"KTOS","KRATOS DEFENSE AND SECURITY SOLUTI","Industrials","Equity","242,209,967.45","0.31","242,209,967.45","4,195,565.00","57.73","United States","NASDAQ","USD","1.00","USD","-"
"ARWR","ARROWHEAD PHARMACEUTICALS INC","Health Care","Equity","231,689,513.64","0.30","231,689,513.64","3,136,874.00","73.86","United States","NASDAQ","USD","1.00","USD","-"
"APLD","APPLIED DIGITAL CORP","Information Technology","Equity","225,947,243.90","0.29","225,947,243.90","5,518,311.00","40.95","United States","NASDAQ","USD","1.00","USD","-"
"AXSM","AXSOME THERAPEUTICS INC","Health Care","Equity","225,691,604.52","0.29","225,691,604.52","959,818.00","235.14","United States","NASDAQ","USD","1.00","USD","-"
"FORM","FORMFACTOR INC","Information Technology","Equity","224,630,581.00","0.29","224,630,581.00","1,807,892.00","124.25","United States","NASDAQ","USD","1.00","USD","-"
"HL","HECLA MINING","Materials","Equity","219,639,173.76","0.28","219,639,173.76","14,750,784.00","14.89","United States","NYSE","USD","1.00","USD","-"
"QBTS","D WAVE QUANTUM INC","Information Technology","Equity","218,950,707.15","0.28","218,950,707.15","8,476,605.00","25.83","United States","NYSE","USD","1.00","USD","-"
"UMBF","UMB FINANCIAL CORP","Financials","Equity","217,703,782.90","0.28","217,703,782.90","1,686,319.00","129.10","United States","NASDAQ","USD","1.00","USD","-"
"GTLS","CHART INDUSTRIES INC","Industrials","Equity","217,171,153.92","0.28","217,171,153.92","1,048,832.00","207.06","United States","NYSE","USD","1.00","USD","-"
"RIOT","RIOT PLATFORMS INC","Information Technology","Equity","207,993,356.13","0.27","207,993,356.13","8,096,277.00","25.69","United States","NASDAQ","USD","1.00","USD","-"
"WULF","TERAWULF INC","Information Technology","Equity","206,998,283.64","0.27","206,998,283.64","8,004,574.00","25.86","United States","NASDAQ","USD","1.00","USD","-"
"FCFS","FIRSTCASH HOLDINGS INC","Financials","Equity","206,179,094.88","0.27","206,179,094.88","921,512.00","223.74","United States","NASDAQ","USD","1.00","USD","-"
