iShares Russell 2000 ETF
Fund Holdings as of,"Jun 01, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"281,400,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"BE","BLOOM ENERGY CLASS A CORP","Industrials","Equity","1,440,509,613.03","1.76","1,440,509,613.03","5,266,753.00","273.51","United States","NYSE","USD","1.00","USD","-"
"CRDO","CREDO TECHNOLOGY GROUP HOLDING LTD","Information Technology","Equity","879,328,901.50","1.07","879,328,901.50","3,889,115.00","226.10","United States","NASDAQ","USD","1.00","USD","-"
"STRL","STERLING INFRASTRUCTURE INC","Industrials","Equity","607,479,500.81","0.74","607,479,500.81","718,579.00","845.39","United States","NASDAQ","USD","1.00","USD","-"
"IONQ","IONQ INC","Information Technology","Equity","576,077,056.00","0.70","576,077,056.00","8,315,200.00","69.28","United States","NYSE","USD","1.00","USD","-"
"FN","FABRINET","Information Technology","Equity","541,801,099.24","0.66","541,801,099.24","870,559.00","622.36","United States","NYSE","USD","1.00","USD","-"
"NXT","NEXTPOWER INC CLASS A","Industrials","Equity","509,781,264.96","0.62","509,781,264.96","3,515,248.00","145.02","United States","NASDAQ","USD","1.00","USD","-"
"CDE","COEUR MINING INC","Materials","Equity","475,446,749.40","0.58","475,446,749.40","24,609,045.00","19.32","United States","NYSE","USD","1.00","USD","-"
"TTMI","TTM TECHNOLOGIES INC","Information Technology","Equity","425,384,303.76","0.52","425,384,303.76","2,466,854.00","172.44","United States","NASDAQ","USD","1.00","USD","-"
"SATS","ECHOSTAR CORP CLASS A","Communication","Equity","416,189,779.86","0.51","416,189,779.86","3,266,283.00","127.42","United States","NASDAQ","USD","1.00","USD","-"
"GH","GUARDANT HEALTH INC","Health Care","Equity","386,217,706.60","0.47","386,217,706.60","2,990,690.00","129.14","United States","NASDAQ","USD","1.00","USD","-"
"RMBS","RAMBUS INC","Information Technology","Equity","384,013,143.36","0.47","384,013,143.36","2,603,832.00","147.48","United States","NASDAQ","USD","1.00","USD","-"
"MOD","MODINE MANUFACTURING","Industrials","Equity","364,268,617.84","0.45","364,268,617.84","1,262,542.00","288.52","United States","NYSE","USD","1.00","USD","-"
"SITM","SITIME CORP","Information Technology","Equity","360,686,793.78","0.44","360,686,793.78","542,378.00","665.01","United States","NASDAQ","USD","1.00","USD","-"
