Fund Holdings as of,"10/Jun/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","513’699’595.80","1.84","513’699’595.80","1’033’580.00","497.01","United States","NASDAQ","USD"
"NFLX","NETFLIX INC","Communication","Equity","450’938’172.00","1.61","450’938’172.00","5’499’246.00","82.00","United States","NASDAQ","USD"
"PLTR","PALANTIR TECHNOLOGIES INC CLASS A","Information Technology","Equity","388’495’337.26","1.39","388’495’337.26","2’983’606.00","130.21","United States","NASDAQ","USD"
"USD","USD CASH","Cash and/or Derivatives","Cash","379’473’575.06","1.36","379’473’575.06","379’473’575.00","100.00","United States","-","USD"
"KLAC","KLA CORP","Information Technology","Equity","364’054’008.24","1.30","364’054’008.24","170’466.00","2’135.64","United States","NASDAQ","USD"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","333’140’951.09","1.19","333’140’951.09","1’181’309.00","282.01","United States","NASDAQ","USD"
"SNDK","SANDISK CORP","Information Technology","Equity","315’986’556.08","1.13","315’986’556.08","192’296.00","1’643.23","United States","NASDAQ","USD"
"LIN","LINDE PLC","Materials","Equity","308’321’328.84","1.10","308’321’328.84","605’549.00","509.16","United States","NASDAQ","USD"
"MRVL","MARVELL TECHNOLOGY INC","Information Technology","Equity","287’555’023.34","1.03","287’555’023.34","1’138’426.00","252.59","United States","NASDAQ","USD"
"PANW","PALO ALTO NETWORKS INC","Information Technology","Equity","279’053’735.88","1.00","279’053’735.88","1’060’154.00","263.22","United States","NASDAQ","USD"
"QCOM","QUALCOMM INC","Information Technology","Equity","266’264’928.80","0.95","266’264’928.80","1’392’599.00","191.20","United States","NASDAQ","USD"
"TMUS","T MOBILE US INC","Communication","Equity","265’787’757.60","0.95","265’787’757.60","1’432’432.00","185.55","United States","NASDAQ","USD"
"PEP","PEPSICO INC","Consumer Staples","Equity","256’376’398.08","0.92","256’376’398.08","1’776’444.00","144.32","United States","NASDAQ","USD"
"ADI","ANALOG DEVICES INC","Information Technology","Equity","249’221’758.95","0.89","249’221’758.95","634’685.00","392.67","United States","NASDAQ","USD"
"AMGN","AMGEN INC","Health Care","Equity","237’780’495.15","0.85","237’780’495.15","704’055.00","337.73","United States","NASDAQ","USD"
"STX","SEAGATE TECHNOLOGY HOLDINGS PLC","Information Technology","Equity","232’451’071.30","0.83","232’451’071.30","284’870.00","815.99","United States","NASDAQ","USD"
"WDC","WESTERN DIGITAL CORP","Information Technology","Equity","215’761’142.32","0.77","215’761’142.32","440’248.00","490.09","United States","NASDAQ","USD"
"CRWD","CROWDSTRIKE HOLDINGS INC CLASS A","Information Technology","Equity","211’953’482.80","0.76","211’953’482.80","327’220.00","647.74","United States","NASDAQ","USD"
"ASML","ASML HOLDING ADR REPRESENTING NV","Information Technology","Equity","198’512’729.30","0.71","198’512’729.30","114’470.00","1’734.19","Netherlands","NASDAQ","USD"
"APP","APPLOVIN CORP CLASS A","Information Technology","Equity","197’764’842.76","0.71","197’764’842.76","401’162.00","492.98","United States","NASDAQ","USD"
"GILD","GILEAD SCIENCES INC","Health Care","Equity","195’787’372.32","0.70","195’787’372.32","1’611’684.00","121.48","United States","NASDAQ","USD"
"ISRG","INTUITIVE SURGICAL INC","Health Care","Equity","191’273’692.68","0.68","191’273’692.68","464’234.00","412.02","United States","NASDAQ","USD"
"SHOP","SHOPIFY SUBORDINATE VOTING INC CLA","Information Technology","Equity","173’330’881.80","0.62","173’330’881.80","1’601’949.00","108.20","Canada","NASDAQ","USD"
"HON","HONEYWELL INTERNATIONAL INC","Industrials","Equity","169’689’795.96","0.61","169’689’795.96","824’217.00","205.88","United States","NASDAQ","USD"
"BKNG","BOOKING HOLDINGS INC","Consumer Discretionary","Equity","166’227’380.48","0.59","166’227’380.48","1’034’782.00","160.64","United States","NASDAQ","USD"
"SBUX","STARBUCKS CORP","Consumer Discretionary","Equity","146’362’418.76","0.52","146’362’418.76","1’482’001.00","98.76","United States","NASDAQ","USD"
"VRTX","VERTEX PHARMACEUTICALS INC","Health Care","Equity","144’209’552.96","0.52","144’209’552.96","330’976.00","435.71","United States","NASDAQ","USD"
"CDNS","CADENCE DESIGN SYSTEMS INC","Information Technology","Equity","139’110’881.65","0.50","139’110’881.65","361’205.00","385.13","United States","NASDAQ","USD"
"FTNT","FORTINET INC","Information Technology","Equity","134’473’754.24","0.48","134’473’754.24","968’273.00","138.88","United States","NASDAQ","USD"
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Consumer Discretionary","Equity","133’250’508.69","0.48","133’250’508.69","345’003.00","386.23","United States","NASDAQ","USD"
"ADBE","ADOBE INC","Information Technology","Equity","124’192’700.24","0.44","124’192’700.24","532’148.00","233.38","United States","NASDAQ","USD"
"ADP","AUTOMATIC DATA PROCESSING INC","Industrials","Equity","121’242’686.30","0.43","121’242’686.30","524’633.00","231.10","United States","NASDAQ","USD"
"MNST","MONSTER BEVERAGE CORP","Consumer Staples","Equity","116’867’737.84","0.42","116’867’737.84","1’281’304.00","91.21","United States","NASDAQ","USD"
"SNPS","SYNOPSYS INC","Information Technology","Equity","114’901’506.22","0.41","114’901’506.22","249’493.00","460.54","United States","NASDAQ","USD"
"CEG","CONSTELLATION ENERGY CORP","Utilities","Equity","114’246’146.10","0.41","114’246’146.10","471’507.00","242.30","United States","NASDAQ","USD"
"CMCSA","COMCAST CORP CLASS A","Communication","Equity","112’308’894.18","0.40","112’308’894.18","4’685’394.00","23.97","United States","NASDAQ","USD"
"CSX","CSX CORP","Industrials","Equity","111’720’843.78","0.40","111’720’843.78","2’407’258.00","46.41","United States","NASDAQ","USD"
"MDLZ","MONDELEZ INTERNATIONAL INC CLASS A","Consumer Staples","Equity","107’019’251.48","0.38","107’019’251.48","1’667’486.00","64.18","United States","NASDAQ","USD"
"MELI","MERCADOLIBRE INC","Consumer Discretionary","Equity","104’417’361.18","0.37","104’417’361.18","65’742.00","1’588.29","United States","NASDAQ","USD"
"INTU","INTUIT INC","Information Technology","Equity","102’447’383.22","0.37","102’447’383.22","360’451.00","284.22","United States","NASDAQ","USD"
"ORLY","OREILLY AUTOMOTIVE INC","Consumer Discretionary","Equity","98’743’512.66","0.35","98’743’512.66","1’091’571.00","90.46","United States","NASDAQ","USD"
"ROST","ROSS STORES INC","Consumer Discretionary","Equity","98’497’351.68","0.35","98’497’351.68","424’704.00","231.92","United States","NASDAQ","USD"
"DDOG","DATADOG INC CLASS A","Information Technology","Equity","96’643’275.69","0.35","96’643’275.69","424’563.00","227.63","United States","NASDAQ","USD"
"MPWR","MONOLITHIC POWER SYSTEMS INC","Information Technology","Equity","94’256’883.52","0.34","94’256’883.52","63’988.00","1’473.04","United States","NASDAQ","USD"
"NXPI","NXP SEMICONDUCTORS NV","Information Technology","Equity","93’603’426.84","0.33","93’603’426.84","327’789.00","285.56","United States","NASDAQ","USD"
"CTAS","CINTAS CORP","Industrials","Equity","93’277’804.40","0.33","93’277’804.40","517’061.00","180.40","United States","NASDAQ","USD"
"AEP","AMERICAN ELECTRIC POWER INC","Utilities","Equity","90’203’510.77","0.32","90’203’510.77","701’809.00","128.53","United States","NASDAQ","USD"
"WBD","WARNER BROS. DISCOVERY INC SERIES","Communication","Equity","85’039’102.65","0.30","85’039’102.65","3’242’055.00","26.23","United States","NASDAQ","USD"
"REGN","REGENERON PHARMACEUTICALS INC","Health Care","Equity","81’479’654.55","0.29","81’479’654.55","135’427.00","601.65","United States","NASDAQ","USD"
"BKR","BAKER HUGHES CLASS A","Energy","Equity","81’226’730.08","0.29","81’226’730.08","1’288’904.00","63.02","United States","NASDAQ","USD"
"DASH","DOORDASH INC CLASS A","Consumer Discretionary","Equity","79’878’849.00","0.29","79’878’849.00","528’999.00","151.00","United States","NASDAQ","USD"
"LITE","LUMENTUM HOLDINGS INC","Information Technology","Equity","79’466’663.58","0.28","79’466’663.58","93’133.00","853.26","United States","NASDAQ","USD"
"PCAR","PACCAR INC","Industrials","Equity","78’295’969.33","0.28","78’295’969.33","686’867.00","113.99","United States","NASDAQ","USD"
"ABNB","AIRBNB INC CLASS A","Consumer Discretionary","Equity","71’688’842.70","0.26","71’688’842.70","555’297.00","129.10","United States","NASDAQ","USD"
"FANG","DIAMONDBACK ENERGY INC","Energy","Equity","71’679’622.95","0.26","71’679’622.95","364’689.00","196.55","United States","NASDAQ","USD"
"PDD","PDD HOLDINGS ADS INC","Consumer Discretionary","Equity","71’530’071.34","0.26","71’530’071.34","874’237.00","81.82","China","NASDAQ","USD"
"FAST","FASTENAL","Industrials","Equity","68’771’075.47","0.25","68’771’075.47","1’494’049.00","46.03","United States","NASDAQ","USD"
"EA","ELECTRONIC ARTS INC","Communication","Equity","66’170’657.60","0.24","66’170’657.60","325’643.00","203.20","United States","NASDAQ","USD"
"XEL","XCEL ENERGY INC","Utilities","Equity","64’218’427.90","0.23","64’218’427.90","822’259.00","78.10","United States","NASDAQ","USD"
"ODFL","OLD DOMINION FREIGHT LINE INC","Industrials","Equity","63’951’652.05","0.23","63’951’652.05","271’039.00","235.95","United States","NASDAQ","USD"
"MCHP","MICROCHIP TECHNOLOGY INC","Information Technology","Equity","61’496’561.40","0.22","61’496’561.40","699’540.00","87.91","United States","NASDAQ","USD"
"EXC","EXELON CORP","Utilities","Equity","61’133’135.45","0.22","61’133’135.45","1’340’345.00","45.61","United States","NASDAQ","USD"
"ADSK","AUTODESK INC","Information Technology","Equity","60’987’202.08","0.22","60’987’202.08","275’611.00","221.28","United States","NASDAQ","USD"
"FER","FERROVIAL NV","Industrials","Equity","60’311’663.90","0.22","60’311’663.90","937’973.00","64.30","Spain","NASDAQ","USD"
"IDXX","IDEXX LABORATORIES INC","Health Care","Equity","57’908’393.44","0.21","57’908’393.44","103’976.00","556.94","United States","NASDAQ","USD"
"CCEP","COCA COLA EUROPACIFIC PARTNERS PLC","Consumer Staples","Equity","57’713’048.68","0.21","57’713’048.68","591’868.00","97.51","Netherlands","NASDAQ","USD"
"KDP","KEURIG DR PEPPER INC","Consumer Staples","Equity","55’567’659.10","0.20","55’567’659.10","1’752’923.00","31.70","United States","NASDAQ","USD"
"ARM","ARM HOLDINGS AMERICAN DEPOSITARY S","Information Technology","Equity","54’866’109.81","0.20","54’866’109.81","178’467.00","307.43","United Kingdom","NASDAQ","USD"
"ALNY","ALNYLAM PHARMACEUTICALS INC","Health Care","Equity","50’970’198.06","0.18","50’970’198.06","175’023.00","291.22","United States","NASDAQ","USD"
"TTWO","TAKE TWO INTERACTIVE SOFTWARE INC","Communication","Equity","50’341’400.62","0.18","50’341’400.62","239’197.00","210.46","United States","NASDAQ","USD"
"PYPL","PAYPAL HOLDINGS INC","Financials","Equity","49’412’567.60","0.18","49’412’567.60","1’214’068.00","40.70","United States","NASDAQ","USD"
"TRI","THOMSON REUTERS CORP","Industrials","Equity","47’624’988.96","0.17","47’624’988.96","581’076.00","81.96","Canada","NASDAQ","USD"
"PAYX","PAYCHEX INC","Industrials","Equity","46’988’954.70","0.17","46’988’954.70","464’777.00","101.10","United States","NASDAQ","USD"
"MSTR","STRATEGY INC CLASS A","Information Technology","Equity","46’813’067.25","0.17","46’813’067.25","405’835.00","115.35","United States","NASDAQ","USD"
"AXON","AXON ENTERPRISE INC","Industrials","Equity","46’805’381.48","0.17","46’805’381.48","104’572.00","447.59","United States","NASDAQ","USD"
"ROP","ROPER TECHNOLOGIES INC","Information Technology","Equity","45’335’699.50","0.16","45’335’699.50","135’695.00","334.10","United States","NASDAQ","USD"
"CPRT","COPART INC","Industrials","Equity","39’058’346.88","0.14","39’058’346.88","1’245’483.00","31.36","United States","NASDAQ","USD"
"WDAY","WORKDAY INC CLASS A","Information Technology","Equity","38’852’458.75","0.14","38’852’458.75","282’625.00","137.47","United States","NASDAQ","USD"
"DXCM","DEXCOM INC","Health Care","Equity","38’321’120.40","0.14","38’321’120.40","512’520.00","74.77","United States","NASDAQ","USD"
"KHC","KRAFT HEINZ","Consumer Staples","Equity","37’485’027.45","0.13","37’485’027.45","1’558’629.00","24.05","United States","NASDAQ","USD"
"GEHC","GE HEALTHCARE TECHNOLOGIES INC","Health Care","Equity","37’433’368.48","0.13","37’433’368.48","587’098.00","63.76","United States","NASDAQ","USD"
"VRSK","VERISK ANALYTICS INC","Industrials","Equity","32’416’390.69","0.12","32’416’390.69","177’013.00","183.13","United States","NASDAQ","USD"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Information Technology","Equity","32’059’924.38","0.11","32’059’924.38","618’798.00","51.81","United States","NASDAQ","USD"
"ZS","ZSCALER INC","Information Technology","Equity","26’367’173.62","0.09","26’367’173.62","211’394.00","124.73","United States","NASDAQ","USD"
"INSM","INSMED INC","Health Care","Equity","25’963’542.28","0.09","25’963’542.28","282’581.00","91.88","United States","NASDAQ","USD"
"ICSUAGD","BLK ICS USD LIQ AGENCY DIS","Cash and/or Derivatives","Money Market","25’048’735.82","0.09","25’048’735.82","25’048’736.00","1.00","Ireland","-","USD"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","Communication","Equity","22’884’576.57","0.08","22’884’576.57","166’083.00","137.79","United States","NASDAQ","USD"
"MLIFT","CASH COLLATERAL USD MLIFT","Cash and/or Derivatives","Cash Collateral and Margins","4’970’000.00","0.02","4’970’000.00","4’970’000.00","100.00","United States","-","USD"
"GBP","GBP CASH","Cash and/or Derivatives","Cash","600’665.92","0.00","600’665.92","448’225.00","134.01","United Kingdom","-","GBP"
"CAD","CAD CASH","Cash and/or Derivatives","Cash","75.40","0.00","75.40","105.00","71.81","Canada","-","CAD"
"USD","USD/EUR","Cash and/or Derivatives","FX","200.21","0.00","200.21","-330’405’419.00","1.16","European Union","-","EUR"
"NQM6","NASDAQ 100 E-MINI JUN 26","Cash and/or Derivatives","Futures","0.00","0.00","77’095’800.00","135.00","28’554.00","-","Index And Options Market","USD"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","-327’025’912.23","-1.17","-327’025’912.23","-283’078’046.00","115.53","European Union","-","EUR"
 
