iShares Russell 3000 ETF
Fund Holdings as of,"Jun 16, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"45,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","1,305,959,553.92","6.74","1,305,959,553.92","6,296,512.00","207.41","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","1,159,802,770.72","5.99","1,159,802,770.72","3,875,828.00","299.24","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","785,797,971.76","4.06","785,797,971.76","1,995,272.00","393.83","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","634,861,548.00","3.28","634,861,548.00","2,580,738.00","246.00","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","584,516,218.50","3.02","584,516,218.50","1,566,018.00","373.25","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","473,196,660.90","2.44","473,196,660.90","1,275,119.00","371.10","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","468,054,264.09","2.42","468,054,264.09","1,242,479.00","376.71","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","352,564,554.42","1.82","352,564,554.42","587,402.00","600.21","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","307,180,238.62","1.59","307,180,238.62","759,107.00","404.66","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","306,836,372.96","1.58","306,836,372.96","300,596.00","1,020.76","United States","NASDAQ","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","245,597,159.70","1.27","245,597,159.70","496,206.00","494.95","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","242,014,000.14","1.25","242,014,000.14","730,851.00","331.14","United States","NYSE","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","241,933,547.50","1.25","241,933,547.50","215,531.00","1,122.50","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","219,787,450.82","1.13","219,787,450.82","433,258.00","507.29","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","161,238,785.30","0.83","161,238,785.30","1,136,605.00","141.86","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","152,413,102.60","0.79","152,413,102.60","648,070.00","235.18","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","150,861,053.76","0.78","150,861,053.76","452,873.00","333.12","United States","NYSE","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","141,663,194.40","0.73","141,663,194.40","1,170,480.00","121.03","United States","NASDAQ","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","138,951,693.70","0.72","138,951,693.70","1,187,114.00","117.05","United States","NASDAQ","USD","1.00","USD","-"
