iShares Russell 3000 ETF
Fund Holdings as of,"Jun 04, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"45,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","1,381,741,840.44","7.04","1,381,741,840.44","6,319,134.00","218.66","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","1,210,607,826.19","6.17","1,210,607,826.19","3,889,753.00","311.23","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","857,144,870.05","4.37","857,144,870.05","2,002,441.00","428.05","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","657,318,637.90","3.35","657,318,637.90","2,590,010.00","253.79","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","584,135,828.64","2.98","584,135,828.64","1,569,456.00","372.19","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","522,356,892.13","2.66","522,356,892.13","1,246,943.00","418.91","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","471,897,149.13","2.41","471,897,149.13","1,277,919.00","369.27","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","369,960,673.41","1.89","369,960,673.41","589,513.00","627.57","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","318,789,855.75","1.62","318,789,855.75","761,835.00","418.45","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","300,470,292.00","1.53","300,470,292.00","301,677.00","996.00","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","243,401,527.35","1.24","243,401,527.35","216,305.00","1,125.27","United States","NYSE","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","238,351,996.44","1.21","238,351,996.44","497,988.00","478.63","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","227,944,237.11","1.16","227,944,237.11","733,199.00","310.89","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","227,528,692.80","1.16","227,528,692.80","434,879.00","523.20","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","173,458,178.88","0.88","173,458,178.88","1,140,872.00","152.04","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","148,194,589.64","0.76","148,194,589.64","649,492.00","228.17","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","145,533,656.66","0.74","145,533,656.66","454,537.00","320.18","United States","NYSE","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","139,711,780.00","0.71","139,711,780.00","1,074,706.00","130.00","United States","NASDAQ","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","138,322,129.40","0.70","138,322,129.40","1,174,810.00","117.74","United States","NASDAQ","USD","1.00","USD","-"
