iShares Russell 3000 ETF
Fund Holdings as of,"Jun 11, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"45,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","1,294,600,982.58","6.75","1,294,600,982.58","6,319,134.00","204.87","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","1,149,927,679.39","6.00","1,149,927,679.39","3,889,753.00","295.63","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","781,632,819.94","4.08","781,632,819.94","2,002,441.00","390.34","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","625,513,315.10","3.26","625,513,315.10","2,590,010.00","241.51","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","561,504,273.12","2.93","561,504,273.12","1,569,456.00","357.77","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","480,783,812.51","2.51","480,783,812.51","1,246,943.00","385.57","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","455,654,798.64","2.38","455,654,798.64","1,277,919.00","356.56","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","335,096,874.59","1.75","335,096,874.59","589,513.00","568.43","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","304,086,440.25","1.59","304,086,440.25","761,835.00","399.15","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","300,431,073.99","1.57","300,431,073.99","301,677.00","995.87","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","251,119,289.75","1.31","251,119,289.75","216,305.00","1,160.95","United States","NYSE","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","241,917,590.52","1.26","241,917,590.52","497,988.00","485.79","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","229,850,554.51","1.20","229,850,554.51","733,199.00","313.49","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","212,416,647.55","1.11","212,416,647.55","434,879.00","488.45","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","167,251,835.20","0.87","167,251,835.20","1,140,872.00","146.60","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","154,793,428.36","0.81","154,793,428.36","649,492.00","238.33","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","145,020,029.85","0.76","145,020,029.85","454,537.00","319.05","United States","NYSE","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","141,564,605.00","0.74","141,564,605.00","1,174,810.00","120.50","United States","NASDAQ","USD","1.00","USD","-"
