iShares Russell 3000 ETF
Fund Holdings as of,"Jun 22, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"45,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","1,313,767,228.80","6.81","1,313,767,228.80","6,296,512.00","208.65","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","1,151,159,674.28","5.97","1,151,159,674.28","3,875,828.00","297.01","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","732,943,216.48","3.80","732,943,216.48","1,995,272.00","367.34","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","600,769,999.02","3.11","600,769,999.02","2,580,738.00","232.79","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","547,605,174.24","2.84","547,605,174.24","1,566,018.00","349.68","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","487,213,290.27","2.53","487,213,290.27","1,242,479.00","392.13","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","444,736,004.82","2.30","444,736,004.82","1,275,119.00","348.78","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","364,135,982.48","1.89","364,135,982.48","300,596.00","1,211.38","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","331,206,617.70","1.72","331,206,617.70","587,402.00","563.85","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","307,476,290.35","1.59","307,476,290.35","759,107.00","405.05","United States","NASDAQ","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","242,490,910.14","1.26","242,490,910.14","496,206.00","488.69","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","242,262,489.48","1.26","242,262,489.48","730,851.00","331.48","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","238,998,110.54","1.24","238,998,110.54","433,258.00","551.63","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","237,532,404.48","1.23","237,532,404.48","215,531.00","1,102.08","United States","NYSE","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","167,311,847.16","0.87","167,311,847.16","1,187,114.00","140.94","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","157,385,694.35","0.82","157,385,694.35","1,136,605.00","138.47","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","149,892,110.30","0.78","149,892,110.30","648,070.00","231.29","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","147,908,321.80","0.77","147,908,321.80","452,873.00","326.60","United States","NYSE","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","138,263,161.24","0.72","138,263,161.24","337,606.00","409.54","United States","NASDAQ","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","137,156,846.40","0.71","137,156,846.40","1,170,480.00","117.18","United States","NASDAQ","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","136,721,962.24","0.71","136,721,962.24","213,568.00","640.18","United States","NASDAQ","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","130,132,622.58","0.67","130,132,622.58","1,070,786.00","121.53","United States","NASDAQ","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","127,345,419.60","0.66","127,345,419.60","124,570.00","1,022.28","United States","NYSE","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","113,530,303.60","0.59","113,530,303.60","119,336.00","951.35","United States","NASDAQ","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","109,721,670.30","0.57","109,721,670.30","477,030.00","230.01","United States","NYSE","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Financials","Equity","104,788,057.76","0.54","104,788,057.76","216,464.00","484.09","United States","NYSE","USD","1.00","USD","-"
"BAC","BANK OF AMERICA CORP","Financials","Equity","101,367,225.11","0.53","101,367,225.11","1,766,903.00","57.37","United States","NYSE","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","99,615,452.64","0.52","99,615,452.64","244,948.00","406.68","United States","NYSE","USD","1.00","USD","-"
"GE","GE AEROSPACE","Industrials","Equity","99,493,615.28","0.52","99,493,615.28","280,169.00","355.12","United States","NYSE","USD","1.00","USD","-"
"KLAC","KLA CORP","Information Technology","Equity","95,285,869.92","0.49","95,285,869.92","354,012.00","269.16","United States","NASDAQ","USD","1.00","USD","-"
"PG","PROCTER & GAMBLE","Consumer Staples","Equity","93,280,447.52","0.48","93,280,447.52","631,639.00","147.68","United States","NYSE","USD","1.00","USD","-"
"CVX","CHEVRON CORP","Energy","Equity","88,300,264.00","0.46","88,300,264.00","504,400.00","175.06","United States","NYSE","USD","1.00","USD","-"
"HD","HOME DEPOT INC","Consumer Discretionary","Equity","87,467,202.90","0.45","87,467,202.90","267,795.00","326.62","United States","NYSE","USD","1.00","USD","-"
"SNDK","SANDISK CORP","Information Technology","Equity","87,463,571.91","0.45","87,463,571.91","38,467.00","2,273.73","United States","NASDAQ","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","87,422,038.29","0.45","87,422,038.29","79,017.00","1,106.37","United States","NYSE","USD","1.00","USD","-"
"KO","COCA-COLA","Consumer Staples","Equity","83,185,755.51","0.43","83,185,755.51","1,045,967.00","79.53","United States","NYSE","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","83,146,532.72","0.43","83,146,532.72","1,140,869.00","72.88","United States","NASDAQ","USD","1.00","USD","-"
"GEV","GE VERNOVA INC","Industrials","Equity","81,984,813.72","0.42","81,984,813.72","72,708.00","1,127.59","United States","NYSE","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","81,222,855.48","0.42","81,222,855.48","244,441.00","332.28","United States","NASDAQ","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","79,426,632.95","0.41","79,426,632.95","453,685.00","175.07","United States","NYSE","USD","1.00","USD","-"
"MRK","MERCK & CO INC","Health Care","Equity","77,268,707.32","0.40","77,268,707.32","669,109.00","115.48","United States","NYSE","USD","1.00","USD","-"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","72,540,913.00","0.38","72,540,913.00","418,900.00","173.17","United States","NYSE","USD","1.00","USD","-"
"PLTR","PALANTIR TECHNOLOGIES INC CLASS A","Information Technology","Equity","70,357,895.50","0.36","70,357,895.50","588,769.00","119.50","United States","NASDAQ","USD","1.00","USD","-"
"MRVL","MARVELL TECHNOLOGY INC","Information Technology","Equity","70,209,628.02","0.36","70,209,628.02","228,057.00","307.86","United States","NASDAQ","USD","1.00","USD","-"
"WFC","WELLS FARGO","Financials","Equity","69,926,752.00","0.36","69,926,752.00","834,050.00","83.84","United States","NYSE","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","69,437,536.39","0.36","69,437,536.39","305,771.00","227.09","United States","NYSE","USD","1.00","USD","-"
"C","CITIGROUP INC","Financials","Equity","67,828,759.11","0.35","67,828,759.11","465,633.00","145.67","United States","NYSE","USD","1.00","USD","-"
"WDC","WESTERN DIGITAL CORP","Information Technology","Equity","67,149,018.72","0.35","67,149,018.72","91,656.00","732.62","United States","NASDAQ","USD","1.00","USD","-"
"RTX","RTX CORP","Industrials","Equity","65,447,344.71","0.34","65,447,344.71","359,937.00","181.83","United States","NYSE","USD","1.00","USD","-"
"LIN","LINDE PLC","Materials","Equity","65,224,820.01","0.34","65,224,820.01","126,231.00","516.71","United States","NASDAQ","USD","1.00","USD","-"
"QCOM","QUALCOMM INC","Information Technology","Equity","63,745,878.70","0.33","63,745,878.70","287,273.00","221.90","United States","NASDAQ","USD","1.00","USD","-"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Information Technology","Equity","63,210,871.96","0.33","63,210,871.96","250,618.00","252.22","United States","NYSE","USD","1.00","USD","-"
"PANW","PALO ALTO NETWORKS INC","Information Technology","Equity","61,626,406.40","0.32","61,626,406.40","215,176.00","286.40","United States","NASDAQ","USD","1.00","USD","-"
"ADI","ANALOG DEVICES INC","Information Technology","Equity","58,491,078.52","0.30","58,491,078.52","131,299.00","445.48","United States","NASDAQ","USD","1.00","USD","-"
"APH","AMPHENOL CORP CLASS A","Information Technology","Equity","54,524,830.32","0.28","54,524,830.32","328,542.00","165.96","United States","NYSE","USD","1.00","USD","-"
"MCD","MCDONALDS CORP","Consumer Discretionary","Equity","51,902,416.00","0.27","51,902,416.00","192,160.00","270.10","United States","NYSE","USD","1.00","USD","-"
"PEP","PEPSICO INC","Consumer Staples","Equity","51,851,635.00","0.27","51,851,635.00","368,500.00","140.71","United States","NASDAQ","USD","1.00","USD","-"
"VZ","VERIZON COMMUNICATIONS INC","Communication","Equity","51,612,739.92","0.27","51,612,739.92","1,137,847.00","45.36","United States","NYSE","USD","1.00","USD","-"
"AMGN","AMGEN INC","Health Care","Equity","49,907,872.16","0.26","49,907,872.16","144,778.00","344.72","United States","NASDAQ","USD","1.00","USD","-"
"TJX","TJX INC","Consumer Discretionary","Equity","49,442,258.05","0.26","49,442,258.05","301,165.00","164.17","United States","NYSE","USD","1.00","USD","-"
"AXP","AMERICAN EXPRESS","Financials","Equity","49,158,082.56","0.25","49,158,082.56","145,408.00","338.07","United States","NYSE","USD","1.00","USD","-"
"DIS","WALT DISNEY","Communication","Equity","49,071,808.35","0.25","49,071,808.35","478,983.00","102.45","United States","NYSE","USD","1.00","USD","-"
"ANET","ARISTA NETWORKS INC","Information Technology","Equity","48,472,693.60","0.25","48,472,693.60","277,685.00","174.56","United States","NYSE","USD","1.00","USD","-"
"NEE","NEXTERA ENERGY INC","Utilities","Equity","48,329,271.68","0.25","48,329,271.68","561,446.00","86.08","United States","NYSE","USD","1.00","USD","-"
"TMO","THERMO FISHER SCIENTIFIC INC","Health Care","Equity","47,129,495.70","0.24","47,129,495.70","101,570.00","464.01","United States","NYSE","USD","1.00","USD","-"
"ETN","EATON PLC","Industrials","Equity","46,035,799.20","0.24","46,035,799.20","105,640.00","435.78","United States","NYSE","USD","1.00","USD","-"
"CRWD","CROWDSTRIKE HOLDINGS INC CLASS A","Information Technology","Equity","44,928,242.48","0.23","44,928,242.48","66,517.00","675.44","United States","NASDAQ","USD","1.00","USD","-"
"BA","BOEING","Industrials","Equity","44,839,089.84","0.23","44,839,089.84","203,048.00","220.83","United States","NYSE","USD","1.00","USD","-"
"GLW","CORNING INC","Information Technology","Equity","44,131,445.60","0.23","44,131,445.60","210,320.00","209.83","United States","NYSE","USD","1.00","USD","-"
"BLK","BLACKROCK INC","Financials","Equity","43,068,753.00","0.22","43,068,753.00","40,950.00","1,051.74","United States","NYSE","USD","1.00","USD","-"
"GILD","GILEAD SCIENCES INC","Health Care","Equity","41,885,019.23","0.22","41,885,019.23","335,429.00","124.87","United States","NASDAQ","USD","1.00","USD","-"
"UNP","UNION PACIFIC CORP","Industrials","Equity","41,736,087.89","0.22","41,736,087.89","160,579.00","259.91","United States","NYSE","USD","1.00","USD","-"
"SCHW","CHARLES SCHWAB CORP","Financials","Equity","41,458,594.70","0.21","41,458,594.70","450,490.00","92.03","United States","NYSE","USD","1.00","USD","-"
"T","AT&T INC","Communication","Equity","41,093,933.40","0.21","41,093,933.40","1,859,454.00","22.10","United States","NYSE","USD","1.00","USD","-"
"ABT","ABBOTT LABORATORIES","Health Care","Equity","40,873,974.08","0.21","40,873,974.08","465,376.00","87.83","United States","NYSE","USD","1.00","USD","-"
"DE","DEERE","Industrials","Equity","39,290,849.01","0.20","39,290,849.01","65,639.00","598.59","United States","NYSE","USD","1.00","USD","-"
"WELL","WELLTOWER INC","Real Estate","Equity","39,185,279.65","0.20","39,185,279.65","185,317.00","211.45","United States","NYSE","USD","1.00","USD","-"
"HON","HONEYWELL INTERNATIONAL INC","Industrials","Equity","39,012,968.97","0.20","39,012,968.97","171,027.00","228.11","United States","NASDAQ","USD","1.00","USD","-"
"UBER","UBER TECHNOLOGIES INC","Industrials","Equity","38,730,560.31","0.20","38,730,560.31","542,217.00","71.43","United States","NYSE","USD","1.00","USD","-"
"PFE","PFIZER INC","Health Care","Equity","38,355,345.60","0.20","38,355,345.60","1,529,320.00","25.08","United States","NYSE","USD","1.00","USD","-"
"ISRG","INTUITIVE SURGICAL INC","Health Care","Equity","38,304,427.00","0.20","38,304,427.00","95,060.00","402.95","United States","NASDAQ","USD","1.00","USD","-"
"CRM","SALESFORCE INC","Information Technology","Equity","36,923,965.56","0.19","36,923,965.56","245,963.00","150.12","United States","NYSE","USD","1.00","USD","-"
"VRT","VERTIV HOLDINGS CLASS A","Industrials","Equity","36,676,223.64","0.19","36,676,223.64","102,459.00","357.96","United States","NYSE","USD","1.00","USD","-"
"BKNG","BOOKING HOLDINGS INC","Consumer Discretionary","Equity","36,659,422.70","0.19","36,659,422.70","218,510.00","167.77","United States","NASDAQ","USD","1.00","USD","-"
"COP","CONOCOPHILLIPS","Energy","Equity","36,464,499.40","0.19","36,464,499.40","332,402.00","109.70","United States","NYSE","USD","1.00","USD","-"
"PLD","PROLOGIS REIT INC","Real Estate","Equity","35,964,403.84","0.19","35,964,403.84","250,048.00","143.83","United States","NYSE","USD","1.00","USD","-"
"DELL","DELL TECHNOLOGIES INC CLASS C","Information Technology","Equity","35,120,976.09","0.18","35,120,976.09","83,879.00","418.71","United States","NYSE","USD","1.00","USD","-"
"CVS","CVS HEALTH CORP","Health Care","Equity","34,097,883.90","0.18","34,097,883.90","336,603.00","101.30","United States","NYSE","USD","1.00","USD","-"
"SPGI","S&P GLOBAL INC","Financials","Equity","33,287,429.51","0.17","33,287,429.51","81,709.00","407.39","United States","NYSE","USD","1.00","USD","-"
"COF","CAPITAL ONE FINANCIAL CORP","Financials","Equity","33,131,154.60","0.17","33,131,154.60","165,078.00","200.70","United States","NYSE","USD","1.00","USD","-"
"PH","PARKER-HANNIFIN CORP","Industrials","Equity","32,826,292.52","0.17","32,826,292.52","34,118.00","962.14","United States","NYSE","USD","1.00","USD","-"
"PGR","PROGRESSIVE CORP","Financials","Equity","32,682,673.24","0.17","32,682,673.24","157,598.00","207.38","United States","NYSE","USD","1.00","USD","-"
"LOW","LOWES COMPANIES INC","Consumer Discretionary","Equity","32,258,409.60","0.17","32,258,409.60","150,459.00","214.40","United States","NYSE","USD","1.00","USD","-"
"CB","CHUBB","Financials","Equity","32,054,638.80","0.17","32,054,638.80","98,569.00","325.20","United States","NYSE","USD","1.00","USD","-"
"VRTX","VERTEX PHARMACEUTICALS INC","Health Care","Equity","31,839,279.11","0.17","31,839,279.11","68,209.00","466.79","United States","NASDAQ","USD","1.00","USD","-"
"MO","ALTRIA GROUP INC","Consumer Staples","Equity","31,547,391.54","0.16","31,547,391.54","453,854.00","69.51","United States","NYSE","USD","1.00","USD","-"
"SBUX","STARBUCKS CORP","Consumer Discretionary","Equity","30,566,781.50","0.16","30,566,781.50","305,210.00","100.15","United States","NASDAQ","USD","1.00","USD","-"
"HWM","HOWMET AEROSPACE INC","Industrials","Equity","30,286,730.08","0.16","30,286,730.08","108,028.00","280.36","United States","NYSE","USD","1.00","USD","-"
"DHR","DANAHER CORP","Health Care","Equity","30,263,433.22","0.16","30,263,433.22","169,838.00","178.19","United States","NYSE","USD","1.00","USD","-"
"NEM","NEWMONT","Materials","Equity","30,100,936.60","0.16","30,100,936.60","295,687.00","101.80","United States","NYSE","USD","1.00","USD","-"
"BMY","BRISTOL MYERS SQUIBB","Health Care","Equity","30,097,143.40","0.16","30,097,143.40","550,222.00","54.70","United States","NYSE","USD","1.00","USD","-"
"APP","APPLOVIN CORP CLASS A","Information Technology","Equity","30,081,796.93","0.16","30,081,796.93","64,087.00","469.39","United States","NASDAQ","USD","1.00","USD","-"
"TT","TRANE TECHNOLOGIES PLC","Industrials","Equity","29,463,446.65","0.15","29,463,446.65","59,935.00","491.59","United States","NYSE","USD","1.00","USD","-"
"EQIX","EQUINIX REIT INC","Real Estate","Equity","29,412,830.58","0.15","29,412,830.58","26,357.00","1,115.94","United States","NASDAQ","USD","1.00","USD","-"
"PWR","QUANTA SERVICES INC","Industrials","Equity","29,397,620.66","0.15","29,397,620.66","39,719.00","740.14","United States","NYSE","USD","1.00","USD","-"
"CDNS","CADENCE DESIGN SYSTEMS INC","Information Technology","Equity","28,517,410.08","0.15","28,517,410.08","73,302.00","389.04","United States","NASDAQ","USD","1.00","USD","-"
"SYK","STRYKER CORP","Health Care","Equity","28,174,379.61","0.15","28,174,379.61","92,469.00","304.69","United States","NYSE","USD","1.00","USD","-"
"SO","SOUTHERN","Utilities","Equity","27,782,905.38","0.14","27,782,905.38","297,366.00","93.43","United States","NYSE","USD","1.00","USD","-"
"LMT","LOCKHEED MARTIN CORP","Industrials","Equity","27,447,615.20","0.14","27,447,615.20","55,607.00","493.60","United States","NYSE","USD","1.00","USD","-"
"MDT","MEDTRONIC PLC","Health Care","Equity","27,312,637.04","0.14","27,312,637.04","344,552.00","79.27","United States","NYSE","USD","1.00","USD","-"
"BNY","BANK OF NEW YORK MELLON CORP","Financials","Equity","27,090,374.92","0.14","27,090,374.92","184,993.00","146.44","United States","NYSE","USD","1.00","USD","-"
"CMI","CUMMINS INC","Industrials","Equity","26,821,685.07","0.14","26,821,685.07","36,999.00","724.93","United States","NYSE","USD","1.00","USD","-"
"FCX","FREEPORT MCMORAN INC","Materials","Equity","26,689,383.09","0.14","26,689,383.09","385,629.00","69.21","United States","NYSE","USD","1.00","USD","-"
"NOW","SERVICENOW INC","Information Technology","Equity","26,249,189.19","0.14","26,249,189.19","282,219.00","93.01","United States","NYSE","USD","1.00","USD","-"
"DUK","DUKE ENERGY CORP","Utilities","Equity","25,903,255.68","0.13","25,903,255.68","209,709.00","123.52","United States","NYSE","USD","1.00","USD","-"
"MCK","MCKESSON CORP","Health Care","Equity","24,735,723.65","0.13","24,735,723.65","33,209.00","744.85","United States","NYSE","USD","1.00","USD","-"
"USB","US BANCORP","Financials","Equity","24,720,710.40","0.13","24,720,710.40","421,280.00","58.68","United States","NYSE","USD","1.00","USD","-"
"BX","BLACKSTONE INC","Financials","Equity","24,713,506.74","0.13","24,713,506.74","200,499.00","123.26","United States","NYSE","USD","1.00","USD","-"
"WMB","WILLIAMS INC","Energy","Equity","24,625,721.90","0.13","24,625,721.90","328,562.00","74.95","United States","NYSE","USD","1.00","USD","-"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Financials","Equity","24,551,135.42","0.13","24,551,135.42","104,602.00","234.71","United States","NYSE","USD","1.00","USD","-"
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Industrials","Equity","24,370,911.35","0.13","24,370,911.35","164,435.00","148.21","United States","NYSE","USD","1.00","USD","-"
"FTNT","FORTINET INC","Information Technology","Equity","24,168,179.70","0.13","24,168,179.70","166,230.00","145.39","United States","NASDAQ","USD","1.00","USD","-"
"SNPS","SYNOPSYS INC","Information Technology","Equity","23,830,631.10","0.12","23,830,631.10","51,295.00","464.58","United States","NASDAQ","USD","1.00","USD","-"
"CEG","CONSTELLATION ENERGY CORP","Utilities","Equity","23,796,148.45","0.12","23,796,148.45","86,365.00","275.53","United States","NASDAQ","USD","1.00","USD","-"
"CME","CME GROUP INC CLASS A","Financials","Equity","23,667,194.40","0.12","23,667,194.40","96,522.00","245.20","United States","NASDAQ","USD","1.00","USD","-"
"ELV","ELEVANCE HEALTH INC","Health Care","Equity","23,569,174.72","0.12","23,569,174.72","59,696.00","394.82","United States","NYSE","USD","1.00","USD","-"
"MMM","3M","Industrials","Equity","23,501,394.92","0.12","23,501,394.92","143,986.00","163.22","United States","NYSE","USD","1.00","USD","-"
"CSX","CSX CORP","Industrials","Equity","23,380,110.60","0.12","23,380,110.60","506,063.00","46.20","United States","NASDAQ","USD","1.00","USD","-"
"ADP","AUTOMATIC DATA PROCESSING INC","Industrials","Equity","23,372,729.80","0.12","23,372,729.80","108,913.00","214.60","United States","NASDAQ","USD","1.00","USD","-"
"GD","GENERAL DYNAMICS CORP","Industrials","Equity","23,354,660.48","0.12","23,354,660.48","68,018.00","343.36","United States","NYSE","USD","1.00","USD","-"
"TMUS","T MOBILE US INC","Communication","Equity","23,273,655.30","0.12","23,273,655.30","129,255.00","180.06","United States","NASDAQ","USD","1.00","USD","-"
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Consumer Discretionary","Equity","22,896,187.24","0.12","22,896,187.24","59,596.00","384.19","United States","NASDAQ","USD","1.00","USD","-"
"EMR","EMERSON ELECTRIC","Industrials","Equity","22,818,851.73","0.12","22,818,851.73","151,913.00","150.21","United States","NYSE","USD","1.00","USD","-"
"AMT","AMERICAN TOWER REIT CORP","Real Estate","Equity","22,273,758.21","0.12","22,273,758.21","126,247.00","176.43","United States","NYSE","USD","1.00","USD","-"
"CMCSA","COMCAST CORP CLASS A","Communication","Equity","21,638,525.76","0.11","21,638,525.76","969,468.00","22.32","United States","NASDAQ","USD","1.00","USD","-"
"HOOD","ROBINHOOD MARKETS INC CLASS A","Financials","Equity","21,545,917.91","0.11","21,545,917.91","203,821.00","105.71","United States","NASDAQ","USD","1.00","USD","-"
"ADBE","ADOBE INC","Information Technology","Equity","21,462,777.80","0.11","21,462,777.80","110,122.00","194.90","United States","NASDAQ","USD","1.00","USD","-"
"WM","WASTE MANAGEMENT INC","Industrials","Equity","21,277,032.57","0.11","21,277,032.57","99,747.00","213.31","United States","NYSE","USD","1.00","USD","-"
"UPS","UNITED PARCEL SERVICE INC CLASS B","Industrials","Equity","21,201,026.28","0.11","21,201,026.28","197,697.00","107.24","United States","NYSE","USD","1.00","USD","-"
"RCL","ROYAL CARIBBEAN GROUP LTD","Consumer Discretionary","Equity","21,106,704.72","0.11","21,106,704.72","68,227.00","309.36","United States","NYSE","USD","1.00","USD","-"
