iShares Russell 3000 ETF
Fund Holdings as of,"Jun 25, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"45,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","1,233,832,213.76","6.47","1,233,832,213.76","6,303,424.00","195.74","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","1,067,604,562.30","5.60","1,067,604,562.30","3,880,082.00","275.15","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","704,764,517.46","3.70","704,764,517.46","1,997,462.00","352.83","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","586,496,452.71","3.08","586,496,452.71","2,583,571.00","227.01","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","538,846,884.27","2.83","538,846,884.27","1,567,737.00","343.71","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","471,304,551.13","2.47","471,304,551.13","1,243,843.00","378.91","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","436,812,036.61","2.29","436,812,036.61","1,276,519.00","342.19","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","365,191,756.56","1.92","365,191,756.56","300,926.00","1,213.56","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","319,233,074.89","1.67","319,233,074.89","588,047.00","542.87","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","285,068,692.80","1.50","285,068,692.80","759,940.00","375.12","United States","NASDAQ","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","245,191,553.36","1.29","245,191,553.36","731,653.00","335.12","United States","NYSE","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","243,319,415.92","1.28","243,319,415.92","215,768.00","1,127.69","United States","NYSE","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","242,320,105.31","1.27","242,320,105.31","496,751.00","487.81","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","230,993,716.38","1.21","230,993,716.38","433,734.00","532.57","United States","NASDAQ","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","158,873,491.28","0.83","158,873,491.28","648,781.00","244.88","United States","NYSE","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","157,904,966.79","0.83","157,904,966.79","1,188,417.00","132.87","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","156,511,680.15","0.82","156,511,680.15","1,137,853.00","137.55","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","149,847,852.40","0.79","149,847,852.40","453,370.00","330.52","United States","NYSE","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","142,819,736.00","0.75","142,819,736.00","213,802.00","668.00","United States","NASDAQ","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","135,805,918.14","0.71","135,805,918.14","337,977.00","401.82","United States","NASDAQ","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","135,666,951.70","0.71","135,666,951.70","1,171,765.00","115.78","United States","NASDAQ","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","131,816,546.07","0.69","131,816,546.07","124,707.00","1,057.01","United States","NYSE","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","127,531,200.17","0.67","127,531,200.17","1,071,961.00","118.97","United States","NASDAQ","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","116,112,479.56","0.61","116,112,479.56","477,554.00","243.14","United States","NYSE","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","112,566,586.08","0.59","112,566,586.08","119,467.00","942.24","United States","NASDAQ","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Financials","Equity","105,949,941.84","0.56","105,949,941.84","216,702.00","488.92","United States","NYSE","USD","1.00","USD","-"
"GE","GE AEROSPACE","Industrials","Equity","104,157,938.72","0.55","104,157,938.72","280,477.00","371.36","United States","NYSE","USD","1.00","USD","-"
"BAC","BANK OF AMERICA CORP","Financials","Equity","102,928,974.17","0.54","102,928,974.17","1,768,843.00","58.19","United States","NYSE","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","101,895,020.01","0.53","101,895,020.01","245,217.00","415.53","United States","NYSE","USD","1.00","USD","-"
"PG","PROCTER & GAMBLE","Consumer Staples","Equity","93,901,302.00","0.49","93,901,302.00","632,332.00","148.50","United States","NYSE","USD","1.00","USD","-"
"HD","HOME DEPOT INC","Consumer Discretionary","Equity","92,490,705.00","0.49","92,490,705.00","268,089.00","345.00","United States","NYSE","USD","1.00","USD","-"
"KLAC","KLA CORP","Information Technology","Equity","91,718,978.80","0.48","91,718,978.80","354,401.00","258.80","United States","NASDAQ","USD","1.00","USD","-"
"SNDK","SANDISK CORP","Information Technology","Equity","89,918,515.00","0.47","89,918,515.00","38,509.00","2,335.00","United States","NASDAQ","USD","1.00","USD","-"
"CVX","CHEVRON CORP","Energy","Equity","86,973,276.96","0.46","86,973,276.96","504,954.00","172.24","United States","NYSE","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","84,252,879.36","0.44","84,252,879.36","79,104.00","1,065.09","United States","NYSE","USD","1.00","USD","-"
"KO","COCA-COLA","Consumer Staples","Equity","84,208,988.30","0.44","84,208,988.30","1,047,115.00","80.42","United States","NYSE","USD","1.00","USD","-"
"MRK","MERCK & CO INC","Health Care","Equity","84,031,804.35","0.44","84,031,804.35","669,843.00","125.45","United States","NYSE","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","80,976,378.90","0.42","80,976,378.90","1,142,121.00","70.90","United States","NASDAQ","USD","1.00","USD","-"
"GEV","GE VERNOVA INC","Industrials","Equity","79,009,190.36","0.41","79,009,190.36","72,788.00","1,085.47","United States","NYSE","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","76,302,713.29","0.40","76,302,713.29","244,709.00","311.81","United States","NASDAQ","USD","1.00","USD","-"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","75,036,084.80","0.39","75,036,084.80","419,360.00","178.93","United States","NYSE","USD","1.00","USD","-"
"WFC","WELLS FARGO","Financials","Equity","70,755,018.84","0.37","70,755,018.84","834,966.00","84.74","United States","NYSE","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","69,244,740.18","0.36","69,244,740.18","454,183.00","152.46","United States","NYSE","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","67,661,891.28","0.35","67,661,891.28","306,107.00","221.04","United States","NYSE","USD","1.00","USD","-"
"C","CITIGROUP INC","Financials","Equity","67,581,557.12","0.35","67,581,557.12","466,144.00","144.98","United States","NYSE","USD","1.00","USD","-"
"RTX","RTX CORP","Industrials","Equity","67,234,347.88","0.35","67,234,347.88","360,332.00","186.59","United States","NYSE","USD","1.00","USD","-"
"LIN","LINDE PLC","Materials","Equity","66,000,523.60","0.35","66,000,523.60","126,370.00","522.28","United States","NASDAQ","USD","1.00","USD","-"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Information Technology","Equity","64,798,135.11","0.34","64,798,135.11","250,893.00","258.27","United States","NYSE","USD","1.00","USD","-"
"MRVL","MARVELL TECHNOLOGY INC","Information Technology","Equity","64,213,626.82","0.34","64,213,626.82","228,307.00","281.26","United States","NASDAQ","USD","1.00","USD","-"
"PLTR","PALANTIR TECHNOLOGIES INC CLASS A","Information Technology","Equity","63,226,547.05","0.33","63,226,547.05","589,415.00","107.27","United States","NASDAQ","USD","1.00","USD","-"
"PANW","PALO ALTO NETWORKS INC","Information Technology","Equity","63,135,103.08","0.33","63,135,103.08","215,412.00","293.09","United States","NASDAQ","USD","1.00","USD","-"
"WDC","WESTERN DIGITAL CORP","Information Technology","Equity","61,971,760.23","0.33","61,971,760.23","91,757.00","675.39","United States","NASDAQ","USD","1.00","USD","-"
"QCOM","QUALCOMM INC","Information Technology","Equity","58,926,781.20","0.31","58,926,781.20","287,588.00","204.90","United States","NASDAQ","USD","1.00","USD","-"
"ADI","ANALOG DEVICES INC","Information Technology","Equity","54,933,972.99","0.29","54,933,972.99","131,443.00","417.93","United States","NASDAQ","USD","1.00","USD","-"
"APH","AMPHENOL CORP CLASS A","Information Technology","Equity","54,318,330.45","0.28","54,318,330.45","328,903.00","165.15","United States","NYSE","USD","1.00","USD","-"
"VZ","VERIZON COMMUNICATIONS INC","Communication","Equity","52,478,152.72","0.28","52,478,152.72","1,139,096.00","46.07","United States","NYSE","USD","1.00","USD","-"
"PEP","PEPSICO INC","Consumer Staples","Equity","51,469,625.60","0.27","51,469,625.60","368,905.00","139.52","United States","NASDAQ","USD","1.00","USD","-"
"TMO","THERMO FISHER SCIENTIFIC INC","Health Care","Equity","51,425,165.75","0.27","51,425,165.75","101,681.00","505.75","United States","NYSE","USD","1.00","USD","-"
"AMGN","AMGEN INC","Health Care","Equity","51,136,672.34","0.27","51,136,672.34","144,937.00","352.82","United States","NASDAQ","USD","1.00","USD","-"
"MCD","MCDONALDS CORP","Consumer Discretionary","Equity","50,889,824.34","0.27","50,889,824.34","192,371.00","264.54","United States","NYSE","USD","1.00","USD","-"
"AXP","AMERICAN EXPRESS","Financials","Equity","49,851,217.28","0.26","49,851,217.28","145,568.00","342.46","United States","NYSE","USD","1.00","USD","-"
"NEE","NEXTERA ENERGY INC","Utilities","Equity","49,292,837.40","0.26","49,292,837.40","562,062.00","87.70","United States","NYSE","USD","1.00","USD","-"
"GLW","CORNING INC","Information Technology","Equity","48,007,733.51","0.25","48,007,733.51","210,551.00","228.01","United States","NYSE","USD","1.00","USD","-"
"DIS","WALT DISNEY","Communication","Equity","47,015,857.45","0.25","47,015,857.45","479,509.00","98.05","United States","NYSE","USD","1.00","USD","-"
"TJX","TJX INC","Consumer Discretionary","Equity","46,789,164.24","0.25","46,789,164.24","301,496.00","155.19","United States","NYSE","USD","1.00","USD","-"
"ANET","ARISTA NETWORKS INC","Information Technology","Equity","45,993,445.50","0.24","45,993,445.50","277,990.00","165.45","United States","NYSE","USD","1.00","USD","-"
"CRWD","CROWDSTRIKE HOLDINGS INC CLASS A","Information Technology","Equity","45,191,303.50","0.24","45,191,303.50","66,590.00","678.65","United States","NASDAQ","USD","1.00","USD","-"
