iShares Russell 3000 ETF
Fund Holdings as of,"Jun 30, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"45,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","1,267,312,434.08","6.43","1,267,312,434.08","6,333,712.00","200.09","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","1,135,723,821.36","5.76","1,135,723,821.36","3,924,951.00","289.36","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","752,445,872.46","3.82","752,445,872.46","2,017,173.00","373.02","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","627,752,524.02","3.19","627,752,524.02","2,633,853.00","238.34","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","565,377,565.87","2.87","565,377,565.87","1,582,051.00","357.37","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","477,136,780.50","2.42","477,136,780.50","1,263,102.00","377.75","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","456,134,896.80","2.31","456,134,896.80","1,290,960.00","353.33","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","353,278,534.53","1.79","353,278,534.53","306,057.00","1,154.29","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","336,182,174.51","1.71","336,182,174.51","596,819.00","563.29","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","333,598,890.00","1.69","333,598,890.00","793,150.00","420.60","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","260,000,441.10","1.32","260,000,441.10","216,770.00","1,199.43","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","256,552,511.49","1.30","256,552,511.49","441,639.00","580.91","United States","NASDAQ","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","253,009,193.36","1.28","253,009,193.36","505,624.00","500.39","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","237,633,396.75","1.21","237,633,396.75","725,975.00","327.33","United States","NYSE","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","166,250,599.13","0.84","166,250,599.13","1,190,651.00","139.63","United States","NASDAQ","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","166,155,808.98","0.84","166,155,808.98","654,234.00","253.97","United States","NYSE","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","155,622,135.00","0.79","155,622,135.00","215,245.00","723.00","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","154,486,627.28","0.78","154,486,627.28","1,129,949.00","136.72","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","153,812,393.35","0.78","153,812,393.35","448,315.00","343.09","United States","NYSE","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","147,038,835.59","0.75","147,038,835.59","339,323.00","433.33","United States","NASDAQ","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","134,982,022.14","0.68","134,982,022.14","1,191,789.00","113.26","United States","NASDAQ","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","131,329,857.40","0.67","131,329,857.40","123,326.00","1,064.90","United States","NYSE","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","126,002,513.42","0.64","126,002,513.42","1,072,727.00","117.46","United States","NASDAQ","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","120,965,864.40","0.61","120,965,864.40","480,710.00","251.64","United States","NYSE","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Financials","Equity","112,764,988.80","0.57","112,764,988.80","219,558.00","513.60","United States","NYSE","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","112,712,909.36","0.57","112,712,909.36","120,488.00","935.47","United States","NASDAQ","USD","1.00","USD","-"
"KLAC","KLA CORP","Information Technology","Equity","107,152,004.79","0.54","107,152,004.79","355,149.00","301.71","United States","NASDAQ","USD","1.00","USD","-"
"GE","GE AEROSPACE","Industrials","Equity","104,810,336.12","0.53","104,810,336.12","280,444.00","373.73","United States","NYSE","USD","1.00","USD","-"
"BAC","BANK OF AMERICA CORP","Financials","Equity","102,318,245.26","0.52","102,318,245.26","1,795,687.00","56.98","United States","NYSE","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","101,898,760.21","0.52","101,898,760.21","245,167.00","415.63","United States","NYSE","USD","1.00","USD","-"
"HD","HOME DEPOT INC","Consumer Discretionary","Equity","95,517,382.44","0.48","95,517,382.44","270,833.00","352.68","United States","NYSE","USD","1.00","USD","-"
"PG","PROCTER & GAMBLE","Consumer Staples","Equity","92,843,796.24","0.47","92,843,796.24","633,141.00","146.64","United States","NYSE","USD","1.00","USD","-"
"SNDK","SANDISK CORP","Information Technology","Equity","89,828,251.11","0.46","89,828,251.11","39,507.00","2,273.73","United States","NASDAQ","USD","1.00","USD","-"
"MRK","MERCK & CO INC","Health Care","Equity","86,315,249.00","0.44","86,315,249.00","671,714.00","128.50","United States","NYSE","USD","1.00","USD","-"
"GEV","GE VERNOVA INC","Industrials","Equity","85,829,397.30","0.44","85,829,397.30","73,055.00","1,174.86","United States","NYSE","USD","1.00","USD","-"
"KO","COCA-COLA","Consumer Staples","Equity","85,761,955.44","0.44","85,761,955.44","1,055,272.00","81.27","United States","NYSE","USD","1.00","USD","-"
"CVX","CHEVRON CORP","Energy","Equity","83,499,610.88","0.42","83,499,610.88","503,738.00","165.76","United States","NYSE","USD","1.00","USD","-"
"NFLX","NETFLIX INC","Communication","Equity","81,336,809.40","0.41","81,336,809.40","1,139,171.00","71.40","United States","NASDAQ","USD","1.00","USD","-"
"GS","GOLDMAN SACHS GROUP INC","Financials","Equity","79,189,259.63","0.40","79,189,259.63","78,299.00","1,011.37","United States","NYSE","USD","1.00","USD","-"
"PM","PHILIP MORRIS INTERNATIONAL INC","Consumer Staples","Equity","76,600,188.56","0.39","76,600,188.56","423,416.00","180.91","United States","NYSE","USD","1.00","USD","-"
"PANW","PALO ALTO NETWORKS INC","Information Technology","Equity","74,663,600.84","0.38","74,663,600.84","218,942.00","341.02","United States","NASDAQ","USD","1.00","USD","-"
"TXN","TEXAS INSTRUMENT INC","Information Technology","Equity","73,592,588.79","0.37","73,592,588.79","246,897.00","298.07","United States","NASDAQ","USD","1.00","USD","-"
"IBM","INTERNATIONAL BUSINESS MACHINES CO","Information Technology","Equity","71,833,969.66","0.36","71,833,969.66","255,446.00","281.21","United States","NYSE","USD","1.00","USD","-"
"MRVL","MARVELL TECHNOLOGY INC","Information Technology","Equity","70,548,097.14","0.36","70,548,097.14","236,826.00","297.89","United States","NASDAQ","USD","1.00","USD","-"
"PLTR","PALANTIR TECHNOLOGIES INC CLASS A","Information Technology","Equity","70,343,493.09","0.36","70,343,493.09","602,927.00","116.67","United States","NASDAQ","USD","1.00","USD","-"
"RTX","RTX CORP","Industrials","Equity","69,485,197.36","0.35","69,485,197.36","366,232.00","189.73","United States","NYSE","USD","1.00","USD","-"
"WFC","WELLS FARGO","Financials","Equity","68,734,745.68","0.35","68,734,745.68","831,737.00","82.64","United States","NYSE","USD","1.00","USD","-"
"ORCL","ORACLE CORP","Information Technology","Equity","68,197,189.05","0.35","68,197,189.05","465,351.00","146.55","United States","NYSE","USD","1.00","USD","-"
"LIN","LINDE PLC","Materials","Equity","64,968,174.36","0.33","64,968,174.36","125,194.00","518.94","United States","NASDAQ","USD","1.00","USD","-"
"C","CITIGROUP INC","Financials","Equity","64,741,717.08","0.33","64,741,717.08","462,573.00","139.96","United States","NYSE","USD","1.00","USD","-"
"MS","MORGAN STANLEY","Financials","Equity","63,609,826.80","0.32","63,609,826.80","304,295.00","209.04","United States","NYSE","USD","1.00","USD","-"
"APH","AMPHENOL CORP CLASS A","Information Technology","Equity","58,755,995.20","0.30","58,755,995.20","333,235.00","176.32","United States","NYSE","USD","1.00","USD","-"
"WDC","WESTERN DIGITAL CORP","Information Technology","Equity","58,615,973.12","0.30","58,615,973.12","91,771.00","638.72","United States","NASDAQ","USD","1.00","USD","-"
"GLW","CORNING INC","Information Technology","Equity","54,830,603.80","0.28","54,830,603.80","214,660.00","255.43","United States","NYSE","USD","1.00","USD","-"
"AMGN","AMGEN INC","Health Care","Equity","53,175,511.40","0.27","53,175,511.40","146,845.00","362.12","United States","NASDAQ","USD","1.00","USD","-"
"QCOM","QUALCOMM INC","Information Technology","Equity","52,933,465.08","0.27","52,933,465.08","286,452.00","184.79","United States","NASDAQ","USD","1.00","USD","-"
"ADI","ANALOG DEVICES INC","Information Technology","Equity","52,636,145.76","0.27","52,636,145.76","132,528.00","397.17","United States","NASDAQ","USD","1.00","USD","-"
"MCD","MCDONALDS CORP","Consumer Discretionary","Equity","52,122,255.44","0.26","52,122,255.44","192,824.00","270.31","United States","NYSE","USD","1.00","USD","-"
"CRWD","CROWDSTRIKE HOLDINGS INC CLASS A","Information Technology","Equity","51,995,780.76","0.26","51,995,780.76","68,134.00","763.14","United States","NASDAQ","USD","1.00","USD","-"
"TMO","THERMO FISHER SCIENTIFIC INC","Health Care","Equity","50,607,779.76","0.26","50,607,779.76","100,941.00","501.36","United States","NYSE","USD","1.00","USD","-"
"PEP","PEPSICO INC","Consumer Staples","Equity","50,176,396.60","0.25","50,176,396.60","370,579.00","135.40","United States","NASDAQ","USD","1.00","USD","-"
"NEE","NEXTERA ENERGY INC","Utilities","Equity","49,749,001.47","0.25","49,749,001.47","566,811.00","87.77","United States","NYSE","USD","1.00","USD","-"
"AXP","AMERICAN EXPRESS","Financials","Equity","48,760,767.00","0.25","48,760,767.00","144,156.00","338.25","United States","NYSE","USD","1.00","USD","-"
"ANET","ARISTA NETWORKS INC","Information Technology","Equity","48,168,284.84","0.24","48,168,284.84","283,543.00","169.88","United States","NYSE","USD","1.00","USD","-"
