iShares Russell 3000 ETF
Fund Holdings as of,"Jun 08, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"45,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","1,318,424,117.76","6.88","1,318,424,117.76","6,319,134.00","208.64","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","1,172,916,119.62","6.12","1,172,916,119.62","3,889,753.00","301.54","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","824,485,057.34","4.30","824,485,057.34","2,002,441.00","411.74","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","635,122,252.20","3.31","635,122,252.20","2,590,010.00","245.22","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","570,199,059.36","2.98","570,199,059.36","1,569,456.00","363.31","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","494,537,593.80","2.58","494,537,593.80","1,246,943.00","396.60","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","461,546,005.23","2.41","461,546,005.23","1,277,919.00","361.17","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","345,095,015.07","1.80","345,095,015.07","589,513.00","585.39","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","311,552,423.25","1.63","311,552,423.25","761,835.00","408.95","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","286,375,942.56","1.49","286,375,942.56","301,677.00","949.28","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","248,566,890.75","1.30","248,566,890.75","216,305.00","1,149.15","United States","NYSE","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","242,520,156.00","1.27","242,520,156.00","497,988.00","487.00","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","228,105,540.89","1.19","228,105,540.89","733,199.00","311.11","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","213,234,220.07","1.11","213,234,220.07","434,879.00","490.33","United States","NASDAQ","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","173,127,326.00","0.90","173,127,326.00","1,140,872.00","151.75","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","150,786,062.72","0.79","150,786,062.72","649,492.00","232.16","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","145,301,842.79","0.76","145,301,842.79","454,537.00","319.67","United States","NYSE","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","140,777,482.30","0.73","140,777,482.30","1,174,810.00","119.83","United States","NASDAQ","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","133,424,749.90","0.70","133,424,749.90","1,074,706.00","124.15","United States","NASDAQ","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","131,437,539.47","0.69","131,437,539.47","1,191,961.00","110.27","United States","NASDAQ","USD","1.00","USD","-"
