iShares Russell 3000 ETF
Fund Holdings as of,"Jun 02, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"45,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","1,408,614,786.02","7.15","1,408,614,786.02","6,321,761.00","222.82","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","1,226,558,248.00","6.23","1,226,558,248.00","3,891,365.00","315.20","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","884,063,525.01","4.49","884,063,525.01","2,003,271.00","441.31","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","664,665,893.76","3.38","664,665,893.76","2,591,088.00","256.52","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","600,738,830.63","3.05","600,738,830.63","1,247,459.00","481.57","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","568,143,579.80","2.89","568,143,579.80","1,570,108.00","361.85","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","458,182,261.94","2.33","458,182,261.94","1,278,446.00","358.39","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","352,460,061.69","1.79","352,460,061.69","589,763.00","597.63","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","322,953,441.00","1.64","322,953,441.00","762,150.00","423.74","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","321,002,790.60","1.63","321,002,790.60","301,666.00","1,064.10","United States","NASDAQ","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","234,764,357.49","1.19","234,764,357.49","497,899.00","471.51","United States","NYSE","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","230,173,516.70","1.17","230,173,516.70","216,298.00","1,064.15","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","226,867,292.30","1.15","226,867,292.30","434,995.00","521.54","United States","NASDAQ","USD","1.00","USD","-"
