iShares Russell 3000 ETF
Fund Holdings as of,"Jun 01, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"45,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","1,418,350,297.96","7.22","1,418,350,297.96","6,321,761.00","224.36","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","1,191,964,013.15","6.07","1,191,964,013.15","3,891,365.00","306.31","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","922,546,360.92","4.70","922,546,360.92","2,003,271.00","460.52","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","676,947,650.88","3.45","676,947,650.88","2,591,088.00","261.26","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","590,941,547.96","3.01","590,941,547.96","1,570,108.00","376.37","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","573,793,716.23","2.92","573,793,716.23","1,247,459.00","459.97","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","476,323,410.68","2.42","476,323,410.68","1,278,446.00","372.58","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","354,134,988.61","1.80","354,134,988.61","589,763.00","600.47","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","316,962,942.00","1.61","316,962,942.00","762,150.00","415.88","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","312,375,143.00","1.59","312,375,143.00","301,666.00","1,035.50","United States","NASDAQ","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","234,156,920.71","1.19","234,156,920.71","497,899.00","470.29","United States","NYSE","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","234,077,695.60","1.19","234,077,695.60","216,298.00","1,082.20","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","221,903,999.35","1.13","221,903,999.35","434,995.00","510.13","United States","NASDAQ","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","217,690,313.16","1.11","217,690,313.16","734,002.00","296.58","United States","NYSE","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","170,418,828.58","0.87","170,418,828.58","1,140,841.00","149.38","United States","NYSE","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","146,669,592.93","0.75","146,669,592.93","454,409.00","322.77","United States","NYSE","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","145,326,872.53","0.74","145,326,872.53","650,203.00","223.51","United States","NYSE","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","134,589,219.60","0.69","134,589,219.60","1,174,426.00","114.60","United States","NASDAQ","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","130,536,884.39","0.66","130,536,884.39","1,075,883.00","121.33","United States","NASDAQ","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","130,270,412.22","0.66","130,270,412.22","1,191,534.00","109.33","United States","NASDAQ","USD","1.00","USD","-"
