iShares Russell 3000 ETF
Fund Holdings as of,"Jun 26, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"45,600,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVDA","NVIDIA CORP","Information Technology","Equity","1,204,911,846.71","6.31","1,204,911,846.71","6,258,307.00","192.53","United States","NASDAQ","USD","1.00","USD","-"
"AAPL","APPLE INC","Information Technology","Equity","1,100,562,122.94","5.76","1,100,562,122.94","3,878,223.00","283.78","United States","NASDAQ","USD","1.00","USD","-"
"MSFT","MICROSOFT CORP","Information Technology","Equity","743,388,885.20","3.89","743,388,885.20","1,993,160.00","372.97","United States","NASDAQ","USD","1.00","USD","-"
"AMZN","AMAZON.COM INC","Consumer Discretionary","Equity","605,576,423.07","3.17","605,576,423.07","2,602,503.00","232.69","United States","NASDAQ","USD","1.00","USD","-"
"GOOGL","ALPHABET INC CLASS A","Communication","Equity","527,414,458.41","2.76","527,414,458.41","1,563,219.00","337.39","United States","NASDAQ","USD","1.00","USD","-"
"AVGO","BROADCOM INC","Information Technology","Equity","455,568,686.30","2.38","455,568,686.30","1,248,065.00","365.02","United States","NASDAQ","USD","1.00","USD","-"
"GOOG","ALPHABET INC CLASS C","Communication","Equity","426,928,221.17","2.23","426,928,221.17","1,275,593.00","334.69","United States","NASDAQ","USD","1.00","USD","-"
"MU","MICRON TECHNOLOGY INC","Information Technology","Equity","342,434,709.28","1.79","342,434,709.28","302,416.00","1,132.33","United States","NASDAQ","USD","1.00","USD","-"
"META","META PLATFORMS INC CLASS A","Communication","Equity","324,489,578.25","1.70","324,489,578.25","589,713.00","550.25","United States","NASDAQ","USD","1.00","USD","-"
"TSLA","TESLA INC","Consumer Discretionary","Equity","297,583,283.52","1.56","297,583,283.52","783,712.00","379.71","United States","NASDAQ","USD","1.00","USD","-"
"LLY","ELI LILLY","Health Care","Equity","258,761,182.20","1.35","258,761,182.20","214,185.00","1,208.12","United States","NYSE","USD","1.00","USD","-"
"BRKB","BERKSHIRE HATHAWAY INC CLASS B","Financials","Equity","249,134,026.62","1.30","249,134,026.62","499,607.00","498.66","United States","NYSE","USD","1.00","USD","-"
"JPM","JPMORGAN CHASE & CO","Financials","Equity","236,037,107.45","1.24","236,037,107.45","717,329.00","329.05","United States","NYSE","USD","1.00","USD","-"
"AMD","ADVANCED MICRO DEVICES INC","Information Technology","Equity","227,607,601.98","1.19","227,607,601.98","436,381.00","521.58","United States","NASDAQ","USD","1.00","USD","-"
"JNJ","JOHNSON & JOHNSON","Health Care","Equity","164,623,938.36","0.86","164,623,938.36","646,446.00","254.66","United States","NYSE","USD","1.00","USD","-"
"XOM","EXXON MOBIL CORP","Energy","Equity","152,446,363.84","0.80","152,446,363.84","1,116,496.00","136.54","United States","NYSE","USD","1.00","USD","-"
"INTC","INTEL CORPORATION","Information Technology","Equity","150,964,887.04","0.79","150,964,887.04","1,176,472.00","128.32","United States","NASDAQ","USD","1.00","USD","-"
"V","VISA INC CLASS A","Financials","Equity","148,943,165.40","0.78","148,943,165.40","442,980.00","336.23","United States","NYSE","USD","1.00","USD","-"
"WMT","WALMART INC","Consumer Staples","Equity","136,236,428.31","0.71","136,236,428.31","1,177,599.00","115.69","United States","NASDAQ","USD","1.00","USD","-"
"AMAT","APPLIED MATERIAL INC","Information Technology","Equity","133,317,584.88","0.70","133,317,584.88","212,682.00","626.84","United States","NASDAQ","USD","1.00","USD","-"
"LRCX","LAM RESEARCH CORP","Information Technology","Equity","127,103,569.74","0.67","127,103,569.74","335,286.00","379.09","United States","NASDAQ","USD","1.00","USD","-"
"CAT","CATERPILLAR INC","Industrials","Equity","121,554,686.61","0.64","121,554,686.61","121,863.00","997.47","United States","NYSE","USD","1.00","USD","-"
"CSCO","CISCO SYSTEMS INC","Information Technology","Equity","120,591,194.12","0.63","120,591,194.12","1,059,956.00","113.77","United States","NASDAQ","USD","1.00","USD","-"
"ABBV","ABBVIE INC","Health Care","Equity","120,338,716.50","0.63","120,338,716.50","474,990.00","253.35","United States","NYSE","USD","1.00","USD","-"
"COST","COSTCO WHOLESALE CORP","Consumer Staples","Equity","113,407,507.32","0.59","113,407,507.32","119,058.00","952.54","United States","NASDAQ","USD","1.00","USD","-"
"MA","MASTERCARD INC CLASS A","Financials","Equity","108,257,398.80","0.57","108,257,398.80","216,940.00","499.02","United States","NYSE","USD","1.00","USD","-"
"UNH","UNITEDHEALTH GROUP INC","Health Care","Equity","103,657,208.28","0.54","103,657,208.28","242,252.00","427.89","United States","NYSE","USD","1.00","USD","-"
"BAC","BANK OF AMERICA CORP","Financials","Equity","102,697,294.32","0.54","102,697,294.32","1,774,314.00","57.88","United States","NYSE","USD","1.00","USD","-"
"GE","GE AEROSPACE","Industrials","Equity","102,249,900.00","0.54","102,249,900.00","277,100.00","369.00","United States","NYSE","USD","1.00","USD","-"
