Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AABM,-0.32%,4.95%,12.70%,32.20%,16.86%,9.77%,23.30%,12.19%,25.58%,2.40%,2.71%,492.38K,0.00,49.43,0.00%,0
AABNB,-0.53%,-10.61%,20.58%,26.27%,23.36%,33.47%,26.64%,-1.49%,-,2.08%,2.52%,4.40M,0.00,167.42,0.35%,808
AABND,0.23%,-1.54%,-2.40%,-2.17%,-3.72%,-4.49%,2.08%,-14.77%,-,0.28%,0.20%,22.60K,0.00,42.52,0.00%,0
AABOS,-7.17%,-18.81%,7.92%,-3.00%,22.75%,105.56%,-45.24%,-82.78%,-,8.05%,6.60%,467.35K,0.00,2.59,0.00%,0
AABOT,0.91%,1.90%,19.27%,32.49%,13.65%,8.84%,79.37%,56.67%,-,0.00%,0.04%,0.31K,0.00,44.43,0.00%,0
AABR,-3.98%,-16.38%,-14.90%,-42.74%,-44.07%,-63.03%,-69.92%,-73.16%,-34.68%,3.51%,3.11%,4.06M,0.00,4.34,0.00%,185
AABSI,22.92%,2.20%,31.71%,233.11%,179.66%,262.83%,563.95%,-12.23%,-,8.12%,6.50%,4.45M,0.02,9.76,-0.61%,"4,926"
AABT,1.84%,-10.91%,14.78%,-0.90%,-17.06%,-23.94%,5.87%,-16.64%,146.12%,1.80%,2.26%,10.25M,0.00,103.91,0.90%,382
AABTC,29.29%,30.26%,-10.90%,-28.64%,-59.49%,-90.49%,-96.88%,-99.99%,-,8.20%,10.24%,1.73M,0.11,10.33,0.29%,"9,318"
AABTS,-11.89%,4.13%,0.80%,-50.68%,-75.53%,-82.79%,-91.76%,-98.77%,-99.70%,10.22%,10.18%,158.17K,0.00,1.26,0.00%,0
AABUF,0.98%,1.34%,3.54%,-,11.09%,-,-,-,-,0.11%,0.12%,4.92K,0.00,27.91,0.00%,0
AABUS,-2.53%,4.82%,10.62%,17.92%,3.95%,17.65%,151.26%,14.42%,28.53%,1.63%,1.97%,3.25M,0.00,5.00,0.00%,0
AABVC,16.82%,40.47%,-4.58%,1.63%,-41.31%,-56.45%,42.05%,-95.16%,-99.65%,10.77%,10.69%,143.80K,0.10,1.25,8.70%,699
AABVX,-4.42%,-11.31%,3.58%,-11.67%,-24.40%,24.01%,-,-,-,4.42%,3.74%,1.41M,0.09,101.95,-1.45%,"6,471"
AABX,-11.75%,-14.77%,-14.50%,-9.22%,-3.70%,34.53%,21.26%,-15.98%,-,6.21%,4.19%,619.38K,0.02,8.23,2.28%,727
AABXB,0.18%,-0.62%,-2.52%,-1.62%,-2.86%,-4.29%,-5.38%,-22.79%,-,0.00%,0.01%,0.24K,0.00,19.04,0.00%,0
AACA,0.74%,0.91%,0.90%,40.25%,37.53%,52.87%,98.75%,196.89%,-,0.23%,0.21%,829.14K,0.00,146.22,0.00%,2
AACAA,0.00%,-0.10%,0.10%,-,-0.70%,-,-,-,-,0.02%,0.03%,45.52K,0.00,9.98,0.00%,0
AACAD,-0.86%,-10.07%,17.39%,26.39%,-0.67%,8.15%,12.61%,55.69%,-24.16%,3.31%,2.86%,1.70M,0.21,26.53,0.51%,"17,523"
AACB,4.45%,1.27%,40.00%,20.54%,-5.45%,-20.68%,-46.88%,-93.36%,-96.55%,2.75%,3.45%,1.34M,0.00,3.99,-0.99%,317
AACBE,1.59%,-,-,-,1.65%,-,-,-,-,0.36%,-,0.82K,0.00,25.28,0.00%,0
AACBH,2.20%,-,-,-,2.58%,-,-,-,-,0.00%,-,0.05K,0.00,25.47,0.00%,0
AACCL,1.41%,-1.71%,65.90%,105.01%,5.90%,-,-,-,-,4.89%,6.76%,98.54K,0.00,2.87,0.00%,0
AACCO,-1.65%,-1.42%,9.16%,45.30%,11.80%,1.71%,-29.44%,-52.23%,-57.27%,3.00%,2.69%,747.41K,0.00,4.17,0.00%,0
AACCS,3.84%,1.11%,-17.82%,-31.81%,-46.18%,-50.54%,-73.67%,-80.68%,-29.90%,4.22%,5.58%,24.32K,0.00,5.01,0.00%,0
AACDC,1.64%,11.71%,-18.82%,-22.74%,27.51%,38.16%,-54.12%,-,-,6.14%,6.94%,1.59M,0.00,4.96,0.00%,0
AACEI,1.32%,3.22%,1.89%,1.44%,-2.34%,-,-,-,-,0.55%,0.72%,25.38K,0.00,24.06,0.00%,0
AACEL,-4.23%,-8.28%,-14.98%,-1.76%,-3.05%,-0.61%,2.05%,-6.81%,-,1.92%,1.87%,303.34K,0.00,11.06,-0.35%,1
AACEP,0.41%,-2.28%,0.92%,18.43%,24.60%,-,-,-,-,0.53%,0.45%,4.15K,0.00,20.31,0.00%,0
AACES,0.45%,-5.36%,-21.02%,-9.23%,-9.59%,-5.82%,-23.55%,-56.58%,-,1.78%,1.71%,65.69K,0.00,29.31,0.00%,0
AACET,-7.94%,-4.80%,8.51%,29.05%,6.06%,-29.78%,-63.52%,-92.08%,-,10.47%,6.60%,101.99K,0.00,8.93,0.00%,0
AACFN,0.95%,8.05%,27.37%,14.79%,37.75%,-27.78%,217.56%,94.76%,664.71%,5.71%,7.04%,42.13K,0.00,20.80,0.00%,0
AACGC,0.07%,0.50%,1.01%,-,1.11%,-,-,-,-,0.16%,0.08%,60.30K,0.00,10.05,0.00%,0
AACGL,-1.07%,-3.41%,2.44%,2.50%,0.08%,9.05%,24.70%,158.73%,270.76%,1.98%,1.65%,2.39M,0.00,96.00,0.23%,417
AACGO,4.24%,3.63%,3.87%,-,-0.26%,-,-,-,-,0.48%,0.15%,0.34K,0.00,39.33,0.00%,0
AACGR,3.96%,3.12%,4.08%,18.96%,7.52%,8.50%,76.50%,69.89%,-,0.10%,0.12%,0.25K,0.00,71.01,0.00%,0
AACH,-22.04%,-33.35%,-72.72%,-55.45%,-68.82%,-83.34%,-94.44%,-97.40%,-97.43%,8.72%,8.36%,1.21M,0.00,0.87,0.00%,0
AACHC,3.62%,1.98%,15.61%,22.39%,99.93%,23.24%,-59.56%,-56.69%,-43.62%,4.08%,4.76%,2.50M,0.00,28.37,0.00%,15
AACHR,-1.10%,-14.13%,3.05%,-8.15%,-28.06%,-43.35%,4.24%,-38.87%,-,5.43%,4.64%,33.76M,0.04,5.41,-0.37%,"60,341"
AACHV,11.34%,0.37%,57.84%,101.25%,61.97%,185.46%,82.95%,-0.74%,-99.27%,4.61%,4.74%,1.78M,0.00,8.05,0.00%,0
AACHX,-4.58%,-22.27%,-,-,9.89%,-,-,-,-,0.89%,1.21%,0.56K,0.00,27.99,0.00%,0
AACI,-4.60%,-1.05%,-11.93%,-28.49%,-28.65%,-30.87%,-47.22%,-46.09%,-,2.89%,2.91%,8.41M,0.00,12.25,1.07%,106
AACIC,-0.33%,-0.76%,-16.80%,-19.81%,-23.32%,-15.49%,35.20%,201.16%,-40.97%,1.73%,2.05%,287.60K,0.00,9.11,-0.87%,2
AACII,1.00%,0.18%,-1.02%,1.26%,0.06%,-,-,-,-,0.60%,0.83%,50.77K,0.00,25.64,0.00%,0
AACIO,1.77%,1.58%,2.62%,12.59%,8.65%,9.30%,54.56%,58.34%,-,0.68%,0.52%,137.72K,0.00,47.48,0.00%,0
AACIU,-0.19%,0.57%,6.20%,-6.84%,-15.45%,8.37%,-12.38%,-60.93%,-,4.92%,5.14%,214.79K,0.00,2.65,0.00%,0
AACIW,-5.81%,-3.84%,15.54%,25.74%,3.72%,-2.55%,111.92%,61.01%,167.91%,2.45%,2.42%,1.02M,0.00,49.59,0.00%,0
AACKY,0.63%,-2.31%,1.33%,0.57%,-9.80%,-13.86%,-,-,-,1.22%,0.91%,23.55K,0.00,17.71,0.00%,0
AACLC,1.61%,0.45%,3.25%,16.94%,10.10%,11.60%,60.44%,56.23%,-,0.65%,0.49%,10.65K,0.00,86.27,0.00%,0
AACLO,0.12%,0.05%,0.16%,0.35%,0.46%,0.19%,-,-,-,0.05%,0.05%,36.61K,0.00,50.51,0.00%,0
AACLS,6.72%,-11.78%,-34.47%,30.70%,39.53%,11.61%,-28.29%,131.28%,734.70%,4.03%,4.14%,445.67K,0.03,112.10,-0.93%,728
AACLZ,14.61%,-20.72%,-,-,-62.37%,-,-,-,-,0.98%,0.50%,0.61K,0.00,8.96,0.00%,0
AACM,-1.92%,-2.87%,-8.89%,-30.12%,-33.99%,-52.66%,-23.27%,0.41%,118.81%,2.81%,3.29%,2.00M,0.00,62.93,0.00%,43
AACMM,16.90%,-17.83%,-,-,-58.94%,-,-,-,-,4.69%,4.41%,5.99K,0.00,10.27,0.00%,0
AACMR,11.82%,-9.96%,-27.87%,59.49%,81.24%,94.93%,356.58%,109.76%,-,5.01%,5.15%,1.17M,0.23,71.50,-1.75%,"13,222"
AACN,-3.41%,0.83%,47.08%,-6.60%,-30.37%,-22.16%,-40.90%,-44.18%,64.36%,3.46%,3.14%,7.82M,0.00,186.81,0.38%,932
AACNB,-1.75%,0.31%,12.39%,40.09%,33.29%,42.70%,99.95%,135.45%,141.89%,2.73%,2.51%,78.77K,0.00,63.85,0.00%,0
AACNT,-2.47%,-2.86%,6.81%,20.30%,-9.94%,13.11%,66.06%,39.52%,57.45%,1.52%,2.10%,62.53K,0.00,14.58,0.00%,0
AACOG,2.99%,-5.58%,32.69%,57.09%,38.00%,11.85%,19.94%,-72.52%,-,6.52%,6.16%,117.24K,0.00,8.97,0.00%,0
AACOM,-0.80%,2.44%,21.34%,-,19.29%,-,-,-,-,0.37%,0.59%,0.50K,0.00,24.08,0.00%,0
AACON,-4.65%,-8.55%,-19.08%,-23.12%,-46.52%,-73.83%,-100.00%,-,-,5.40%,6.17%,52.10K,0.00,2.46,0.00%,0
AACP,2.84%,-7.48%,-10.31%,-9.79%,-13.12%,-20.47%,-32.47%,-57.92%,-61.03%,2.05%,1.43%,600.20K,0.00,4.70,0.00%,0
AACQQ,5.74%,4.68%,-,-,1.17%,-,-,-,-,0.72%,0.58%,2.16K,0.00,25.41,0.00%,0
AACR,-6.40%,-14.02%,-28.74%,-33.84%,-41.10%,-40.00%,55.76%,-20.29%,-68.06%,4.21%,3.45%,35.69K,0.00,12.57,0.00%,0
AACRE,0.92%,-7.01%,-3.10%,-6.81%,-8.37%,-8.75%,-55.67%,-70.97%,-64.84%,1.52%,2.07%,430.60K,0.00,4.38,0.00%,0
AACRS,-1.24%,-12.01%,15.08%,50.95%,85.05%,191.62%,-18.33%,-67.14%,-77.27%,5.68%,5.81%,2.20M,0.00,5.57,0.00%,0
AACRT,0.19%,-3.77%,-,-,-5.83%,-,-,-,-,0.45%,0.46%,1.80K,0.00,23.60,0.00%,0
AACRV,1.64%,-15.84%,14.11%,16.25%,-22.82%,12.05%,-80.11%,-,-,9.58%,6.53%,389.51K,0.00,1.86,-7.46%,5
AACSG,-0.24%,-4.44%,-5.15%,20.45%,15.04%,-,-,-,-,0.23%,0.45%,10.89K,0.00,46.98,0.00%,0
AACSI,-0.81%,1.31%,5.76%,21.22%,16.23%,16.66%,72.90%,56.11%,-,0.08%,0.12%,0.31K,0.00,77.52,0.00%,0
AACSP,3.03%,2.26%,-,-,-1.79%,-,-,-,-,2.32%,0.88%,2.74K,0.00,24.63,0.00%,0
AACSV,-1.91%,-4.73%,-1.55%,15.45%,17.15%,-,-,-,-,0.53%,0.23%,2.94K,0.00,47.72,0.00%,0
AACT,-4.03%,-2.18%,12.48%,19.50%,21.22%,25.00%,77.78%,172.14%,-,2.46%,1.80%,376.71K,0.00,48.05,0.00%,0
AACTG,-2.68%,-3.33%,-8.02%,-10.10%,16.58%,31.72%,19.13%,-34.93%,-31.87%,2.52%,2.08%,239.75K,0.00,4.36,0.00%,0
AACTU,-10.09%,-30.36%,-54.18%,-63.75%,-85.55%,-87.53%,-,-,-,10.17%,14.64%,371.10K,0.09,0.88,-2.52%,"1,701"
AACU,1.96%,-0.56%,37.01%,42.25%,53.19%,41.99%,113.63%,70.58%,185.09%,3.46%,3.20%,34.27K,0.00,61.75,0.00%,0
AACV,0.31%,-3.60%,-8.42%,2.15%,-2.21%,6.68%,39.26%,-7.50%,73.80%,3.55%,2.41%,26.39K,0.00,25.71,0.00%,0
AACVA,0.33%,40.84%,63.50%,117.55%,30.48%,1.30%,-28.28%,-42.94%,-,0.34%,3.76%,6.77M,0.00,10.46,-0.15%,505
AACVF,1.40%,-0.35%,1.97%,16.25%,11.72%,12.08%,65.38%,70.65%,-,0.58%,0.45%,5.02K,0.00,55.18,0.00%,0
AACVT,0.14%,-0.42%,2.88%,9.01%,6.74%,5.85%,-,-,-,0.16%,0.11%,6.38K,0.00,28.57,0.00%,0
AACVU,-0.52%,-1.41%,1.80%,17.59%,15.62%,20.69%,-,-,-,0.57%,0.48%,8.03K,0.00,31.69,0.00%,0
AACWI,1.88%,0.23%,4.36%,16.12%,13.92%,16.45%,72.83%,57.94%,171.08%,0.82%,0.63%,2.40M,0.00,161.18,-0.41%,24
AACWV,-0.79%,-1.74%,4.90%,5.35%,5.26%,4.78%,28.80%,19.02%,62.34%,0.51%,0.47%,91.51K,0.00,125.00,-0.28%,4
AACWX,1.57%,0.22%,0.12%,16.72%,15.40%,19.79%,63.06%,38.21%,86.65%,0.82%,0.74%,1.90M,0.00,77.47,0.00%,0
AACXP,-4.32%,-8.28%,-11.92%,-76.25%,-46.59%,-67.56%,-95.84%,-98.47%,-,4.01%,3.62%,125.47K,0.00,1.33,0.00%,0
AACYN,0.97%,1.02%,0.87%,3.88%,3.83%,-,-,-,-,0.32%,0.30%,1.93M,0.00,20.89,0.00%,0
AACYQ,1.32%,0.89%,-,-,4.18%,-,-,-,-,1.01%,0.73%,85.74K,0.00,21.05,0.00%,0
AACYS,0.88%,0.93%,0.59%,-,2.34%,-,-,-,-,0.43%,0.48%,406.37K,0.00,20.59,0.00%,0
AAD,-7.11%,0.06%,-8.28%,-0.88%,1.16%,12.21%,91.35%,153.53%,112.46%,2.94%,2.47%,255.84K,0.00,35.56,0.00%,0
AADAC,-0.15%,-0.30%,0.30%,1.72%,1.11%,-,-,-,-,0.19%,0.18%,31.18K,0.00,10.06,0.00%,0
AADAG,-1.83%,-21.52%,-16.41%,-11.57%,69.84%,56.59%,141.35%,-77.83%,-,10.06%,7.65%,280.06K,0.00,3.21,0.00%,0
AADAM,-1.11%,-10.17%,-0.22%,21.36%,22.19%,20.70%,5.44%,-37.70%,-56.32%,2.15%,2.03%,952.11K,0.00,8.92,0.00%,0
AADBE,-1.85%,-8.11%,28.14%,2.16%,-27.72%,-30.51%,-50.68%,-59.59%,134.42%,2.66%,3.13%,5.54M,0.09,252.99,1.39%,"24,199"
AADBG,-4.36%,-18.08%,49.46%,-13.13%,-59.20%,-64.27%,-,-,-,5.23%,6.22%,4.88M,0.12,4.17,2.58%,"30,104"
AADBT,1.82%,-,-,-,-98.93%,-,-,-,-,26.32%,-,59.11M,0.43,0.13,-2.79%,"1,264,093"
AADBU,-4.78%,-18.09%,49.90%,-,-4.88%,-,-,-,-,4.15%,4.62%,34.80K,0.06,23.46,2.25%,103
AADC,-2.88%,-7.89%,-8.50%,-10.13%,-5.53%,-3.97%,19.51%,-1.72%,38.09%,2.07%,1.52%,1.36M,0.00,68.05,0.64%,4
AADCT,-1.39%,7.85%,-6.54%,-73.46%,-69.55%,-69.11%,49.30%,-96.34%,-,8.54%,8.03%,1.45M,0.02,1.07,-4.04%,"1,190"
AADDS,5.15%,2.16%,-5.19%,-,1.66%,-,-,-,-,1.08%,1.08%,9.35K,0.00,25.15,0.00%,0
AADEA,3.05%,-2.25%,-15.56%,4.78%,48.75%,51.39%,146.97%,410.33%,152.64%,2.96%,3.58%,1.23M,0.00,25.66,0.51%,120
AADGM,11.65%,-20.67%,-26.33%,-55.49%,-51.63%,-70.58%,-95.34%,-94.95%,-,11.21%,11.54%,8.06M,0.00,0.50,0.00%,0
AADI,5.60%,2.28%,-6.30%,22.23%,40.71%,54.28%,117.46%,119.50%,499.25%,2.97%,2.52%,4.12M,0.04,381.60,-0.37%,"8,842"
AADIG,2.80%,-7.39%,-,-,-4.91%,-,-,-,-,4.59%,6.18%,1.05M,0.00,20.92,0.00%,0
AADIL,-12.00%,-25.42%,62.36%,120.00%,-20.00%,-49.71%,-93.04%,-99.83%,-,9.71%,12.15%,62.36K,0.00,4.40,0.00%,0
AADIU,12.92%,5.46%,-30.87%,-,-26.89%,-,-,-,-,3.05%,2.80%,11.76K,0.00,11.18,0.00%,0
AADIV,-0.76%,-0.48%,2.07%,12.07%,8.55%,6.44%,47.84%,24.77%,-,1.05%,0.59%,5.08K,0.00,19.68,0.00%,0
AADM,-3.53%,4.05%,10.17%,22.89%,45.33%,39.58%,8.53%,41.63%,94.39%,3.62%,3.48%,3.78M,0.00,83.55,0.20%,173
AADMA,10.44%,-3.36%,9.42%,-30.03%,-47.87%,-40.68%,170.91%,666.85%,31.16%,4.48%,3.08%,2.70M,0.00,9.51,0.04%,60
AADME,1.96%,1.65%,2.47%,15.22%,11.14%,11.78%,60.31%,42.70%,124.44%,0.72%,0.46%,10.39K,0.00,57.02,0.00%,0
AADNT,-6.93%,-10.42%,-15.20%,-10.83%,-8.92%,-29.00%,-52.19%,-50.94%,-,4.43%,4.14%,1.00M,0.00,17.46,0.00%,0
AADP,-1.71%,-3.21%,23.27%,29.61%,5.66%,-7.44%,13.56%,37.06%,203.82%,1.55%,1.64%,2.45M,0.00,271.80,0.69%,323
AADPT,4.20%,6.96%,61.35%,103.51%,71.18%,99.43%,448.32%,-28.37%,-,5.39%,4.39%,2.55M,0.01,27.80,-0.22%,"1,833"
AADPV,-0.52%,-1.27%,-9.15%,8.11%,3.37%,2.90%,85.71%,-,-,0.78%,0.77%,9.93K,0.00,44.28,0.00%,0
AADSE,-1.14%,-3.52%,-2.35%,2.18%,-11.44%,20.36%,49.73%,13.55%,-,4.72%,4.35%,18.46K,0.00,11.23,0.00%,0
AADSK,-1.90%,-12.46%,17.70%,-10.20%,-24.94%,-31.50%,8.90%,-22.42%,207.11%,2.95%,3.64%,2.34M,0.03,222.19,1.53%,"2,932"
AADT,-7.04%,-10.57%,0.61%,0.46%,-18.22%,-24.49%,11.49%,-17.71%,-,2.58%,2.12%,7.85M,0.00,6.60,-0.30%,"1,005"
