Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AABCL,-2.27%,1.82%,113.17%,220.06%,226.61%,149.89%,116.05%,-36.39%,-,5.46%,6.36%,7.40M,0.60,11.17,2.57%,"4,448,175"
AABCS,-1.94%,-3.62%,5.93%,19.26%,15.78%,15.76%,-,-,-,0.28%,0.38%,2.13K,1.20,35.22,0.17%,"2,551"
AABEO,-9.50%,-14.42%,-1.81%,14.08%,3.04%,-15.55%,32.44%,-82.20%,-95.65%,4.37%,3.96%,1.43M,0.99,5.43,0.28%,"1,416,192"
AABEQ,-0.18%,0.39%,4.18%,1.94%,8.54%,8.70%,37.10%,42.74%,-,0.39%,0.39%,12.18K,0.72,38.91,0.34%,"8,781"
AABEV,0.33%,6.69%,-6.77%,5.94%,22.67%,31.74%,19.34%,9.01%,-37.81%,2.06%,2.27%,28.82M,0.54,3.03,0.33%,"15,642,260"
AABFL,-2.60%,-5.57%,-3.18%,11.88%,11.98%,11.38%,51.02%,57.26%,-,0.55%,0.62%,13.11K,0.72,79.92,-1.14%,"9,478"
AABG,-3.84%,-0.79%,4.70%,6.34%,-10.16%,-14.47%,-10.79%,21.73%,278.87%,2.81%,2.61%,244.49K,0.67,208.91,0.20%,"164,947"
AABI,-0.81%,-0.99%,-1.09%,-1.25%,-1.05%,-1.95%,-,-,-,0.04%,0.03%,0.91K,18155.77,24.55,-0.02%,"16,564,977"
AABIG,-0.96%,-3.18%,3.64%,17.02%,8.99%,11.15%,-,-,-,0.18%,0.22%,2.55K,0.07,34.89,-0.50%,188
AABLD,-2.38%,-0.48%,4.59%,3.11%,10.29%,9.89%,15.16%,-,-,0.49%,0.70%,12.06K,0.68,32.08,-1.44%,"8,212"
AABLG,-3.14%,-3.51%,-4.84%,2.63%,-3.34%,-0.27%,12.91%,-16.54%,-,0.19%,0.67%,2.32K,0.34,30.65,-2.04%,794
AABLS,-2.37%,-7.40%,0.72%,20.06%,8.25%,-7.87%,-,-,-,0.17%,0.42%,1.79K,0.34,21.69,1.76%,606
AABLV,4.26%,42.48%,-10.91%,42.03%,45.08%,0.62%,-67.97%,-,-,7.57%,11.65%,49.62K,0.05,0.98,-0.81%,"2,710"
AABM,5.40%,3.05%,7.97%,27.91%,17.23%,8.30%,19.64%,7.90%,27.12%,5.39%,2.58%,503.63K,1.29,49.59,0.32%,"650,262"
AABNB,-6.21%,-7.82%,29.01%,35.11%,25.74%,39.25%,18.41%,4.50%,-,3.21%,2.65%,4.43M,0.65,170.65,0.27%,"2,866,043"
AABND,-1.11%,-1.93%,-2.71%,-2.84%,-3.95%,-4.70%,1.03%,-15.12%,-,0.21%,0.17%,21.92K,0.08,42.42,-0.11%,"1,705"
AABOS,-12.26%,9.41%,17.72%,-14.68%,32.23%,111.36%,-49.36%,-82.51%,-,7.61%,6.68%,472.48K,0.83,2.79,-4.45%,"394,216"
AABOT,0.40%,-0.67%,16.33%,29.53%,12.63%,10.01%,70.86%,53.53%,-,0.04%,0.20%,0.32K,0.32,44.03,2.75%,104
AABR,-11.43%,-11.60%,-10.75%,-39.37%,-40.08%,-60.26%,-69.76%,-70.80%,-29.83%,3.61%,3.08%,3.89M,0.98,4.65,-1.48%,"3,803,444"
AABSI,-8.28%,-14.48%,18.97%,238.49%,131.81%,217.25%,378.70%,-43.11%,-,5.21%,6.23%,4.54M,0.66,8.09,-1.46%,"3,004,632"
AABT,-4.84%,-7.35%,16.91%,-4.57%,-17.72%,-22.91%,0.43%,-18.86%,152.61%,2.28%,2.22%,10.91M,0.71,103.09,1.12%,"7,792,136"
AABTC,8.26%,18.17%,-32.74%,-44.55%,-66.08%,-92.69%,-98.01%,-99.99%,-,8.75%,10.43%,1.64M,1.00,8.65,3.97%,"1,640,623"
AABTS,-5.30%,7.52%,5.15%,-48.19%,-72.23%,-66.03%,-89.64%,-98.66%,-99.66%,7.80%,10.50%,138.96K,0.02,1.43,0.88%,"3,306"
AABUF,-0.41%,-0.09%,2.98%,-,10.01%,-,-,-,-,0.16%,0.10%,5.16K,0.48,27.64,-0.20%,"2,464"
AABUS,-0.39%,12.01%,20.42%,20.42%,6.65%,15.02%,150.24%,20.71%,36.80%,1.65%,2.69%,3.06M,1.24,5.13,0.20%,"3,803,289"
AABVC,4.16%,4.23%,-15.97%,-21.26%,-53.05%,-64.91%,-6.54%,-96.70%,-99.72%,9.10%,10.26%,138.21K,0.83,1.00,2.03%,"114,355"
AABVX,-1.05%,-6.48%,17.64%,-1.66%,-15.78%,35.20%,-,-,-,4.22%,3.40%,1.44M,0.80,113.58,-4.27%,"1,156,685"
AABX,-1.25%,11.38%,-1.04%,-3.16%,10.99%,44.89%,24.05%,-3.21%,-,3.17%,3.64%,602.73K,0.60,9.49,-0.21%,"364,285"
AABXB,-0.83%,-0.93%,-2.80%,-2.32%,-3.04%,-4.42%,-6.63%,-22.93%,-,0.00%,0.01%,0.25K,0.06,19.01,-0.15%,16
AACA,-0.21%,0.13%,12.08%,37.35%,36.52%,52.45%,93.61%,198.97%,-,0.24%,0.21%,802.86K,0.80,145.15,0.10%,"643,887"
AACAA,0.15%,-0.26%,0.20%,-,-0.70%,-,-,-,-,0.02%,0.03%,47.24K,0.00,9.98,0.00%,11
AACAD,-1.78%,-3.03%,30.49%,33.53%,3.03%,16.56%,6.46%,74.40%,-17.63%,2.39%,2.81%,1.66M,0.98,27.52,-1.11%,"1,628,513"
AACB,-3.54%,0.53%,25.33%,11.08%,-9.72%,-21.77%,-54.81%,-94.14%,-95.95%,3.85%,3.96%,1.41M,0.43,3.81,1.87%,"605,850"
AACBE,-,-,-,-,0.06%,-,-,-,-,-,-,0.56K,0.02,24.89,-0.05%,11
AACBH,-,-,-,-,0.37%,-,-,-,-,-,-,0.03K,0.86,24.92,-0.13%,28
AACCL,3.28%,-0.70%,75.78%,86.18%,4.43%,-,-,-,-,13.81%,6.30%,102.78K,0.54,2.83,6.39%,"55,549"
AACCO,-4.07%,-1.85%,4.95%,25.44%,13.67%,5.74%,-26.13%,-52.31%,-55.04%,2.51%,2.54%,767.39K,0.66,4.24,0.00%,"505,741"
AACCS,-9.57%,-0.62%,-24.33%,-32.59%,-48.17%,-53.74%,-76.09%,-82.28%,-32.96%,5.67%,7.25%,24.17K,1.81,4.82,-7.31%,"43,779"
AACDC,-5.24%,-7.22%,-35.36%,-23.15%,25.45%,30.13%,-58.92%,-,-,6.58%,7.53%,1.57M,0.98,4.88,-6.33%,"1,543,883"
AACEI,-0.14%,-0.15%,0.38%,-0.54%,-3.61%,-,-,-,-,1.09%,0.77%,24.89K,0.71,23.75,-0.51%,"17,752"
AACEL,-2.95%,-7.09%,-12.65%,2.13%,1.05%,3.59%,3.59%,2.58%,-,1.42%,1.92%,304.37K,0.97,11.53,-0.60%,"295,548"
AACEP,-1.95%,-3.52%,0.83%,18.19%,24.09%,-,-,-,-,0.37%,0.43%,3.49K,0.40,20.22,-1.16%,"1,378"
AACES,-3.50%,-9.97%,-20.94%,-11.66%,-9.99%,-0.71%,-30.12%,-57.65%,-,1.99%,1.78%,71.55K,0.23,29.18,-1.65%,"16,475"
AACET,1.15%,17.43%,20.50%,34.54%,15.20%,-25.17%,-66.13%,-91.63%,-,4.93%,5.45%,93.37K,1.34,9.70,1.89%,"124,757"
AACFN,8.28%,11.50%,29.64%,8.22%,36.46%,-30.77%,175.47%,109.33%,592.37%,6.82%,6.75%,38.89K,0.41,20.60,-4.67%,"16,105"
AACGC,-0.65%,0.43%,1.14%,-,1.04%,-,-,-,-,0.24%,0.08%,65.73K,0.00,10.04,-0.26%,208
AACGL,-0.15%,-0.08%,6.86%,4.79%,2.12%,6.17%,30.29%,162.37%,283.17%,1.56%,1.61%,2.16M,2.38,97.95,1.94%,"5,151,625"
AACGO,-1.68%,-3.20%,-0.39%,-,-4.32%,-,-,-,-,0.13%,0.04%,0.40K,0.82,37.73,-0.81%,327
AACGR,-2.08%,-4.62%,0.40%,12.11%,3.42%,6.26%,61.23%,59.91%,-,0.07%,0.14%,0.25K,6.47,68.30,-1.71%,"1,640"
AACH,-7.44%,1.82%,-66.37%,-52.94%,-60.00%,-79.03%,-93.23%,-96.91%,-96.64%,10.85%,9.99%,1.17M,0.75,1.12,3.70%,"872,669"
AACHC,-0.46%,-7.41%,13.82%,19.05%,97.32%,28.85%,-60.76%,-53.70%,-44.21%,5.31%,5.24%,2.60M,0.42,28.00,-1.27%,"1,081,837"
AACHR,-3.50%,-20.95%,8.46%,-8.62%,-26.73%,-37.03%,-16.64%,-45.93%,-,4.60%,4.83%,35.22M,0.85,5.51,-1.25%,"29,869,872"
AACHV,-14.84%,-0.28%,30.98%,73.38%,45.47%,134.74%,55.15%,-6.71%,-99.36%,5.19%,5.22%,1.86M,0.77,7.23,2.41%,"1,430,428"
AACHX,-6.52%,-38.94%,-,-,15.16%,-,-,-,-,1.37%,1.04%,0.60K,0.18,29.33,-1.03%,106
AACI,1.35%,2.58%,-17.46%,-26.35%,-25.92%,-32.09%,-45.87%,-42.83%,-,4.04%,2.84%,8.54M,1.20,12.72,5.30%,"10,278,357"
AACIC,-1.89%,-4.10%,-10.43%,-17.24%,-21.21%,-9.78%,31.82%,246.81%,-34.38%,2.28%,2.31%,285.61K,0.71,9.36,0.21%,"202,064"
AACII,0.02%,-1.61%,-1.34%,1.05%,-0.93%,-,-,-,-,0.58%,0.83%,50.80K,0.86,25.39,-0.26%,"43,442"
AACIO,-0.86%,-2.01%,1.16%,9.34%,6.76%,8.40%,47.50%,53.26%,-,0.38%,0.46%,142.52K,0.46,46.65,-0.42%,"65,810"
AACIU,-6.99%,3.50%,15.15%,-11.77%,-15.29%,9.47%,-16.09%,-60.82%,-,3.26%,5.26%,223.42K,0.50,2.66,-3.62%,"111,832"
AACIW,-0.57%,-1.88%,16.38%,32.39%,10.12%,4.99%,120.20%,64.27%,192.99%,2.25%,2.43%,1.03M,0.65,52.65,1.08%,"667,651"
AACKY,-1.79%,-4.58%,0.02%,-0.40%,-10.37%,-12.57%,-,-,-,0.84%,0.85%,23.36K,1.17,17.60,0.92%,"27,424"
AACLC,-2.03%,-3.05%,2.39%,13.14%,8.36%,10.82%,51.04%,50.44%,-,0.36%,0.41%,10.34K,1.22,84.90,-0.60%,"12,632"
AACLO,0.07%,0.08%,0.15%,0.29%,0.34%,0.17%,-,-,-,0.04%,0.05%,35.59K,0.02,50.44,0.01%,598
AACLS,-8.49%,-26.37%,-41.53%,26.59%,31.08%,23.10%,-41.13%,113.91%,769.61%,3.88%,4.41%,469.62K,0.93,105.31,-7.16%,"435,642"
AACLZ,-15.92%,-47.57%,-,-,-67.17%,-,-,-,-,0.41%,0.46%,0.61K,0.02,7.82,-14.43%,10
AACM,-2.97%,1.56%,-7.87%,-29.06%,-32.24%,-48.97%,-23.10%,0.22%,130.06%,3.06%,3.37%,2.04M,0.67,64.60,1.68%,"1,369,066"
AACMM,-20.53%,-34.76%,-,-,-64.87%,-,-,-,-,5.92%,5.82%,6.31K,0.18,8.78,-14.03%,"1,146"
AACMR,-10.18%,-17.65%,-28.83%,44.16%,69.48%,123.91%,299.40%,94.76%,-,5.72%,5.71%,1.23M,0.71,66.86,-7.14%,"880,108"
AACN,4.43%,9.25%,14.52%,-0.84%,-27.32%,-18.25%,-38.41%,-42.77%,77.60%,3.35%,3.37%,8.38M,0.64,195.00,6.04%,"5,324,376"
AACNB,-1.46%,0.15%,13.03%,41.12%,35.67%,45.93%,99.37%,137.75%,143.20%,2.19%,2.35%,76.17K,0.90,64.99,-0.31%,"68,261"
AACNT,-2.03%,0.81%,6.41%,16.89%,-7.66%,18.18%,71.25%,35.79%,71.84%,1.93%,2.26%,65.83K,0.26,14.95,-0.33%,"17,019"
AACOG,-8.51%,0.93%,45.41%,51.48%,34.00%,-11.12%,20.14%,-76.14%,-,6.19%,7.16%,108.15K,1.35,8.71,-2.13%,"145,784"
AACOM,1.93%,7.45%,-,-,20.25%,-,-,-,-,0.66%,0.60%,4.62K,0.22,24.28,-0.48%,"1,020"
AACON,9.79%,7.50%,-17.31%,-22.52%,-43.91%,-66.58%,-100.00%,-,-,6.11%,6.94%,61.90K,0.22,2.58,-0.77%,"13,604"
AACP,-7.68%,-10.92%,-13.12%,-12.79%,-15.53%,-22.41%,-35.36%,-59.63%,-61.00%,1.43%,1.29%,480.71K,5.91,4.57,-5.58%,"2,841,236"
AACQQ,-1.80%,-,-,-,-4.32%,-,-,-,-,0.60%,-,2.27K,1.03,24.02,-1.13%,"2,347"
AACR,-5.95%,-4.89%,-25.35%,-29.35%,-37.07%,-35.40%,62.59%,-16.17%,-64.81%,3.83%,3.55%,36.45K,0.71,13.43,-0.96%,"25,970"
AACRE,-5.03%,-8.82%,-11.97%,-10.70%,-9.21%,-10.14%,-58.19%,-71.61%,-63.79%,2.33%,2.26%,426.73K,1.46,4.34,0.46%,"623,741"
AACRS,-8.59%,-3.75%,30.56%,59.32%,87.38%,189.23%,-29.50%,-67.00%,-76.41%,7.12%,5.66%,2.02M,2.89,5.64,6.02%,"5,838,426"
AACRT,-2.48%,-,-,-,-6.01%,-,-,-,-,0.93%,-,2.06K,0.67,23.56,-0.78%,"1,372"
AACRV,-7.98%,5.95%,32.43%,20.99%,-18.67%,28.95%,-82.17%,-,-,5.49%,6.47%,385.83K,0.54,1.96,-2.00%,"208,341"
AACSG,-2.94%,-6.95%,-0.77%,19.41%,15.31%,-,-,-,-,0.47%,0.66%,11.88K,0.28,47.09,-0.81%,"3,346"
AACSI,0.18%,-0.06%,5.70%,20.45%,17.17%,18.52%,68.40%,55.13%,-,0.10%,0.11%,0.29K,0.47,78.15,0.20%,136
AACSP,-1.96%,-,-,-,-4.69%,-,-,-,-,0.43%,-,2.04K,0.60,23.91,-0.69%,"1,222"
AACSV,-2.53%,-4.67%,0.45%,16.72%,19.43%,-,-,-,-,0.27%,0.16%,2.74K,0.83,48.65,-0.51%,"2,274"
AACT,1.62%,0.58%,18.06%,23.66%,26.31%,28.68%,85.19%,-,-,1.80%,1.50%,355.49K,0.99,50.07,1.29%,"353,077"
AACTG,-1.32%,-2.61%,-4.27%,-8.20%,19.79%,36.17%,19.79%,-31.60%,-26.19%,1.77%,2.20%,245.70K,0.62,4.48,-1.97%,"152,726"
AACTU,-30.41%,5.63%,-49.01%,-59.77%,-83.17%,-84.56%,-,-,-,13.03%,16.06%,382.88K,0.68,1.03,-3.74%,"259,021"
AACU,-4.09%,-0.35%,32.95%,38.26%,50.24%,47.60%,114.71%,66.60%,202.65%,2.88%,3.57%,27.96K,5.75,60.56,-0.26%,"160,895"
AACV,-2.47%,-6.53%,-7.10%,1.23%,-2.51%,8.43%,36.21%,-9.71%,77.00%,2.51%,2.02%,26.85K,0.47,25.63,-1.91%,"12,606"
AACVA,49.14%,30.78%,73.21%,115.08%,29.80%,4.00%,-33.61%,-47.95%,-,4.16%,5.07%,5.69M,3.29,10.41,0.00%,"18,685,553"
AACVF,-1.89%,-4.18%,1.05%,12.52%,10.18%,11.22%,56.58%,65.68%,-,0.44%,0.43%,4.89K,1.03,54.42,-0.69%,"5,013"
AACVT,-0.35%,-0.66%,2.68%,8.04%,6.60%,6.18%,-,-,-,0.12%,0.09%,6.44K,0.00,28.53,0.40%,7
AACVU,-1.09%,-2.00%,2.96%,16.73%,16.22%,21.49%,-,-,-,0.43%,0.46%,8.02K,0.28,31.85,-0.26%,"2,269"
AACWI,-1.81%,-2.17%,1.59%,13.92%,12.35%,16.58%,64.55%,53.78%,176.16%,0.57%,0.59%,2.68M,0.55,158.96,-0.80%,"1,470,722"
AACWV,-0.68%,-0.09%,3.66%,4.98%,6.64%,5.45%,28.62%,19.15%,69.67%,0.49%,0.47%,96.44K,0.73,126.64,0.53%,"69,928"
AACWX,-2.84%,-2.11%,-0.25%,11.83%,13.62%,18.62%,56.19%,32.55%,88.89%,0.74%,0.72%,1.94M,0.98,76.27,-1.27%,"1,893,569"
AACXP,-2.11%,-6.08%,-11.46%,-64.18%,-44.18%,-67.75%,-95.98%,-98.77%,-,2.66%,6.09%,123.03K,0.69,1.39,-0.71%,"84,352"
AACYN,0.00%,-0.34%,0.19%,2.25%,2.83%,-,-,-,-,0.27%,0.29%,1.86M,0.98,20.69,0.00%,"1,822,368"
AACYQ,-0.79%,-0.74%,-,-,2.82%,-,-,-,-,0.66%,0.66%,83.81K,1.08,20.77,-0.38%,"90,849"
AACYS,-0.34%,-0.49%,0.15%,-,1.44%,-,-,-,-,0.46%,0.52%,391.15K,0.77,20.41,-0.34%,"303,072"
AAD,-0.57%,7.23%,-6.08%,0.53%,8.90%,14.49%,102.20%,172.66%,130.54%,2.00%,2.44%,251.13K,1.07,38.28,0.42%,"267,990"
AADAC,-0.15%,-0.25%,0.45%,1.66%,1.26%,-,-,-,-,0.24%,0.26%,18.87K,0.06,10.07,-0.15%,"1,049"
AADAG,-8.66%,-12.10%,-8.40%,-20.82%,73.02%,45.98%,136.96%,-79.15%,-,9.65%,7.06%,266.96K,0.58,3.27,-3.82%,"155,084"
AADAM,-7.49%,-10.60%,-3.11%,14.61%,23.56%,26.51%,-2.50%,-36.12%,-53.50%,2.65%,1.94%,897.21K,0.93,9.02,-0.77%,"834,021"
AADBE,-0.34%,-1.81%,30.18%,6.53%,-24.11%,-23.98%,-51.90%,-58.82%,168.85%,3.58%,3.42%,6.15M,0.93,265.60,5.30%,"5,723,344"
AADBG,-1.28%,-6.56%,54.33%,-5.12%,-54.70%,-57.09%,-,-,-,7.19%,6.83%,5.61M,0.69,4.63,10.77%,"3,866,259"
AADBT,-70.91%,-,-,-,-99.19%,-,-,-,-,41.43%,-,18.98M,7.79,0.10,-58.24%,"147,782,968"
AADBU,-1.35%,-6.07%,56.80%,-,6.11%,-,-,-,-,5.49%,5.28%,50.77K,0.88,26.17,10.50%,"44,777"
AADC,-2.53%,-5.76%,-6.66%,-10.63%,-1.74%,-3.17%,17.81%,-0.46%,53.67%,1.68%,1.28%,1.33M,0.95,70.78,-0.63%,"1,268,798"
AADCT,-18.38%,5.71%,5.71%,-73.12%,-68.56%,-66.47%,27.15%,-95.80%,-,9.80%,7.98%,1.44M,0.56,1.11,3.74%,"808,481"
AADDS,-4.69%,-7.47%,-8.73%,-,-3.31%,-,-,-,-,1.19%,0.99%,10.79K,0.47,23.92,-2.74%,"5,076"
AADEA,-6.94%,-14.05%,-22.74%,8.21%,42.96%,57.57%,151.89%,370.64%,186.52%,3.71%,3.90%,1.27M,0.82,24.66,-7.68%,"1,040,685"
AADGM,-20.12%,-34.71%,-39.53%,-57.10%,-56.68%,-73.81%,-95.83%,-95.47%,-,15.44%,10.59%,8.17M,0.06,0.45,-19.70%,"471,529"
AADI,-0.34%,-5.29%,-13.59%,17.95%,33.12%,47.23%,100.94%,108.12%,492.61%,2.37%,2.60%,4.23M,1.12,361.02,-4.69%,"4,731,568"
AADIG,-1.45%,-21.19%,-,-,-7.50%,-,-,-,-,5.35%,7.69%,1.10M,0.58,20.35,-0.88%,"635,177"
AADIL,-29.78%,13.90%,67.79%,155.10%,-9.09%,-42.86%,-93.10%,-99.80%,-,13.22%,13.53%,89.24K,0.52,5.00,2.04%,"46,520"
AADIU,-1.85%,-11.95%,-,-,-35.25%,-,-,-,-,2.71%,3.49%,12.15K,0.52,9.90,-9.67%,"6,306"
AADIV,-2.21%,0.41%,2.80%,10.54%,9.38%,6.02%,44.96%,21.39%,-,0.36%,0.41%,5.17K,0.86,19.83,-0.30%,"4,454"
AADM,2.16%,7.85%,7.73%,20.09%,50.36%,40.39%,7.18%,43.16%,105.91%,2.92%,3.22%,3.71M,0.92,86.44,-0.32%,"3,427,513"
