Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AAAMI,-5.07%,-5.44%,8.58%,72.44%,86.13%,80.86%,331.36%,225.93%,582.90%,3.45%,2.91%,480.11K,2.96,87.48,-1.62%,"1,419,213"
AAAOG,-27.72%,-64.26%,-84.84%,-,-87.54%,-,-,-,-,11.16%,14.94%,2.31M,0.70,1.93,-0.77%,"1,612,262"
AAAOI,-14.58%,-36.59%,-50.25%,1.30%,173.35%,222.36%,868.39%,1208.93%,340.14%,5.45%,7.14%,10.43M,0.44,95.29,-0.49%,"4,598,478"
AAAON,-6.40%,-15.35%,-43.38%,-8.88%,-2.53%,-10.99%,22.08%,70.67%,304.50%,4.22%,4.29%,1.10M,1.10,74.32,-1.62%,"1,213,968"
AAAOX,-28.24%,-64.15%,-84.71%,-,-66.13%,-,-,-,-,11.15%,15.11%,7.75M,0.49,8.64,-1.59%,"3,793,076"
AAAOZ,33.00%,99.26%,-,-,-37.36%,-,-,-,-,10.77%,14.06%,1.97M,0.31,16.08,1.26%,"608,079"
AAAP,2.14%,-23.13%,-28.78%,-18.27%,10.61%,-32.26%,-27.33%,-78.92%,-70.81%,3.91%,4.46%,1.93M,0.72,43.47,-3.42%,"1,384,841"
AAAPB,9.75%,16.34%,20.10%,59.78%,34.64%,72.52%,88.63%,-,-,4.19%,3.96%,65.37K,0.13,43.17,-1.12%,"8,404"
AAAPD,-4.71%,-7.62%,-11.98%,-25.30%,-19.83%,-30.86%,-53.02%,-,-,2.30%,2.22%,9.76M,0.66,10.51,0.48%,"6,455,627"
AAAPE,9.16%,15.74%,-,-,8.87%,-,-,-,-,4.22%,3.74%,17.77K,0.74,16.21,-1.46%,"13,190"
AAAPG,-8.26%,-15.79%,-7.73%,-34.72%,-39.02%,-58.58%,-,-,-,0.97%,2.56%,10.75K,0.40,16.00,-2.50%,"4,294"
AAAPL,4.78%,8.31%,11.78%,31.06%,21.88%,39.98%,89.33%,122.33%,1046.80%,2.31%,2.27%,53.81M,0.59,331.34,-0.52%,"31,748,183"
AAAPR,-0.42%,-0.47%,0.64%,3.38%,4.42%,6.46%,-,-,-,0.15%,0.12%,3.52K,1.04,29.67,-0.07%,"3,669"
AAAPU,9.36%,15.70%,18.43%,56.62%,31.48%,65.25%,114.70%,-,-,4.55%,4.50%,1.85M,0.43,44.15,-1.03%,"792,336"
AAAPW,5.09%,6.58%,5.98%,17.79%,1.37%,7.00%,-,-,-,2.66%,2.24%,16.07K,0.76,40.99,-0.70%,"12,216"
AAAPX,9.35%,15.58%,18.02%,56.04%,30.45%,62.75%,-,-,-,4.36%,4.09%,60.45K,0.81,39.76,-1.17%,"49,180"
AAAPY,5.71%,8.50%,8.41%,24.90%,11.37%,17.74%,-,-,-,1.71%,1.58%,7.62K,0.72,27.72,-0.51%,"5,519"
AAARD,-5.82%,-23.24%,30.73%,-6.34%,-61.75%,-49.55%,-,-,-,13.29%,13.57%,256.40K,0.25,5.02,-9.55%,"64,154"
AAAT,-0.96%,-5.05%,-10.96%,13.02%,14.21%,4.70%,5.10%,-45.47%,-48.73%,1.49%,1.51%,432.28K,1.12,21.62,-0.09%,"482,935"
AAAUA,-1.14%,-2.20%,1.34%,-,16.99%,-,-,-,-,0.12%,0.20%,5.30K,0.02,57.96,-0.46%,113
AAAUB,-1.35%,-2.48%,-,-,2.04%,-,-,-,-,0.05%,0.22%,5.04K,0.13,50.49,-0.59%,656
AAAUC,-7.86%,-7.33%,-20.02%,-32.39%,-7.78%,34.14%,-,-,-,3.27%,3.84%,668.12K,0.70,21.10,-2.27%,"470,934"
AAAUS,-1.18%,-2.27%,1.06%,12.90%,10.28%,13.94%,-,-,-,0.06%,0.08%,8.65K,0.01,60.77,-0.50%,126
AAAVM,-1.67%,-2.72%,-1.66%,7.98%,14.97%,18.08%,47.96%,18.68%,-,0.12%,0.11%,1.36K,0.03,33.94,-0.22%,41
AAAXJ,-4.71%,-1.68%,-6.14%,13.50%,22.28%,25.35%,73.87%,30.02%,91.86%,0.94%,1.03%,503.19K,2.13,113.87,-0.58%,"1,072,324"
AAB,-1.77%,-1.58%,0.11%,-5.23%,-6.26%,-4.93%,9.50%,-30.66%,58.69%,1.29%,1.42%,285.38K,0.89,36.07,-0.06%,"252,720"
AABAT,-20.28%,-10.04%,-33.92%,-31.29%,-32.93%,-6.28%,-76.91%,-88.86%,-61.71%,5.80%,6.19%,3.49M,1.12,2.24,-5.08%,"3,900,334"
AABBV,5.73%,5.44%,18.71%,18.78%,15.12%,20.88%,72.92%,144.08%,315.22%,2.15%,2.06%,6.39M,0.80,263.04,0.49%,"5,120,230"
AABCB,-0.19%,-5.50%,-3.44%,12.76%,14.22%,14.62%,115.36%,80.14%,140.99%,1.55%,1.51%,471.69K,1.01,84.83,0.01%,"474,496"
AABCL,-0.26%,0.26%,116.92%,220.51%,233.63%,162.30%,113.67%,-39.34%,-,5.94%,6.23%,7.43M,0.50,11.41,2.15%,"3,728,559"
AABCS,-0.87%,-4.25%,5.41%,17.81%,14.95%,15.80%,-,-,-,0.17%,0.38%,2.14K,0.96,34.97,-0.72%,"2,063"
AABEO,-6.50%,-8.60%,-3.53%,10.51%,3.80%,-4.45%,35.73%,-82.35%,-95.60%,4.64%,3.79%,1.44M,1.35,5.47,0.74%,"1,934,773"
AABEQ,-0.07%,-0.08%,3.32%,1.33%,8.37%,9.12%,37.23%,42.10%,-,0.38%,0.39%,12.18K,0.37,38.85,-0.15%,"4,472"
AABEV,-0.66%,7.86%,-7.08%,4.14%,22.27%,29.61%,18.95%,10.45%,-38.95%,1.80%,2.22%,28.74M,0.53,3.02,-0.33%,"15,342,552"
AABFL,-2.03%,-5.57%,-4.58%,10.92%,11.98%,10.77%,52.82%,56.00%,-,0.52%,0.62%,13.08K,1.06,79.92,0.00%,"13,812"
AABG,-3.64%,-2.62%,2.81%,7.41%,-11.77%,-15.49%,-8.87%,17.52%,269.11%,2.05%,2.62%,243.81K,0.71,205.15,-1.80%,"173,622"
AABI,-0.73%,-0.91%,-1.11%,-1.23%,-0.99%,-1.96%,-,-,-,0.10%,0.04%,263.85K,8.22,24.57,0.06%,"2,168,900"
AABIG,-1.06%,-3.12%,1.38%,15.20%,8.35%,9.89%,-,-,-,0.25%,0.24%,2.55K,0.50,34.68,-0.58%,"1,288"
AABLD,-2.28%,-0.86%,4.72%,2.31%,10.69%,10.16%,16.35%,-,-,0.49%,0.70%,12.13K,0.86,32.20,0.36%,"10,457"
AABLG,-3.99%,-4.35%,-7.58%,0.16%,-3.78%,-0.99%,12.95%,-17.15%,-,0.15%,0.67%,2.29K,2.70,30.51,-0.46%,"6,182"
AABLS,-3.63%,-9.94%,-2.97%,16.27%,5.84%,-9.61%,-,-,-,0.18%,0.42%,1.78K,0.09,21.20,-2.23%,156
AABLV,-1.08%,34.31%,-17.12%,41.52%,36.20%,-0.01%,-70.61%,-,-,5.44%,11.04%,48.57K,0.30,0.92,-6.12%,"14,761"
AABM,-1.36%,3.70%,13.43%,30.38%,17.99%,9.72%,23.08%,7.36%,26.61%,3.82%,2.70%,497.41K,1.25,49.91,0.65%,"619,436"
AABNB,-3.56%,-8.55%,21.13%,31.17%,24.02%,39.84%,17.91%,1.17%,-,2.45%,2.66%,4.43M,0.55,168.32,-1.37%,"2,425,271"
AABND,-1.27%,-1.95%,-3.05%,-3.41%,-4.17%,-5.08%,1.00%,-15.53%,-,0.22%,0.17%,21.91K,0.27,42.32,-0.23%,"5,862"
AABOS,-8.54%,8.24%,23.50%,-13.47%,36.97%,129.37%,-47.74%,-81.15%,-,7.77%,6.57%,472.15K,0.76,2.89,3.58%,"359,312"
AABOT,2.24%,0.12%,14.34%,28.08%,12.36%,9.19%,73.28%,52.03%,-,0.04%,0.15%,0.32K,0.05,43.93,-0.24%,17
AABR,-9.78%,-11.20%,-12.40%,-41.30%,-41.75%,-61.27%,-70.90%,-71.96%,-31.25%,3.30%,3.07%,3.91M,1.03,4.52,-2.80%,"4,039,390"
AABSI,-10.89%,-13.51%,9.22%,217.60%,127.51%,203.05%,415.58%,-43.16%,-,4.69%,6.08%,4.52M,0.52,7.94,-1.85%,"2,341,839"
AABT,-3.31%,-8.29%,15.07%,-7.20%,-18.56%,-22.31%,0.29%,-19.97%,148.13%,1.99%,2.25%,10.81M,0.69,102.03,-1.03%,"7,419,476"
AABTC,-4.99%,10.06%,-37.60%,-48.78%,-68.67%,-92.47%,-97.84%,-99.99%,-,7.60%,10.35%,1.65M,0.81,7.99,-7.63%,"1,331,953"
AABTS,0.70%,8.33%,7.52%,-47.04%,-72.23%,-67.27%,-89.86%,-98.61%,-99.66%,7.68%,10.40%,138.07K,0.16,1.43,0.00%,"22,434"
AABUF,-0.47%,-0.40%,2.13%,-,9.81%,-,-,-,-,0.14%,0.10%,5.19K,0.00,27.59,-0.18%,11
AABUS,-2.32%,8.35%,17.13%,16.06%,5.20%,11.70%,148.04%,19.91%,33.51%,1.65%,2.64%,3.11M,1.30,5.06,-1.36%,"4,052,465"
AABVC,0.94%,18.90%,-15.08%,-18.94%,-49.77%,-62.72%,1.90%,-96.09%,-99.70%,8.20%,10.12%,138.80K,2.07,1.07,7.00%,"287,893"
AABVX,-10.33%,-10.34%,8.55%,-13.11%,-20.91%,24.21%,-,-,-,4.26%,3.55%,1.44M,1.39,106.66,-6.09%,"2,008,012"
AABX,-4.11%,0.65%,-3.32%,-5.95%,9.12%,39.88%,20.85%,-4.89%,-,2.96%,3.45%,600.61K,0.62,9.33,-1.69%,"372,172"
AABXB,-0.81%,-0.91%,-3.06%,-2.86%,-3.10%,-4.73%,-6.53%,-23.21%,-,0.00%,0.01%,0.25K,0.05,19.00,-0.06%,13
AACA,-0.34%,-0.17%,13.01%,37.09%,36.52%,52.76%,94.18%,193.53%,-,0.23%,0.20%,808.91K,0.61,145.15,0.00%,"496,213"
AACAA,0.25%,-0.16%,0.30%,-,-0.60%,-,-,-,-,0.00%,0.03%,47.23K,0.53,9.99,0.10%,"25,016"
AACAD,-2.97%,-5.24%,25.84%,25.11%,0.19%,8.47%,8.25%,68.30%,-21.69%,2.31%,2.87%,1.67M,0.66,26.76,-2.76%,"1,109,419"
AACB,-1.29%,3.80%,29.49%,10.72%,-9.48%,-23.14%,-61.13%,-94.28%,-96.24%,3.79%,3.85%,1.40M,0.55,3.82,0.26%,"768,328"
AACBE,-,-,-,-,-0.50%,-,-,-,-,-,-,0.38K,10.16,24.75,-0.56%,"3,832"
AACBH,-,-,-,-,-0.41%,-,-,-,-,-,-,0.03K,3.19,24.72,-0.78%,99
AACCL,11.61%,4.93%,92.26%,104.11%,9.96%,-,-,-,-,15.59%,6.79%,100.02K,2.05,2.98,5.30%,"204,693"
AACCO,-2.07%,-2.07%,8.14%,31.17%,13.94%,6.25%,-24.78%,-52.83%,-55.45%,2.33%,2.50%,759.82K,0.90,4.25,0.24%,"686,397"
AACCS,-0.20%,0.20%,-17.14%,-28.03%,-46.45%,-52.30%,-74.73%,-81.74%,-34.67%,5.12%,7.04%,24.82K,1.05,4.98,3.32%,"26,078"
AACDC,-10.52%,-9.68%,-30.71%,-25.73%,24.68%,30.73%,-57.72%,-,-,6.18%,7.38%,1.58M,0.81,4.85,-0.61%,"1,281,362"
AACEI,-1.62%,0.44%,-1.62%,-1.33%,-3.93%,-,-,-,-,0.87%,0.71%,25.02K,0.35,23.67,-0.33%,"8,843"
AACEL,-1.28%,-7.00%,-12.03%,3.59%,1.23%,3.40%,7.34%,1.05%,-,1.59%,1.97%,302.98K,0.96,11.55,0.17%,"290,893"
AACEP,-2.40%,-3.64%,-0.72%,16.31%,23.66%,-,-,-,-,0.30%,0.43%,3.50K,0.08,20.15,-0.35%,263
AACES,-7.09%,-11.06%,-21.69%,-13.79%,-10.70%,-3.44%,-29.77%,-57.79%,-,1.60%,1.75%,70.93K,0.79,28.95,-0.79%,"55,677"
AACET,-12.59%,1.49%,4.87%,18.62%,1.01%,-33.68%,-68.91%,-92.47%,-,8.22%,6.39%,93.42K,5.13,8.51,-12.32%,"479,242"
AACFN,4.10%,4.64%,28.73%,1.65%,34.44%,-32.54%,211.35%,93.73%,585.81%,6.58%,6.66%,38.86K,0.73,20.30,-1.48%,"28,345"
AACGC,0.18%,0.38%,0.98%,-,0.98%,-,-,-,-,0.00%,0.08%,46.43K,0.00,10.04,-0.06%,12
AACGL,1.39%,-1.69%,6.05%,3.56%,1.17%,7.99%,29.18%,159.41%,279.18%,1.74%,1.68%,2.21M,1.87,97.04,-0.93%,"4,128,230"
AACGO,-2.15%,-3.62%,-3.22%,-,-4.99%,-,-,-,-,0.13%,0.04%,0.37K,0.05,37.46,-0.70%,17
AACGR,-2.73%,-5.24%,-2.18%,10.18%,2.99%,4.68%,63.26%,59.24%,-,0.07%,0.14%,0.28K,0.96,68.02,-0.42%,267
AACH,0.91%,16.73%,-63.37%,-54.13%,-60.36%,-78.65%,-93.33%,-96.91%,-96.72%,9.31%,9.54%,1.17M,0.58,1.11,-0.89%,"675,752"
AACHC,-0.44%,-11.19%,9.56%,20.14%,92.95%,27.82%,-60.94%,-54.17%,-44.37%,5.37%,5.21%,2.59M,0.46,27.38,-2.21%,"1,186,396"
AACHR,-6.17%,-17.37%,-1.44%,-10.62%,-27.26%,-40.02%,-15.19%,-41.75%,-,4.80%,4.48%,35.21M,0.70,5.47,-0.73%,"24,706,848"
AACHV,-6.63%,-3.56%,30.71%,74.29%,47.28%,140.79%,57.76%,-9.96%,-99.35%,4.73%,5.13%,1.86M,0.74,7.32,1.24%,"1,385,042"
AACHX,-12.47%,-33.09%,-,-,12.92%,-,-,-,-,1.37%,1.04%,0.59K,0.07,28.76,-1.95%,42
AACI,5.77%,3.38%,-13.59%,-25.82%,-25.22%,-30.22%,-45.45%,-44.45%,-,3.97%,2.93%,8.60M,1.16,12.84,0.94%,"9,993,407"
AACIC,-1.83%,-7.30%,-11.78%,-19.54%,-23.06%,-10.77%,31.58%,250.41%,-35.64%,2.31%,2.35%,284.33K,0.76,9.14,-2.35%,"215,683"
AACII,0.27%,-1.13%,-2.19%,0.32%,-0.72%,-,-,-,-,0.59%,0.84%,50.60K,0.46,25.44,0.22%,"23,043"
AACIO,-0.77%,-2.25%,-0.49%,8.26%,6.43%,7.66%,48.64%,51.89%,-,0.40%,0.47%,140.88K,0.85,46.51,-0.31%,"119,572"
AACIU,-3.60%,7.63%,14.53%,-14.38%,-14.65%,8.06%,-11.26%,-60.65%,-,3.53%,5.17%,220.97K,0.42,2.68,0.75%,"93,530"
AACIW,-1.33%,-4.02%,14.51%,29.68%,7.28%,3.43%,117.88%,58.06%,180.58%,2.23%,2.42%,1.02M,0.92,51.29,-2.58%,"944,570"
AACKY,-1.30%,-4.96%,-3.82%,-3.13%,-11.29%,-14.61%,-,-,-,0.77%,0.85%,23.62K,0.79,17.42,-1.02%,"18,554"
AACLC,-1.72%,-3.21%,0.11%,11.34%,7.79%,9.88%,52.03%,48.46%,-,0.31%,0.41%,10.51K,0.32,84.46,-0.53%,"3,348"
AACLO,0.06%,0.02%,0.02%,0.24%,0.29%,0.11%,-,-,-,0.04%,0.05%,35.47K,0.16,50.42,-0.05%,"5,757"
AACLS,-11.86%,-25.05%,-45.18%,24.23%,30.74%,20.32%,-37.20%,113.50%,750.53%,4.05%,4.44%,466.38K,0.66,105.04,-0.26%,"309,265"
AACLZ,-22.89%,-46.06%,-,-,-67.57%,-,-,-,-,0.34%,0.27%,0.60K,0.04,7.72,-1.23%,24
AACM,-2.85%,1.66%,-7.80%,-27.63%,-32.70%,-49.77%,-23.56%,-3.59%,126.71%,3.16%,3.40%,2.05M,0.72,64.16,-0.68%,"1,475,311"
AACMM,-31.44%,-40.36%,-,-,-68.18%,-,-,-,-,7.51%,6.08%,6.22K,0.31,7.95,-9.43%,"1,946"
AACMR,-16.86%,-20.49%,-32.84%,36.27%,62.08%,114.35%,311.98%,90.15%,-,6.80%,5.91%,1.21M,1.04,63.94,-4.37%,"1,261,776"
AACN,8.03%,9.33%,16.96%,-2.97%,-27.92%,-18.70%,-38.12%,-43.85%,74.67%,3.32%,3.37%,8.40M,0.68,193.40,-0.82%,"5,749,642"
AACNB,0.02%,0.63%,15.69%,38.92%,36.40%,47.30%,98.52%,138.08%,143.25%,1.80%,2.36%,76.41K,0.74,65.34,0.54%,"56,180"
AACNT,-0.87%,-1.20%,7.91%,16.72%,-8.15%,18.86%,73.31%,33.36%,70.33%,1.87%,2.16%,65.28K,0.27,14.87,-0.54%,"17,445"
AACOG,-7.56%,-0.45%,46.91%,51.99%,35.38%,-6.88%,24.89%,-74.68%,-,6.32%,6.74%,109.72K,1.24,8.80,1.03%,"135,627"
AACOM,2.45%,8.34%,-,-,21.57%,-,-,-,-,0.73%,0.62%,4.56K,0.32,24.55,1.10%,"1,479"
AACON,7.38%,6.50%,-13.53%,-18.63%,-43.04%,-66.28%,-100.00%,-,-,5.25%,6.90%,61.72K,0.15,2.62,1.55%,"9,545"
AACP,-7.82%,-10.51%,-13.04%,-13.04%,-14.97%,-22.17%,-34.84%,-59.68%,-61.03%,1.97%,1.42%,521.24K,8.04,4.60,0.66%,"4,188,338"
AACQQ,-2.25%,-4.56%,-,-,-5.02%,-,-,-,-,0.70%,0.50%,2.28K,0.98,23.85,-0.73%,"2,228"
AACR,-5.15%,-5.61%,-17.94%,-29.73%,-36.97%,-35.43%,62.05%,-15.03%,-64.78%,3.54%,3.49%,36.41K,0.76,13.45,0.15%,"27,637"
AACRE,-3.56%,-8.26%,-9.79%,-10.54%,-9.41%,-10.35%,-58.72%,-71.89%,-64.71%,2.12%,2.24%,429.86K,0.90,4.33,-0.23%,"386,487"
AACRS,-8.83%,-4.41%,26.72%,47.73%,83.55%,200.27%,-26.82%,-68.80%,-77.12%,7.14%,5.67%,2.10M,0.63,5.53,-2.04%,"1,331,161"
AACRT,-2.41%,-6.56%,-,-,-6.19%,-,-,-,-,0.67%,0.49%,2.03K,0.32,23.51,-0.19%,641
AACRV,-12.86%,-6.15%,20.39%,7.65%,-24.07%,21.19%,-82.65%,-,-,6.36%,6.56%,384.42K,0.79,1.83,-6.63%,"304,883"
AACSG,-4.00%,-8.52%,-3.30%,16.21%,13.91%,-,-,-,-,0.39%,0.67%,11.88K,0.09,46.52,-1.22%,"1,075"
AACSI,0.14%,-0.83%,3.79%,18.52%,16.18%,16.89%,67.96%,52.57%,-,0.10%,0.10%,0.29K,0.12,77.49,-0.85%,36
AACSP,-1.96%,-5.11%,-,-,-5.56%,-,-,-,-,0.50%,0.49%,2.00K,0.87,23.69,-0.92%,"1,740"
AACSV,-1.68%,-5.39%,0.46%,15.41%,19.00%,-,-,-,-,0.20%,0.17%,2.77K,0.47,48.47,-0.36%,"1,313"
AACT,0.37%,-0.92%,16.86%,21.16%,24.82%,29.46%,83.93%,-,-,2.29%,1.67%,357.59K,3.33,49.48,-1.18%,"1,189,174"
AACTG,0.00%,-0.65%,-2.98%,-7.51%,21.93%,35.71%,24.59%,-27.73%,-30.49%,1.99%,2.20%,244.59K,0.60,4.56,1.79%,"147,013"
AACTU,-28.20%,-2.60%,-52.01%,-63.29%,-83.93%,-85.95%,-,-,-,12.41%,15.77%,367.89K,0.40,0.98,-4.50%,"148,445"
AACU,0.10%,1.29%,36.02%,33.00%,51.77%,50.28%,96.47%,65.58%,203.55%,2.41%,3.46%,30.37K,1.40,61.18,1.02%,"42,606"
AACV,-4.53%,-8.17%,-9.74%,-0.53%,-3.77%,7.13%,34.88%,-10.40%,74.15%,2.68%,1.99%,26.76K,0.39,25.30,-1.29%,"10,319"
AACVA,48.36%,26.12%,65.29%,114.17%,30.05%,3.47%,-33.14%,-47.56%,-,2.93%,4.77%,5.94M,2.06,10.43,0.19%,"12,231,177"
AACVF,-1.70%,-4.34%,-0.64%,10.92%,9.66%,10.56%,57.89%,63.57%,-,0.38%,0.44%,4.93K,0.84,54.17,-0.46%,"4,144"
AACVT,-0.65%,-1.32%,1.43%,7.01%,5.95%,5.53%,-,-,-,0.16%,0.10%,6.44K,0.18,28.35,-0.61%,"1,170"
AACVU,-0.91%,-2.52%,1.63%,15.20%,15.64%,21.16%,-,-,-,0.51%,0.49%,8.01K,1.63,31.69,-0.50%,"13,089"
AACWI,-1.82%,-2.52%,0.10%,11.82%,11.81%,15.27%,65.10%,52.13%,171.96%,0.58%,0.57%,2.62M,0.78,158.20,-0.48%,"2,049,340"
AACWV,-0.25%,-0.62%,3.72%,3.69%,6.10%,5.24%,28.52%,18.29%,67.34%,0.45%,0.47%,95.72K,0.85,125.99,-0.51%,"80,897"
AACWX,-2.95%,-2.49%,-1.12%,9.05%,13.11%,17.16%,55.85%,31.57%,86.21%,0.73%,0.72%,1.94M,2.56,75.93,-0.45%,"4,966,394"
AACXP,-5.24%,-2.87%,-13.69%,-71.83%,-45.58%,-67.51%,-96.17%,-98.66%,-,2.69%,5.79%,123.54K,0.66,1.36,-2.52%,"82,106"
AACYN,-0.19%,-0.34%,-0.19%,1.65%,2.73%,-,-,-,-,0.27%,0.28%,1.86M,1.64,20.67,-0.10%,"3,062,039"
AACYQ,-1.19%,-0.96%,-,-,2.48%,-,-,-,-,0.68%,0.67%,83.93K,0.75,20.70,-0.34%,"62,806"
AACYS,-0.49%,-0.44%,-0.10%,-,1.49%,-,-,-,-,0.46%,0.52%,391.85K,2.25,20.42,0.05%,"882,257"
AAD,-1.12%,5.70%,-4.40%,-0.09%,8.19%,13.75%,102.35%,169.73%,124.95%,1.90%,2.45%,250.92K,0.94,38.03,-0.65%,"235,058"
AADAC,0.00%,-0.10%,0.70%,1.82%,1.41%,-,-,-,-,0.24%,0.22%,16.95K,0.01,10.09,0.15%,203
AADAG,-14.90%,-19.73%,-18.41%,-25.56%,57.14%,40.76%,110.64%,-80.52%,-,11.87%,7.48%,265.46K,2.36,2.97,-9.17%,"626,154"
AADAM,-7.78%,-11.51%,-3.50%,13.93%,22.67%,21.34%,-3.81%,-37.60%,-54.46%,2.71%,1.93%,894.79K,1.03,8.95,-0.72%,"917,360"
AADBE,0.19%,-2.37%,24.91%,2.34%,-26.35%,-25.74%,-51.26%,-61.01%,158.74%,3.47%,3.34%,5.84M,0.84,257.76,-2.95%,"4,893,782"
AADBG,-0.46%,-7.39%,41.56%,-12.27%,-57.34%,-59.10%,-,-,-,6.99%,6.67%,5.34M,0.32,4.36,-5.83%,"1,730,119"
AADBT,-61.02%,-,-,-,-98.94%,-,-,-,-,43.50%,-,28.18M,9.56,0.13,30.62%,"269,404,301"
AADBU,-0.26%,-7.59%,42.49%,-,-0.11%,-,-,-,-,6.01%,5.12%,40.80K,0.29,24.64,-5.86%,"11,634"
AADC,-3.72%,-6.25%,-5.91%,-12.18%,-2.72%,-3.96%,17.82%,-1.89%,51.97%,1.70%,1.29%,1.33M,0.99,70.07,-1.00%,"1,319,284"
AADCT,-16.15%,7.92%,3.81%,-74.17%,-69.12%,-65.94%,32.93%,-95.90%,-,10.29%,8.20%,1.43M,0.88,1.09,-1.80%,"1,259,838"
AADDS,-3.38%,-6.65%,-10.95%,-,-2.88%,-,-,-,-,0.76%,0.98%,10.75K,0.08,24.03,0.45%,867
AADEA,-8.46%,-16.53%,-23.01%,8.45%,44.35%,60.65%,150.25%,366.27%,183.47%,3.02%,3.76%,1.26M,0.90,24.90,0.97%,"1,141,326"
AADGM,-23.93%,-33.24%,-39.25%,-56.81%,-55.57%,-72.49%,-95.73%,-95.34%,-,15.36%,10.90%,8.18M,0.04,0.46,2.57%,"313,041"
AADI,-0.51%,-7.20%,-15.49%,16.22%,33.24%,47.54%,102.85%,107.58%,476.78%,2.45%,2.58%,4.26M,0.56,361.35,0.09%,"2,401,711"
AADIG,-2.15%,-3.77%,-,-,-7.09%,-,-,-,-,4.92%,6.86%,1.08M,0.79,20.44,0.44%,"857,197"
AADIL,-24.81%,25.63%,75.44%,170.27%,-9.09%,-42.86%,-93.17%,-99.80%,-,12.06%,13.44%,76.43K,0.38,5.00,0.00%,"29,010"
AADIU,-1.21%,-14.63%,-,-,-34.79%,-,-,-,-,2.48%,3.38%,12.05K,0.28,9.97,0.71%,"3,365"
AADIV,-1.55%,-0.03%,1.34%,8.82%,8.80%,5.51%,45.04%,21.01%,-,0.39%,0.42%,5.13K,0.11,19.73,-0.53%,560
AADM,2.50%,7.66%,9.26%,22.42%,50.65%,43.09%,9.15%,38.53%,104.85%,2.67%,3.26%,3.74M,0.84,86.61,0.20%,"3,131,739"
