Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AABI,0.04%,-0.40%,-0.56%,-1.18%,-0.24%,-2.19%,-,-,-,0.06%,0.02%,0.89K,0.02,24.75,0.08%,16
AABIG,-0.27%,-2.25%,5.07%,15.92%,10.05%,13.04%,-,-,-,0.40%,0.26%,2.33K,11.07,35.22,-0.11%,"25,765"
AABLD,0.44%,3.93%,8.18%,2.47%,12.97%,13.40%,15.71%,-,-,0.69%,0.70%,11.47K,1.01,32.86,-0.33%,"11,589"
AABLG,0.01%,0.67%,1.47%,2.43%,-0.21%,5.28%,16.51%,-14.36%,-,0.29%,1.07%,2.46K,0.27,31.64,0.47%,665
AABLS,-1.06%,-3.88%,5.78%,19.62%,10.88%,-7.29%,-,-,-,0.20%,0.44%,1.84K,0.01,22.21,-0.31%,14
AABLV,-20.30%,22.24%,-12.15%,32.00%,39.16%,9.29%,-77.46%,-,-,10.53%,11.99%,60.30K,0.11,0.94,-10.48%,"6,769"
AABM,-0.32%,-3.09%,10.60%,7.32%,11.23%,-2.18%,2.71%,-3.70%,20.92%,1.53%,1.78%,532.47K,0.69,47.05,-0.38%,"367,895"
AABNB,-3.95%,19.98%,36.24%,36.56%,34.06%,45.12%,37.12%,15.15%,-,2.36%,3.07%,4.36M,0.78,181.94,-1.79%,"3,408,787"
AABOS,8.90%,39.47%,47.91%,-3.93%,50.71%,130.43%,-47.95%,-79.60%,-,5.64%,6.19%,465.99K,0.68,3.18,2.91%,"315,433"
AABOT,-1.61%,6.18%,12.16%,23.59%,12.19%,12.39%,68.35%,48.35%,-,0.10%,0.38%,0.32K,0.69,43.86,-1.46%,222
AABR,3.75%,2.34%,0.00%,-39.59%,-32.35%,-55.77%,-66.47%,-67.64%,-22.92%,3.27%,3.03%,3.89M,0.74,5.25,1.16%,"2,890,966"
AABSI,1.26%,6.27%,37.81%,270.59%,152.72%,267.50%,371.66%,-56.08%,-,5.94%,6.67%,4.77M,0.45,8.82,0.23%,"2,150,231"
AABT,-3.68%,0.34%,18.95%,-1.12%,-13.54%,-18.43%,5.33%,-15.98%,157.38%,3.16%,2.20%,11.35M,0.62,108.33,-0.42%,"7,029,460"
AABTC,3.90%,29.08%,-38.28%,-51.13%,-68.67%,-91.69%,-98.23%,-99.99%,-,10.29%,10.16%,1.52M,3.12,7.99,-14.45%,"4,755,324"
AABTS,10.23%,2.03%,-24.12%,-46.26%,-70.68%,-57.70%,-89.51%,-98.57%,-99.64%,8.57%,13.13%,226.69K,0.03,1.51,-1.95%,"7,862"
AABUF,0.25%,0.78%,3.68%,-,10.47%,-,-,-,-,0.13%,0.09%,5.42K,0.35,27.75,-0.04%,"1,877"
AABUS,1.58%,13.44%,21.18%,13.69%,7.07%,28.43%,151.22%,51.03%,36.97%,1.59%,3.06%,2.82M,1.85,5.15,0.59%,"5,198,303"
AABVC,15.67%,-5.87%,-27.81%,-28.35%,-54.92%,-64.70%,-22.57%,-97.05%,-99.73%,11.50%,10.68%,137.54K,1.04,0.96,-3.99%,"142,449"
AABVX,1.27%,-11.70%,13.06%,4.99%,-14.88%,34.18%,-,-,-,3.42%,3.12%,1.55M,0.32,114.79,0.66%,"489,816"
AABX,-1.33%,-7.60%,9.70%,-2.24%,12.40%,47.39%,4.91%,-1.64%,-,3.64%,4.71%,602.29K,0.52,9.61,-1.44%,"313,894"
AABXB,0.05%,0.16%,-1.26%,-2.73%,-2.23%,-3.04%,-7.34%,-22.40%,-,0.03%,0.01%,0.24K,0.14,19.17,0.00%,33
AACA,0.12%,0.39%,18.74%,32.84%,36.80%,48.04%,84.56%,187.22%,-,0.15%,0.21%,762.00K,0.99,145.45,-0.02%,"755,786"
AACAA,-0.50%,-0.50%,0.40%,-,-0.80%,-,-,-,-,0.02%,0.03%,44.84K,0.00,9.97,0.05%,11
AACAD,-3.74%,-1.51%,29.96%,26.44%,4.90%,9.88%,0.83%,66.98%,-11.30%,2.99%,3.04%,1.62M,1.04,28.02,0.57%,"1,682,950"
AACB,-1.50%,32.55%,16.86%,12.54%,-6.40%,-18.22%,-16.30%,-94.65%,-95.32%,3.71%,4.54%,1.44M,0.48,3.95,1.54%,"691,969"
AACCL,-6.32%,-3.52%,76.77%,70.19%,1.11%,-,-,-,-,4.46%,3.98%,405.50K,0.01,2.74,-2.14%,"3,930"
AACCO,3.03%,0.23%,15.71%,13.04%,18.50%,9.68%,-18.60%,-54.48%,-57.25%,2.79%,2.44%,769.33K,0.94,4.42,1.84%,"720,024"
AACCS,-6.65%,-20.80%,-11.64%,-28.65%,-42.69%,-50.92%,-74.63%,-80.41%,-26.58%,5.80%,9.10%,21.16K,0.34,5.33,-0.37%,"7,093"
AACDC,3.21%,15.34%,-25.69%,-4.63%,32.39%,35.17%,-53.52%,-,-,6.23%,8.81%,1.61M,0.47,5.15,0.59%,"752,378"
AACEI,0.18%,1.16%,-1.53%,-0.37%,-3.47%,-,-,-,-,0.92%,0.64%,25.35K,0.49,23.78,-0.41%,"12,547"
AACEL,0.08%,-3.34%,-1.49%,1.54%,4.12%,3.39%,0.08%,1.45%,-,1.97%,2.17%,305.52K,0.85,11.88,0.68%,"260,429"
AACEP,-0.80%,0.93%,5.36%,19.13%,26.56%,-,-,-,-,0.53%,0.35%,3.14K,5.67,20.62,-0.44%,"17,782"
AACES,-0.24%,-3.79%,-20.70%,-5.15%,-6.73%,4.43%,-27.50%,-57.34%,-,1.17%,1.76%,71.21K,0.28,30.24,-0.20%,"20,143"
AACET,5.85%,20.93%,32.09%,31.55%,13.90%,-15.96%,-69.73%,-92.47%,-,6.42%,5.15%,89.99K,0.50,9.59,1.70%,"44,608"
AACFN,-3.55%,0.42%,19.39%,-2.63%,26.03%,-32.08%,214.65%,98.23%,494.69%,6.70%,6.72%,32.25K,3.38,19.03,1.44%,"109,121"
AACGC,1.04%,1.29%,1.80%,-,1.70%,-,-,-,-,0.00%,0.09%,84.81K,0.00,10.11,0.89%,6
AACGL,-0.75%,-1.20%,7.58%,0.92%,2.27%,6.38%,33.96%,161.64%,278.59%,1.68%,1.64%,2.09M,1.01,98.10,-1.73%,"2,121,267"
AACGO,0.31%,0.24%,0.47%,-,-2.68%,-,-,-,-,0.02%,0.01%,0.58K,0.03,38.37,0.07%,19
AACGR,-0.46%,-1.14%,1.24%,12.24%,5.62%,10.52%,64.27%,61.04%,-,0.20%,0.17%,0.30K,0.20,69.75,-0.25%,58
AACH,0.00%,-58.56%,-55.19%,-48.73%,-56.79%,-77.59%,-93.09%,-96.89%,-96.51%,6.35%,12.03%,1.15M,0.30,1.21,-0.82%,"339,183"
AACHC,-1.47%,-8.43%,14.91%,9.80%,98.24%,18.94%,-63.70%,-58.73%,-45.50%,3.79%,5.07%,2.71M,0.31,28.13,-0.88%,"835,044"
AACHR,-0.70%,9.18%,3.07%,-8.79%,-24.07%,-32.43%,-11.61%,-42.90%,-,3.73%,6.75%,37.52M,0.42,5.71,-0.87%,"15,652,759"
AACHV,4.81%,29.62%,65.50%,98.83%,70.82%,204.30%,63.90%,1.07%,-99.27%,5.13%,5.18%,1.79M,0.49,8.49,2.17%,"886,366"
AACHX,-2.93%,11.50%,-,-,23.19%,-,-,-,-,1.05%,2.48%,0.63K,0.43,31.38,-2.26%,270
AACI,0.16%,3.89%,-23.29%,-29.38%,-26.91%,-34.29%,-44.12%,-49.89%,-,2.45%,2.56%,8.42M,0.55,12.55,-0.32%,"4,592,940"
AACIC,0.42%,-7.20%,-7.20%,-17.97%,-19.70%,-13.02%,35.92%,183.92%,-29.73%,1.81%,2.55%,294.28K,0.63,9.54,0.00%,"185,523"
AACII,-0.90%,-0.56%,-0.66%,0.44%,-0.95%,-,-,-,-,1.43%,0.84%,52.95K,0.56,25.38,0.12%,"29,456"
AACIO,0.04%,-0.47%,2.33%,9.21%,7.69%,10.52%,48.92%,51.81%,-,0.54%,0.48%,141.62K,1.02,47.06,-0.25%,"144,566"
AACIU,7.92%,23.28%,27.11%,2.51%,-8.92%,33.02%,-15.38%,-59.83%,-,4.86%,5.93%,247.37K,0.63,2.86,-2.39%,"155,628"
AACIW,-1.63%,-4.11%,23.71%,24.44%,10.75%,6.67%,115.07%,59.15%,170.98%,2.96%,2.63%,1.04M,0.57,52.95,0.08%,"586,610"
AACKY,-0.78%,-0.67%,0.06%,-2.13%,-8.74%,-,-,-,-,0.81%,0.92%,23.76K,0.52,17.92,-0.42%,"12,431"
AACLC,-0.07%,-0.31%,4.97%,13.17%,10.61%,14.54%,53.86%,51.04%,-,0.44%,0.42%,11.70K,0.46,86.66,0.24%,"5,373"
AACLO,-0.23%,0.08%,0.12%,0.48%,0.27%,0.20%,-,-,-,0.05%,0.05%,41.21K,0.11,50.41,0.08%,"4,507"
AACLS,-0.42%,-15.79%,-21.80%,39.93%,43.24%,46.06%,-40.34%,129.88%,851.86%,3.62%,4.52%,507.97K,0.95,115.08,4.27%,"480,751"
AACLZ,-2.90%,-32.66%,-,-,-60.95%,-,-,-,-,0.14%,0.58%,0.67K,0.01,9.30,7.01%,7
AACM,-3.74%,-11.14%,-6.41%,-29.22%,-30.16%,-47.13%,-24.83%,-0.34%,117.16%,3.18%,4.07%,2.05M,0.63,66.58,-0.37%,"1,300,223"
AACMM,0.17%,-15.45%,-,-,-55.80%,-,-,-,-,3.15%,6.67%,6.71K,0.58,11.05,14.88%,"3,915"
AACMR,0.03%,-5.75%,-2.42%,65.72%,88.69%,175.91%,303.91%,136.12%,-,4.59%,6.41%,1.30M,0.50,74.44,7.23%,"643,525"
AACN,-1.52%,9.12%,4.75%,-13.15%,-30.41%,-26.18%,-43.03%,-45.62%,61.44%,2.70%,3.46%,8.29M,0.62,186.72,-3.31%,"5,104,842"
AACNB,2.23%,1.45%,20.17%,40.13%,37.67%,46.29%,99.35%,136.04%,142.39%,3.14%,2.22%,75.27K,0.99,65.95,0.52%,"74,743"
AACNT,-1.10%,0.07%,12.62%,15.08%,-5.74%,25.29%,57.19%,29.87%,113.13%,1.84%,2.62%,67.02K,0.24,15.26,-0.59%,"16,300"
AACOG,3.93%,9.80%,63.57%,64.42%,46.46%,14.01%,27.24%,-69.54%,-,4.74%,7.04%,104.28K,0.44,9.52,3.37%,"45,944"
AACOM,1.88%,9.85%,-,-,17.97%,-,-,-,-,0.35%,0.57%,4.96K,0.00,23.82,-0.33%,16
AACON,-2.08%,0.00%,-34.17%,-28.13%,-48.91%,-67.81%,-100.00%,-,-,5.29%,6.92%,61.73K,0.71,2.35,2.62%,"44,099"
AACP,-3.32%,-2.17%,-4.99%,-7.13%,-8.50%,-15.96%,-29.29%,-56.35%,-59.44%,1.28%,1.16%,465.26K,1.06,4.95,-1.00%,"494,231"
AACQQ,-0.24%,-,-,-,-2.57%,-,-,-,-,0.53%,-,2.19K,5.02,24.47,0.25%,"10,980"
AACR,2.29%,-2.19%,-23.18%,-24.92%,-33.08%,-33.08%,69.80%,-12.93%,-64.58%,3.48%,3.93%,35.21K,1.25,14.28,0.99%,"44,157"
AACRE,-1.72%,-2.97%,-8.42%,-10.92%,-4.39%,-8.96%,-55.89%,-70.80%,-63.29%,2.62%,2.52%,436.46K,0.35,4.57,0.44%,"154,222"
AACRS,2.66%,1.31%,41.51%,101.63%,104.98%,198.07%,-21.90%,-64.42%,-70.42%,5.33%,5.14%,1.87M,0.93,6.17,3.70%,"1,746,645"
AACRT,-0.39%,-,-,-,-3.61%,-,-,-,-,0.34%,-,1.28K,13.76,24.16,-0.10%,"17,602"
AACRV,3.40%,26.04%,48.95%,37.42%,-11.62%,63.85%,-81.81%,-,-,5.19%,6.39%,386.92K,0.48,2.13,3.40%,"184,600"
AACSG,-0.28%,-2.37%,6.75%,20.89%,18.80%,-,-,-,-,0.26%,0.60%,12.11K,0.13,48.52,-0.01%,"1,540"
AACSI,0.71%,0.99%,6.25%,17.70%,16.96%,16.86%,67.69%,51.38%,-,0.23%,0.12%,0.28K,0.08,78.01,-0.80%,23
AACSP,-0.31%,-,-,-,-2.78%,-,-,-,-,0.53%,-,1.47K,9.50,24.38,-0.90%,"14,004"
AACSV,0.00%,-0.50%,7.00%,17.16%,22.54%,-,-,-,-,0.08%,0.17%,2.92K,0.43,49.91,0.49%,"1,260"
AACT,0.41%,1.23%,17.90%,18.89%,24.29%,28.31%,75.70%,-,-,1.57%,1.52%,348.37K,1.59,49.27,-0.48%,"553,757"
AACTG,1.57%,-2.78%,-1.73%,11.27%,21.39%,35.93%,19.79%,-31.11%,-35.14%,2.83%,2.62%,252.78K,0.53,4.54,0.67%,"132,843"
AACTU,-10.57%,20.33%,-21.28%,-48.25%,-75.82%,-83.03%,-,-,-,18.05%,15.54%,354.43K,3.73,1.48,8.03%,"1,322,945"
AACU,0.13%,12.41%,44.39%,48.56%,56.64%,42.11%,112.88%,55.21%,202.98%,3.10%,3.65%,26.97K,0.56,63.14,-0.02%,"14,989"
AACV,-0.64%,-1.57%,-2.30%,-0.27%,-0.04%,14.18%,36.66%,-9.67%,74.97%,1.67%,1.95%,27.31K,0.31,26.28,0.46%,"8,594"
AACVA,-2.51%,-6.31%,23.32%,36.33%,-12.97%,-40.14%,-58.62%,-65.15%,-,5.61%,6.89%,3.58M,0.75,6.98,4.18%,"2,673,128"
AACVF,-0.33%,-0.53%,4.46%,12.63%,12.30%,14.68%,59.79%,65.40%,-,0.43%,0.43%,5.24K,0.10,55.47,-0.19%,528
AACVT,-0.34%,0.83%,2.67%,7.54%,6.98%,7.20%,-,-,-,0.03%,0.09%,6.34K,0.00,28.63,-0.21%,22
AACVU,-0.36%,-0.37%,6.53%,15.51%,17.50%,23.70%,-,-,-,0.47%,0.46%,7.80K,0.69,32.20,-0.68%,"5,362"
AACWI,0.50%,1.12%,4.86%,14.26%,14.42%,20.86%,67.29%,53.86%,173.74%,0.61%,0.58%,2.85M,0.58,161.89,-0.03%,"1,659,970"
AACWV,0.09%,1.28%,5.64%,4.30%,7.38%,6.63%,30.58%,18.05%,66.57%,0.42%,0.45%,97.28K,0.64,127.51,-0.55%,"62,522"
AACWX,1.15%,2.43%,6.20%,13.28%,16.94%,25.14%,60.43%,34.72%,88.77%,0.79%,0.67%,1.82M,0.74,78.50,0.53%,"1,343,115"
AACXP,-1.39%,-2.74%,-15.48%,5.19%,-42.97%,-63.21%,-96.16%,-98.77%,-,2.87%,7.56%,122.26K,0.39,1.42,1.43%,"47,678"
AACYN,-0.43%,0.49%,0.39%,1.97%,2.83%,-,-,-,-,0.27%,0.30%,1.79M,1.47,20.69,-0.05%,"2,641,398"
AACYQ,-0.40%,3.03%,-,-,3.64%,-,-,-,-,0.75%,0.66%,82.72K,0.88,20.94,0.41%,"72,383"
AACYS,-0.34%,0.39%,0.54%,-,1.79%,-,-,-,-,0.40%,0.58%,372.17K,2.29,20.48,-0.05%,"850,931"
AAD,6.94%,7.99%,-3.39%,-0.59%,9.53%,11.31%,83.31%,159.60%,124.03%,2.89%,2.55%,294.61K,0.93,38.50,-0.59%,"274,579"
AADAC,-0.10%,-0.20%,0.80%,1.61%,1.31%,-,-,-,-,0.00%,0.20%,17.02K,0.00,10.08,0.30%,10
AADAG,-2.72%,-13.53%,7.83%,26.06%,89.42%,67.29%,159.42%,-78.65%,-,5.62%,6.71%,267.19K,0.11,3.58,-2.98%,"28,194"
AADAM,-0.51%,2.42%,8.57%,22.03%,33.56%,32.29%,5.17%,-32.52%,-51.15%,1.60%,1.98%,864.00K,0.59,9.75,0.52%,"510,327"
AADBE,-8.58%,2.41%,5.99%,-6.03%,-23.85%,-22.60%,-52.68%,-60.02%,157.32%,3.31%,3.55%,6.16M,1.08,266.51,-6.73%,"6,644,829"
AADBG,-17.28%,1.30%,1.30%,-26.60%,-54.11%,-55.59%,-,-,-,6.60%,7.09%,5.95M,0.48,4.69,-13.79%,"2,850,211"
AADBT,-93.32%,-,-,-,-97.22%,-,-,-,-,138.59%,-,17.86M,3.12,0.33,-3.00%,"55,750,968"
AADBU,-17.10%,1.80%,1.71%,-,7.55%,-,-,-,-,5.18%,5.69%,52.56K,0.53,26.53,-13.51%,"27,650"
AADC,-0.79%,-4.89%,-1.08%,-10.73%,0.82%,0.86%,18.27%,-2.67%,50.20%,1.35%,1.26%,1.31M,1.15,72.62,-0.15%,"1,498,067"
AADCT,19.30%,20.35%,32.04%,-66.91%,-61.47%,-60.00%,11.48%,-95.13%,-,7.02%,7.76%,2.05M,0.72,1.36,3.03%,"1,478,314"
AADDS,2.43%,2.77%,-1.67%,-,1.45%,-,-,-,-,1.13%,0.93%,12.14K,0.37,25.10,1.65%,"4,499"
AADEA,3.03%,-6.39%,-8.56%,33.37%,53.62%,71.97%,164.74%,381.45%,196.51%,3.45%,3.81%,1.47M,0.58,26.50,4.08%,"848,617"
AADGM,10.37%,-22.95%,-22.21%,-42.27%,-45.77%,-65.82%,-94.76%,-94.36%,-,8.86%,11.13%,8.04M,0.04,0.56,4.31%,"297,596"
AADI,0.13%,-3.99%,-9.75%,14.71%,33.57%,47.19%,98.57%,123.01%,473.63%,2.07%,2.64%,4.40M,0.81,362.25,1.61%,"3,560,584"
AADIG,-6.60%,-21.48%,-,-,-6.14%,-,-,-,-,7.45%,9.27%,1.20M,0.32,20.65,1.13%,"384,934"
AADIL,27.14%,48.33%,222.17%,289.07%,29.45%,-17.78%,-93.24%,-99.74%,-,11.86%,13.89%,408.71K,0.12,7.12,6.91%,"50,254"
AADIU,0.27%,-9.44%,-,-,-34.03%,-,-,-,-,2.48%,3.19%,13.10K,0.15,10.09,3.35%,"1,954"
AADIV,1.45%,2.98%,8.33%,12.98%,11.85%,13.04%,48.19%,21.20%,-,0.54%,0.37%,5.65K,5.46,20.28,0.32%,"30,829"
AADM,3.77%,9.16%,4.56%,25.46%,47.17%,36.60%,6.04%,40.55%,93.09%,3.54%,3.18%,3.64M,0.65,84.61,0.27%,"2,363,066"
AADMA,3.00%,-4.37%,20.70%,-37.49%,-47.26%,-43.09%,147.30%,623.31%,66.15%,2.72%,3.08%,2.79M,0.50,9.62,0.42%,"1,405,858"
AADME,0.09%,-0.34%,2.77%,10.55%,10.16%,13.43%,53.16%,36.15%,121.04%,0.42%,0.39%,10.76K,0.40,56.52,-0.42%,"4,268"
AADNT,4.98%,6.15%,-9.33%,-5.97%,4.38%,-18.16%,-50.52%,-46.67%,-,3.78%,3.74%,1.01M,0.63,20.01,2.25%,"639,167"
