Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AAAPL,-9.03%,-1.05%,11.76%,14.58%,13.80%,52.14%,70.00%,110.53%,1068.91%,2.67%,2.36%,56.76M,1.20,309.38,1.96%,"68,000,969"
AAAPR,0.80%,0.56%,1.44%,3.99%,4.60%,8.21%,-,-,-,0.26%,0.19%,14.71K,0.12,29.72,0.29%,"1,825"
AAAPU,-18.11%,-3.91%,18.65%,19.52%,16.35%,94.71%,77.63%,-,-,5.44%,4.73%,1.97M,1.88,39.07,3.91%,"3,714,594"
AAAPW,-11.47%,-4.13%,5.03%,-0.39%,-3.60%,16.92%,-,-,-,2.85%,2.61%,17.60K,2.07,38.98,2.41%,"36,468"
AAAPX,-17.66%,-3.94%,18.60%,19.44%,15.91%,92.32%,-,-,-,5.28%,4.38%,62.52K,1.90,35.33,4.25%,"119,105"
AAAPY,-10.26%,-2.58%,7.60%,6.09%,3.74%,21.34%,-,-,-,2.19%,1.60%,5.45K,0.84,25.82,2.02%,"4,548"
AAARD,12.62%,20.70%,37.19%,-45.64%,-44.91%,-42.16%,-,-,-,15.79%,15.51%,268.37K,0.49,7.23,2.12%,"131,989"
AAAT,-3.90%,-7.91%,12.59%,28.51%,22.40%,23.24%,2.98%,-36.10%,-48.68%,2.60%,2.11%,419.81K,1.49,23.17,-2.93%,"625,341"
AAAUA,4.15%,2.86%,8.44%,-,18.99%,-,-,-,-,0.00%,0.07%,3.24K,0.03,58.95,1.84%,88
AAAUB,4.72%,-,-,-,3.90%,-,-,-,-,1.16%,-,12.52K,0.05,51.41,2.17%,619
AAAUC,-9.69%,-21.78%,-33.47%,-39.49%,-17.74%,38.69%,-,-,-,6.22%,4.66%,697.43K,2.33,18.82,-1.47%,"1,627,190"
AAAUS,4.27%,2.73%,7.60%,10.52%,12.27%,23.49%,-,-,-,0.77%,0.42%,8.87K,0.09,61.86,1.85%,782
AAAVM,2.95%,1.00%,2.62%,8.28%,15.95%,28.65%,48.58%,23.18%,-,1.03%,0.51%,2.09K,2.62,34.23,1.77%,"5,467"
AAAXJ,5.92%,-2.87%,3.44%,13.55%,22.63%,36.26%,67.51%,28.47%,99.81%,2.31%,1.80%,667.21K,0.66,114.19,2.58%,"441,634"
AAB,-0.75%,0.65%,-5.96%,-11.49%,-3.66%,-7.97%,17.35%,-26.14%,69.89%,1.66%,1.56%,304.05K,0.79,37.07,0.22%,"241,337"
AABAT,6.42%,-19.16%,-27.95%,-40.51%,-30.54%,1.31%,-76.30%,-90.02%,-87.00%,7.53%,6.41%,6.06M,0.55,2.32,8.41%,"3,316,533"
AABBV,-7.37%,-4.30%,17.12%,8.05%,6.70%,23.64%,65.03%,111.85%,268.84%,2.89%,2.37%,6.79M,1.18,243.80,-0.53%,"8,033,136"
AABCB,1.77%,-1.50%,5.16%,11.99%,20.47%,34.34%,100.83%,86.82%,171.04%,1.95%,2.07%,504.88K,0.88,89.47,1.45%,"443,273"
AABCL,15.12%,-22.62%,32.68%,74.00%,78.07%,40.32%,0.83%,-60.01%,-,6.69%,7.96%,7.54M,0.53,6.09,4.46%,"3,968,395"
AABCS,0.84%,5.73%,13.48%,15.83%,18.50%,25.30%,-,-,-,0.59%,0.46%,1.99K,1.67,36.05,1.11%,"3,332"
AABEO,13.29%,8.08%,14.62%,31.91%,29.41%,6.23%,117.20%,-77.45%,-92.48%,4.94%,5.46%,1.25M,0.97,6.82,6.73%,"1,218,199"
AABEQ,-0.21%,2.46%,3.71%,3.04%,7.64%,12.18%,36.89%,39.74%,-,0.76%,0.59%,13.03K,0.64,38.59,0.70%,"8,403"
AABEV,-2.88%,-0.98%,4.83%,7.42%,23.08%,37.56%,9.69%,6.60%,-37.39%,3.01%,2.21%,28.04M,1.18,3.04,-0.33%,"33,115,153"
AABFL,2.66%,-0.46%,5.91%,14.29%,17.22%,20.65%,59.37%,66.26%,-,1.28%,0.96%,14.28K,2.35,83.66,2.03%,"33,545"
AABG,-7.53%,7.15%,15.26%,-5.48%,-4.16%,-0.49%,0.64%,15.34%,297.38%,4.63%,3.88%,268.25K,1.07,222.85,-2.25%,"288,204"
AABI,0.16%,-0.16%,0.08%,-0.70%,0.24%,-1.03%,-,-,-,0.00%,0.00%,0.20K,0.72,24.87,0.10%,145
AABIG,6.75%,5.22%,11.47%,12.92%,13.77%,18.62%,-,-,-,0.43%,0.26%,3.69K,0.05,36.42,1.49%,196
AABLD,2.32%,4.17%,-0.96%,0.25%,8.09%,9.20%,13.57%,-,-,0.92%,0.73%,11.81K,0.80,31.44,0.86%,"9,437"
AABLG,4.73%,-2.15%,-0.38%,-3.34%,-0.78%,6.62%,16.27%,-12.97%,-,0.59%,0.22%,1.57K,0.28,31.46,2.14%,447
AABLS,4.01%,-0.80%,15.26%,18.79%,17.73%,4.51%,-,-,-,0.88%,0.60%,1.81K,0.19,23.58,1.76%,345
AABLV,-14.94%,-33.33%,8.35%,-3.52%,9.55%,-20.94%,-91.89%,-,-,7.59%,7.21%,91.52K,0.34,0.74,-3.90%,"31,328"
AABM,-0.08%,10.77%,22.46%,6.06%,16.26%,5.74%,7.95%,5.36%,32.49%,2.68%,2.33%,564.11K,0.71,49.18,0.90%,"402,963"
AABNB,-2.08%,1.54%,7.96%,14.17%,10.46%,14.48%,6.96%,1.71%,-,2.36%,2.62%,3.84M,0.93,149.92,-0.48%,"3,580,645"
AABNG,-,5.97%,15.67%,20.47%,11.20%,-,-,-,-,2.73%,2.32%,2.88K,0.00,20.21,0.00%,0
AABOS,-1.75%,-16.10%,-9.68%,-13.51%,6.16%,68.42%,-69.32%,-84.71%,-,6.81%,6.90%,455.51K,0.62,2.24,2.75%,"283,378"
AABOT,1.70%,4.56%,16.85%,15.98%,7.53%,9.20%,65.24%,46.92%,-,0.00%,0.13%,0.31K,0.04,42.04,2.41%,13
AABR,2.55%,4.82%,-33.76%,-30.12%,-32.73%,-54.17%,-66.90%,-67.38%,-18.21%,4.89%,3.51%,4.75M,1.13,5.22,1.16%,"5,374,148"
AABSI,18.93%,-26.52%,50.89%,180.79%,142.98%,183.61%,339.38%,-66.35%,-,8.18%,8.23%,5.56M,0.36,8.48,6.94%,"1,983,192"
AABT,-1.69%,10.28%,20.47%,-3.61%,-15.83%,-18.83%,-2.03%,-13.25%,135.35%,2.49%,2.53%,13.04M,0.63,105.46,-1.55%,"8,157,071"
AABTC,12.04%,-27.68%,-65.01%,-71.38%,-75.92%,-93.23%,-99.18%,-99.99%,-,13.00%,12.25%,1.23M,0.95,6.14,4.96%,"1,175,975"
AABTS,9.57%,3.28%,8.62%,-64.10%,-75.53%,-66.13%,-93.59%,-99.13%,-99.74%,12.98%,8.73%,2.13M,0.22,1.26,22.25%,"460,008"
AABUF,1.60%,1.41%,4.44%,-,9.64%,-,-,-,-,0.36%,0.20%,5.57K,3.50,27.55,0.57%,"19,492"
AABUS,0.23%,-11.07%,0.68%,0.68%,-8.11%,32.34%,106.54%,60.14%,1.14%,3.42%,4.55%,1.94M,0.49,4.42,1.38%,"958,756"
AABVC,0.94%,-43.68%,1.90%,-43.39%,-49.77%,-66.56%,-60.95%,-96.49%,-99.70%,8.69%,11.62%,139.10K,1.10,1.07,2.88%,"153,442"
AABVX,0.77%,-13.06%,6.88%,12.32%,-7.17%,73.71%,-,-,-,4.84%,3.94%,2.08M,0.31,125.19,0.33%,"634,914"
AABX,2.55%,-9.50%,18.17%,34.91%,27.02%,98.54%,73.48%,11.04%,-,3.78%,4.40%,607.45K,0.94,10.86,2.16%,"568,594"
AABXB,-0.04%,-0.91%,-1.47%,-2.80%,-2.28%,-2.01%,-7.27%,-23.01%,-,0.10%,0.06%,0.70K,0.02,19.16,0.26%,12
AACA,-0.04%,-0.11%,17.88%,24.78%,36.59%,73.36%,86.20%,178.73%,-,0.44%,0.40%,663.08K,1.00,145.22,-0.07%,"661,579"
AACAA,0.00%,-1.86%,0.60%,-,-0.50%,-,-,-,-,0.00%,0.30%,22.21K,0.08,10.00,0.00%,"1,809"
AACAD,4.38%,5.36%,22.35%,3.90%,1.65%,12.94%,-0.15%,28.98%,-25.58%,3.82%,3.16%,1.61M,1.52,27.15,6.01%,"2,440,393"
AACB,3.31%,3.69%,-17.84%,-28.32%,-33.41%,-39.18%,-48.64%,-95.95%,-94.40%,3.25%,3.03%,1.01M,1.59,2.81,-0.71%,"1,603,913"
AACCL,27.91%,58.05%,84.56%,80.92%,1.48%,-,-,-,-,10.93%,6.38%,441.50K,1.19,2.75,20.09%,"524,852"
AACCO,0.46%,6.59%,9.25%,10.08%,17.16%,25.21%,-28.24%,-49.42%,-55.54%,4.90%,3.62%,877.57K,0.92,4.37,1.16%,"810,051"
AACCS,-11.21%,-5.41%,-20.93%,-23.56%,-28.49%,-44.54%,-69.77%,-75.91%,-5.67%,7.56%,7.02%,16.31K,0.65,6.65,0.15%,"10,544"
AACDC,14.02%,-9.81%,-43.60%,-22.24%,8.74%,-35.71%,-66.51%,-,-,8.58%,7.53%,1.45M,1.49,4.23,2.92%,"2,158,577"
AACEI,3.95%,0.28%,-3.63%,-2.25%,-5.18%,-,-,-,-,2.22%,1.35%,21.53K,2.00,23.36,0.99%,"43,095"
AACEL,-1.54%,-1.78%,-0.41%,6.67%,6.57%,-1.30%,1.25%,10.24%,-,2.60%,2.48%,310.51K,0.91,12.16,1.08%,"281,885"
AACEP,2.30%,2.49%,8.30%,13.91%,24.63%,-,-,-,-,0.53%,0.34%,2.46K,4.13,20.31,1.67%,"10,166"
AACES,5.90%,-7.58%,-8.68%,-8.05%,-0.34%,20.11%,-27.85%,-55.07%,-,3.28%,2.61%,85.58K,0.65,32.31,3.29%,"55,538"
AACET,12.32%,1.54%,8.99%,15.41%,9.38%,-16.30%,-75.51%,-92.06%,-,6.73%,6.54%,97.43K,0.98,9.21,-0.32%,"95,400"
AACFN,-5.21%,7.37%,-6.57%,2.71%,20.53%,-37.65%,280.43%,96.39%,398.64%,5.34%,4.52%,10.01K,1.65,18.20,-2.48%,"16,505"
AACGC,0.20%,0.20%,-,-,0.40%,-,-,-,-,0.14%,0.10%,161.43K,0.02,9.98,0.10%,"2,927"
AACGL,-6.54%,-2.25%,6.27%,2.91%,3.75%,12.44%,36.42%,165.50%,323.84%,2.74%,2.28%,2.26M,0.86,99.52,-1.58%,"1,948,988"
AACGO,6.91%,1.06%,-,-,-2.26%,-,-,-,-,0.09%,0.10%,18.41K,0.01,38.54,2.98%,139
AACGR,7.81%,3.09%,6.03%,9.03%,7.31%,14.86%,70.68%,69.73%,-,0.43%,0.22%,0.36K,0.82,70.87,2.69%,296
AACH,-9.54%,-19.23%,-20.75%,29.52%,5.00%,-57.39%,-84.54%,-92.46%,-91.65%,12.41%,8.54%,735.83K,2.29,2.94,-13.78%,"1,686,451"
AACHC,-3.12%,1.87%,14.39%,139.74%,123.19%,48.20%,-58.69%,-49.33%,-38.92%,9.41%,5.93%,3.03M,0.63,31.67,3.53%,"1,908,217"
AACHR,10.17%,-1.12%,-7.97%,-24.68%,-29.39%,-49.09%,-5.18%,-46.36%,-,7.15%,7.07%,43.85M,0.67,5.31,9.71%,"29,399,454"
AACHV,4.69%,0.31%,47.38%,50.47%,30.18%,150.78%,19.59%,-9.64%,-99.67%,5.48%,6.34%,1.81M,0.69,6.47,2.37%,"1,243,936"
AACHX,19.46%,-9.92%,-,-,15.38%,-,-,-,-,3.30%,2.61%,0.77K,1.55,29.39,19.72%,"1,187"
AACI,4.23%,-14.88%,-25.91%,-28.41%,-29.70%,-37.33%,-44.51%,-29.41%,-,4.80%,4.13%,8.37M,1.15,12.07,4.96%,"9,655,647"
AACIC,1.57%,-2.82%,-5.32%,-1.69%,-7.15%,14.18%,127.22%,187.23%,-18.10%,3.42%,3.29%,304.22K,0.72,11.03,0.96%,"220,112"
AACII,0.55%,-0.62%,0.04%,0.04%,-0.68%,-,-,-,-,0.85%,0.82%,59.63K,0.90,25.45,0.45%,"53,452"
AACIO,3.84%,1.89%,4.80%,7.51%,8.38%,13.71%,51.40%,55.37%,-,1.19%,0.84%,133.13K,1.19,47.36,1.83%,"159,022"
AACIU,-2.16%,-9.56%,-25.57%,-30.58%,-27.71%,3.42%,-23.83%,-67.66%,-,5.38%,5.31%,266.36K,0.40,2.27,2.25%,"106,019"
AACIW,-4.62%,2.27%,29.18%,31.65%,19.64%,36.42%,139.63%,75.73%,207.53%,3.08%,3.20%,943.59K,2.25,57.20,-0.30%,"2,120,213"
AACKY,6.04%,2.17%,-4.26%,-9.35%,-7.93%,-,-,-,-,1.06%,1.07%,27.71K,0.61,18.08,0.33%,"16,830"
AACLC,5.10%,3.04%,7.46%,9.46%,11.34%,18.80%,56.17%,57.24%,-,1.12%,0.64%,12.20K,0.41,87.23,2.53%,"4,973"
AACLO,-0.29%,0.01%,0.04%,-0.07%,0.14%,-0.26%,-,-,-,0.10%,0.08%,27.15K,0.09,50.35,0.02%,"2,512"
AACLS,16.39%,-0.19%,-1.53%,57.30%,73.89%,97.09%,-20.51%,260.89%,1155.17%,7.31%,6.63%,612.02K,0.66,139.70,6.54%,"401,775"
AACLZ,32.08%,-6.34%,-,-,-39.25%,-,-,-,-,2.64%,2.43%,1.06K,1.04,14.46,13.37%,"1,107"
AACM,1.76%,8.82%,-9.85%,-21.75%,-20.54%,-32.33%,-12.45%,23.90%,117.17%,2.67%,2.81%,2.05M,0.66,75.75,1.27%,"1,348,880"
AACMM,26.36%,-38.24%,-,-,-43.34%,-,-,-,-,11.48%,8.65%,7.71K,0.62,14.16,9.81%,"4,778"
AACMR,14.57%,-16.25%,61.06%,35.00%,109.15%,168.41%,557.97%,174.06%,-,10.02%,8.47%,1.67M,0.43,82.51,4.92%,"719,548"
AACN,3.50%,24.44%,-5.38%,-36.12%,-36.48%,-34.14%,-45.38%,-46.20%,49.88%,5.44%,4.81%,8.68M,0.67,170.43,2.82%,"5,792,925"
AACNB,1.35%,8.17%,27.14%,28.25%,36.58%,57.42%,93.60%,134.43%,160.48%,2.29%,2.42%,66.10K,0.77,65.43,1.41%,"50,962"
AACNT,-0.71%,-0.06%,3.08%,-6.45%,-5.00%,19.04%,63.97%,52.28%,116.32%,2.08%,2.24%,75.04K,1.87,15.38,-0.97%,"140,487"
AACOG,6.30%,13.16%,47.77%,80.97%,37.54%,2.29%,14.44%,-55.30%,-,14.34%,9.13%,61.29K,0.80,8.94,6.05%,"49,020"
AACOM,-0.54%,4.99%,-,-,5.13%,-,-,-,-,0.15%,0.32%,8.14K,0.12,21.23,-1.07%,987
AACON,11.74%,-22.48%,-28.10%,-17.36%,-48.26%,-66.00%,-100.00%,-,-,9.25%,7.21%,67.29K,0.57,2.38,0.85%,"38,463"
AACP,0.60%,-3.62%,-5.77%,-10.12%,-6.47%,-15.10%,-26.35%,-55.30%,-56.64%,1.07%,1.10%,467.68K,0.83,5.06,0.80%,"388,382"
AACR,-15.46%,-15.27%,-29.67%,-21.53%,-28.26%,-21.33%,71.83%,-16.11%,-59.56%,6.85%,3.73%,31.55K,2.26,15.31,-3.41%,"71,167"
AACRE,0.22%,2.21%,-11.64%,-11.30%,-3.14%,2.43%,-56.28%,-67.42%,-63.21%,4.24%,2.86%,447.52K,3.33,4.63,8.94%,"1,492,111"
AACRS,12.20%,8.93%,32.01%,65.65%,98.67%,283.33%,-39.29%,-58.21%,-68.31%,7.61%,6.19%,1.65M,1.56,5.98,8.14%,"2,576,986"
AACRV,1.30%,-12.36%,-28.11%,-13.81%,-35.27%,17.29%,-86.72%,-,-,8.00%,7.44%,438.50K,0.42,1.56,0.00%,"184,297"
AACSG,3.99%,0.39%,10.79%,18.43%,22.40%,-,-,-,-,0.80%,0.65%,4.61K,19.00,49.98,2.86%,"87,644"
AACSI,0.77%,2.81%,11.94%,14.56%,16.30%,21.70%,64.60%,53.44%,-,0.44%,0.26%,0.28K,0.07,77.57,0.43%,21
AACSV,2.11%,3.00%,11.34%,18.25%,25.48%,-,-,-,-,0.44%,0.29%,2.57K,0.24,51.11,1.38%,619
AACT,-0.17%,4.82%,12.95%,18.39%,20.81%,35.44%,69.43%,-,-,2.14%,2.16%,338.96K,1.42,47.89,0.02%,"480,764"
AACTG,-0.43%,2.44%,-10.66%,13.27%,23.26%,29.49%,23.92%,-18.12%,-18.41%,3.63%,3.13%,247.96K,0.86,4.61,-0.43%,"212,623"
AACTU,5.66%,-20.00%,-62.03%,-77.73%,-81.70%,-84.16%,-,-,-,10.04%,14.93%,251.62K,1.23,1.12,5.66%,"309,766"
AACU,-6.38%,18.59%,36.51%,28.31%,38.30%,35.35%,76.26%,35.12%,160.64%,3.95%,4.18%,21.39K,3.17,55.75,-3.33%,"67,731"
AACV,3.29%,-3.06%,1.07%,-2.43%,3.77%,22.79%,38.24%,-0.23%,83.54%,2.61%,2.47%,22.90K,2.27,27.28,1.53%,"51,955"
AACVA,-2.32%,7.67%,50.94%,4.99%,-0.25%,-42.03%,-51.63%,-66.30%,-,5.76%,5.08%,3.48M,0.63,8.00,2.70%,"2,195,685"
AACVF,3.87%,2.91%,8.59%,11.13%,12.77%,16.36%,63.02%,70.60%,-,0.96%,0.68%,5.56K,0.83,55.70,2.22%,"4,591"
AACVT,1.24%,0.71%,4.28%,5.86%,6.40%,8.42%,-,-,-,0.05%,0.03%,0.81K,0.02,28.48,0.84%,19
AACVU,2.53%,3.43%,11.11%,14.80%,18.55%,30.00%,-,-,-,0.66%,0.63%,7.65K,0.70,32.49,0.81%,"5,385"
AACWI,3.94%,1.68%,6.59%,9.79%,13.53%,23.40%,66.21%,56.54%,176.99%,1.52%,1.04%,3.26M,1.48,160.63,1.70%,"4,806,997"
AACWV,0.73%,2.77%,4.34%,3.50%,5.73%,6.50%,28.41%,19.33%,62.41%,0.84%,0.64%,103.12K,0.62,125.56,0.85%,"63,952"
AACWX,3.95%,0.56%,5.42%,7.92%,14.49%,26.48%,55.18%,34.58%,90.92%,1.42%,1.10%,1.77M,1.59,76.86,1.59%,"2,825,502"
AACXP,1.42%,-9.49%,-32.86%,-39.92%,-42.57%,-75.55%,-96.50%,-98.59%,-,5.87%,7.62%,95.86K,1.12,1.43,0.00%,"107,704"
AACYN,0.53%,0.34%,-0.48%,-,2.78%,-,-,-,-,0.66%,0.45%,1.58M,1.46,20.68,0.53%,"2,295,714"
AACYQ,3.70%,1.36%,-,-,1.29%,-,-,-,-,1.70%,1.33%,83.84K,0.41,20.46,1.20%,"34,092"
AACYS,0.24%,0.10%,1.49%,-,1.74%,-,-,-,-,0.87%,0.79%,294.72K,1.76,20.47,0.39%,"518,559"
AAD,1.26%,1.34%,-8.88%,-7.43%,0.82%,6.59%,129.62%,146.57%,97.30%,2.47%,2.24%,394.05K,0.43,35.44,1.26%,"169,059"
AADAC,0.20%,-0.10%,1.71%,-,1.41%,-,-,-,-,0.10%,0.21%,10.64K,0.00,10.09,-0.10%,6
AADAG,-2.41%,-7.38%,-0.55%,23.81%,92.59%,90.11%,169.17%,-79.77%,-,5.80%,8.76%,225.35K,0.50,3.64,0.28%,"113,190"
AADAM,9.18%,3.71%,9.31%,19.47%,30.27%,41.52%,7.06%,-32.33%,-52.97%,3.76%,2.54%,836.97K,1.05,9.51,0.74%,"874,882"
AADBE,3.33%,18.08%,1.39%,-12.23%,-26.43%,-24.01%,-51.13%,-58.85%,165.21%,5.22%,4.49%,6.42M,0.65,257.49,2.45%,"4,202,988"
AADBG,5.59%,34.82%,-7.17%,-35.47%,-55.68%,-56.57%,-,-,-,10.47%,8.94%,6.64M,0.87,4.53,4.86%,"5,748,014"
AADBU,5.72%,34.38%,-6.70%,-,3.35%,-,-,-,-,10.23%,8.35%,57.03K,0.44,25.49,5.03%,"25,239"
AADC,-5.92%,-1.10%,0.42%,7.43%,5.96%,1.69%,18.12%,2.29%,55.00%,2.30%,1.76%,1.17M,1.91,76.32,-0.77%,"2,233,793"
AADCT,-0.90%,-12.00%,-70.11%,-71.79%,-68.84%,-59.71%,-25.17%,-95.38%,-,6.07%,7.42%,1.86M,0.74,1.10,4.76%,"1,368,023"
AADDS,3.93%,-4.22%,-,-,0.88%,-,-,-,-,1.63%,1.48%,15.41K,0.47,24.96,2.35%,"7,213"
AADEA,24.10%,6.41%,-7.20%,66.10%,80.93%,151.90%,170.45%,465.12%,276.75%,13.53%,6.91%,2.07M,1.44,31.21,12.31%,"2,989,937"
AADFI,-,-1.11%,-0.78%,-2.00%,-2.00%,-1.02%,-0.96%,-13.97%,-,0.55%,0.55%,19.10K,0.00,8.38,0.00%,0
AADGM,78.73%,27.80%,-14.98%,-22.33%,-23.08%,-41.43%,-92.50%,-92.10%,-,32.72%,16.78%,234.00K,2034.28,0.80,73.91%,"476,012,110"
AADI,3.95%,-2.20%,-4.21%,20.02%,40.22%,70.99%,101.91%,120.36%,500.39%,3.53%,3.18%,4.80M,1.06,380.29,5.09%,"5,082,700"
AADIG,-,-,-,-,0.00%,-,-,-,-,-,-,4.43K,633.65,22.00,-0.27%,"2,806,215"
AADIL,28.81%,31.03%,137.50%,-29.20%,-30.91%,-63.41%,-97.43%,-99.77%,-,11.37%,7.37%,454.56K,0.27,3.80,4.40%,"122,069"
AADIU,6.36%,-6.39%,-,-,-26.25%,-,-,-,-,3.24%,3.38%,4.65K,0.37,11.28,10.42%,"1,700"
AADIV,1.73%,4.65%,5.81%,5.54%,8.91%,10.65%,40.61%,18.00%,-,0.91%,0.62%,5.48K,0.66,19.75,1.15%,"3,598"
AADM,-3.98%,2.49%,4.72%,17.32%,38.93%,46.93%,-6.64%,35.95%,82.60%,3.07%,2.38%,3.78M,1.34,79.87,2.32%,"5,074,066"
AADMA,1.37%,-2.73%,-13.58%,-49.09%,-51.15%,-55.25%,120.00%,490.07%,42.33%,3.53%,3.17%,4.18M,0.67,8.91,1.95%,"2,820,376"
AADME,3.83%,1.96%,5.72%,8.97%,10.98%,16.71%,55.77%,40.46%,121.49%,1.08%,0.69%,12.84K,6.34,56.94,1.82%,"81,406"
AADNT,-2.13%,9.02%,3.83%,1.00%,10.38%,-2.53%,-52.20%,-46.83%,-,5.45%,4.57%,1.03M,1.35,21.16,0.71%,"1,390,229"
AADP,2.44%,13.00%,28.06%,9.31%,5.21%,-10.47%,10.12%,27.65%,206.10%,4.00%,2.90%,2.77M,0.93,270.62,0.31%,"2,586,534"
AADPT,9.01%,14.19%,69.31%,33.50%,51.17%,125.02%,259.44%,-34.29%,-,8.19%,6.40%,2.88M,1.14,24.55,6.23%,"3,291,487"
AADPV,2.97%,-0.30%,3.24%,3.92%,7.19%,13.95%,79.26%,-,-,1.33%,1.29%,11.01K,0.79,45.92,2.05%,"8,700"
