Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AA,5.05%,9.64%,31.30%,14.91%,8.94%,26.36%,16.85%,-6.27%,207.94%,2.23%,2.65%,2.31M,0.59,148.24,-0.84%,"1,367,507"
AAA,7.40%,4.40%,-24.25%,-17.07%,-3.61%,63.22%,60.26%,13.44%,-,4.07%,3.77%,5.66M,1.52,51.22,-5.29%,"8,589,992"
AAAA,-0.18%,-0.06%,0.12%,-0.10%,-0.20%,-0.20%,0.69%,-0.23%,-,0.18%,0.30%,22.51K,0.09,24.95,-0.06%,"2,114"
AAAAA,0.36%,1.94%,3.21%,9.96%,13.05%,19.83%,-,-,-,0.24%,0.44%,6.10K,0.21,30.91,0.37%,"1,252"
AAAAC,0.10%,0.17%,0.20%,0.12%,0.15%,-,-,-,-,0.00%,0.03%,76.48K,0.00,20.08,0.05%,11
AAAAD,-0.26%,-0.92%,-,-,-0.85%,-,-,-,-,0.01%,0.01%,0.26K,0.07,49.51,0.10%,17
AAAAP,0.14%,0.44%,-,-,0.94%,-,-,-,-,0.09%,0.03%,82.64K,0.00,25.35,0.04%,235
AAAAU,3.97%,8.83%,-6.41%,-12.35%,2.28%,31.66%,129.48%,149.47%,-,1.17%,1.14%,1.52M,0.82,43.52,0.97%,"1,247,018"
AAAC-U,-0.35%,0.20%,-,-,0.30%,-,-,-,-,0.58%,0.41%,610.44K,0.00,10.10,-0.88%,"2,682"
AAACB,-0.28%,-0.28%,0.96%,1.94%,2.23%,3.85%,-,-,-,0.18%,0.39%,27.24K,1.02,10.53,-0.28%,"27,728"
AAACG,2.93%,-9.00%,-25.50%,3.40%,15.13%,-42.41%,-29.47%,-67.50%,107.14%,5.63%,6.93%,13.45K,0.72,0.91,2.94%,"9,690"
AAACI,-0.10%,0.20%,0.50%,-,0.40%,-,-,-,-,0.12%,0.13%,40.45K,0.00,9.99,0.01%,8
AAACO,0.10%,-0.30%,0.10%,-,0.00%,-,-,-,-,0.04%,0.07%,29.79K,0.54,9.95,0.10%,"16,051"
AAACP,0.00%,0.30%,-,-,0.60%,-,-,-,-,0.10%,0.11%,199.90K,0.03,10.01,-0.10%,"5,326"
AAADR,0.53%,1.45%,-1.72%,-10.63%,-1.91%,3.48%,64.73%,22.60%,106.98%,1.44%,0.94%,2.58K,3.16,84.61,0.68%,"8,153"
AAADX,-9.94%,-0.62%,-,-,-7.90%,-,-,-,-,8.22%,8.19%,1.68M,1.33,19.11,-7.19%,"2,237,317"
AAAEQ,0.16%,2.72%,4.61%,11.84%,11.71%,-,-,-,-,0.18%,0.21%,0.66K,2.69,55.10,0.30%,"1,759"
AAAL,-9.95%,-4.72%,17.65%,-1.13%,-2.61%,15.02%,-4.60%,-26.92%,-57.25%,3.86%,3.95%,108.34M,0.37,14.93,-2.35%,"39,959,238"
AAALG,-19.59%,-12.79%,25.10%,-19.35%,-24.68%,-7.47%,-,-,-,6.43%,6.45%,34.17K,0.66,13.35,-4.86%,"22,627"
AAAME,-4.52%,-9.20%,-39.89%,-41.73%,-47.70%,-35.93%,-18.23%,-63.81%,-63.55%,5.49%,4.46%,14.00K,0.47,1.48,3.50%,"6,544"
AAAMI,0.85%,14.35%,30.71%,78.59%,96.15%,92.95%,362.57%,244.38%,583.90%,3.20%,3.75%,491.81K,0.84,92.19,0.70%,"415,540"
AAAOG,14.18%,-1.89%,-70.05%,-,-69.85%,-,-,-,-,24.70%,25.90%,1.51M,2.05,4.67,6.14%,"3,093,787"
AAAOI,7.41%,10.07%,-26.66%,184.76%,296.10%,505.88%,1014.45%,1872.57%,885.58%,12.25%,12.37%,12.12M,1.09,138.08,2.79%,"13,189,165"
AAAON,-8.50%,-24.53%,-36.23%,-13.94%,11.78%,2.75%,35.11%,84.56%,369.67%,7.45%,6.30%,1.09M,1.22,85.23,-0.64%,"1,340,378"
AAAOX,13.92%,-1.46%,-69.73%,-,-17.88%,-,-,-,-,25.10%,26.39%,7.14M,1.55,20.95,5.97%,"11,080,471"
AAAOZ,-16.90%,-,-,-,-59.21%,-,-,-,-,30.07%,-,1.60M,1.26,10.47,-6.10%,"2,008,710"
AAAP,-10.17%,-3.41%,1.71%,-5.44%,36.18%,-9.46%,-25.95%,-74.43%,-67.76%,4.00%,4.83%,1.92M,0.88,53.52,1.08%,"1,682,739"
AAAPB,-5.84%,-9.55%,0.34%,12.82%,12.97%,52.09%,51.66%,-,-,3.33%,4.33%,68.62K,1.11,36.22,-1.83%,"76,501"
AAAPD,2.86%,3.33%,-4.29%,-11.68%,-12.36%,-26.58%,-47.61%,-,-,1.73%,2.23%,9.34M,0.66,11.49,0.88%,"6,123,368"
AAAPE,-5.85%,-9.65%,-,-,-8.03%,-,-,-,-,2.43%,2.81%,14.25K,1.36,13.69,-1.80%,"19,388"
AAAPG,12.55%,-1.40%,-10.35%,-20.96%,-27.71%,-52.81%,-,-,-,2.05%,2.37%,11.85K,0.22,18.97,-0.05%,"2,625"
AAAPL,-2.81%,-4.00%,2.53%,10.44%,11.18%,31.61%,70.00%,103.00%,1017.58%,1.77%,2.29%,56.54M,0.74,302.25,-0.87%,"41,657,768"
AAAPR,0.09%,0.66%,1.12%,4.02%,4.70%,7.75%,-,-,-,0.22%,0.20%,14.28K,0.31,29.75,0.09%,"4,360"
