Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
ABSI,10.99%,31.23%,190.80%,89.32%,108.31%,161.51%,325.15%,-,-,12.27%,11.06%,4.87M,1.37,7.27,6.91%,"6,680,397"
ABT,-2.02%,4.44%,-19.35%,-28.07%,-29.23%,-34.62%,-15.57%,-19.69%,136.90%,2.44%,2.21%,13.00M,0.80,88.67,0.56%,"10,409,938"
ABTC,-5.24%,-27.04%,-17.92%,-53.36%,-49.79%,-81.81%,-98.76%,-99.99%,-,7.90%,7.09%,13.67M,1.18,0.85,-0.44%,"16,166,806"
ABTS,9.92%,39.52%,-50.74%,-78.23%,-74.17%,-68.78%,-90.20%,-99.29%,-99.75%,13.88%,26.25%,2.46M,0.03,1.33,-2.21%,"61,763"
ABUF,0.87%,0.97%,-,-,7.53%,-,-,-,-,0.32%,0.18%,2.57K,3.16,27.01,0.65%,"8,118"
ABUS,1.89%,-0.69%,-0.92%,-7.49%,-10.19%,22.38%,77.05%,35.85%,34.16%,3.77%,4.19%,1.77M,0.62,4.32,1.41%,"1,096,728"
ABVC,-5.97%,16.67%,-4.55%,-44.00%,-40.85%,-28.81%,-79.03%,-97.58%,-99.65%,7.59%,10.50%,109.79K,0.84,1.26,5.88%,"92,308"
ABVX,-3.22%,-18.79%,-19.95%,-26.17%,-27.14%,1307.74%,-,-,-,6.20%,7.31%,1.57M,1.28,98.26,1.77%,"2,002,129"
ABX,10.79%,5.23%,-2.72%,14.88%,12.87%,59.24%,-7.88%,-1.53%,-,3.92%,4.36%,604.40K,1.00,9.65,0.63%,"605,612"
ABXB,1.05%,0.61%,0.20%,-1.11%,-0.04%,0.11%,-4.66%,-20.89%,-,0.00%,0.06%,0.81K,0.02,19.59,0.21%,17
ACA,3.97%,-1.13%,21.31%,13.68%,20.81%,49.64%,78.17%,112.86%,-,3.59%,3.39%,287.10K,0.87,128.44,-0.83%,"250,371"
ACAA,-0.10%,0.50%,-,-,-0.60%,-,-,-,-,0.16%,0.10%,10.12K,0.01,9.99,0.30%,99
ACAD,-2.00%,-3.73%,-0.58%,-20.30%,-20.39%,-2.05%,-12.81%,-19.05%,-44.29%,2.91%,2.94%,1.70M,0.71,21.26,0.83%,"1,209,876"
ACB,-13.49%,-11.94%,-14.49%,-35.16%,-30.09%,-49.57%,-44.52%,-96.84%,-93.29%,7.11%,4.98%,982.99K,1.33,2.95,-2.96%,"1,305,924"
ACCL,0.00%,5.44%,6.16%,-59.74%,-42.80%,-,-,-,-,18.19%,12.70%,440.48K,0.18,1.55,-3.73%,"81,118"
ACCO,1.03%,0.26%,21.30%,2.88%,5.36%,9.78%,-22.94%,-56.24%,-61.66%,2.89%,2.94%,1.14M,0.51,3.93,-2.72%,"578,554"
ACCS,2.36%,-12.90%,-13.15%,-32.81%,-35.38%,-48.85%,-68.11%,-76.45%,-4.75%,3.95%,5.74%,12.70K,1.13,6.01,-5.65%,"14,315"
ACDC,-3.31%,-3.85%,7.20%,56.25%,79.95%,-23.50%,-48.94%,-,-,8.94%,8.52%,1.45M,1.04,7.00,-7.28%,"1,513,216"
ACEI,-0.29%,-2.13%,0.29%,-2.91%,-2.34%,-,-,-,-,1.32%,0.95%,19.76K,1.66,24.06,1.70%,"32,735"
ACEL,8.69%,12.13%,17.76%,19.36%,15.07%,16.71%,33.84%,8.07%,-,3.69%,2.47%,316.12K,1.61,13.13,-0.53%,"510,035"
ACEP,3.63%,4.21%,17.16%,23.94%,24.55%,-,-,-,-,0.99%,0.44%,1.92K,1.72,20.30,1.20%,"3,310"
ACES,-2.68%,-3.95%,10.10%,8.00%,14.03%,42.69%,-19.98%,-47.86%,-,4.07%,3.65%,94.02K,1.41,36.97,0.16%,"132,569"
ACET,12.33%,-3.57%,13.11%,-1.92%,-3.68%,-32.44%,-88.81%,-95.38%,-,6.20%,7.06%,118.38K,0.27,8.11,0.75%,"32,008"
ACFN,-2.80%,-8.90%,-21.03%,-4.77%,4.44%,-11.45%,217.94%,64.27%,369.35%,3.48%,4.63%,13.79K,0.61,15.77,-0.78%,"8,462"
ACGC,0.00%,-,-,-,0.10%,-,-,-,-,0.20%,-,392.77K,0.13,9.94,0.10%,"50,465"
ACGL,2.11%,-2.10%,-2.35%,-2.29%,-4.61%,0.56%,37.17%,143.42%,319.46%,1.59%,2.00%,2.26M,0.91,91.50,-0.17%,"2,065,501"
ACGO,1.27%,-,-,-,-1.43%,-,-,-,-,0.90%,-,94.83K,0.02,38.71,2.20%,"1,812"
ACGR,1.13%,-0.80%,12.64%,3.97%,5.29%,21.83%,68.82%,-,-,0.94%,0.41%,1.83K,0.58,69.54,2.21%,"1,061"
ACH,18.82%,-0.33%,25.21%,2.71%,8.21%,-61.10%,-84.32%,-93.41%,-91.67%,10.09%,8.79%,831.60K,0.67,3.03,-9.01%,"554,717"
ACHC,-1.30%,-6.75%,9.65%,72.94%,76.11%,17.71%,-65.99%,-61.97%,-57.24%,4.59%,4.69%,2.84M,0.74,24.99,1.59%,"2,099,867"
ACHR,-3.14%,-13.42%,-9.31%,-35.16%,-26.20%,-44.44%,24.72%,-44.05%,-,8.00%,7.09%,38.07M,1.50,5.55,9.25%,"57,209,841"
ACHV,2.19%,-3.28%,33.33%,19.40%,12.68%,72.31%,-5.08%,-35.48%,-99.76%,8.29%,8.02%,1.40M,1.39,5.60,1.45%,"1,942,986"
ACI,-7.93%,-9.99%,-14.15%,-14.00%,-13.45%,-29.97%,-30.04%,0.15%,-,3.51%,3.00%,6.68M,1.60,14.86,-3.57%,"10,678,482"
ACIC,1.47%,-2.54%,-8.80%,-12.93%,-12.79%,5.60%,166.64%,83.61%,-33.07%,2.02%,2.67%,222.09K,0.95,10.36,-0.86%,"211,894"
ACII,1.44%,1.05%,2.56%,1.95%,1.51%,-,-,-,-,1.46%,1.49%,84.58K,0.59,26.01,1.09%,"50,325"
ACIO,1.45%,0.21%,8.80%,5.84%,6.96%,15.15%,50.58%,57.04%,-,1.22%,0.81%,122.43K,1.34,46.74,1.34%,"164,417"
ACIU,6.85%,-16.43%,-25.24%,-27.33%,-25.48%,20.00%,20.00%,-67.68%,-,5.89%,5.97%,275.90K,0.52,2.34,1.30%,"144,157"
ACIW,5.24%,9.59%,13.25%,-5.63%,-6.32%,-0.62%,93.48%,14.76%,115.86%,3.49%,3.55%,754.46K,1.07,44.79,-0.99%,"805,188"
ACKY,2.12%,-5.51%,0.71%,-9.24%,-7.76%,-,-,-,-,1.49%,1.20%,30.53K,0.47,18.11,2.92%,"14,245"
ACLC,1.25%,0.86%,11.23%,6.09%,7.68%,20.92%,53.38%,58.87%,-,1.66%,0.84%,14.65K,0.19,84.37,1.74%,"2,761"
ACLO,0.13%,0.03%,0.22%,0.10%,0.27%,0.25%,-,-,-,0.05%,0.07%,41.62K,0.19,50.41,0.08%,"7,991"
ACLS,23.80%,18.54%,126.61%,115.09%,138.49%,194.45%,12.07%,359.58%,1648.18%,9.36%,6.41%,693.04K,1.45,191.60,6.37%,"1,002,559"
ACM,-1.78%,-1.99%,-21.50%,-30.38%,-27.00%,-37.86%,-19.37%,9.69%,119.39%,3.36%,3.63%,1.69M,2.09,69.59,-0.76%,"3,538,120"
ACMR,18.17%,50.67%,102.92%,138.08%,141.34%,290.69%,733.71%,196.20%,-,12.08%,9.73%,1.40M,0.97,95.21,1.34%,"1,355,330"
ACN,-5.20%,0.84%,-17.03%,-38.84%,-38.37%,-46.95%,-48.93%,-42.22%,40.79%,4.05%,4.14%,6.09M,0.99,165.36,-2.89%,"6,022,591"
ACNB,1.69%,8.40%,20.09%,10.50%,17.90%,38.66%,71.19%,101.86%,137.79%,2.24%,2.51%,62.67K,0.67,56.48,-1.77%,"41,818"
ACNT,1.70%,-1.71%,8.16%,-10.64%,-14.89%,10.59%,44.29%,27.00%,86.47%,4.07%,3.46%,91.57K,0.58,13.78,-1.92%,"52,807"
ACOG,-0.50%,5.46%,3.45%,2.74%,-7.85%,-35.94%,33.11%,-,-,4.94%,5.48%,48.21K,0.52,5.99,0.00%,"24,991"
ACON,-9.82%,-5.90%,-5.90%,-50.41%,-34.13%,-59.27%,-100.00%,-,-,6.57%,5.54%,94.89K,0.61,3.03,-2.88%,"58,244"
ACP,0.76%,-1.67%,0.00%,-2.40%,-2.22%,-10.49%,-23.11%,-52.08%,-53.22%,1.10%,1.24%,520.18K,0.79,5.29,0.57%,"409,672"
ACR,-11.21%,-20.71%,-14.37%,-30.84%,-23.20%,-9.00%,96.52%,-6.29%,-56.81%,4.37%,3.47%,21.19K,4.02,16.39,-8.89%,"85,263"
ACRE,-0.21%,1.69%,-0.83%,-7.69%,0.42%,-2.44%,-52.57%,-70.92%,-59.65%,2.37%,2.56%,407.63K,0.90,4.80,-2.64%,"368,017"
ACRS,0.00%,-9.17%,16.58%,29.76%,44.85%,196.60%,-56.00%,-75.52%,-77.29%,6.73%,5.49%,1.39M,1.20,4.36,0.93%,"1,675,472"
ACRV,7.80%,-20.83%,-10.59%,-41.76%,-36.93%,26.67%,-87.28%,-,-,6.08%,6.52%,623.96K,0.63,1.52,2.70%,"393,759"
ACSG,5.19%,3.27%,20.17%,13.68%,17.79%,-,-,-,-,2.20%,1.03%,3.87K,0.62,48.10,1.36%,"2,398"
ACSI,2.00%,5.12%,14.19%,10.30%,11.94%,21.72%,60.16%,52.01%,-,0.60%,0.20%,0.21K,1.55,74.66,0.98%,321
ACSV,2.82%,4.75%,14.88%,14.47%,18.46%,-,-,-,-,1.23%,0.60%,1.96K,3.58,48.25,-0.37%,"7,017"
ACT,2.62%,-1.47%,3.67%,7.65%,6.81%,18.80%,70.63%,-,-,1.77%,2.00%,298.99K,0.84,42.34,-0.17%,"250,622"
ACTG,1.29%,0.64%,-4.67%,23.36%,25.67%,27.72%,2.62%,-23.08%,-1.47%,2.17%,2.36%,269.37K,0.74,4.70,0.43%,"199,240"
ACTU,12.64%,-29.31%,-23.51%,-72.37%,-66.50%,-76.30%,-,-,-,18.64%,13.79%,162.31K,0.74,2.05,1.49%,"120,856"
ACU,3.31%,7.89%,-2.22%,15.72%,11.59%,19.95%,84.04%,-0.35%,147.06%,3.69%,3.35%,19.93K,0.64,44.98,-1.25%,"12,849"
ACV,3.20%,2.22%,10.20%,8.83%,6.62%,29.32%,45.87%,6.38%,101.51%,3.82%,2.84%,28.79K,0.77,28.03,1.59%,"22,091"
ACVA,11.68%,10.31%,29.57%,-22.10%,-21.32%,-59.00%,-64.73%,-73.53%,-,7.07%,6.42%,3.19M,0.59,6.31,4.99%,"1,892,798"
ACVF,2.12%,2.33%,11.63%,9.42%,10.37%,19.62%,61.51%,72.32%,-,2.62%,1.14%,7.27K,1.71,54.51,1.22%,"12,453"
ACVT,0.57%,1.70%,5.49%,4.12%,4.45%,9.17%,-,-,-,0.01%,0.09%,0.78K,0.75,27.95,0.61%,584
ACVU,2.97%,3.76%,13.35%,11.12%,13.78%,24.62%,-,-,-,1.29%,0.78%,11.72K,0.28,31.18,0.79%,"3,284"
ACWI,2.01%,0.89%,11.70%,10.38%,11.70%,26.04%,64.01%,56.21%,183.11%,1.84%,1.20%,3.95M,0.69,158.04,1.00%,"2,736,922"
ACWV,0.69%,0.02%,-0.03%,1.24%,2.29%,2.78%,23.41%,17.35%,63.73%,0.68%,0.61%,105.58K,0.92,121.47,-0.57%,"96,925"
ACWX,2.87%,1.83%,10.28%,13.53%,14.39%,27.07%,52.97%,31.18%,98.37%,2.00%,1.34%,2.38M,0.61,76.79,0.43%,"1,440,117"
ACXP,-3.09%,-19.07%,-67.36%,-61.80%,-36.95%,-74.26%,-97.15%,-,-,7.82%,7.56%,625.90K,0.14,1.57,0.00%,"89,961"
ACYN,0.53%,-0.24%,1.84%,-,2.80%,-,-,-,-,1.14%,0.80%,925.26K,1.25,20.71,0.29%,"1,157,624"
ACYS,0.15%,0.47%,-,-,1.74%,-,-,-,-,0.86%,0.69%,175.99K,1.16,20.44,0.29%,"204,015"
AD,-1.67%,-1.11%,4.51%,21.63%,13.17%,45.58%,426.72%,126.24%,131.60%,3.37%,2.99%,393.41K,0.67,39.78,-2.40%,"264,058"
ADAC,0.20%,0.91%,1.11%,-,1.73%,-,-,-,-,1.58%,0.48%,21.15K,0.97,10.02,-0.10%,"20,600"
ADAG,11.66%,-0.55%,-8.77%,106.35%,92.59%,86.67%,163.77%,-73.25%,-,7.44%,9.60%,224.42K,0.08,3.64,1.96%,"18,081"
ADAM,4.15%,4.04%,18.07%,30.34%,27.12%,35.47%,-4.01%,-39.38%,-55.63%,2.31%,2.17%,759.43K,1.27,9.28,-0.32%,"961,582"
ADBE,-15.77%,-12.93%,-18.07%,-41.11%,-41.04%,-47.31%,-57.96%,-62.37%,112.70%,4.43%,3.92%,6.01M,1.60,206.36,1.15%,"9,645,110"
ADBG,-30.00%,-27.01%,-38.03%,-70.13%,-69.86%,-78.48%,-,-,-,9.29%,7.92%,4.51M,2.50,3.08,2.67%,"11,267,515"
ADBU,-30.26%,-27.18%,-,-,-29.90%,-,-,-,-,8.71%,7.12%,38.64K,3.05,17.29,3.59%,"117,897"
ADC,1.68%,-1.08%,-6.67%,4.50%,3.39%,-0.11%,13.06%,5.65%,65.49%,1.70%,1.56%,1.15M,1.54,74.47,-1.79%,"1,774,714"
ADCT,7.39%,-68.75%,-75.12%,-74.88%,-70.25%,-70.67%,-54.55%,-95.45%,-,11.68%,10.34%,1.62M,1.14,1.05,0.00%,"1,849,541"
ADDS,4.34%,-,-,-,7.50%,-,-,-,-,4.06%,-,21.63K,0.56,26.98,2.95%,"12,212"
ADEA,2.50%,2.73%,40.85%,138.50%,87.48%,148.39%,203.66%,469.22%,286.07%,8.66%,7.35%,1.86M,0.76,32.34,1.32%,"1,407,600"
ADFI,0.71%,0.71%,0.12%,-1.04%,-0.52%,1.46%,0.89%,-12.29%,-,0.59%,0.36%,16.30K,0.28,8.53,0.30%,"4,635"
ADGM,2.30%,-15.55%,-28.91%,-13.35%,-26.86%,-30.21%,-92.76%,-92.74%,-,7.11%,8.71%,141.63K,0.14,0.76,2.11%,"19,693"
ADI,5.87%,0.19%,37.52%,50.88%,57.66%,90.01%,125.45%,155.09%,651.86%,4.55%,4.05%,3.96M,1.09,427.58,2.34%,"4,323,225"
ADIL,28.96%,109.56%,54.05%,-61.63%,-48.18%,-67.44%,-98.14%,-99.83%,-,38.31%,18.51%,452.90K,0.54,2.85,-4.36%,"246,248"
ADIV,3.54%,1.63%,7.39%,6.53%,7.36%,12.94%,38.60%,12.25%,-,1.06%,1.32%,14.14K,0.12,19.47,0.91%,"1,644"
ADM,-1.18%,-2.63%,12.04%,32.29%,37.88%,52.44%,6.32%,22.63%,88.07%,2.61%,2.86%,3.92M,0.88,79.27,-1.21%,"3,456,302"
ADMA,5.46%,0.00%,-46.34%,-58.29%,-53.40%,-59.15%,113.03%,377.53%,23.01%,4.45%,3.71%,6.96M,0.65,8.50,3.53%,"4,512,544"
ADME,2.09%,0.17%,10.49%,8.19%,9.45%,19.88%,55.01%,43.48%,124.64%,1.14%,0.78%,16.86K,0.38,56.16,1.57%,"6,363"
ADNT,2.28%,1.38%,15.70%,20.34%,19.14%,24.06%,-42.43%,-53.00%,-,4.68%,4.65%,956.88K,1.28,22.84,0.71%,"1,226,968"
ADP,-2.56%,7.13%,6.75%,-15.67%,-13.22%,-27.25%,1.02%,12.15%,154.79%,2.30%,2.57%,3.18M,0.73,223.22,-1.32%,"2,314,675"
ADPT,4.55%,32.47%,31.08%,13.23%,7.51%,69.19%,101.38%,-54.51%,-,9.92%,6.88%,1.98M,1.43,17.46,-0.80%,"2,832,421"
ADPV,4.28%,6.81%,17.48%,8.16%,13.19%,41.66%,100.24%,-,-,2.14%,1.32%,12.51K,0.74,48.49,-0.64%,"9,277"
ADSE,2.31%,-1.29%,9.94%,-7.44%,-9.31%,4.55%,91.67%,18.19%,-,3.12%,4.60%,6.53K,0.23,11.50,0.09%,"1,524"
ADSK,-11.75%,-15.08%,-20.49%,-34.00%,-32.91%,-32.02%,-10.31%,-28.24%,250.82%,5.08%,4.04%,2.19M,1.50,198.60,0.09%,"3,285,326"
ADT,0.45%,-3.04%,2.29%,-17.59%,-16.98%,-17.39%,8.59%,-41.59%,-,2.39%,2.21%,10.81M,0.87,6.70,-1.47%,"9,450,966"
ADTN,-5.56%,-0.98%,46.47%,74.31%,74.11%,101.73%,38.68%,-29.40%,-18.26%,7.27%,7.75%,2.61M,1.58,15.13,-0.85%,"4,120,711"
ADTX,-74.15%,-99.28%,-99.97%,-100.00%,-99.99%,-100.00%,-100.00%,-100.00%,-,50.48%,42.64%,44.54M,15.97,0.01,1.57%,"711,329,093"
ADUR,2.85%,3.78%,28.34%,7.47%,42.95%,82.61%,579.93%,-,-,10.16%,8.96%,404.20K,1.56,14.81,4.30%,"631,604"
ADUS,4.54%,2.62%,-6.05%,-17.08%,-11.70%,-15.93%,2.84%,7.88%,384.82%,2.66%,2.89%,244.63K,1.06,94.83,1.66%,"260,366"
ADV,4.35%,14.21%,99.64%,61.29%,76.82%,8.06%,-29.27%,-87.17%,-,8.06%,8.98%,89.39K,0.76,38.90,-0.77%,"68,341"
