Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AA,1.88%,4.22%,13.63%,-6.98%,0.02%,19.99%,13.65%,-8.61%,191.62%,2.20%,2.69%,2.36M,0.74,136.10,1.03%,"1,752,036"
AAA,-3.84%,-26.98%,-33.43%,-28.33%,-11.84%,64.04%,35.72%,42.19%,-,3.91%,4.28%,5.30M,1.23,46.85,-3.56%,"6,531,004"
AAAA,-0.16%,0.14%,0.15%,-0.22%,-0.16%,0.04%,1.38%,-0.19%,-,0.21%,0.35%,11.52K,0.16,24.96,-0.06%,"1,899"
AAAAA,-0.54%,-1.73%,5.62%,8.48%,10.34%,20.31%,-,-,-,0.38%,0.52%,4.74K,0.06,30.17,-0.68%,268
AAAAC,0.17%,0.05%,0.22%,-0.22%,0.02%,-,-,-,-,0.14%,0.04%,77.56K,0.01,20.06,0.00%,655
AAAAD,0.05%,-0.12%,-,-,0.17%,-,-,-,-,0.00%,0.01%,0.24K,0.04,50.02,-0.03%,9
AAAAP,0.22%,-,-,-,0.52%,-,-,-,-,0.04%,-,148.60K,0.00,25.25,0.00%,106
AAAAU,-3.49%,-7.96%,-17.08%,-13.36%,-7.83%,18.63%,102.48%,117.77%,-,1.37%,1.43%,1.58M,0.66,39.22,-1.93%,"1,052,003"
AAAC-U,0.20%,-,-,-,0.20%,-,-,-,-,0.21%,-,1.33M,0.09,10.09,0.30%,"113,405"
AAACB,0.48%,0.48%,1.83%,2.42%,2.52%,4.50%,-,-,-,0.20%,0.20%,31.30K,0.00,10.56,-0.09%,15
AAACG,0.09%,-4.86%,-3.91%,2.22%,21.59%,12.32%,-35.07%,-69.00%,108.57%,5.66%,6.64%,18.49K,0.27,0.96,-3.91%,"4,982"
AAACI,0.20%,0.40%,1.01%,-,0.50%,-,-,-,-,0.10%,0.12%,22.58K,0.00,10.00,0.10%,23
AAACO,0.20%,0.71%,1.11%,-,0.30%,-,-,-,-,0.08%,0.07%,23.05K,0.27,9.98,0.10%,"6,158"
AAACP,0.10%,0.00%,-,-,0.30%,-,-,-,-,0.16%,0.15%,227.75K,0.00,9.98,0.00%,618
AAADR,-2.29%,-2.42%,-5.60%,-10.67%,-4.68%,4.96%,62.07%,28.17%,108.10%,0.92%,1.26%,2.11K,0.55,82.22,-1.19%,"1,157"
AAADX,-17.49%,-13.20%,-,-,-17.25%,-,-,-,-,8.81%,9.33%,2.15M,0.33,17.17,-9.63%,"713,411"
AAAEQ,-0.04%,-0.06%,6.88%,6.75%,8.51%,-,-,-,-,0.10%,0.22%,0.78K,0.02,53.53,-0.60%,12
