Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AABM,-2.44%,-0.28%,17.25%,6.34%,11.35%,-1.42%,3.90%,0.53%,24.21%,1.95%,2.23%,553.05K,0.63,47.10,-1.30%,"350,496"
AABNB,-0.94%,26.43%,36.45%,47.51%,35.02%,46.03%,46.53%,24.88%,-,2.80%,3.22%,4.19M,1.04,183.25,2.21%,"4,346,637"
AABOS,10.93%,23.98%,25.69%,11.84%,29.86%,91.61%,-56.44%,-82.92%,-,7.01%,5.72%,463.28K,0.67,2.74,3.01%,"309,428"
AABOT,0.32%,7.41%,14.06%,26.99%,11.15%,13.40%,77.07%,56.66%,-,1.00%,0.42%,0.34K,0.46,43.46,0.69%,157
AABR,-8.41%,-2.58%,-18.87%,-33.15%,-36.86%,-57.17%,-66.40%,-69.00%,-23.44%,2.80%,3.39%,4.21M,0.70,4.90,-2.00%,"2,933,815"
AABSI,-5.95%,8.46%,78.97%,232.71%,153.58%,212.72%,426.79%,-56.87%,-,7.27%,7.05%,5.06M,0.49,8.85,-4.22%,"2,482,404"
AABT,2.70%,10.84%,28.18%,0.37%,-10.06%,-13.50%,8.65%,-9.08%,154.01%,1.99%,2.21%,12.05M,0.81,112.68,2.09%,"9,781,760"
AABTC,0.29%,20.28%,-55.08%,-57.55%,-72.78%,-92.83%,-98.80%,-99.99%,-,6.10%,9.22%,1.28M,0.63,6.94,-2.53%,"802,814"
AABTS,-12.12%,-4.13%,27.75%,-53.60%,-77.48%,-72.64%,-94.05%,-98.91%,-99.74%,7.41%,13.01%,2.13M,0.01,1.16,-4.13%,"27,527"
AABUF,0.13%,1.98%,3.46%,-,9.89%,-,-,-,-,0.00%,0.15%,5.42K,0.04,27.61,-0.09%,218
AABUS,3.64%,9.75%,16.07%,16.07%,0.62%,43.20%,134.95%,61.33%,30.11%,3.91%,3.64%,1.98M,0.73,4.84,2.76%,"1,446,205"
AABVC,-12.07%,-27.83%,-19.06%,-46.87%,-59.34%,-72.33%,-53.68%,-96.22%,-99.76%,10.32%,9.71%,145.94K,0.60,0.87,1.91%,"88,174"
AABVX,-6.21%,-9.55%,4.75%,-5.33%,-11.80%,69.89%,-,-,-,3.37%,3.91%,2.06M,0.23,118.94,-1.48%,"482,010"
AABX,1.01%,-12.18%,-3.94%,6.12%,5.38%,41.89%,18.71%,-7.68%,-,5.21%,4.85%,622.91K,0.58,9.01,-1.21%,"360,959"
AABXB,0.08%,-0.10%,-1.18%,-3.91%,-2.28%,-2.52%,-6.66%,-22.82%,-,0.00%,0.05%,0.32K,0.08,19.16,0.00%,25
AACA,0.30%,0.42%,19.02%,16.15%,36.71%,49.95%,93.23%,194.35%,-,0.27%,0.33%,714.73K,0.75,145.35,0.23%,"537,957"
AACAA,0.14%,0.20%,0.70%,-,-0.30%,-,-,-,-,0.00%,0.01%,20.12K,0.00,10.02,0.15%,7
AACAD,2.62%,20.29%,45.87%,31.50%,12.99%,20.43%,2.90%,80.50%,-9.29%,3.47%,3.30%,1.62M,1.27,30.18,4.03%,"2,053,504"
AACB,5.31%,41.70%,11.89%,1.94%,-13.03%,-28.32%,-28.07%,-94.51%,-93.69%,5.46%,4.37%,1.31M,0.75,3.67,1.94%,"987,407"
AACCL,-0.69%,47.69%,105.71%,105.71%,6.27%,-,-,-,-,3.34%,6.59%,452.14K,0.01,2.88,1.05%,"4,976"
AACCO,-0.23%,6.20%,12.04%,3.88%,14.75%,11.46%,-19.55%,-51.96%,-58.08%,2.42%,3.20%,805.92K,0.82,4.28,1.18%,"664,253"
AACCS,-8.01%,-22.14%,-25.83%,-28.20%,-46.88%,-55.25%,-77.27%,-82.27%,-30.29%,11.58%,10.18%,19.84K,1.86,4.94,-3.14%,"36,893"
AACDC,-3.42%,6.71%,-34.83%,-6.09%,30.85%,32.21%,-53.35%,-,-,7.94%,10.40%,1.64M,0.61,5.09,-3.60%,"995,678"
AACEI,-1.52%,0.34%,-4.49%,-3.58%,-5.27%,-,-,-,-,0.67%,1.16%,25.50K,1.03,23.34,-0.73%,"26,207"
AACEL,-2.53%,-3.01%,1.19%,9.24%,4.65%,6.70%,11.07%,11.48%,-,1.83%,2.59%,302.47K,0.70,11.94,-2.05%,"211,402"
AACEP,0.50%,6.55%,8.44%,15.20%,27.60%,-,-,-,-,0.09%,0.27%,2.34K,0.16,20.79,-0.47%,373
AACES,-4.61%,-2.36%,-16.59%,-12.94%,-4.16%,6.19%,-22.98%,-53.87%,-,2.15%,2.40%,81.85K,0.97,31.07,-3.03%,"78,989"
AACET,10.69%,15.46%,21.47%,29.40%,8.19%,-21.47%,-69.55%,-91.54%,-,4.03%,6.39%,93.64K,1.08,9.11,4.23%,"101,413"
AACFN,8.12%,-3.04%,17.69%,11.03%,28.68%,-25.98%,237.33%,117.83%,507.19%,4.80%,6.13%,20.30K,0.17,19.43,-0.26%,"3,443"
AACGC,0.20%,0.60%,-,-,0.60%,-,-,-,-,0.00%,0.11%,132.76K,0.75,10.00,0.00%,"100,012"
AACGL,0.66%,-2.87%,3.17%,0.03%,3.12%,9.47%,38.25%,149.56%,289.82%,1.78%,2.16%,2.10M,0.83,98.91,1.12%,"1,730,649"
AACGO,-0.22%,3.19%,-,-,-3.08%,-,-,-,-,0.00%,0.05%,14.88K,0.00,38.22,-1.55%,22
AACGR,-1.50%,3.75%,0.92%,11.49%,5.59%,11.21%,72.80%,68.62%,-,0.12%,0.22%,0.34K,0.07,69.73,-2.62%,24
AACH,-10.32%,-65.96%,-58.76%,-51.71%,-59.64%,-79.27%,-93.09%,-97.04%,-96.66%,14.31%,12.50%,980.67K,3.85,1.13,5.61%,"3,770,733"
AACHC,-11.70%,-20.24%,8.49%,67.29%,93.52%,29.96%,-63.41%,-53.96%,-47.16%,5.87%,5.92%,2.87M,1.37,27.46,-8.47%,"3,919,351"
AACHR,-6.92%,19.02%,6.76%,-7.33%,-15.96%,-35.84%,2.60%,-36.48%,-,9.38%,8.00%,44.12M,0.72,6.32,-1.10%,"31,859,069"
AACHV,11.08%,20.51%,57.65%,77.36%,51.31%,182.71%,53.47%,6.82%,-99.38%,5.06%,5.11%,1.79M,0.59,7.52,0.27%,"1,064,174"
AACHX,-16.39%,28.41%,-,-,53.41%,-,-,-,-,3.45%,3.79%,0.78K,0.04,39.07,-3.16%,32
AACI,-0.33%,-18.38%,-27.36%,-33.89%,-28.89%,-36.51%,-44.07%,-44.35%,-,2.71%,4.09%,8.57M,0.68,12.21,0.08%,"5,789,531"
AACIC,-3.16%,-7.76%,-14.01%,-15.77%,-19.95%,-5.16%,32.58%,163.83%,-33.96%,2.61%,3.81%,301.04K,0.78,9.51,0.63%,"234,616"
AACII,-0.08%,0.57%,-0.23%,0.35%,-0.05%,-,-,-,-,0.62%,0.75%,57.60K,1.14,25.61,-0.32%,"65,637"
AACIO,-0.42%,2.73%,1.99%,8.46%,7.71%,11.04%,52.68%,55.13%,-,0.37%,0.72%,129.14K,0.76,47.07,-0.71%,"98,103"
AACIU,1.18%,14.22%,-7.22%,-11.68%,-18.15%,19.53%,-15.74%,-58.55%,-,4.34%,5.31%,255.31K,0.35,2.57,1.58%,"90,230"
AACIW,-0.13%,-8.26%,21.89%,28.56%,9.12%,10.41%,129.22%,66.78%,191.13%,2.86%,3.52%,1.04M,0.93,52.17,0.08%,"966,447"
AACKY,-2.50%,1.36%,-5.39%,-5.10%,-8.59%,-,-,-,-,1.15%,1.07%,29.12K,0.73,17.95,-0.88%,"21,198"
AACLC,-1.25%,3.43%,4.36%,10.30%,10.08%,15.42%,58.38%,55.39%,-,0.31%,0.57%,12.12K,0.95,86.25,-0.65%,"11,514"
AACLO,0.04%,-0.02%,0.04%,-0.09%,0.29%,0.12%,-,-,-,0.04%,0.08%,44.96K,0.04,50.42,0.03%,"1,953"
AACLS,0.02%,2.80%,-7.42%,37.45%,68.52%,67.71%,-17.67%,217.59%,1056.19%,3.74%,6.13%,537.04K,0.57,135.39,-6.05%,"304,677"
AACLZ,-0.70%,-0.69%,-,-,-44.21%,-,-,-,-,1.70%,1.28%,0.86K,0.03,13.28,-12.30%,23
AACM,-7.95%,-9.16%,-13.67%,-32.35%,-35.26%,-48.69%,-28.97%,-2.33%,89.85%,4.12%,3.53%,2.18M,0.87,61.72,-0.80%,"1,898,139"
AACMM,11.26%,-6.65%,-,-,-41.60%,-,-,-,-,8.79%,9.93%,7.97K,0.69,14.60,-2.80%,"5,538"
AACMR,5.57%,2.24%,33.39%,29.44%,113.87%,235.33%,548.50%,204.33%,-,6.42%,8.41%,1.49M,1.65,84.37,-1.48%,"2,461,437"
AACN,-3.83%,19.48%,-2.60%,-21.36%,-35.55%,-30.59%,-42.92%,-46.72%,53.92%,3.92%,4.50%,8.47M,0.71,172.93,1.74%,"5,995,918"
AACNB,-0.36%,5.75%,21.46%,21.83%,34.00%,46.88%,95.85%,128.44%,140.74%,1.54%,2.13%,67.61K,0.47,64.19,-0.28%,"31,818"
AACNT,-1.37%,-0.20%,7.01%,-14.33%,-6.61%,25.37%,68.19%,40.00%,111.76%,3.11%,2.68%,71.49K,0.78,15.12,-0.07%,"55,686"
AACOG,-3.49%,2.82%,49.13%,64.59%,31.92%,1.54%,14.33%,-52.92%,-,8.88%,10.12%,74.26K,1.83,8.57,-3.00%,"135,697"
AACOM,3.75%,8.36%,-,-,16.06%,-,-,-,-,0.39%,0.76%,6.32K,0.19,23.43,1.42%,"1,213"
AACON,14.04%,-1.14%,-18.75%,0.39%,-43.48%,-64.27%,-100.00%,-,-,8.48%,8.10%,69.52K,1.16,2.60,-6.14%,"80,854"
AACP,1.76%,-1.52%,-2.62%,-9.72%,-3.88%,-13.04%,-25.18%,-55.06%,-57.02%,1.12%,1.11%,470.24K,1.73,5.20,1.17%,"813,140"
AACQQ,-,-,-,-,-2.43%,-,-,-,-,-,-,2.11K,0.69,24.50,-1.69%,"1,458"
AACR,5.25%,-14.66%,-24.40%,-20.43%,-30.46%,-26.35%,73.57%,-9.57%,-61.14%,4.80%,5.19%,34.63K,0.92,14.84,2.20%,"32,000"
AACRE,-2.11%,2.43%,-0.22%,-11.13%,-3.14%,5.71%,-52.12%,-68.93%,-62.39%,2.48%,3.10%,461.39K,0.55,4.63,0.22%,"251,547"
AACRS,6.50%,13.20%,43.30%,93.40%,109.47%,240.81%,-11.82%,-52.88%,-68.48%,4.57%,6.13%,1.76M,1.14,6.30,6.50%,"2,012,740"
AACRT,-,-,-,-,-1.27%,-,-,-,-,-,-,0.64K,1.68,24.74,-1.33%,"1,082"
AACRV,18.50%,17.82%,24.24%,28.12%,-14.94%,47.48%,-81.58%,-,-,7.21%,5.93%,422.22K,0.80,2.05,0.00%,"336,372"
AACSG,-0.85%,3.35%,11.32%,17.90%,22.05%,-,-,-,-,0.30%,0.53%,6.17K,0.07,49.84,-1.96%,406
AACSI,0.21%,2.41%,9.34%,16.45%,16.09%,17.71%,70.09%,52.78%,-,0.09%,0.25%,0.28K,0.20,77.43,0.19%,58
AACSP,-,-,-,-,-2.59%,-,-,-,-,-,-,0.90K,4.15,24.43,-1.23%,"3,731"
AACSV,-0.17%,1.61%,10.46%,14.07%,24.02%,-,-,-,-,0.27%,0.40%,2.76K,0.11,50.52,-0.96%,317
AACT,1.87%,7.87%,13.62%,16.13%,26.24%,34.23%,78.01%,-,-,1.14%,1.90%,343.41K,0.64,50.04,0.52%,"219,687"
AACTG,1.08%,2.86%,0.65%,16.75%,24.87%,41.52%,26.22%,-14.31%,-23.32%,2.97%,3.86%,259.58K,1.09,4.67,-0.21%,"283,744"
AACTU,3.96%,-25.00%,-56.79%,-75.35%,-82.84%,-87.27%,-,-,-,10.13%,11.18%,259.70K,1.26,1.05,6.06%,"327,908"
AACU,9.56%,33.68%,51.03%,41.76%,55.87%,56.02%,106.27%,58.42%,210.27%,4.38%,4.94%,24.19K,2.17,62.83,1.49%,"52,418"
AACV,-1.53%,-0.55%,2.90%,0.37%,2.51%,20.08%,43.52%,-2.57%,81.70%,2.15%,2.47%,26.52K,0.87,26.95,-1.79%,"22,979"
AACVA,5.10%,2.97%,26.74%,18.66%,-4.86%,-34.11%,-50.96%,-61.48%,-,8.16%,6.87%,3.71M,1.14,7.63,0.13%,"4,217,977"
AACVF,-0.63%,5.04%,6.16%,12.20%,13.13%,15.75%,66.35%,71.20%,-,0.42%,0.61%,5.48K,1.48,55.88,-0.81%,"8,114"
AACVT,-0.34%,1.73%,4.46%,6.75%,6.55%,7.83%,-,-,-,0.13%,0.06%,0.93K,1.18,28.51,-0.29%,"1,095"
AACVU,-0.60%,3.22%,8.50%,12.82%,17.70%,26.33%,-,-,-,0.45%,0.53%,7.50K,0.38,32.26,0.02%,"2,831"
AACWI,-0.50%,3.63%,3.71%,9.64%,13.14%,19.99%,70.79%,57.11%,169.91%,0.64%,0.93%,3.08M,0.76,160.08,-1.08%,"2,352,272"
AACWV,-0.21%,3.57%,3.29%,2.12%,6.13%,5.64%,30.40%,19.31%,62.33%,0.45%,0.59%,102.20K,0.50,126.03,0.05%,"51,111"
AACWX,-0.48%,4.11%,3.59%,5.02%,14.36%,21.86%,61.21%,36.37%,84.65%,0.60%,0.91%,1.81M,0.39,76.77,-1.70%,"705,304"
AACXP,-2.04%,-7.10%,-20.00%,-27.27%,-42.17%,-72.04%,-96.13%,-98.28%,-,15.58%,8.32%,119.47K,2.24,1.44,-12.73%,"267,703"
AACYN,0.00%,0.53%,-0.58%,-,2.88%,-,-,-,-,0.30%,0.43%,1.70M,1.38,20.70,-0.29%,"2,339,223"
AACYQ,1.33%,5.28%,-,-,3.99%,-,-,-,-,0.51%,1.05%,73.20K,0.86,21.00,-0.03%,"63,091"
AACYS,0.05%,0.54%,0.94%,-,1.84%,-,-,-,-,0.66%,0.72%,317.03K,1.56,20.49,-0.15%,"493,730"
AAD,0.57%,1.33%,-12.29%,-13.40%,-0.29%,0.84%,92.87%,146.12%,100.33%,2.03%,2.30%,362.25K,0.32,35.05,-0.88%,"116,860"
AADAC,0.00%,0.50%,1.61%,2.28%,1.51%,-,-,-,-,0.00%,0.19%,8.65K,0.01,10.10,0.20%,110
AADAG,4.11%,11.88%,19.47%,23.10%,114.29%,106.63%,252.17%,-77.25%,-,10.03%,8.81%,271.49K,1.22,4.05,5.74%,"332,572"
AADAM,-1.47%,14.16%,14.68%,24.29%,38.08%,47.80%,17.58%,-28.28%,-49.33%,1.49%,2.51%,835.70K,0.93,10.08,-0.40%,"776,004"
AADBE,-0.22%,12.10%,2.93%,1.03%,-24.81%,-26.34%,-48.21%,-58.02%,161.39%,4.33%,4.55%,6.41M,0.74,263.14,3.58%,"4,774,075"
AADBG,-1.27%,20.73%,-4.51%,-15.12%,-54.40%,-59.43%,-,-,-,8.81%,9.11%,6.70M,0.35,4.66,7.13%,"2,347,571"
AADBU,-1.28%,21.13%,-4.38%,-,6.47%,-,-,-,-,7.79%,8.36%,56.93K,0.48,26.26,6.94%,"27,558"
AADC,1.12%,-7.89%,-2.06%,-6.26%,3.03%,3.13%,20.92%,-0.13%,53.17%,1.20%,1.62%,1.23M,0.58,74.21,-0.44%,"715,533"
AADCT,-12.71%,-18.25%,-67.51%,-75.36%,-70.82%,-68.21%,-24.82%,-96.16%,-,9.65%,7.15%,1.82M,1.89,1.03,-6.36%,"3,444,173"
AADDS,-1.39%,2.29%,-,-,1.66%,-,-,-,-,0.72%,1.26%,14.01K,0.28,25.15,-2.16%,"3,897"
AADEA,1.08%,6.91%,2.26%,49.60%,62.43%,85.56%,183.03%,419.55%,220.92%,3.45%,6.55%,1.73M,0.74,28.02,-5.56%,"1,279,794"
AADGM,-10.17%,26.59%,-26.86%,-34.08%,-37.88%,-49.92%,-93.95%,-93.47%,-,8.20%,20.28%,8.15M,0.03,0.65,-0.84%,"281,225"
AADI,-2.25%,1.12%,-10.02%,11.59%,38.88%,62.66%,114.30%,127.19%,487.29%,2.85%,3.02%,4.72M,1.22,376.63,-3.50%,"5,779,067"
AADIG,-26.58%,-,-,-,-6.82%,-,-,-,-,14.20%,-,1.41M,1.11,20.50,-4.34%,"1,569,390"
AADIL,26.45%,99.63%,238.51%,101.85%,-0.91%,-42.65%,-93.61%,-99.73%,-,15.52%,12.42%,452.76K,0.28,5.45,9.22%,"125,816"
AADIU,-4.32%,0.64%,-,-,-27.80%,-,-,-,-,3.01%,2.85%,4.70K,50.00,11.04,-6.36%,"235,116"
AADIV,-0.99%,2.56%,3.55%,3.19%,8.05%,7.22%,48.02%,18.50%,-,0.27%,0.47%,5.49K,1.21,19.59,-0.58%,"6,626"
AADM,2.47%,-3.76%,1.90%,20.24%,43.42%,38.18%,-0.46%,35.39%,89.24%,1.95%,2.81%,3.67M,0.96,82.45,1.43%,"3,513,681"
AADMA,-3.69%,9.03%,13.84%,-40.19%,-47.70%,-45.89%,132.68%,645.31%,74.41%,3.25%,3.60%,3.11M,0.44,9.54,2.14%,"1,369,891"
AADME,-0.51%,2.52%,2.08%,9.27%,10.02%,13.81%,57.59%,40.09%,119.74%,0.34%,0.61%,14.44K,0.47,56.45,-0.83%,"6,764"
AADNT,1.78%,-0.87%,-5.62%,-24.85%,1.62%,-15.52%,-49.06%,-50.71%,-,4.07%,5.01%,1.03M,0.67,19.48,-3.08%,"691,839"
AADP,-0.66%,5.51%,20.80%,26.39%,4.70%,-11.02%,7.27%,29.18%,199.80%,2.14%,2.78%,2.64M,1.27,269.31,1.22%,"3,344,488"
