Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
ACM,-4.25%,-0.51%,-22.51%,-30.59%,-27.00%,-37.98%,-16.73%,7.67%,112.55%,3.70%,3.68%,1.69M,0.65,69.59,1.47%,"1,098,855"
ACMR,1.66%,45.58%,102.56%,147.57%,132.45%,254.74%,757.81%,209.90%,-,12.65%,9.69%,1.38M,1.03,91.70,14.68%,"1,414,898"
ACN,-6.34%,-1.33%,-14.55%,-37.85%,-37.56%,-47.52%,-45.74%,-41.28%,41.64%,3.72%,4.26%,6.14M,0.86,167.52,-1.75%,"5,251,761"
ACNB,5.32%,9.31%,23.66%,13.56%,19.01%,35.68%,63.00%,103.90%,139.72%,2.79%,2.47%,62.86K,0.73,57.01,-0.12%,"45,656"
ACNT,2.06%,0.94%,7.59%,-8.50%,-14.21%,7.26%,43.79%,20.78%,86.94%,2.50%,3.10%,95.06K,0.64,13.89,0.94%,"60,721"
ACOG,2.20%,10.02%,3.25%,0.83%,-7.08%,-37.08%,34.22%,-,-,4.98%,5.85%,48.23K,0.30,6.04,0.83%,"14,609"
ACON,-9.07%,1.90%,-3.60%,-47.42%,-30.22%,-58.26%,-100.00%,-,-,5.63%,5.29%,96.40K,0.17,3.21,1.42%,"16,491"
ACP,0.38%,-1.87%,-0.76%,-2.78%,-2.96%,-10.26%,-22.34%,-52.57%,-54.15%,1.34%,1.26%,539.24K,0.53,5.25,-0.38%,"285,419"
ACR,-3.89%,-14.35%,-5.31%,-23.12%,-15.56%,-0.28%,114.01%,3.03%,-53.47%,2.57%,3.12%,20.80K,1.03,18.02,0.00%,"21,356"
ACRE,-1.78%,2.06%,0.00%,-4.43%,3.77%,-1.78%,-50.10%,-69.93%,-58.65%,2.68%,2.56%,406.10K,0.74,4.96,-0.20%,"301,155"
ACRS,-7.22%,-10.45%,24.50%,36.14%,45.18%,178.34%,-53.46%,-76.22%,-80.11%,6.90%,5.55%,1.41M,0.58,4.37,6.59%,"818,744"
ACRV,-7.10%,-23.81%,-10.56%,-42.17%,-40.25%,13.39%,-88.48%,-,-,6.72%,6.49%,627.30K,0.53,1.44,4.35%,"330,748"
ACSG,-0.34%,2.10%,19.03%,13.92%,15.44%,-,-,-,-,1.86%,0.91%,3.75K,3.80,47.14,3.86%,"14,222"
ACSI,-0.59%,3.73%,12.74%,9.86%,10.13%,18.47%,60.97%,49.18%,-,0.52%,0.19%,0.20K,1.28,73.46,1.12%,259
ACSV,2.38%,3.81%,14.76%,17.60%,17.50%,-,-,-,-,0.77%,0.58%,1.91K,5.21,47.86,1.97%,"9,953"
ACT,2.64%,-1.80%,3.62%,11.40%,6.03%,20.64%,65.86%,-,-,2.11%,2.05%,300.86K,1.01,42.03,-1.27%,"303,702"
ACTG,-0.85%,-0.64%,-4.31%,23.94%,24.60%,21.99%,1.75%,-27.53%,-8.45%,2.66%,2.43%,319.91K,0.66,4.66,0.00%,"210,608"
ACTU,2.58%,-31.14%,-21.96%,-73.29%,-67.48%,-77.05%,-,-,-,11.72%,12.09%,146.42K,0.34,1.99,2.05%,"49,781"
ACU,2.99%,10.66%,6.59%,27.43%,12.83%,14.88%,79.41%,5.74%,147.85%,3.21%,3.44%,20.01K,1.12,45.48,1.38%,"22,444"
ACV,-2.39%,1.41%,7.54%,5.53%,4.22%,24.60%,43.32%,3.68%,94.25%,4.41%,2.76%,28.77K,0.67,27.40,1.48%,"19,383"
ACVA,9.88%,10.45%,32.72%,-20.07%,-19.58%,-61.81%,-63.33%,-73.45%,-,6.37%,6.24%,3.16M,0.99,6.45,8.59%,"3,142,166"
ACVF,-2.06%,1.71%,10.20%,8.41%,8.26%,16.41%,63.45%,68.94%,-,2.88%,1.14%,7.29K,0.37,53.47,1.83%,"2,698"
ACVT,-1.20%,1.01%,4.71%,3.47%,3.57%,7.58%,-,-,-,0.08%,0.09%,0.78K,0.03,27.72,0.31%,24
ACVU,-0.04%,2.36%,12.29%,11.58%,11.93%,21.68%,-,-,-,1.44%,0.78%,11.87K,0.26,30.67,2.04%,"3,039"
ACWI,-2.07%,0.76%,10.95%,10.01%,10.13%,23.33%,66.41%,54.12%,175.16%,2.33%,1.21%,4.10M,1.37,155.83,2.36%,"5,604,327"
ACWV,-0.21%,0.95%,0.84%,2.50%,2.53%,3.00%,25.55%,17.54%,62.65%,0.81%,0.61%,106.12K,0.52,121.76,0.64%,"54,793"
ACWX,-0.99%,1.94%,10.65%,14.19%,13.42%,25.05%,55.90%,30.18%,92.81%,2.35%,1.32%,2.53M,0.73,76.14,3.41%,"1,841,898"
ACXP,-6.78%,-19.51%,-67.07%,-61.08%,-33.73%,-76.43%,-97.06%,-,-,7.28%,7.19%,2.40M,0.02,1.65,3.12%,"55,929"
ACYN,-0.43%,-0.58%,2.28%,-,2.56%,-,-,-,-,1.04%,0.77%,893.96K,1.25,20.66,0.54%,"1,114,010"
ACYS,0.05%,0.83%,-,-,1.79%,-,-,-,-,0.93%,0.71%,172.87K,1.15,20.45,0.34%,"199,096"
AD,-2.25%,-1.42%,5.73%,24.23%,14.11%,43.29%,456.70%,120.55%,137.70%,3.50%,2.93%,375.77K,3.11,40.11,-3.00%,"1,167,606"
ADAC,0.05%,0.65%,0.76%,-,1.47%,-,-,-,-,0.02%,0.11%,17.56K,0.03,9.99,0.05%,526
ADAG,0.00%,-2.19%,0.56%,87.04%,89.42%,80.81%,186.40%,-73.54%,-,9.12%,9.58%,248.85K,1.67,3.58,7.83%,"414,411"
ADAM,0.11%,2.71%,15.17%,29.04%,24.79%,31.84%,-2.70%,-41.74%,-56.38%,2.02%,2.12%,748.78K,0.92,9.11,1.33%,"690,610"
ADBE,-15.33%,-9.15%,-18.90%,-36.45%,-37.48%,-47.00%,-51.81%,-59.58%,125.36%,4.54%,3.82%,5.59M,2.96,218.80,-6.25%,"16,571,095"
ADBG,-29.24%,-20.64%,-40.14%,-65.35%,-66.14%,-78.71%,-,-,-,9.33%,7.66%,4.06M,3.69,3.46,-13.07%,"14,972,902"
ADBU,-28.61%,-19.90%,-,-,-20.37%,-,-,-,-,8.67%,6.73%,23.29K,8.49,19.64,-12.13%,"197,705"
ADC,3.53%,-2.30%,-6.13%,4.88%,3.82%,0.32%,14.36%,4.50%,69.04%,1.93%,1.60%,1.15M,1.00,74.78,-0.99%,"1,142,719"
ADCT,-19.70%,-69.10%,-75.63%,-69.97%,-69.97%,-69.97%,-57.94%,-95.23%,-,22.87%,9.90%,1.60M,1.00,1.06,-3.64%,"1,606,407"
ADDS,-5.58%,-,-,-,3.21%,-,-,-,-,5.15%,-,24.12K,0.43,25.90,5.66%,"10,342"
ADEA,0.80%,4.62%,42.63%,154.84%,89.10%,135.52%,213.96%,450.57%,283.01%,10.72%,7.49%,1.84M,1.14,32.62,5.74%,"2,101,924"
ADFI,0.24%,0.47%,0.23%,-0.82%,-0.64%,0.64%,0.89%,-12.53%,-,0.57%,0.37%,16.70K,1.13,8.52,0.47%,"18,922"
ADGM,2.95%,-16.34%,-24.31%,-14.60%,-25.77%,-37.24%,-92.65%,-92.71%,-,6.46%,8.98%,141.05K,0.23,0.77,2.43%,"31,956"
ADI,-3.88%,-1.79%,34.13%,49.19%,51.97%,77.23%,125.87%,145.90%,623.54%,4.97%,4.00%,3.95M,1.17,412.13,4.96%,"4,633,283"
ADIL,23.14%,115.94%,59.36%,-61.30%,-45.82%,-73.67%,-98.09%,-99.82%,-,32.46%,17.09%,118.48K,173.34,2.98,37.96%,"20,536,756"
ADIV,-2.23%,-0.92%,5.18%,4.19%,4.19%,9.22%,37.84%,8.13%,-,1.36%,1.35%,13.50K,2.69,18.89,0.05%,"36,357"
ADM,-5.36%,-2.27%,8.83%,35.87%,37.24%,62.11%,8.77%,19.55%,83.36%,2.84%,2.88%,4.01M,0.84,78.90,-2.93%,"3,378,468"
ADMA,4.26%,-1.07%,-44.50%,-57.98%,-54.39%,-61.96%,117.80%,357.14%,14.92%,4.35%,3.81%,6.92M,0.63,8.32,-1.89%,"4,392,393"
ADME,-2.48%,-0.31%,8.70%,6.68%,7.35%,17.13%,55.59%,41.01%,119.62%,1.46%,0.77%,16.79K,1.55,55.08,1.60%,"25,949"
ADNT,-1.71%,1.86%,11.64%,20.00%,17.06%,19.36%,-40.38%,-54.31%,-,4.68%,4.66%,952.33K,1.17,22.44,3.31%,"1,118,359"
ADP,-2.40%,5.59%,8.83%,-12.57%,-12.23%,-27.72%,4.90%,13.08%,159.24%,2.00%,2.64%,3.21M,0.86,225.77,-2.31%,"2,747,420"
ADPT,3.60%,37.42%,50.44%,26.04%,15.33%,76.20%,156.22%,-51.68%,-,8.53%,6.23%,1.97M,2.74,18.73,9.72%,"5,397,489"
ADPV,0.10%,3.87%,16.56%,9.71%,11.12%,37.77%,99.87%,-,-,2.27%,1.22%,13.00K,0.26,47.60,3.07%,"3,416"
ADSE,-1.66%,1.35%,5.34%,-11.42%,-11.28%,7.45%,87.50%,15.98%,-,4.09%,5.21%,6.66K,0.22,11.25,-1.92%,"1,459"
ADSK,-12.01%,-12.47%,-17.74%,-31.65%,-30.55%,-30.73%,2.08%,-25.92%,265.91%,4.06%,3.83%,2.09M,2.02,205.57,-7.10%,"4,222,098"
ADT,-0.30%,-1.47%,5.33%,-16.00%,-16.73%,-18.25%,10.34%,-42.22%,-,2.16%,2.23%,10.97M,0.74,6.72,0.30%,"8,086,279"
ADTN,-11.99%,1.06%,51.85%,72.92%,74.91%,93.88%,61.36%,-28.81%,-19.28%,9.25%,7.97%,2.60M,0.48,15.20,1.67%,"1,239,010"
ADTX,-83.12%,-99.43%,-99.98%,-100.00%,-99.99%,-100.00%,-100.00%,-100.00%,-,37.59%,39.99%,14.84M,41.03,0.01,-29.73%,"608,870,990"
ADUR,-5.15%,13.96%,36.40%,19.51%,45.75%,83.48%,615.23%,-,-,10.09%,8.85%,392.09K,1.81,15.10,-2.33%,"711,515"
