Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AAADX,0.12%,-16.50%,-,-,-16.58%,-,-,-,-,9.77%,8.89%,1.86M,0.83,17.31,-8.22%,"1,549,392"
AAAEQ,-2.45%,-1.34%,2.18%,4.41%,5.42%,-,-,-,-,0.25%,0.17%,0.55K,0.39,52.00,-1.56%,212
AAAL,0.34%,-17.19%,27.49%,9.52%,-3.20%,29.95%,-11.61%,-29.90%,-58.20%,5.13%,4.23%,109.51M,0.59,14.84,-3.39%,"64,691,590"
AAALG,-0.09%,-33.51%,48.20%,-0.91%,-24.40%,17.31%,-,-,-,9.76%,7.35%,37.89K,0.39,13.40,-6.64%,"14,827"
AAAME,-1.27%,-9.30%,-38.82%,-42.86%,-44.88%,-29.57%,-14.75%,-62.14%,-63.03%,3.10%,3.00%,12.72K,0.45,1.56,-2.50%,"5,763"
AAAMI,-1.81%,13.57%,20.80%,45.46%,71.98%,103.35%,274.91%,226.98%,477.36%,3.32%,3.54%,481.24K,2.04,80.83,-2.02%,"979,986"
AAAOG,-54.51%,-78.46%,-,-,-89.86%,-,-,-,-,28.04%,24.05%,1.11M,1.96,1.57,-26.29%,"2,179,187"
AAAOI,-30.76%,-49.02%,-44.25%,104.65%,119.51%,217.38%,1040.39%,884.81%,546.28%,12.64%,11.08%,11.75M,1.04,76.52,-13.18%,"12,204,268"
AAAON,-20.81%,-32.49%,-3.64%,-7.61%,11.30%,4.51%,23.57%,104.97%,380.76%,6.16%,6.05%,1.15M,1.76,84.87,-9.46%,"2,026,439"
AAAOX,-54.77%,-78.46%,-82.82%,-,-72.52%,-,-,-,-,28.51%,24.56%,5.92M,1.20,7.01,-26.44%,"7,132,328"
AAAOZ,86.80%,-,-,-,97.94%,-,-,-,-,21.88%,-,133.04K,1.74,50.81,26.61%,"231,618"
AAAP,5.30%,-5.19%,3.23%,18.42%,48.68%,2.98%,-20.14%,-72.62%,-65.60%,4.92%,5.00%,1.98M,0.75,58.43,-0.46%,"1,485,740"
AAAPB,6.83%,42.01%,49.68%,59.61%,42.61%,125.16%,61.57%,-,-,4.32%,4.21%,72.02K,0.91,45.73,-1.19%,"65,291"
AAAPD,-3.64%,-17.03%,-21.02%,-25.25%,-21.21%,-39.60%,-48.27%,-,-,2.23%,2.46%,8.64M,1.23,10.33,0.58%,"10,587,675"
AAAPE,6.97%,-,-,-,16.66%,-,-,-,-,1.81%,-,8.20K,0.88,17.37,-0.97%,"7,199"
AAAPG,-4.81%,3.45%,-20.39%,-28.45%,-30.22%,-54.32%,-,-,-,2.28%,2.93%,11.51K,0.37,18.31,0.14%,"4,303"
AAAPL,3.77%,20.04%,24.93%,30.94%,24.40%,60.07%,72.70%,132.21%,1198.11%,2.24%,2.48%,55.47M,1.01,338.19,-0.56%,"56,090,840"
AAAPR,-0.23%,-0.16%,0.49%,3.16%,3.58%,7.07%,-,-,-,0.21%,0.18%,15.43K,0.32,29.43,-0.18%,"4,998"
AAAPU,7.48%,42.33%,49.27%,57.03%,40.38%,116.90%,91.37%,-,-,4.44%,4.92%,2.06M,0.87,47.14,-1.19%,"1,781,277"
AAAPW,3.45%,21.18%,20.48%,17.14%,8.11%,23.70%,-,-,-,2.98%,2.68%,16.54K,2.35,43.72,-0.71%,"38,792"
AAAPX,6.66%,41.07%,48.01%,55.96%,39.17%,112.95%,-,-,-,3.89%,4.43%,66.62K,0.65,42.42,-1.14%,"43,316"
AAAPY,4.15%,19.35%,22.60%,23.09%,14.88%,31.04%,-,-,-,1.33%,1.45%,5.47K,1.16,28.59,-0.62%,"6,331"
AAARD,-17.90%,2.70%,-4.83%,-63.81%,-59.47%,-59.01%,-,-,-,10.81%,15.36%,269.04K,0.65,5.32,-17.13%,"174,284"
AAAT,-2.27%,-4.51%,9.97%,31.41%,25.30%,16.56%,5.89%,-36.27%,-48.30%,2.01%,2.08%,412.66K,1.49,23.72,-1.62%,"616,215"
AAAUA,-2.37%,-1.17%,3.52%,-,12.51%,-,-,-,-,0.01%,0.11%,3.29K,0.01,55.74,-1.52%,22
AAAUB,-,-,-,-,-2.76%,-,-,-,-,-,-,2.27K,11.38,48.12,-1.99%,"25,832"
AAAUC,-21.48%,-27.22%,-43.48%,-46.28%,-25.57%,29.90%,-,-,-,4.64%,4.35%,657.47K,4.86,17.03,-18.28%,"3,193,066"
AAAUS,-2.21%,-1.30%,2.47%,4.33%,6.07%,16.06%,-,-,-,0.64%,0.34%,8.39K,0.74,58.45,-1.48%,"6,237"
AAAVM,-1.96%,-1.66%,-0.43%,2.48%,11.84%,23.16%,41.41%,18.49%,-,0.42%,0.36%,2.02K,0.34,33.01,-0.70%,683
AAAXJ,-6.31%,-10.06%,-2.01%,3.57%,13.46%,24.29%,49.90%,20.28%,84.19%,2.13%,1.78%,661.45K,0.70,105.65,-2.00%,"465,955"
AAB,-0.62%,5.73%,-3.43%,-12.31%,-3.56%,-11.92%,14.04%,-22.98%,54.88%,1.44%,1.62%,316.06K,0.51,37.11,-0.64%,"161,007"
AABAT,-15.98%,-23.51%,-38.07%,-56.84%,-38.62%,-12.77%,-78.81%,-91.46%,-88.22%,7.54%,6.21%,6.07M,0.71,2.05,-5.96%,"4,339,633"
AABBV,3.95%,3.54%,33.19%,17.58%,15.23%,37.69%,74.54%,121.50%,297.55%,1.88%,2.30%,6.91M,0.81,263.30,0.04%,"5,563,744"
AABCB,-2.27%,-2.79%,2.53%,9.50%,18.26%,25.58%,106.80%,78.77%,164.87%,2.66%,2.15%,508.11K,0.91,87.83,-0.09%,"464,647"
AABCL,-5.93%,-33.62%,29.57%,35.09%,57.60%,14.93%,-29.91%,-65.49%,-,6.64%,8.38%,7.76M,0.78,5.39,1.89%,"6,056,564"
AABCS,3.88%,6.28%,12.40%,15.06%,17.37%,22.04%,-,-,-,0.43%,0.41%,1.94K,0.59,35.71,-0.13%,"1,142"
AABEO,-2.96%,10.07%,16.23%,21.92%,18.22%,-7.70%,76.49%,-79.90%,-90.74%,4.48%,5.94%,1.25M,1.37,6.23,3.49%,"1,708,561"
AABEQ,2.24%,3.25%,2.45%,3.06%,7.57%,11.71%,34.74%,39.29%,-,0.56%,0.55%,12.97K,0.54,38.56,-0.28%,"7,004"
AABEV,-1.27%,-2.52%,6.53%,9.54%,25.51%,32.48%,6.49%,3.16%,-35.27%,2.09%,2.02%,26.24M,1.62,3.10,-0.96%,"42,491,048"
AABFL,-4.20%,-5.54%,3.94%,8.66%,11.77%,13.18%,48.46%,59.14%,-,1.27%,1.05%,15.15K,1.39,79.77,-2.11%,"21,017"
AABG,11.15%,23.23%,23.78%,2.95%,6.76%,12.68%,12.85%,22.52%,308.32%,4.74%,3.88%,268.86K,2.46,248.26,3.02%,"660,343"
AABI,0.20%,-0.20%,-0.12%,-0.66%,0.12%,-1.15%,-,-,-,0.00%,0.00%,0.20K,0.26,24.84,0.04%,53
AABIG,-2.34%,-1.91%,3.04%,2.17%,4.78%,7.99%,-,-,-,0.54%,0.29%,4.09K,0.21,33.54,-1.69%,864
AABLD,-0.68%,1.91%,-3.15%,-3.07%,5.31%,5.25%,9.28%,-,-,0.48%,0.70%,11.51K,0.54,30.64,-0.31%,"6,214"
AABLG,-3.67%,-7.69%,-4.65%,-9.73%,-5.70%,-1.51%,7.48%,-16.72%,-,0.10%,0.26%,1.48K,0.09,29.90,-0.47%,138
AABLS,-0.40%,-3.88%,11.63%,12.95%,11.61%,-5.18%,-,-,-,0.11%,0.55%,1.83K,0.22,22.36,-1.39%,403
AABLV,-10.75%,-25.23%,4.08%,12.16%,22.87%,-17.00%,-92.22%,-,-,5.38%,7.26%,94.17K,0.33,0.83,-4.60%,"30,658"
AABM,5.00%,10.25%,22.06%,8.75%,16.69%,5.02%,9.25%,4.98%,32.65%,2.31%,2.22%,562.26K,0.80,49.36,0.28%,"447,885"
AABNB,9.25%,3.97%,10.05%,15.72%,12.74%,11.82%,-0.21%,6.65%,-,2.94%,2.76%,3.84M,1.00,153.01,-0.07%,"3,852,540"
AABNG,18.61%,5.97%,15.05%,18.49%,11.20%,-,-,-,-,2.73%,2.32%,2.88K,0.00,20.21,0.00%,0
AABOS,-4.52%,-23.83%,-14.23%,-22.43%,0.00%,52.90%,-71.21%,-86.23%,-,6.93%,6.95%,452.91K,1.07,2.11,-7.46%,"483,056"
AABOT,5.92%,8.05%,19.10%,11.49%,6.72%,5.73%,57.04%,47.51%,-,0.44%,0.14%,0.31K,0.04,41.72,0.93%,14
AABR,0.79%,-4.87%,-36.89%,-34.62%,-34.54%,-56.88%,-69.45%,-68.40%,-18.74%,2.16%,3.33%,4.55M,0.72,5.08,-0.20%,"3,253,177"
AABSI,-16.26%,-39.21%,41.98%,131.54%,97.71%,133.90%,223.94%,-75.82%,-,7.77%,7.94%,5.66M,0.62,6.90,-3.23%,"3,503,127"
AABT,7.39%,16.49%,15.06%,-0.25%,-13.80%,-15.63%,-4.20%,-10.81%,141.34%,2.57%,2.68%,13.32M,0.91,108.00,0.68%,"12,158,664"
AABTC,-14.92%,-51.59%,-70.43%,-78.24%,-79.65%,-93.53%,-99.35%,-100.00%,-,9.72%,12.59%,1.19M,1.47,5.19,-5.29%,"1,737,082"
AABTS,-18.75%,-10.34%,-14.05%,-77.97%,-79.81%,-75.41%,-93.27%,-99.59%,-99.79%,7.69%,8.52%,2.54M,0.01,1.04,-9.57%,"27,654"
AABUF,-1.00%,-0.19%,2.49%,-,7.13%,-,-,-,-,0.21%,0.17%,5.77K,0.46,26.91,-0.74%,"2,641"
AABUS,-0.92%,-8.33%,3.37%,3.12%,-10.81%,30.00%,97.70%,55.43%,4.89%,3.61%,4.84%,1.93M,1.08,4.29,-2.72%,"2,077,601"
AABVC,-14.41%,-35.67%,-5.61%,-50.97%,-52.58%,-66.11%,-62.45%,-97.70%,-99.72%,10.65%,12.13%,138.99K,0.32,1.01,-4.72%,"44,969"
AABVX,-8.39%,23.60%,8.16%,-0.04%,-11.88%,70.26%,-,-,-,4.78%,4.15%,2.07M,0.55,118.84,-4.34%,"1,150,516"
AABX,0.00%,-4.19%,8.99%,27.16%,20.47%,92.88%,68.30%,5.64%,-,3.94%,4.93%,614.55K,0.75,10.30,-2.74%,"462,962"
AABXB,-0.17%,-1.76%,-2.16%,-3.62%,-2.70%,-2.66%,-7.95%,-23.62%,-,0.10%,0.06%,0.71K,0.02,19.07,-0.47%,12
AACA,-0.18%,0.17%,22.88%,26.61%,36.26%,64.62%,92.29%,162.92%,-,0.34%,0.44%,653.17K,1.52,144.87,-0.28%,"990,399"
AACAA,0.00%,0.00%,0.60%,-,-0.50%,-,-,-,-,0.00%,0.30%,22.63K,0.12,10.00,-0.20%,"2,719"
AACAD,5.53%,4.52%,16.19%,0.53%,-1.39%,16.39%,-9.30%,18.17%,-28.89%,2.69%,3.04%,1.61M,1.08,26.34,1.27%,"1,733,147"
AACB,2.63%,-5.21%,-20.18%,-38.24%,-35.31%,-38.51%,-48.68%,-96.16%,-93.14%,2.81%,3.27%,996.21K,1.31,2.73,0.37%,"1,305,441"
AACCL,0.47%,28.74%,46.76%,44.30%,-20.66%,-,-,-,-,6.30%,4.88%,448.01K,0.06,2.15,0.00%,"25,100"
AACCO,6.39%,1.41%,28.49%,10.46%,16.09%,11.60%,-28.07%,-51.29%,-61.48%,3.40%,3.39%,927.09K,0.72,4.33,-0.46%,"669,121"
AACCS,3.03%,1.80%,-14.41%,-27.66%,-26.88%,-42.86%,-66.25%,-75.43%,-5.56%,10.52%,6.23%,16.17K,1.47,6.80,-9.21%,"23,785"
AACDC,-28.66%,-37.76%,-50.48%,-27.36%,-7.20%,-55.76%,-70.86%,-,-,10.67%,7.74%,1.46M,1.29,3.61,-2.70%,"1,887,586"
AACEI,-4.39%,-5.21%,-9.48%,-9.54%,-9.89%,-,-,-,-,1.40%,1.06%,21.94K,0.58,22.20,-1.22%,"12,768"
AACEL,3.27%,-4.79%,1.15%,10.09%,8.06%,-5.01%,9.60%,10.48%,-,2.19%,2.35%,319.20K,0.82,12.33,-0.16%,"262,516"
AACEP,-1.22%,0.12%,6.65%,10.31%,20.64%,-,-,-,-,0.23%,0.26%,2.44K,0.07,19.66,-0.98%,172
AACES,-8.25%,-15.12%,-15.72%,-18.93%,-8.73%,6.46%,-37.52%,-58.78%,-,2.73%,2.68%,82.11K,1.71,29.59,-3.02%,"140,089"
AACET,-3.15%,-3.04%,8.21%,-2.81%,-1.43%,-26.22%,-80.05%,-93.07%,-,6.62%,6.25%,96.75K,0.95,8.30,1.22%,"92,146"
AACFN,-10.87%,9.03%,6.25%,7.04%,24.20%,-24.71%,280.07%,92.15%,409.62%,4.16%,3.95%,9.99K,0.63,18.75,-2.32%,"6,298"
AACGC,0.20%,0.20%,-,-,0.20%,-,-,-,-,0.26%,0.12%,174.19K,0.06,9.96,0.00%,"10,323"
AACGL,6.00%,6.62%,7.72%,11.87%,9.00%,21.40%,42.33%,185.58%,354.15%,3.04%,2.27%,2.31M,1.25,104.55,-1.81%,"2,885,698"
AACGO,-6.03%,-7.43%,-,-,-10.62%,-,-,-,-,0.00%,0.08%,20.33K,0.00,35.24,-2.23%,12
AACGR,-4.38%,-5.38%,-3.06%,-2.19%,-2.13%,4.31%,51.59%,54.90%,-,0.35%,0.16%,0.34K,0.72,64.64,-1.67%,247
AACH,5.06%,-3.77%,-13.32%,58.10%,18.57%,-55.44%,-81.97%,-92.77%,-90.70%,5.35%,7.24%,749.23K,0.66,3.32,2.15%,"491,319"
AACHC,-21.36%,-1.23%,-0.83%,102.89%,92.74%,22.87%,-65.56%,-55.65%,-51.59%,7.91%,5.94%,3.13M,2.53,27.35,-16.34%,"7,928,588"
AACHR,-13.51%,-4.27%,-23.29%,-44.62%,-40.43%,-56.04%,-6.28%,-54.84%,-,6.55%,7.10%,43.97M,0.59,4.48,-7.05%,"25,978,345"
AACHV,-2.14%,-0.88%,44.61%,33.95%,24.25%,142.16%,10.27%,-14.71%,-99.68%,5.70%,6.90%,1.81M,0.71,6.18,-0.08%,"1,279,604"
AACHX,-26.44%,-,-,-,-16.51%,-,-,-,-,1.70%,-,0.89K,0.01,21.26,-13.56%,12
AACI,-17.40%,-10.47%,-27.17%,-27.61%,-29.76%,-38.69%,-44.32%,-25.68%,-,6.08%,3.66%,8.04M,1.47,12.06,4.15%,"11,808,947"
AACIC,11.17%,-0.45%,-9.80%,1.84%,-6.99%,11.99%,132.18%,172.95%,-23.07%,3.20%,3.24%,298.15K,1.23,11.05,1.75%,"366,041"
AACII,-0.84%,-2.25%,-2.09%,-2.02%,-1.50%,-,-,-,-,0.97%,0.95%,59.73K,0.74,25.24,-0.28%,"44,257"
AACIO,-2.42%,-1.81%,0.13%,2.21%,3.07%,7.34%,41.64%,46.22%,-,0.97%,0.81%,132.31K,0.87,45.04,-1.25%,"115,118"
AACIU,0.00%,-14.66%,-25.08%,-35.88%,-27.71%,-3.40%,-21.72%,-68.07%,-,5.01%,5.96%,274.18K,0.22,2.27,-2.16%,"61,335"
AACIW,10.00%,21.55%,36.96%,34.63%,25.87%,37.90%,163.14%,73.38%,203.79%,2.62%,3.29%,932.84K,1.16,60.18,0.35%,"1,086,597"
AACKY,-2.79%,-2.65%,-10.29%,-15.37%,-13.88%,-,-,-,-,1.24%,1.06%,28.23K,1.55,16.91,-0.82%,"43,871"
AACLC,-1.98%,-1.56%,1.28%,2.74%,4.71%,11.08%,43.74%,47.35%,-,0.61%,0.56%,13.77K,1.34,82.04,-1.16%,"18,434"
AACLO,0.02%,-0.03%,-0.09%,-0.09%,0.37%,0.04%,-,-,-,0.08%,0.07%,25.32K,0.41,50.46,-0.06%,"10,272"
AACLS,-21.06%,-36.38%,-16.39%,23.08%,39.47%,53.14%,-41.91%,196.90%,947.20%,7.91%,7.60%,620.47K,0.64,112.05,-6.65%,"399,238"
AACLZ,-39.09%,-63.57%,-,-,-60.06%,-,-,-,-,0.00%,4.02%,1.19K,0.01,9.51,-13.16%,13
AACM,9.04%,5.45%,-9.24%,-24.03%,-22.83%,-34.89%,-15.43%,15.84%,107.30%,3.20%,2.96%,2.04M,1.03,73.57,-1.17%,"2,105,683"
AACMM,-48.40%,-73.84%,-,-,-63.11%,-,-,-,-,7.68%,9.74%,8.19K,0.10,9.22,-17.74%,817
AACMR,-27.05%,-45.07%,31.84%,21.04%,65.53%,106.12%,411.76%,121.11%,-,9.26%,9.02%,1.65M,1.27,65.30,-9.33%,"2,095,781"
AACN,23.61%,38.82%,-2.58%,-37.21%,-35.46%,-37.91%,-45.12%,-45.60%,53.51%,5.34%,4.70%,8.49M,1.29,173.17,5.17%,"10,919,948"
AACNB,4.96%,6.01%,22.95%,31.50%,32.62%,48.53%,89.31%,127.22%,148.22%,3.02%,2.44%,66.89K,1.25,63.53,-1.60%,"83,922"
AACNT,0.98%,6.35%,4.83%,-3.93%,-4.82%,18.81%,73.15%,54.25%,101.97%,2.14%,2.60%,75.78K,0.61,15.41,-0.52%,"46,327"
AACOG,11.39%,29.22%,41.94%,49.28%,35.38%,-4.86%,10.10%,-56.00%,-,11.36%,8.54%,56.67K,0.49,8.80,4.64%,"27,580"
AACOM,-1.07%,11.83%,-,-,8.07%,-,-,-,-,0.09%,0.32%,9.29K,0.00,21.82,2.25%,8
AACON,-20.98%,-30.28%,-40.21%,-44.64%,-56.20%,-73.84%,-100.00%,-,-,9.63%,6.12%,66.63K,1.19,2.02,-5.40%,"79,595"
AACP,-5.09%,-4.37%,-6.51%,-9.37%,-7.02%,-15.46%,-26.57%,-54.93%,-57.52%,1.29%,1.10%,471.96K,0.73,5.03,0.00%,"343,374"
AACR,4.57%,1.55%,-10.69%,-5.52%,-14.25%,-2.03%,102.88%,4.69%,-55.18%,2.92%,2.62%,31.03K,1.24,18.30,1.05%,"38,457"
AACRE,-2.63%,-1.98%,-16.67%,-9.37%,-6.90%,-3.05%,-58.37%,-70.66%,-64.39%,2.26%,2.75%,423.82K,0.96,4.45,-3.68%,"405,350"
AACRS,-8.90%,1.99%,21.33%,32.30%,70.10%,230.32%,-47.86%,-66.75%,-74.01%,5.72%,5.88%,1.64M,0.72,5.12,-3.94%,"1,177,994"
AACRV,-14.88%,-19.66%,-24.74%,-27.78%,-40.66%,7.52%,-88.55%,-,-,6.14%,7.05%,439.84K,1.76,1.43,-7.14%,"774,048"
AACSG,-3.13%,-5.12%,6.99%,9.26%,14.90%,-,-,-,-,1.02%,0.66%,4.59K,2.72,46.92,-2.39%,"12,481"
AACSI,0.06%,3.04%,9.90%,13.79%,14.17%,19.11%,58.09%,48.80%,-,0.65%,0.25%,0.27K,2.01,76.15,-1.07%,547
AACSV,-0.70%,-0.08%,7.35%,15.56%,21.70%,-,-,-,-,0.42%,0.37%,2.51K,3.78,49.57,-0.97%,"9,492"
AACT,5.62%,6.13%,9.84%,23.07%,21.95%,37.10%,81.41%,-,-,1.74%,2.10%,339.19K,1.29,48.34,0.77%,"436,525"
AACTG,-1.09%,-3.00%,-8.69%,15.01%,20.86%,20.86%,14.72%,-20.42%,-16.45%,3.02%,3.01%,249.76K,1.03,4.52,-2.38%,"256,631"
AACTU,-14.62%,-31.65%,-62.76%,-80.18%,-82.35%,-84.05%,-,-,-,9.48%,15.06%,249.75K,0.24,1.08,1.89%,"59,283"
AACU,30.50%,24.20%,43.78%,44.34%,48.60%,40.58%,117.90%,42.84%,176.55%,8.88%,4.44%,20.51K,2.82,59.90,0.59%,"57,792"
AACV,-6.23%,-6.70%,-0.50%,-6.96%,-0.87%,16.88%,29.73%,-4.03%,75.70%,3.06%,2.38%,21.65K,1.54,26.06,-1.33%,"33,395"
AACVA,5.08%,12.08%,60.76%,-3.35%,0.62%,-42.73%,-51.24%,-65.19%,-,3.27%,4.70%,3.50M,0.43,8.07,-1.47%,"1,499,550"
AACVF,-1.54%,-2.36%,3.37%,4.78%,6.94%,9.66%,51.87%,62.00%,-,0.85%,0.73%,5.63K,0.35,52.82,-1.50%,"1,964"
AACVT,-0.26%,0.07%,3.36%,3.30%,4.57%,5.81%,-,-,-,0.05%,0.05%,0.82K,0.42,27.99,-0.50%,346
AACVU,0.03%,0.54%,9.17%,11.32%,14.30%,23.28%,-,-,-,0.61%,0.62%,7.78K,0.81,31.33,-1.14%,"6,299"
AACWI,-2.38%,-2.15%,1.90%,3.68%,7.76%,16.34%,53.70%,48.58%,161.66%,1.35%,1.00%,3.31M,0.79,152.47,-1.34%,"2,624,912"
AACWV,2.81%,3.71%,3.97%,2.94%,5.20%,6.22%,24.94%,19.12%,60.66%,0.66%,0.59%,100.76K,2.16,124.93,0.22%,"217,156"
AACWX,-2.52%,-3.07%,0.70%,1.67%,9.00%,19.48%,43.08%,28.52%,80.68%,1.34%,1.08%,1.78M,1.08,73.17,-1.04%,"1,933,336"
AACXP,-5.44%,-17.26%,-32.52%,-48.13%,-44.18%,-81.56%,-96.38%,-98.75%,-,4.97%,8.03%,96.87K,0.91,1.39,-1.42%,"88,415"
AACYN,-0.58%,-0.97%,-1.16%,-,1.94%,-,-,-,-,0.49%,0.44%,1.52M,1.42,20.51,-0.29%,"2,164,092"
AACYQ,-3.44%,-3.93%,-,-,-3.67%,-,-,-,-,1.30%,1.54%,87.47K,0.31,19.46,-1.38%,"26,850"
AACYS,-0.29%,-0.49%,1.24%,-,1.34%,-,-,-,-,0.67%,0.76%,286.43K,0.79,20.39,-0.15%,"225,441"
AAD,1.21%,-3.41%,-7.54%,-5.23%,-0.06%,7.29%,329.77%,108.92%,89.97%,2.36%,2.60%,397.25K,0.31,35.13,0.37%,"124,461"
AADAC,0.40%,0.80%,1.71%,-,1.41%,-,-,-,-,0.20%,0.21%,10.87K,0.01,10.09,0.20%,106
AADAG,3.91%,-12.06%,5.38%,49.40%,96.83%,86.93%,171.55%,-75.89%,-,11.00%,10.80%,226.36K,1.81,3.72,-0.27%,"410,279"
AADAM,-1.59%,-8.37%,6.40%,2.85%,18.49%,26.83%,-13.64%,-41.21%,-59.91%,1.90%,2.18%,862.04K,0.81,8.65,-0.69%,"695,545"
AADBE,20.64%,27.61%,8.32%,-11.43%,-24.73%,-28.94%,-50.19%,-57.63%,169.19%,5.64%,4.18%,6.31M,1.57,263.43,5.72%,"9,881,783"
AADBG,43.11%,57.76%,6.94%,-33.98%,-53.23%,-61.85%,-,-,-,10.98%,8.28%,6.33M,1.92,4.78,11.42%,"12,161,538"
AADBU,43.87%,57.62%,7.82%,-,9.02%,-,-,-,-,10.76%,7.68%,56.49K,0.77,26.89,11.53%,"43,480"
AADC,0.21%,4.50%,4.61%,10.46%,11.61%,9.34%,22.40%,7.65%,58.50%,1.63%,1.55%,1.13M,1.72,80.39,-0.90%,"1,942,588"
AADCT,-11.29%,6.80%,-70.82%,-69.36%,-68.84%,-61.94%,-14.06%,-94.81%,-,6.30%,8.20%,1.88M,0.49,1.10,-0.90%,"924,512"
AADDS,-5.55%,-10.71%,-,-,-5.55%,-,-,-,-,1.92%,1.69%,16.56K,0.65,23.37,-2.69%,"10,842"
AADEA,-15.10%,-29.82%,-23.39%,25.73%,34.26%,78.70%,92.04%,318.56%,172.44%,6.47%,5.62%,2.08M,0.83,23.16,-7.91%,"1,733,661"
AADFI,0.24%,-1.60%,-1.48%,-2.28%,-2.00%,-1.02%,-0.96%,-13.97%,-,0.55%,0.55%,19.10K,0.00,8.38,0.00%,0
AADGM,-12.21%,-37.02%,-62.39%,-59.00%,-60.58%,-71.92%,-96.14%,-95.96%,-,12.82%,10.96%,95.01K,0.93,0.41,-8.40%,"88,121"
AADI,-8.63%,-9.80%,-7.80%,16.31%,30.30%,53.14%,78.09%,112.18%,453.61%,3.52%,3.22%,4.71M,1.16,353.37,-3.41%,"5,475,988"
AADIG-WI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AADIL,16.67%,21.62%,101.92%,-44.69%,-42.73%,-79.21%,-98.15%,-99.79%,-,7.41%,7.15%,459.98K,0.19,3.15,6.78%,"85,881"
AADIU,-16.33%,-19.17%,-,-,-35.53%,-,-,-,-,3.37%,3.66%,4.72K,0.46,9.86,-7.02%,"2,175"
AADIV,0.74%,3.70%,4.08%,3.15%,7.01%,8.02%,35.48%,16.69%,-,0.47%,0.59%,4.96K,6.99,19.40,-0.05%,"34,682"
AADM,-7.95%,4.57%,10.41%,17.81%,39.82%,48.30%,-6.96%,34.87%,78.31%,3.01%,2.30%,3.74M,1.36,80.38,-3.37%,"5,106,293"
AADMA,3.94%,4.06%,-20.09%,-47.47%,-52.25%,-52.30%,116.13%,440.99%,10.96%,3.25%,3.12%,4.38M,0.50,8.71,-0.91%,"2,185,341"
AADME,-2.71%,-1.91%,1.31%,3.47%,5.44%,10.35%,45.01%,32.48%,107.69%,0.87%,0.66%,13.81K,0.78,54.10,-1.35%,"10,788"
AADNT,4.50%,18.70%,1.89%,-2.92%,12.57%,-2.26%,-48.62%,-48.67%,-,5.04%,4.20%,1.02M,0.79,21.58,-0.19%,"809,833"
AADP,12.44%,21.51%,37.25%,7.41%,6.27%,-11.43%,9.08%,30.91%,207.33%,3.72%,2.81%,2.78M,1.66,273.37,3.48%,"4,624,457"
