Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AAACO,0.20%,-0.20%,0.20%,-,0.10%,-,-,-,-,0.04%,0.07%,29.26K,0.00,9.96,0.10%,6
AAACP,0.20%,0.50%,-,-,0.80%,-,-,-,-,0.10%,0.11%,195.67K,0.83,10.03,0.20%,"162,289"
AAADR,0.52%,2.16%,-2.69%,-11.28%,-1.45%,3.11%,65.51%,23.20%,107.97%,1.47%,1.00%,2.69K,2.06,85.01,0.48%,"5,552"
AAADX,-11.57%,-1.05%,-,-,-9.40%,-,-,-,-,7.75%,8.23%,1.70M,0.73,18.80,-1.62%,"1,237,409"
AAAEQ,1.07%,2.98%,4.65%,12.59%,12.43%,-,-,-,-,0.27%,0.21%,0.68K,1.93,55.46,0.64%,"1,316"
AAAL,-6.05%,-3.65%,18.49%,4.95%,-1.76%,14.87%,-3.77%,-24.09%,-56.87%,3.50%,3.89%,108.21M,0.46,15.06,0.87%,"49,738,553"
AAALG,-12.27%,-10.79%,27.00%,-9.32%,-23.53%,-7.94%,-,-,-,5.75%,6.38%,33.59K,0.83,13.55,1.53%,"27,921"
AAAME,-11.25%,-12.88%,-39.06%,-44.75%,-49.82%,-42.04%,-21.55%,-63.12%,-65.02%,5.68%,4.55%,13.94K,0.34,1.42,-4.05%,"4,779"
AAAMI,1.75%,12.15%,32.67%,79.43%,98.21%,94.29%,367.44%,248.52%,591.10%,2.92%,3.75%,493.80K,0.80,93.16,1.05%,"395,663"
AAAOG,9.28%,17.71%,-80.59%,-,-73.40%,-,-,-,-,24.11%,25.03%,1.56M,1.75,4.12,-11.78%,"2,732,798"
AAAOI,4.72%,19.24%,-41.69%,168.76%,273.15%,465.07%,949.88%,1747.73%,828.48%,11.95%,12.10%,12.07M,0.89,130.08,-5.79%,"10,700,688"
AAAON,-2.89%,-22.49%,-35.24%,-14.65%,14.98%,-0.70%,38.98%,90.67%,383.12%,8.05%,6.33%,1.09M,1.60,87.67,2.86%,"1,740,795"
AAAOX,7.35%,18.37%,-80.52%,-,-27.24%,-,-,-,-,24.21%,25.51%,7.24M,1.06,18.56,-11.41%,"7,673,065"
AAAOZ,-13.78%,-62.93%,-,-,-54.42%,-,-,-,-,29.65%,27.70%,1.62M,1.24,11.70,11.75%,"2,004,338"
AAAP,-0.97%,10.12%,16.44%,-3.81%,45.95%,-7.20%,-20.64%,-72.21%,-65.45%,4.84%,4.77%,1.92M,1.01,57.36,7.17%,"1,937,291"
AAAPB,-4.50%,-14.68%,-0.37%,13.45%,15.27%,50.58%,54.75%,-,-,2.80%,4.09%,69.18K,0.72,36.96,2.03%,"49,514"
AAAPD,2.34%,6.65%,-3.89%,-12.06%,-13.20%,-26.15%,-48.11%,-,-,1.52%,2.11%,9.29M,0.90,11.38,-0.96%,"8,334,848"
AAAPE,-4.72%,-14.72%,-,-,-6.25%,-,-,-,-,2.14%,2.84%,14.44K,1.23,13.96,1.94%,"17,806"
AAAPG,11.18%,-5.85%,-11.13%,-22.76%,-27.59%,-53.83%,-,-,-,1.83%,2.23%,11.70K,0.25,19.00,0.16%,"2,981"
AAAPL,-2.29%,-6.79%,2.14%,10.80%,12.29%,30.83%,71.70%,104.74%,1028.71%,1.58%,2.19%,56.47M,0.71,305.26,1.00%,"40,349,289"
AAAPR,0.42%,0.81%,1.38%,4.27%,4.95%,7.97%,-,-,-,0.19%,0.20%,13.51K,0.08,29.82,0.24%,"1,143"
AAAPU,-4.64%,-14.53%,-0.86%,11.76%,13.16%,44.73%,78.68%,-,-,3.14%,4.38%,1.93M,1.01,38.00,1.96%,"1,954,659"
AAAPW,-2.99%,-10.53%,-5.58%,-3.61%,-5.48%,-2.52%,-,-,-,1.49%,2.41%,17.95K,0.44,38.22,1.19%,"7,828"
AAAPX,-5.46%,-14.85%,-1.70%,10.96%,11.94%,42.05%,-,-,-,2.33%,3.90%,53.67K,0.79,34.12,1.87%,"42,222"
AAAPY,-2.51%,-8.59%,-2.84%,2.63%,2.36%,8.97%,-,-,-,1.40%,1.61%,5.90K,2.01,25.48,1.37%,"11,851"
AAARD,-12.19%,-3.90%,-2.73%,-49.41%,-51.16%,-42.77%,-,-,-,12.85%,11.89%,268.55K,0.49,6.41,-2.44%,"130,860"
AAAT,1.95%,-9.82%,10.65%,24.11%,21.29%,16.73%,3.05%,-39.96%,-49.44%,1.85%,2.21%,434.12K,0.95,22.96,1.77%,"410,792"
AAAUA,1.10%,2.95%,5.64%,-,19.86%,-,-,-,-,0.06%,0.06%,3.06K,0.66,59.38,0.65%,"2,013"
AAAUB,1.72%,-,-,-,4.93%,-,-,-,-,0.37%,-,7.33K,6.67,51.92,0.41%,"48,912"
AAAUC,10.74%,4.62%,-22.43%,-27.49%,0.04%,90.27%,-,-,-,3.97%,4.87%,727.02K,0.71,22.89,1.64%,"516,171"
AAAUS,1.06%,2.97%,4.76%,12.08%,13.03%,20.22%,-,-,-,0.15%,0.45%,9.09K,0.10,62.29,0.65%,949
AAAVM,1.72%,3.34%,1.00%,3.89%,17.67%,24.77%,50.92%,23.99%,-,0.14%,0.47%,1.97K,0.16,34.74,0.06%,317
AAAXJ,2.94%,1.82%,-0.76%,10.91%,24.47%,33.05%,74.67%,33.03%,95.99%,0.92%,1.63%,607.78K,1.56,115.91,0.35%,"945,807"
AAB,-1.45%,-3.96%,-4.99%,-9.16%,-4.91%,-10.91%,21.44%,-27.77%,66.85%,1.50%,1.56%,297.13K,0.85,36.59,0.38%,"251,391"
AABAT,5.02%,-1.57%,-29.30%,-39.52%,-24.85%,1.62%,-71.91%,-89.34%,-83.59%,7.37%,6.58%,5.81M,0.39,2.51,-0.40%,"2,242,636"
AABBV,2.85%,2.75%,20.30%,13.55%,9.77%,24.49%,64.82%,115.33%,273.30%,1.86%,2.37%,6.72M,0.65,250.82,0.83%,"4,370,410"
AABCB,1.36%,-1.39%,7.87%,6.90%,20.36%,24.79%,103.07%,77.26%,168.84%,1.08%,1.90%,500.71K,0.49,89.39,0.93%,"243,813"
AABCL,67.99%,62.76%,129.98%,250.48%,220.76%,139.52%,90.45%,-38.68%,-,13.39%,9.39%,7.84M,2.57,10.97,5.94%,"20,132,020"
AABCS,2.05%,6.70%,15.30%,15.59%,20.13%,22.09%,-,-,-,0.46%,0.45%,2.05K,2.53,36.55,1.05%,"5,193"
AABEO,-8.04%,-12.96%,11.12%,25.40%,20.40%,-3.28%,112.21%,-79.37%,-92.91%,5.50%,5.19%,1.26M,3.87,6.34,-14.95%,"4,873,487"
AABEQ,0.83%,4.39%,3.57%,-1.20%,8.11%,10.77%,37.64%,38.34%,-,0.35%,0.52%,12.19K,1.17,38.76,-0.01%,"14,262"
AABEV,-5.65%,-6.27%,-9.84%,-6.89%,14.98%,28.51%,5.30%,0.87%,-44.72%,2.24%,2.16%,27.42M,0.86,2.84,0.71%,"23,610,199"
AABFL,1.91%,1.87%,3.74%,13.58%,18.58%,22.03%,61.36%,67.07%,-,0.54%,0.89%,13.93K,1.16,84.63,0.32%,"16,207"
AABG,-2.50%,-3.59%,9.19%,-9.35%,-9.44%,-13.41%,-6.86%,7.93%,276.98%,2.48%,3.77%,261.95K,0.71,210.58,0.56%,"186,148"
AABI,-0.22%,-0.02%,-0.02%,-0.70%,-0.06%,-1.41%,-,-,-,0.00%,0.00%,0.14K,0.18,24.80,0.08%,25
AABIG,-0.01%,3.26%,6.98%,14.68%,12.57%,15.77%,-,-,-,0.36%,0.30%,2.72K,0.20,36.03,0.31%,535
AABLD,1.95%,6.57%,0.50%,-3.83%,10.82%,11.99%,15.22%,-,-,0.51%,0.85%,12.24K,0.47,32.24,-0.53%,"5,779"
AABLG,1.07%,0.80%,-2.63%,-3.81%,0.18%,7.39%,17.31%,-12.98%,-,1.86%,0.66%,1.98K,0.01,31.76,-0.08%,28
AABLS,1.35%,0.86%,13.95%,19.68%,16.91%,3.78%,-,-,-,0.26%,0.57%,1.88K,0.09,23.42,1.53%,178
AABLV,-10.56%,-34.50%,-33.87%,-12.94%,1.82%,-19.08%,-92.28%,-,-,9.45%,6.94%,82.55K,0.40,0.69,-11.81%,"33,145"
AABM,-0.89%,3.55%,24.12%,2.93%,13.76%,-2.85%,4.31%,1.24%,27.54%,2.01%,2.35%,562.51K,0.43,48.12,-0.64%,"242,097"
AABNB,22.09%,24.77%,39.23%,54.86%,36.41%,48.64%,38.49%,21.19%,-,4.95%,3.13%,4.13M,1.24,185.13,2.80%,"5,139,906"
AABOS,11.84%,14.86%,2.41%,-0.39%,20.85%,100.79%,-64.29%,-83.19%,-,5.57%,5.72%,454.44K,0.99,2.55,1.59%,"449,308"
AABOT,7.32%,9.48%,19.23%,27.56%,13.39%,15.94%,76.40%,55.42%,-,0.81%,0.31%,0.29K,4.02,44.33,2.95%,"1,171"
AABR,2.53%,4.16%,-10.54%,-30.79%,-32.22%,-56.42%,-66.39%,-67.83%,-17.59%,3.38%,3.51%,4.28M,1.06,5.26,0.77%,"4,550,521"
AABSI,13.98%,-3.07%,78.49%,263.85%,171.06%,203.21%,463.10%,-62.18%,-,7.05%,7.90%,5.15M,0.50,9.46,-0.42%,"2,553,150"
AABT,3.07%,24.64%,32.73%,-2.04%,-11.19%,-14.01%,5.66%,-9.58%,147.05%,2.18%,2.58%,12.27M,0.45,111.27,0.32%,"5,523,723"
AABTC,18.26%,29.56%,-56.43%,-57.57%,-71.29%,-92.88%,-98.94%,-99.99%,-,7.61%,9.91%,1.26M,1.24,7.32,5.63%,"1,565,450"
AABTS,-10.14%,9.02%,37.14%,-58.31%,-74.17%,-68.78%,-93.48%,-98.68%,-99.71%,18.85%,13.41%,2.13M,0.01,1.33,2.31%,"20,574"
AABUF,0.46%,1.52%,3.66%,-,10.12%,-,-,-,-,0.08%,0.17%,5.57K,0.23,27.67,0.20%,"1,280"
AABUS,0.88%,0.44%,6.26%,10.10%,-4.78%,35.91%,124.51%,49.19%,20.53%,3.20%,3.85%,1.98M,0.70,4.58,-0.22%,"1,390,161"
AABVC,-5.94%,-25.05%,-10.34%,-44.54%,-54.96%,-67.70%,-53.43%,-95.86%,-99.73%,10.85%,9.70%,144.41K,0.66,0.96,-0.07%,"94,915"
AABVX,-6.58%,-11.31%,-0.38%,-1.08%,-9.94%,73.77%,-,-,-,3.04%,4.10%,2.05M,0.40,121.45,-3.24%,"812,802"
AABX,-18.08%,-21.69%,-7.89%,7.98%,-0.35%,34.60%,39.67%,-12.70%,-,7.65%,4.92%,611.73K,1.33,8.52,-0.12%,"813,261"
AABXB,0.26%,-0.26%,-1.49%,-3.28%,-2.13%,-2.39%,-7.24%,-22.70%,-,0.01%,0.05%,0.59K,0.03,19.19,0.16%,15
AACA,0.05%,0.08%,12.49%,13.39%,36.34%,44.63%,84.78%,184.91%,-,0.25%,0.34%,697.72K,0.82,144.96,-0.06%,"568,932"
AACAA,-0.20%,0.00%,0.60%,-,-0.50%,-,-,-,-,0.03%,0.09%,20.75K,0.00,10.00,-0.03%,7
AACAD,-0.25%,9.49%,27.95%,26.30%,6.25%,12.93%,3.69%,61.43%,-9.53%,3.37%,3.36%,1.64M,0.92,28.38,-3.63%,"1,507,221"
AACB,27.18%,42.48%,13.47%,10.17%,-10.19%,-31.46%,-28.77%,-94.41%,-92.99%,6.31%,4.25%,1.24M,2.29,3.79,-0.79%,"2,849,639"
AACCL,0.35%,47.67%,97.92%,100.70%,5.17%,-,-,-,-,4.08%,6.63%,451.73K,0.04,2.85,-1.38%,"18,477"
AACCO,-2.04%,8.82%,11.63%,4.35%,15.82%,10.49%,-22.99%,-54.62%,-57.69%,2.09%,3.41%,819.55K,0.94,4.32,0.00%,"769,610"
AACCS,-27.93%,-33.56%,-30.01%,-33.10%,-47.85%,-57.46%,-77.64%,-82.67%,-35.33%,13.46%,9.80%,18.38K,3.42,4.85,-6.73%,"62,780"
AACDC,17.81%,5.20%,-26.02%,-5.57%,35.22%,44.90%,-53.29%,-,-,11.95%,10.08%,1.60M,1.26,5.26,2.33%,"2,015,509"
AACEI,1.16%,0.90%,-2.95%,-0.66%,-3.47%,-,-,-,-,0.55%,1.14%,25.24K,0.72,23.78,0.69%,"18,267"
AACEL,0.98%,0.81%,7.73%,11.80%,8.76%,8.67%,8.86%,11.90%,-,2.48%,2.85%,301.82K,0.94,12.41,0.57%,"282,380"
AACEP,2.57%,6.34%,7.73%,15.84%,28.61%,-,-,-,-,0.06%,0.30%,2.39K,0.03,20.96,0.47%,81
AACES,3.12%,-2.94%,-15.58%,-9.80%,-0.03%,16.23%,-24.01%,-53.60%,-,1.90%,2.49%,81.18K,1.33,32.41,0.34%,"108,210"
AACET,4.16%,-4.84%,2.35%,21.29%,-1.90%,-24.74%,-77.55%,-93.32%,-,3.71%,6.53%,95.83K,0.53,8.26,0.00%,"51,263"
AACFN,-2.48%,1.87%,5.45%,-3.45%,22.38%,-34.21%,230.00%,99.14%,450.00%,6.69%,6.46%,18.59K,1.77,18.48,0.60%,"32,906"
AACGC,0.20%,0.60%,-,-,0.60%,-,-,-,-,0.06%,0.11%,141.40K,0.00,10.00,0.10%,508
AACGL,-1.27%,-0.52%,5.05%,-0.59%,2.20%,8.98%,34.58%,146.75%,313.53%,1.70%,2.20%,2.17M,0.50,98.03,0.76%,"1,084,692"
AACGO,1.80%,1.77%,-,-,-1.16%,-,-,-,-,0.01%,0.09%,15.79K,0.00,38.97,1.06%,13
AACGR,1.50%,3.31%,3.23%,12.41%,8.43%,13.83%,74.27%,71.20%,-,0.17%,0.26%,0.36K,0.18,71.61,0.83%,66
AACH,-62.33%,-69.70%,-65.08%,-53.78%,-60.71%,-79.36%,-94.55%,-97.15%,-96.78%,19.41%,11.30%,892.50K,3.25,1.10,-9.09%,"2,897,606"
AACHC,-1.56%,-6.29%,11.38%,94.72%,113.11%,45.59%,-60.71%,-51.15%,-42.47%,4.60%,5.74%,2.91M,0.40,30.24,-4.61%,"1,160,676"
AACHR,33.27%,45.82%,6.90%,0.00%,-7.31%,-31.67%,20.80%,-30.23%,-,12.66%,8.53%,44.16M,1.40,6.97,10.81%,"61,648,211"
AACHV,10.69%,14.53%,21.64%,69.39%,45.88%,185.43%,36.53%,-0.41%,-99.62%,5.01%,5.74%,1.76M,1.57,7.25,8.37%,"2,767,844"
AACHX,70.72%,87.43%,-,-,88.62%,-,-,-,-,7.39%,4.25%,0.83K,0.10,48.04,22.40%,87
AACI,2.65%,-14.84%,-25.03%,-30.06%,-27.78%,-35.08%,-42.78%,-44.68%,-,2.83%,4.12%,8.56M,0.63,12.40,3.25%,"5,405,459"
AACIC,-5.06%,-3.65%,-9.08%,-11.75%,-17.85%,-4.63%,37.63%,162.84%,-27.77%,3.25%,3.86%,300.77K,1.25,9.76,-0.71%,"375,641"
AACII,1.08%,0.72%,0.35%,0.90%,0.69%,-,-,-,-,0.61%,0.77%,57.21K,1.62,25.80,0.35%,"92,538"
AACIO,0.70%,2.12%,2.67%,8.74%,8.95%,12.09%,52.50%,55.13%,-,0.49%,0.79%,134.65K,1.09,47.61,0.51%,"146,587"
AACIU,10.78%,8.90%,-9.51%,-15.18%,-18.15%,16.82%,-15.74%,-61.30%,-,6.05%,5.47%,263.60K,0.82,2.57,-1.91%,"217,307"
AACIW,-2.83%,-5.93%,31.49%,33.05%,12.24%,13.47%,128.24%,67.90%,187.26%,3.09%,3.61%,1.03M,0.98,53.66,1.73%,"1,002,303"
AACKY,2.25%,2.22%,-3.30%,-3.53%,-6.07%,-,-,-,-,1.12%,1.05%,28.16K,0.73,18.44,1.04%,"20,424"
AACLC,0.74%,3.56%,5.74%,10.35%,11.77%,16.95%,57.63%,55.87%,-,0.38%,0.60%,12.46K,0.21,87.57,0.61%,"2,597"
AACLO,0.07%,0.05%,0.05%,-0.04%,0.26%,0.17%,-,-,-,0.05%,0.08%,30.66K,0.09,50.40,0.00%,"2,611"
AACLS,4.66%,-1.37%,-11.79%,55.77%,78.03%,68.33%,-14.41%,232.09%,1086.97%,4.32%,6.64%,550.26K,0.34,143.03,0.63%,"187,326"
AACLZ,7.99%,-8.36%,-,-,-37.38%,-,-,-,-,0.90%,1.32%,0.91K,0.40,14.91,1.33%,367
AACM,-15.11%,-7.65%,-9.80%,-36.94%,-33.27%,-47.87%,-28.07%,-0.16%,84.16%,6.02%,3.55%,2.16M,1.42,63.61,4.21%,"3,069,228"
AACMM,2.99%,-31.14%,-,-,-46.15%,-,-,-,-,9.48%,9.83%,7.81K,2.56,13.46,-1.17%,"19,994"
AACMR,2.80%,-11.71%,25.39%,14.87%,105.80%,218.89%,500.96%,192.12%,-,8.62%,8.55%,1.59M,0.29,81.19,-0.09%,"465,842"
AACN,4.31%,30.27%,11.81%,-22.54%,-33.47%,-27.35%,-42.25%,-44.82%,57.91%,3.76%,4.78%,8.58M,1.09,178.49,-0.92%,"9,336,270"
AACNB,-0.18%,7.58%,24.68%,24.30%,35.46%,44.67%,92.01%,127.88%,142.29%,1.62%,2.29%,67.85K,0.55,64.89,0.57%,"37,481"
AACNT,-2.75%,-1.92%,6.46%,-16.26%,-8.40%,15.86%,59.12%,35.93%,115.87%,3.45%,2.57%,71.23K,0.67,14.83,0.54%,"47,973"
AACOG,-0.46%,3.98%,45.04%,65.64%,32.77%,-13.61%,38.08%,-53.53%,-,5.70%,8.97%,64.14K,3.15,8.63,-3.58%,"202,115"
AACOM,4.21%,5.12%,-,-,11.91%,-,-,-,-,0.51%,0.71%,6.80K,0.00,22.59,-0.34%,13
AACON,2.13%,-9.77%,-26.83%,-11.44%,-47.83%,-66.15%,-100.00%,-,-,6.03%,7.36%,66.22K,1.61,2.40,3.45%,"106,870"
AACP,1.38%,-1.35%,-4.47%,-9.36%,-5.18%,-13.93%,-25.87%,-55.70%,-57.47%,0.85%,1.13%,473.79K,0.92,5.13,-0.39%,"436,994"
AACR,-3.29%,-20.23%,-32.18%,-22.50%,-33.83%,-28.94%,61.93%,-15.95%,-63.32%,5.46%,4.82%,34.03K,0.49,14.12,0.07%,"16,725"
AACRE,1.06%,4.16%,0.00%,-14.54%,-0.42%,5.08%,-54.49%,-67.43%,-61.49%,3.42%,3.18%,468.39K,0.75,4.76,1.28%,"352,530"
AACRS,-3.78%,4.64%,15.13%,72.86%,94.68%,244.71%,-28.71%,-60.19%,-69.59%,4.93%,6.40%,1.80M,0.59,5.86,0.34%,"1,065,838"
AACRV,9.47%,-3.65%,-3.65%,23.33%,-23.24%,41.22%,-85.07%,-,-,5.12%,5.87%,402.80K,1.05,1.85,7.56%,"422,308"
AACSG,1.83%,2.92%,9.52%,18.30%,23.92%,-,-,-,-,0.23%,0.52%,6.24K,0.19,50.60,0.02%,"1,216"
AACSI,1.23%,2.26%,10.28%,16.45%,17.24%,23.03%,66.14%,51.72%,-,0.14%,0.30%,0.28K,2.50,78.20,0.67%,701
AACSV,1.74%,2.62%,11.47%,14.55%,25.29%,-,-,-,-,0.30%,0.41%,2.89K,0.08,51.03,0.50%,240
AACT,2.28%,10.87%,16.66%,14.33%,25.58%,30.42%,76.29%,-,-,1.89%,2.28%,345.10K,0.76,49.78,0.81%,"263,254"
AACTG,-1.50%,3.37%,-2.54%,13.30%,22.99%,33.72%,20.73%,-20.00%,-26.63%,3.55%,3.70%,257.82K,0.67,4.60,-1.29%,"173,218"
AACTU,-20.72%,-43.31%,-67.17%,-76.89%,-84.07%,-88.57%,-,-,-,10.84%,11.26%,257.73K,0.39,0.98,0.54%,"100,989"
AACU,8.19%,28.50%,49.94%,38.78%,50.76%,36.32%,61.79%,58.21%,189.70%,3.22%,4.58%,24.37K,0.94,60.77,1.98%,"22,949"
AACV,2.70%,-1.54%,-0.35%,-1.76%,4.30%,22.28%,39.30%,-0.78%,84.38%,2.23%,2.60%,25.91K,1.65,27.42,-0.83%,"42,705"
AACVA,6.85%,6.70%,40.88%,10.56%,-0.75%,-31.20%,-49.87%,-63.59%,-,11.78%,6.57%,3.62M,1.61,7.96,2.58%,"5,821,505"
AACVF,1.85%,5.40%,7.99%,12.65%,14.98%,17.21%,66.28%,72.02%,-,0.41%,0.62%,5.55K,0.34,56.79,0.33%,"1,891"
AACVT,1.15%,1.86%,4.82%,6.74%,7.31%,8.58%,-,-,-,0.13%,0.05%,0.87K,4.17,28.72,0.25%,"3,627"
AACVU,0.56%,4.08%,8.38%,12.96%,18.59%,26.37%,-,-,-,0.41%,0.58%,7.60K,0.97,32.50,0.18%,"7,352"
AACWI,1.49%,3.15%,4.23%,10.00%,14.83%,21.65%,69.06%,56.70%,175.21%,0.52%,0.97%,3.11M,0.36,162.48,0.51%,"1,106,111"
AACWV,0.68%,4.75%,4.96%,2.40%,6.74%,6.11%,28.78%,19.40%,62.40%,0.39%,0.63%,102.42K,0.76,126.75,0.42%,"77,556"
AACWX,1.66%,3.29%,3.26%,5.63%,16.06%,23.78%,58.45%,35.68%,88.71%,0.56%,0.97%,1.79M,0.82,77.91,0.21%,"1,472,949"
AACXP,1.37%,-15.43%,-25.63%,-24.49%,-40.56%,-68.64%,-95.94%,-98.46%,-,8.86%,6.66%,92.94K,2.89,1.48,-3.90%,"268,594"
AACYN,0.83%,0.48%,-0.05%,-,3.18%,-,-,-,-,0.31%,0.44%,1.68M,1.18,20.76,0.19%,"1,981,530"
AACYQ,2.98%,3.33%,-,-,3.59%,-,-,-,-,0.69%,1.15%,74.76K,1.35,20.92,0.46%,"100,746"
AACYS,0.54%,0.34%,0.91%,-,1.94%,-,-,-,-,0.71%,0.74%,306.43K,1.56,20.51,0.10%,"477,950"
AAD,0.14%,2.70%,-11.10%,-8.55%,1.56%,2.60%,97.64%,145.95%,101.57%,2.45%,2.26%,369.09K,0.36,35.70,1.59%,"131,055"
AADAC,-0.20%,-0.10%,1.51%,2.02%,1.31%,-,-,-,-,0.10%,0.20%,9.30K,0.00,10.08,0.40%,11
AADAG,-10.14%,1.36%,0.54%,20.00%,96.83%,125.45%,177.61%,-79.89%,-,8.19%,8.61%,251.28K,0.49,3.72,-0.80%,"123,293"
AADAM,5.99%,9.08%,12.86%,26.44%,38.22%,45.81%,15.09%,-29.20%,-52.21%,2.83%,2.71%,841.64K,1.13,10.09,-0.69%,"954,795"
AADBE,3.94%,20.45%,14.58%,5.18%,-22.71%,-22.95%,-46.80%,-57.56%,167.71%,4.14%,4.61%,6.46M,0.81,270.49,4.54%,"5,201,571"
AADBG,7.02%,39.97%,18.54%,-7.04%,-51.52%,-55.39%,-,-,-,8.29%,9.22%,6.71M,0.63,4.95,9.14%,"4,261,419"
AADBU,6.91%,39.51%,18.11%,-,12.96%,-,-,-,-,7.21%,8.51%,56.72K,0.44,27.86,9.04%,"25,206"
AADC,-1.62%,-3.26%,-0.07%,-2.14%,4.28%,3.93%,18.04%,0.97%,55.12%,1.58%,1.81%,1.21M,0.77,75.11,1.01%,"935,889"
AADCT,-7.08%,-17.97%,-69.83%,-73.21%,-70.25%,-66.02%,-36.75%,-96.08%,-,8.90%,7.51%,1.75M,1.25,1.05,-14.63%,"2,190,332"
AADDS,5.85%,1.85%,-,-,4.49%,-,-,-,-,0.92%,1.46%,14.24K,1.17,25.85,0.77%,"16,696"
AADEA,1.34%,3.69%,-9.55%,50.76%,66.32%,88.50%,182.38%,439.11%,236.03%,3.33%,6.78%,1.81M,0.65,28.69,2.06%,"1,182,916"
AADGM,-5.74%,25.23%,-23.40%,-31.68%,-33.65%,-45.67%,-93.53%,-93.15%,-,17.72%,20.74%,8.12M,0.06,0.69,-0.01%,"473,978"
AADI,1.02%,-2.50%,-11.85%,13.11%,40.55%,60.40%,108.05%,124.11%,493.35%,2.54%,3.01%,4.75M,0.60,381.17,-0.85%,"2,864,448"
AADIG,-1.83%,-,-,-,17.36%,-,-,-,-,11.96%,-,1.22M,1.58,25.82,2.30%,"1,925,817"
AADIL,-8.54%,61.40%,218.12%,54.04%,-20.18%,-56.10%,-96.01%,-99.79%,-,14.73%,10.41%,452.12K,0.12,4.39,1.86%,"52,092"
AADIU,0.95%,-7.14%,-,-,-26.46%,-,-,-,-,1.46%,2.88%,4.50K,0.47,11.24,-1.79%,"2,103"
AADIV,0.30%,3.85%,3.08%,3.40%,8.94%,6.91%,45.31%,17.96%,-,0.20%,0.52%,5.52K,0.07,19.75,-0.58%,384
AADM,3.41%,-2.61%,-3.31%,15.66%,39.42%,33.99%,-5.51%,28.45%,81.87%,2.78%,2.82%,3.72M,0.72,80.15,0.53%,"2,686,604"
AADMA,-6.46%,8.41%,10.71%,-42.20%,-48.41%,-45.29%,110.04%,531.54%,44.99%,3.96%,3.69%,3.19M,0.97,9.41,-3.78%,"3,107,174"
AADME,0.88%,2.23%,2.97%,9.72%,11.52%,15.23%,57.02%,40.55%,121.35%,0.37%,0.65%,14.29K,0.38,57.22,0.76%,"5,411"
AADNT,6.26%,0.50%,-9.08%,-24.90%,4.49%,-16.61%,-49.07%,-51.92%,-,4.08%,5.05%,1.02M,1.76,20.03,7.57%,"1,788,635"
AADP,0.99%,11.62%,32.40%,26.96%,7.39%,-9.42%,9.26%,28.38%,206.48%,2.07%,2.89%,2.69M,0.71,276.23,2.56%,"1,911,789"
AADPT,3.64%,6.81%,86.29%,56.59%,50.62%,88.15%,288.25%,-23.08%,-,4.11%,5.88%,2.90M,0.53,24.46,-3.13%,"1,537,646"
AADPV,1.95%,1.29%,0.37%,0.83%,7.42%,11.29%,83.18%,-,-,0.72%,1.21%,10.60K,1.73,46.02,0.24%,"18,326"
AADSE,1.79%,-0.33%,5.21%,13.54%,-6.07%,2.67%,63.15%,21.16%,-,4.41%,4.17%,13.28K,0.35,11.91,0.25%,"4,664"
