Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AAAMI,2.50%,8.91%,30.29%,71.43%,100.43%,84.81%,354.85%,246.45%,597.78%,2.63%,2.75%,462.32K,1.21,94.20,-1.63%,"560,558"
AAAOG,-0.78%,9.96%,-81.41%,-,-83.60%,-,-,-,-,10.03%,22.65%,2.11M,0.48,2.54,2.42%,"1,010,536"
AAAOI,0.06%,14.18%,-42.00%,5.05%,208.92%,345.00%,682.06%,1369.17%,539.11%,4.99%,10.94%,11.95M,0.39,107.69,1.37%,"4,609,494"
AAAON,-0.17%,-14.70%,-45.21%,-27.46%,-0.37%,-8.41%,20.47%,67.31%,302.67%,4.09%,5.41%,1.10M,0.79,75.97,0.13%,"870,398"
AAAOX,-0.96%,9.52%,-81.33%,-,-55.35%,-,-,-,-,10.01%,22.93%,8.08M,0.39,11.39,2.52%,"3,114,652"
AAAOZ,-2.06%,-55.07%,-,-,-48.27%,-,-,-,-,10.09%,25.95%,2.31M,0.41,13.28,-3.14%,"945,404"
AAAP,-3.32%,-24.05%,-28.87%,-20.82%,7.33%,-30.84%,-38.71%,-79.21%,-73.20%,3.49%,4.80%,1.95M,1.40,42.18,-1.68%,"2,723,056"
AAAPB,4.03%,4.92%,2.62%,33.46%,23.82%,64.19%,52.13%,-,-,3.59%,3.67%,66.16K,0.65,39.70,-1.73%,"43,153"
AAAPD,-2.05%,-2.49%,-5.10%,-18.18%,-16.25%,-29.25%,-47.26%,-,-,2.09%,1.98%,9.04M,2.22,10.98,0.73%,"20,081,361"
AAAPE,3.75%,3.39%,-,-,0.34%,-,-,-,-,3.18%,3.13%,13.48K,4.81,14.94,-1.88%,"64,807"
AAAPG,2.33%,-1.87%,-10.38%,-27.73%,-34.83%,-59.74%,-,-,-,2.70%,2.90%,11.16K,0.54,17.10,-6.44%,"6,058"
AAAPL,2.10%,2.57%,3.44%,19.69%,16.55%,36.49%,68.65%,108.69%,1094.53%,2.14%,2.02%,55.17M,0.75,316.85,-0.89%,"41,242,724"
AAAPR,0.08%,0.67%,0.90%,4.00%,4.79%,7.57%,-,-,-,0.14%,0.14%,3.83K,0.65,29.78,0.00%,"2,508"
AAAPU,4.24%,4.48%,1.75%,31.43%,21.41%,57.55%,77.46%,-,-,4.18%,4.01%,1.85M,1.29,40.77,-1.50%,"2,385,493"
AAAPW,1.95%,0.54%,-3.39%,5.87%,-2.58%,3.15%,-,-,-,2.04%,2.00%,17.42K,1.07,39.39,-1.65%,"18,556"
AAAPX,3.77%,3.44%,1.30%,30.80%,20.24%,54.90%,-,-,-,3.52%,3.50%,44.94K,2.24,36.65,-1.95%,"100,730"
AAAPY,2.36%,2.21%,-0.94%,12.39%,5.92%,13.84%,-,-,-,1.17%,1.43%,6.65K,4.53,26.36,-1.05%,"30,133"
AAARD,-11.34%,-7.58%,52.88%,11.52%,-53.52%,-26.51%,-,-,-,13.81%,12.87%,249.44K,0.50,6.10,5.35%,"125,436"
AAAT,-2.35%,-4.79%,-4.10%,14.24%,18.65%,7.46%,4.90%,-43.60%,-49.30%,1.51%,1.78%,433.96K,1.52,22.46,0.13%,"659,884"
AAAUA,0.49%,2.52%,1.35%,-,18.30%,-,-,-,-,0.25%,0.16%,5.28K,0.00,58.61,-0.29%,12
AAAUB,0.43%,2.32%,-,-,2.60%,-,-,-,-,0.15%,0.33%,6.54K,0.39,50.76,-0.43%,"2,549"
AAAUC,0.90%,29.24%,-7.79%,-25.18%,2.97%,68.29%,-,-,-,3.86%,4.51%,721.60K,0.70,23.56,0.86%,"504,725"
AAAUS,0.51%,2.62%,1.23%,11.70%,11.62%,18.58%,-,-,-,0.14%,0.25%,8.67K,0.01,61.51,-0.27%,80
AAAVM,-0.69%,2.51%,-0.27%,2.18%,16.50%,23.88%,49.68%,22.30%,-,0.07%,0.22%,1.17K,0.63,34.39,-0.20%,741
AAAXJ,2.12%,5.46%,-4.51%,11.31%,25.39%,35.97%,78.04%,32.19%,99.95%,0.90%,1.13%,558.69K,1.45,116.76,-0.08%,"808,043"
AAB,0.99%,-0.11%,-1.42%,-6.06%,-4.57%,-7.23%,18.57%,-29.88%,67.75%,1.34%,1.45%,291.89K,0.89,36.72,-0.43%,"260,867"
AABAT,12.50%,29.19%,-24.58%,-27.61%,-19.16%,9.31%,-70.73%,-88.16%,-70.00%,5.56%,6.57%,5.23M,0.64,2.70,5.06%,"3,351,390"
AABBV,-3.06%,2.18%,20.42%,9.46%,12.22%,21.87%,74.48%,112.30%,300.03%,1.84%,2.16%,6.55M,0.66,256.42,0.37%,"4,315,493"
AABCB,-1.98%,-3.39%,1.27%,6.22%,13.44%,14.97%,106.75%,71.10%,141.96%,1.25%,1.48%,488.13K,0.66,84.25,-1.57%,"321,783"
AABCL,8.20%,101.05%,77.71%,200.52%,235.67%,174.64%,110.64%,-31.59%,-,7.39%,9.09%,7.92M,0.63,11.48,1.15%,"4,955,848"
AABCS,-1.64%,1.27%,9.73%,13.76%,17.51%,17.17%,-,-,-,0.27%,0.44%,2.00K,2.31,35.75,-0.85%,"4,604"
AABEO,-3.47%,-8.88%,3.91%,15.61%,11.01%,-14.35%,32.05%,-82.27%,-94.24%,3.06%,4.40%,1.37M,0.72,5.85,-1.18%,"993,556"
AABEQ,-1.34%,1.85%,5.49%,-2.60%,8.57%,9.39%,37.99%,39.82%,-,0.35%,0.41%,12.91K,0.55,38.92,-0.35%,"7,085"
AABEV,-1.71%,-7.72%,-11.42%,-6.82%,16.19%,28.12%,11.41%,-2.45%,-41.59%,2.03%,2.20%,28.33M,1.71,2.87,0.35%,"48,483,966"
AABFL,-0.32%,0.93%,-1.00%,11.72%,14.99%,16.68%,54.64%,58.82%,-,0.72%,0.67%,12.90K,0.99,82.07,-0.01%,"12,782"
AABG,0.26%,-8.76%,13.28%,0.30%,-9.09%,-15.96%,-8.09%,13.51%,293.52%,2.31%,2.70%,250.84K,0.53,211.40,-0.10%,"132,343"
AABI,-0.16%,-0.44%,-0.72%,-1.32%,-0.32%,-2.18%,-,-,-,0.01%,0.00%,0.08K,0.22,24.73,-0.04%,17
AABIG,0.10%,0.17%,1.88%,14.31%,9.93%,13.74%,-,-,-,0.06%,0.18%,2.01K,3.02,35.19,-0.37%,"6,069"
AABLD,-1.62%,5.19%,5.46%,-4.34%,12.07%,12.07%,15.98%,-,-,0.90%,0.85%,10.40K,0.50,32.60,-0.36%,"5,218"
AABLG,-1.20%,3.25%,-3.10%,-2.72%,-0.76%,4.15%,16.05%,-13.63%,-,0.53%,1.11%,2.45K,0.52,31.47,-0.55%,"1,280"
AABLS,-1.63%,-1.75%,6.48%,16.31%,11.15%,-6.76%,-,-,-,0.64%,0.60%,1.83K,0.18,22.26,-0.82%,334
AABLV,24.72%,28.92%,0.94%,64.62%,58.40%,26.54%,-75.00%,-,-,18.67%,11.92%,64.88K,1.42,1.07,-9.28%,"92,431"
AABM,-0.49%,-2.67%,19.26%,4.29%,10.24%,-5.17%,2.66%,-5.84%,21.34%,1.82%,1.92%,547.80K,0.75,46.63,-1.21%,"412,078"
AABNB,-3.67%,20.92%,32.89%,37.49%,35.00%,40.37%,39.28%,18.21%,-,2.80%,3.23%,4.29M,1.77,183.22,-3.28%,"7,601,774"
AABOS,-7.32%,32.56%,13.55%,-13.64%,35.07%,109.56%,-52.66%,-84.10%,-,5.42%,5.94%,466.75K,0.52,2.85,-2.40%,"244,217"
AABOT,1.66%,10.15%,6.52%,28.56%,14.05%,14.21%,71.76%,52.10%,-,0.04%,0.36%,0.35K,0.06,44.59,0.02%,21
AABR,-4.57%,0.00%,-8.74%,-41.68%,-35.44%,-58.04%,-67.60%,-69.11%,-26.44%,2.16%,3.14%,3.97M,0.81,5.01,-0.99%,"3,237,400"
AABSI,2.26%,16.20%,38.65%,222.86%,159.03%,278.24%,405.03%,-51.86%,-,6.88%,6.64%,4.91M,1.07,9.04,3.79%,"5,262,837"
AABT,-5.41%,4.41%,25.72%,-3.29%,-11.92%,-16.81%,7.25%,-12.67%,162.64%,1.82%,1.95%,11.68M,0.92,110.36,-1.88%,"10,691,548"
AABTC,-6.60%,46.20%,-50.19%,-47.25%,-68.35%,-93.01%,-98.49%,-99.99%,-,11.66%,10.26%,1.49M,0.89,8.07,4.94%,"1,326,288"
AABTS,15.50%,46.08%,-30.37%,-42.02%,-71.07%,-60.37%,-89.72%,-98.69%,-99.67%,10.56%,15.45%,2.11M,0.06,1.49,8.77%,"134,510"
AABUF,0.33%,1.53%,2.58%,-,10.14%,-,-,-,-,0.08%,0.11%,5.39K,0.86,27.67,-0.05%,"4,638"
AABUS,-2.31%,17.05%,13.39%,8.78%,5.61%,36.93%,150.25%,48.10%,33.33%,2.02%,3.51%,2.73M,1.31,5.08,0.20%,"3,562,201"
AABVC,2.08%,-15.10%,-36.95%,-42.06%,-59.74%,-69.70%,-34.54%,-97.04%,-99.76%,11.97%,10.07%,137.46K,0.83,0.86,3.31%,"113,480"
AABVX,-3.81%,-10.56%,-13.85%,-1.22%,-17.15%,37.89%,-,-,-,2.67%,3.17%,2.00M,0.53,111.73,-1.43%,"1,056,740"
AABX,-0.10%,-6.89%,6.08%,0.42%,12.28%,34.27%,5.38%,-1.94%,-,3.15%,4.74%,613.03K,0.67,9.60,-1.44%,"412,540"
AABXB,-0.16%,0.54%,-2.03%,-3.59%,-2.28%,-2.98%,-7.41%,-22.98%,-,0.00%,0.00%,0.33K,0.05,19.16,0.00%,15
AACA,0.02%,0.07%,16.58%,33.77%,36.66%,46.84%,85.76%,185.91%,-,0.17%,0.27%,743.28K,0.78,145.30,0.01%,"582,686"
AACAA,-0.50%,-0.30%,0.40%,-,-0.80%,-,-,-,-,0.08%,0.03%,28.61K,15.73,9.97,-0.50%,"449,995"
AACAD,-2.50%,11.75%,34.34%,26.74%,8.24%,11.24%,6.99%,65.11%,-10.02%,2.70%,3.29%,1.62M,0.64,28.91,-0.69%,"1,035,961"
AACB,2.79%,45.16%,11.26%,9.16%,-4.03%,-25.28%,-15.66%,-94.54%,-94.43%,3.03%,4.78%,1.41M,0.62,4.05,1.00%,"873,141"
AACCL,0.69%,31.39%,102.07%,106.34%,8.12%,-,-,-,-,2.34%,5.30%,444.04K,0.00,2.93,0.17%,383
AACCO,2.15%,1.42%,9.46%,5.42%,14.75%,6.47%,-19.70%,-54.32%,-57.20%,2.68%,2.77%,779.43K,0.71,4.28,-0.23%,"552,260"
AACCS,10.10%,-17.30%,-12.66%,-24.62%,-41.40%,-50.45%,-74.41%,-79.24%,-25.60%,6.86%,9.14%,21.11K,0.98,5.45,-4.55%,"20,755"
AACDC,5.81%,26.24%,-24.22%,-1.35%,31.11%,27.50%,-53.64%,-,-,7.65%,10.27%,1.64M,0.53,5.10,2.20%,"873,001"
AACEI,1.08%,3.61%,-4.29%,0.01%,-4.20%,-,-,-,-,0.44%,0.90%,25.66K,0.71,23.60,-0.58%,"18,202"
AACEL,-2.76%,-3.16%,-4.43%,5.05%,2.02%,0.43%,-2.10%,1.04%,-,1.85%,2.60%,305.73K,0.82,11.64,-1.94%,"249,914"
AACEP,-0.50%,4.54%,3.53%,14.52%,27.42%,-,-,-,-,0.38%,0.35%,2.54K,6.70,20.77,-0.12%,"17,001"
AACES,-1.05%,-1.15%,-27.74%,-7.97%,-7.03%,2.27%,-27.70%,-57.26%,-,1.71%,2.06%,77.95K,1.11,30.14,-0.56%,"86,816"
AACET,-2.25%,-4.50%,-0.91%,19.34%,3.33%,-24.48%,-72.81%,-93.49%,-,4.70%,5.66%,92.64K,1.21,8.70,-3.97%,"112,000"
AACFN,-8.86%,1.54%,10.38%,-15.91%,26.75%,-30.80%,232.29%,113.62%,504.17%,6.91%,7.76%,26.68K,1.47,19.14,-2.99%,"39,179"
AACGC,0.30%,0.40%,1.01%,-,0.91%,-,-,-,-,0.00%,0.09%,114.60K,0.00,10.03,0.25%,6
AACGL,-3.04%,-2.45%,10.51%,-2.96%,2.24%,7.15%,34.18%,150.93%,282.26%,1.33%,1.62%,2.01M,1.89,98.07,-0.78%,"3,796,928"
AACGO,1.13%,4.06%,-,-,-3.20%,-,-,-,-,0.00%,0.01%,12.69K,0.02,38.17,-0.23%,210
AACGR,1.60%,3.16%,-3.14%,11.04%,5.77%,11.48%,64.63%,61.81%,-,0.14%,0.14%,0.31K,0.11,69.86,-0.31%,34
AACH,4.31%,-60.84%,-56.32%,-48.51%,-56.79%,-75.31%,-92.84%,-96.75%,-96.48%,6.74%,13.50%,1.13M,0.89,1.21,0.00%,"1,007,609"
AACHC,-4.04%,-6.95%,18.23%,17.58%,94.22%,20.03%,-64.25%,-58.32%,-46.16%,5.78%,5.35%,2.78M,0.75,27.56,-3.47%,"2,076,065"
AACHR,-4.78%,24.57%,-15.50%,-23.14%,-23.14%,-35.42%,-17.07%,-42.20%,-,4.10%,7.30%,39.70M,0.72,5.78,0.52%,"28,543,724"
AACHV,0.00%,23.68%,49.81%,71.86%,59.76%,166.44%,60.08%,-4.91%,-99.33%,3.90%,5.02%,1.79M,0.59,7.94,-1.98%,"1,059,972"
AACHX,-8.71%,42.54%,-,-,28.23%,-,-,-,-,1.43%,3.12%,0.67K,0.08,32.66,1.05%,52
AACI,-2.06%,6.65%,-20.17%,-30.23%,-28.07%,-36.54%,-44.87%,-45.83%,-,1.95%,2.91%,8.36M,0.93,12.35,-1.44%,"7,750,249"
AACIC,1.39%,-10.83%,-9.64%,-17.94%,-20.29%,-8.89%,39.51%,174.44%,-33.61%,2.22%,3.36%,299.67K,1.08,9.47,-0.32%,"323,956"
AACII,-0.66%,0.12%,-1.54%,0.20%,-0.80%,-,-,-,-,0.80%,0.67%,56.90K,0.91,25.42,-0.74%,"51,722"
AACIO,0.24%,2.11%,-0.38%,7.72%,7.32%,10.54%,48.84%,51.49%,-,0.50%,0.56%,142.26K,0.82,46.90,-0.30%,"116,449"
AACIU,-7.69%,20.55%,7.32%,-8.33%,-15.92%,29.41%,-18.77%,-67.53%,-,5.86%,5.69%,261.05K,0.51,2.64,-0.38%,"132,959"
AACIW,1.66%,-7.06%,18.32%,32.04%,11.44%,7.96%,119.44%,65.31%,178.95%,2.10%,3.14%,1.05M,1.00,53.28,-1.02%,"1,050,020"
AACKY,-0.89%,1.73%,-2.87%,-4.07%,-8.79%,-,-,-,-,0.94%,0.96%,23.19K,1.95,17.91,-0.83%,"45,277"
AACLC,0.74%,2.68%,1.89%,10.72%,10.49%,15.11%,54.12%,51.22%,-,0.41%,0.47%,11.73K,0.16,86.57,-0.17%,"1,851"
AACLO,0.06%,-0.02%,0.43%,0.45%,0.50%,0.13%,-,-,-,0.04%,0.06%,42.25K,1.74,50.53,0.00%,"73,436"
AACLS,-6.61%,-11.54%,-23.33%,33.21%,43.55%,44.09%,-39.98%,132.01%,883.21%,5.07%,5.05%,513.55K,0.60,115.33,-0.21%,"307,863"
AACLZ,-13.26%,-25.14%,-,-,-60.16%,-,-,-,-,0.28%,1.20%,0.72K,0.02,9.49,-0.92%,12
AACM,3.75%,-6.85%,-6.67%,-30.68%,-29.27%,-46.01%,-23.16%,2.85%,118.72%,4.76%,3.90%,2.24M,2.08,67.43,-2.52%,"4,671,119"
AACMM,-12.25%,-18.05%,-,-,-57.57%,-,-,-,-,3.17%,7.20%,7.20K,0.03,10.61,-3.84%,248
AACMR,-5.85%,-7.20%,-11.25%,27.51%,84.59%,158.04%,314.69%,145.05%,-,5.54%,6.80%,1.35M,0.64,72.82,-2.15%,"861,595"
AACN,1.73%,14.37%,-3.47%,-7.85%,-29.27%,-27.01%,-41.39%,-43.62%,65.01%,2.73%,4.02%,8.48M,0.49,189.76,0.08%,"4,194,355"
AACNB,0.85%,0.79%,22.81%,29.84%,35.67%,44.74%,106.08%,127.68%,141.32%,2.35%,2.10%,72.93K,1.11,64.99,0.74%,"81,169"
AACNT,1.81%,-1.94%,13.04%,-14.58%,-6.30%,24.14%,69.88%,30.21%,114.27%,2.76%,2.99%,70.24K,0.44,15.17,-1.69%,"30,934"
AACOG,-4.92%,11.96%,46.21%,59.83%,42.62%,11.69%,24.68%,-70.95%,-,5.94%,8.23%,98.37K,2.19,9.27,1.20%,"215,623"
AACOM,0.84%,9.10%,-,-,17.47%,-,-,-,-,0.43%,0.92%,5.34K,0.00,23.72,1.45%,15
AACON,-11.65%,4.44%,-30.27%,-17.83%,-48.91%,-67.21%,-100.00%,-,-,7.06%,7.43%,63.92K,0.58,2.35,-2.08%,"37,128"
AACP,1.40%,0.20%,-4.52%,-7.65%,-6.28%,-14.65%,-27.57%,-55.53%,-58.23%,1.15%,1.13%,467.98K,1.34,5.07,-0.98%,"628,318"
AACQQ,2.06%,-,-,-,-2.21%,-,-,-,-,0.53%,-,2.61K,0.06,24.56,0.12%,169
AACR,-6.01%,-20.40%,-30.56%,-24.91%,-34.72%,-33.67%,64.27%,-17.18%,-65.01%,2.40%,5.06%,35.26K,0.54,13.93,-0.21%,"19,051"
AACRE,-3.38%,7.28%,-7.30%,-12.12%,-4.39%,-3.18%,-55.85%,-70.65%,-63.05%,1.95%,2.87%,444.99K,0.66,4.57,-1.72%,"294,392"
AACRS,-4.12%,16.35%,39.40%,98.36%,101.00%,213.47%,-19.12%,-62.68%,-69.99%,5.09%,5.87%,1.88M,0.87,6.05,0.67%,"1,633,151"
AACRT,-1.53%,-,-,-,-3.83%,-,-,-,-,0.24%,-,1.03K,1.16,24.10,-0.62%,"1,200"
AACRV,-5.00%,39.33%,33.97%,36.60%,-13.28%,55.97%,-82.17%,-,-,5.24%,6.29%,401.55K,0.40,2.09,1.46%,"160,288"
AACSG,-1.26%,1.73%,3.21%,14.18%,18.80%,-,-,-,-,0.47%,0.68%,11.98K,0.07,48.51,-0.28%,884
AACSI,-0.70%,1.12%,2.77%,13.71%,15.45%,17.16%,65.77%,49.48%,-,0.06%,0.09%,0.29K,2.29,77.00,-0.59%,665
AACSP,0.72%,-,-,-,-3.19%,-,-,-,-,0.38%,-,1.32K,0.07,24.28,-0.74%,87
AACSV,-1.08%,-0.17%,5.72%,11.90%,21.72%,-,-,-,-,0.08%,0.23%,2.84K,0.33,49.58,-0.67%,936
AACT,-3.06%,1.86%,17.30%,13.57%,21.59%,28.02%,72.49%,-,-,1.52%,1.77%,347.84K,0.71,48.20,-1.77%,"245,974"
AACTG,-1.55%,0.23%,-4.10%,7.51%,18.72%,30.21%,16.54%,-27.09%,-25.75%,1.42%,3.28%,253.82K,0.78,4.44,-0.67%,"197,247"
AACTU,23.58%,36.94%,-23.62%,-59.47%,-75.16%,-81.99%,-,-,-,17.91%,14.08%,342.02K,0.80,1.52,-8.16%,"274,736"
AACU,1.15%,9.60%,46.36%,39.20%,54.60%,44.86%,111.18%,54.14%,203.70%,3.69%,3.76%,25.52K,1.63,62.32,-1.17%,"41,528"
AACV,-0.98%,-2.02%,-7.97%,-5.45%,-0.34%,15.32%,36.45%,-8.01%,76.55%,1.91%,2.08%,26.98K,1.22,26.20,-0.95%,"32,805"
AACVA,-5.89%,-6.14%,7.49%,43.76%,-12.34%,-39.71%,-58.18%,-65.56%,-,4.59%,6.61%,3.72M,0.94,7.03,-1.82%,"3,504,113"
AACVF,0.29%,2.95%,1.88%,10.56%,12.55%,14.86%,60.21%,66.12%,-,0.42%,0.52%,5.33K,0.45,55.59,-0.11%,"2,398"
AACVT,-0.55%,1.66%,1.34%,7.37%,6.98%,7.20%,-,-,-,0.08%,0.09%,6.45K,0.20,28.63,-0.34%,"1,279"
AACVU,-0.81%,0.70%,6.42%,11.14%,17.20%,23.55%,-,-,-,0.50%,0.45%,7.65K,1.29,32.12,-0.61%,"9,890"
AACWI,0.30%,2.72%,0.99%,9.64%,13.56%,20.41%,66.51%,54.11%,174.81%,0.58%,0.66%,2.92M,0.90,160.68,-0.25%,"2,622,513"
AACWV,-0.09%,2.27%,4.18%,2.50%,7.20%,6.61%,30.52%,19.25%,67.85%,0.39%,0.50%,102.65K,0.53,127.30,-0.08%,"54,206"
AACWX,-0.06%,2.86%,0.60%,5.77%,15.30%,23.37%,58.87%,35.10%,89.77%,0.75%,0.68%,1.73M,4.99,77.40,-0.27%,"8,650,667"
AACXP,3.57%,0.69%,-24.87%,-5.23%,-41.77%,-68.61%,-96.24%,-98.60%,-,3.89%,8.14%,123.38K,0.91,1.45,0.69%,"111,676"
AACYN,0.58%,0.72%,0.82%,3.09%,3.58%,-,-,-,-,0.30%,0.34%,1.77M,1.05,20.84,0.29%,"1,851,111"
AACYQ,1.34%,5.17%,-,-,4.80%,-,-,-,-,0.53%,0.85%,73.45K,2.97,21.17,0.71%,"218,228"
AACYS,0.10%,0.24%,0.32%,-,1.99%,-,-,-,-,0.51%,0.63%,354.50K,0.93,20.52,-0.15%,"329,607"
AAD,3.01%,5.22%,-9.40%,-3.93%,4.29%,3.88%,74.82%,150.98%,115.45%,2.57%,2.48%,349.47K,0.44,36.66,1.83%,"154,592"
AADAC,-0.40%,-0.40%,0.50%,1.41%,1.01%,-,-,-,-,0.12%,0.22%,18.11K,0.00,10.05,-0.40%,28
AADAG,-10.00%,-6.40%,-7.14%,18.58%,85.71%,64.79%,158.09%,-78.28%,-,5.95%,7.15%,271.82K,0.48,3.51,-4.62%,"131,615"
AADAM,-1.22%,7.39%,8.10%,16.93%,33.42%,34.90%,5.61%,-33.20%,-51.12%,1.81%,2.21%,865.54K,0.92,9.74,-0.61%,"796,817"
AADBE,5.98%,16.92%,6.85%,12.23%,-16.34%,-17.92%,-47.65%,-55.89%,186.18%,3.21%,3.65%,6.37M,0.82,292.79,0.44%,"5,214,252"
AADBG,11.72%,33.64%,3.25%,5.34%,-44.03%,-49.50%,-,-,-,6.18%,7.24%,6.38M,0.19,5.72,0.88%,"1,237,819"
AADBT,-,-,-,-,-62.17%,-,-,-,-,-,-,566.59K,0.43,4.54,-9.02%,"243,585"
AADBU,11.18%,33.99%,3.81%,-,31.19%,-,-,-,-,4.35%,5.99%,56.32K,0.10,32.36,1.12%,"5,605"
AADC,-3.12%,-7.13%,-0.30%,-10.95%,0.31%,-0.67%,16.87%,-3.09%,50.56%,1.08%,1.36%,1.31M,0.95,72.25,-1.30%,"1,234,128"
AADCT,21.23%,11.43%,-65.59%,-72.01%,-66.86%,-61.89%,-2.50%,-95.99%,-,7.90%,7.59%,1.99M,0.63,1.17,2.63%,"1,251,788"
AADDS,-0.51%,0.88%,-2.61%,-,-1.08%,-,-,-,-,0.82%,0.95%,13.19K,0.31,24.47,-0.12%,"4,135"
AADEA,-4.00%,-5.33%,-11.81%,23.98%,46.26%,67.75%,150.80%,346.37%,184.40%,4.04%,5.80%,1.62M,0.61,25.23,-1.91%,"998,567"
AADGM,-10.46%,39.68%,-31.37%,-49.19%,-49.19%,-67.18%,-95.07%,-94.65%,-,9.90%,18.46%,8.04M,0.03,0.53,3.41%,"279,804"
AADI,-2.43%,-1.43%,-10.07%,2.76%,33.53%,44.10%,99.22%,122.24%,478.87%,2.48%,2.82%,4.51M,0.61,362.14,0.10%,"2,754,855"
AADIG,-1.04%,8.70%,-,-,-0.59%,-,-,-,-,5.82%,10.44%,1.23M,0.92,21.87,-1.09%,"1,136,872"
AADIL,6.48%,72.16%,134.69%,132.79%,4.55%,-39.47%,-94.75%,-99.78%,-,10.14%,14.42%,407.27K,0.17,5.75,2.68%,"69,913"
AADIU,-5.10%,-5.73%,-,-,-34.21%,-,-,-,-,2.88%,3.23%,13.74K,0.41,10.06,-0.01%,"5,621"
AADIV,1.79%,2.48%,2.82%,6.82%,10.53%,11.15%,47.44%,20.99%,-,0.35%,0.36%,5.63K,0.43,20.04,0.25%,"2,446"
AADM,4.00%,2.55%,-1.61%,16.78%,41.40%,29.77%,2.51%,35.48%,85.76%,3.69%,3.32%,3.66M,1.48,81.29,-0.31%,"5,425,823"
AADMA,-1.68%,10.99%,18.86%,-43.37%,-48.52%,-45.60%,143.90%,600.75%,64.45%,2.32%,3.47%,2.88M,0.61,9.39,0.54%,"1,756,436"
AADME,0.52%,2.27%,-0.15%,8.76%,9.97%,13.99%,53.24%,36.49%,123.11%,0.50%,0.45%,14.61K,0.43,56.42,-0.09%,"6,217"
