Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AAPG,15.50%,8.39%,-29.10%,-26.18%,-26.18%,-54.80%,-,-,-,3.75%,2.92%,10.53K,1.23,19.37,4.70%,"12,914"
AAPL,10.18%,0.77%,22.17%,15.01%,15.01%,46.41%,63.01%,120.15%,1209.16%,3.32%,3.01%,53.93M,0.98,312.66,1.31%,"53,062,915"
AAPR,0.54%,0.19%,2.37%,4.01%,4.01%,8.38%,-,-,-,0.23%,0.22%,16.33K,0.09,29.56,0.17%,"1,464"
AAPU,21.45%,-1.07%,42.67%,21.08%,21.08%,82.34%,69.68%,-,-,6.58%,6.05%,2.28M,0.48,40.66,2.99%,"1,085,423"
AAPW,11.61%,-1.79%,16.67%,0.55%,0.55%,8.45%,-,-,-,3.09%,2.97%,15.76K,0.69,40.66,1.27%,"10,887"
AAPX,22.56%,-0.46%,42.01%,20.67%,20.67%,79.85%,-,-,-,5.73%,5.46%,100.43K,0.23,36.78,2.79%,"23,371"
AAPY,9.18%,-1.83%,19.15%,6.48%,6.48%,19.37%,-,-,-,1.26%,2.11%,4.94K,0.45,26.50,1.04%,"2,216"
AARD,25.05%,57.22%,39.30%,-54.36%,-54.36%,-56.97%,-,-,-,12.17%,10.30%,190.23K,0.99,5.99,5.09%,"187,880"
AAT,-0.08%,7.89%,34.76%,32.91%,32.91%,24.49%,30.43%,-32.84%,-41.41%,1.99%,2.03%,398.22K,0.82,25.16,-1.37%,"327,505"
AAUA,2.69%,-0.12%,15.73%,-,14.61%,-,-,-,-,0.15%,0.28%,2.67K,0.58,57.31,0.81%,"1,550"
AAUC,4.29%,-7.85%,-22.86%,5.16%,5.16%,77.30%,-,-,-,4.61%,4.01%,709.54K,0.19,24.06,-2.20%,"134,054"
AAUM,4.64%,1.03%,4.33%,-18.14%,-18.14%,-,-,-,-,0.21%,0.23%,0.39K,0.00,20.04,0.00%,0
AAUS,2.83%,-0.18%,14.07%,9.28%,9.28%,-,-,-,-,0.29%,0.32%,1.92K,0.56,60.22,0.86%,"1,081"
AAVM,1.16%,-2.12%,6.92%,14.80%,14.80%,25.38%,53.69%,23.65%,-,0.23%,0.41%,2.83K,0.29,33.89,0.79%,830
AAXJ,0.61%,-3.75%,22.33%,26.26%,26.26%,41.02%,79.63%,28.06%,117.86%,2.05%,2.21%,668.26K,1.14,117.57,3.19%,"760,464"
AB,2.70%,-0.11%,-4.66%,-4.29%,-4.29%,-10.39%,16.66%,-22.12%,61.32%,2.12%,1.90%,305.93K,1.08,36.83,1.43%,"329,705"
ABAT,5.51%,-20.72%,3.24%,-14.07%,-14.07%,56.83%,-74.30%,-89.13%,-84.44%,6.18%,9.84%,6.27M,0.60,2.87,2.14%,"3,756,730"
ABBV,0.56%,17.33%,21.99%,11.50%,11.50%,34.59%,85.62%,120.13%,302.02%,2.78%,2.64%,7.10M,1.16,254.76,-2.42%,"8,214,345"
ABCB,-0.19%,9.74%,15.85%,22.30%,22.30%,34.09%,169.69%,85.82%,211.92%,2.26%,2.11%,534.98K,0.58,90.83,0.79%,"307,763"
ABCL,6.64%,37.59%,123.58%,130.12%,130.12%,107.11%,23.55%,-59.89%,-,9.88%,10.20%,7.65M,0.81,7.87,-2.96%,"6,159,326"
ABCS,1.22%,4.93%,13.75%,12.08%,12.08%,16.20%,-,-,-,0.36%,0.60%,2.07K,0.94,34.10,-0.01%,"1,956"
ABEO,12.48%,11.29%,30.91%,19.73%,19.73%,7.13%,55.04%,-83.17%,-89.21%,6.46%,4.70%,1.16M,1.22,6.31,-1.41%,"1,417,983"
ABEQ,0.02%,1.56%,-0.52%,5.06%,5.06%,8.76%,35.14%,37.36%,-,0.70%,0.59%,13.11K,0.97,37.66,-0.43%,"12,780"
ABEV,-4.95%,-2.23%,4.78%,24.29%,24.29%,24.29%,10.03%,1.25%,-35.56%,2.13%,2.10%,27.39M,1.26,3.07,-0.97%,"34,410,252"
ABFL,1.27%,0.35%,16.83%,17.77%,17.77%,18.23%,62.47%,71.63%,-,1.46%,1.40%,17.01K,0.59,84.05,1.12%,"9,965"
ABG,1.36%,11.26%,6.78%,-10.56%,-10.56%,-19.60%,-12.11%,19.28%,304.22%,3.13%,3.17%,274.71K,0.76,207.97,1.25%,"208,851"
ABI,0.10%,0.00%,0.10%,0.40%,0.40%,-0.52%,-,-,-,0.00%,0.00%,0.25K,0.06,24.91,0.04%,14
ABIG,2.94%,1.56%,17.52%,8.12%,8.12%,15.89%,-,-,-,0.23%,0.46%,4.46K,0.12,34.61,0.54%,553
ABLD,0.20%,-2.97%,-4.57%,3.76%,3.76%,3.46%,14.99%,-,-,0.66%,0.72%,11.04K,0.90,30.19,0.45%,"9,975"
ABLG,-0.71%,-1.67%,7.54%,1.40%,1.40%,3.96%,21.96%,-8.35%,-,0.96%,1.01%,1.85K,0.02,32.15,1.68%,41
ABLS,2.83%,15.66%,27.93%,18.68%,18.68%,0.24%,-,-,-,0.92%,0.92%,0.91K,2.57,23.77,0.78%,"2,338"
ABLV,0.91%,0.00%,81.97%,64.32%,64.32%,12.92%,-89.53%,-,-,7.77%,7.67%,445.21K,0.24,1.11,-6.72%,"106,346"
ABM,-2.35%,13.29%,14.67%,4.96%,4.96%,-7.36%,5.24%,2.30%,21.91%,2.31%,2.84%,563.08K,0.67,44.40,0.29%,"379,783"
ABNB,1.44%,10.52%,18.17%,8.79%,8.79%,8.18%,15.21%,-0.49%,-,2.89%,3.14%,3.80M,0.68,147.65,-0.86%,"2,573,941"
ABNG,2.61%,19.67%,32.40%,4.94%,4.94%,-,-,-,-,2.03%,2.59%,2.00K,1.90,19.08,-2.08%,"3,787"
ABOS,13.14%,16.59%,-1.11%,26.54%,26.54%,130.17%,-47.13%,-86.78%,-,8.46%,7.10%,458.53K,0.49,2.67,-2.55%,"225,143"
ABOT,5.60%,-0.04%,20.05%,2.84%,2.84%,4.19%,61.34%,44.65%,-,0.02%,0.25%,0.26K,12.94,40.21,1.12%,"3,332"
ABR,-7.78%,-6.04%,-33.60%,-35.82%,-35.82%,-54.31%,-63.91%,-68.32%,-20.00%,4.38%,4.12%,4.18M,1.26,4.98,-5.50%,"5,254,331"
ABSI,5.97%,94.28%,277.12%,230.66%,230.66%,316.61%,712.68%,-,-,7.36%,12.30%,5.93M,0.92,11.54,-0.69%,"5,466,502"
ABT,1.60%,9.93%,-7.04%,-23.67%,-23.67%,-28.87%,-10.79%,-19.52%,134.22%,3.04%,2.63%,13.23M,1.09,95.63,0.24%,"14,408,421"
ABTC,-21.17%,-39.37%,-37.76%,-66.71%,-66.71%,-91.36%,-99.00%,-99.99%,-,13.70%,9.01%,1.03M,2.10,8.49,0.77%,"2,163,884"
ABTS,3.39%,-40.78%,-18.12%,-76.31%,-76.31%,-75.00%,-90.76%,-99.66%,-99.81%,11.39%,18.15%,2.55M,0.06,1.22,4.27%,"159,142"
ABUF,0.98%,0.80%,8.12%,-,8.12%,-,-,-,-,0.15%,0.23%,2.80K,7.12,27.17,0.38%,"19,932"
ABUS,8.52%,14.25%,10.94%,3.33%,3.33%,53.40%,122.87%,69.62%,29.09%,4.43%,4.14%,2.00M,1.41,4.97,2.05%,"2,814,719"
ABVC,24.18%,48.44%,74.31%,-10.80%,-10.80%,-38.91%,-59.03%,-96.20%,-99.47%,10.45%,9.90%,135.40K,2.36,1.90,5.56%,"319,871"
ABVX,47.68%,59.72%,21.64%,6.77%,6.77%,1708.92%,-,-,-,5.83%,8.02%,2.01M,0.77,143.99,-0.46%,"1,543,609"
ABX,21.09%,44.58%,48.33%,40.35%,40.35%,122.63%,19.52%,22.32%,-,7.85%,5.01%,584.73K,1.36,12.00,1.18%,"797,076"
ABXB,-1.62%,-0.88%,-0.03%,-1.39%,-1.39%,-1.27%,-5.00%,-22.69%,-,0.09%,0.05%,0.71K,8.78,19.33,0.08%,"6,228"
ACA,0.61%,17.43%,34.99%,36.74%,36.74%,61.50%,94.51%,158.13%,-,0.58%,2.07%,517.71K,0.96,145.38,0.28%,"498,085"
ACAA,2.16%,2.62%,-,-,1.39%,-,-,-,-,0.64%,0.25%,18.14K,1.33,10.19,-0.10%,"24,094"
ACAD,1.78%,20.25%,16.08%,-3.52%,-3.52%,23.01%,6.36%,6.80%,-23.33%,3.37%,3.45%,1.70M,0.68,25.77,-0.77%,"1,154,807"
ACB,-4.24%,-20.76%,-21.22%,-35.78%,-35.78%,-40.31%,-49.51%,-96.74%,-93.69%,4.26%,4.98%,1.14M,1.39,2.71,-4.58%,"1,576,560"
ACCL,3.57%,17.57%,27.01%,-35.79%,-35.79%,-,-,-,-,4.90%,13.67%,462.37K,0.09,1.74,1.16%,"40,987"
ACCO,-2.61%,6.77%,42.36%,9.92%,9.92%,2.76%,-23.22%,-51.02%,-60.04%,4.09%,3.12%,1.01M,0.91,4.10,-2.38%,"914,062"
ACCS,2.78%,13.39%,-17.29%,-24.41%,-24.41%,-39.40%,-62.38%,-72.75%,9.33%,4.41%,5.34%,14.24K,1.94,7.03,2.03%,"27,568"
ACDC,-19.55%,-35.93%,-22.86%,20.57%,20.57%,-36.96%,-57.56%,-,-,8.60%,9.16%,1.38M,0.99,4.69,-8.93%,"1,362,243"
ACEI,0.13%,-5.44%,0.28%,-5.45%,-5.45%,-,-,-,-,0.87%,1.05%,20.87K,0.65,23.30,0.59%,"13,630"
ACEL,-6.92%,5.45%,12.14%,8.50%,8.50%,2.15%,20.31%,8.50%,-,2.44%,2.62%,323.80K,0.84,12.38,-3.05%,"270,493"
ACEP,1.38%,-2.20%,12.22%,21.60%,21.60%,-,-,-,-,0.35%,0.81%,2.40K,0.65,19.82,0.87%,"1,564"
ACES,1.22%,-16.20%,4.48%,7.83%,7.83%,26.76%,-21.81%,-53.39%,-,3.37%,3.50%,94.22K,4.52,34.96,2.43%,"425,659"
ACET,8.36%,15.84%,29.76%,7.72%,7.72%,-6.61%,-81.95%,-94.08%,-,5.33%,5.59%,115.21K,0.56,9.07,0.78%,"64,302"
ACFN,-1.68%,1.99%,-1.45%,12.25%,12.25%,6.07%,231.05%,73.67%,472.64%,1.93%,4.32%,11.36K,0.75,16.95,0.36%,"8,553"
ACGC,0.30%,0.50%,-,-,0.40%,-,-,-,-,0.00%,0.12%,223.84K,0.00,9.97,0.10%,49
ACGL,4.38%,15.84%,5.24%,6.14%,6.14%,14.15%,44.94%,175.95%,354.00%,2.27%,2.01%,2.35M,0.79,101.81,-0.38%,"1,869,367"
ACGO,2.76%,-2.90%,-,-,-2.90%,-,-,-,-,0.00%,0.43%,36.37K,0.00,38.13,1.45%,137
ACGR,2.66%,-3.06%,14.50%,4.09%,4.09%,15.25%,67.57%,68.44%,-,0.01%,0.42%,0.65K,0.04,68.74,1.05%,29
ACH,8.98%,41.09%,38.40%,30.00%,30.00%,-60.48%,-79.64%,-91.25%,-90.34%,6.78%,7.92%,816.22K,0.79,3.64,1.39%,"646,099"
ACHC,13.38%,20.83%,29.76%,119.10%,119.10%,33.09%,-59.40%,-50.32%,-41.22%,6.04%,5.23%,3.09M,0.80,31.09,-2.57%,"2,467,403"
ACHR,10.27%,-17.76%,-0.92%,-28.59%,-28.59%,-47.20%,24.59%,-45.98%,-,7.49%,7.41%,41.51M,0.89,5.37,7.83%,"36,893,205"
ACHV,7.14%,31.10%,99.69%,29.78%,29.78%,195.87%,32.17%,-22.20%,-99.71%,7.63%,8.51%,1.95M,0.67,6.45,0.78%,"1,300,557"
ACHX,-,-,-,-,27.62%,-,-,-,-,-,-,3.23K,0.01,32.62,16.51%,47
ACI,4.34%,-9.74%,-18.74%,-17.41%,-17.41%,-35.34%,-34.35%,-1.85%,-,2.65%,3.22%,7.38M,0.79,14.18,0.35%,"5,811,350"
ACIC,1.79%,14.76%,3.46%,-4.46%,-4.46%,9.30%,202.71%,142.40%,-20.43%,3.35%,2.48%,279.28K,0.71,11.35,-1.65%,"197,523"
ACII,0.35%,0.36%,1.91%,-0.05%,-0.05%,-,-,-,-,1.37%,1.43%,73.95K,0.30,25.61,0.20%,"22,410"
ACIO,1.84%,-0.64%,10.14%,6.36%,6.36%,11.41%,50.18%,53.08%,-,0.94%,1.03%,123.14K,1.03,46.48,0.72%,"126,769"
ACIU,-1.95%,5.02%,-9.06%,-20.06%,-20.06%,21.26%,-12.54%,-68.43%,-,8.51%,6.22%,297.76K,0.90,2.51,0.00%,"269,260"
ACIW,13.54%,34.58%,35.33%,16.98%,16.98%,21.03%,146.06%,49.91%,194.99%,3.64%,3.70%,857.96K,1.41,55.93,1.91%,"1,212,085"
ACKY,1.35%,-1.86%,0.66%,-9.89%,-9.89%,-,-,-,-,1.04%,1.38%,28.92K,1.68,17.70,-0.07%,"48,558"
ACLC,2.68%,-0.51%,13.77%,8.05%,8.05%,15.62%,54.69%,55.23%,-,0.78%,0.99%,15.57K,0.18,84.65,0.63%,"2,817"
ACLO,-0.25%,0.03%,0.26%,0.13%,0.13%,0.25%,-,-,-,0.08%,0.07%,34.94K,0.07,50.34,0.08%,"2,335"
ACLS,-19.20%,-12.07%,47.20%,74.22%,74.22%,91.63%,-19.09%,261.77%,1310.99%,11.19%,8.28%,695.51K,0.96,139.97,-3.13%,"670,437"
ACLZ,-39.36%,-,-,-,-36.35%,-,-,-,-,9.29%,-,2.13K,0.03,15.44,-7.11%,65
ACM,-1.99%,-3.87%,-17.83%,-26.98%,-26.98%,-39.86%,-18.56%,11.81%,121.48%,3.46%,3.28%,1.93M,0.78,69.61,2.76%,"1,512,486"
ACMM,-17.38%,-,-,-,-11.33%,-,-,-,-,15.23%,-,18.65K,0.26,22.93,3.18%,"4,791"
ACMR,-5.72%,10.87%,143.02%,149.73%,149.73%,254.26%,627.62%,202.15%,-,11.52%,10.51%,1.66M,0.90,98.52,0.77%,"1,497,983"
ACN,6.19%,-22.81%,-31.97%,-48.95%,-48.95%,-55.06%,-55.53%,-55.15%,20.65%,4.70%,4.40%,7.74M,0.88,136.96,-0.28%,"6,820,899"
ACNB,0.12%,14.96%,27.19%,26.27%,26.27%,36.64%,95.49%,119.22%,143.89%,2.42%,2.59%,69.66K,0.96,60.49,0.40%,"66,667"
ACNT,10.72%,13.83%,17.48%,-4.94%,-4.94%,20.99%,72.53%,53.13%,97.31%,4.44%,3.63%,89.86K,0.23,15.39,0.85%,"20,599"
ACOG,21.54%,29.93%,32.11%,21.54%,21.54%,-24.51%,37.00%,-60.76%,-,10.29%,7.31%,43.98K,1.04,7.90,0.13%,"45,945"
ACOM,3.87%,-,-,-,1.72%,-,-,-,-,0.60%,-,23.06K,0.00,20.22,2.81%,78
ACON,7.72%,-12.03%,-14.01%,-33.26%,-33.26%,-58.79%,-100.00%,-,-,5.02%,6.33%,105.75K,0.19,3.07,-0.65%,"20,278"
ACP,1.16%,0.00%,3.14%,-2.96%,-2.96%,-11.76%,-22.79%,-53.29%,-54.19%,1.25%,1.21%,495.74K,0.57,5.25,-0.57%,"283,420"
ACR,-2.32%,-5.34%,-4.19%,-15.32%,-15.32%,-0.66%,110.85%,7.69%,-51.81%,2.37%,4.42%,30.68K,0.27,18.07,0.39%,"8,135"
ACRE,0.44%,-7.36%,-4.83%,-5.23%,-5.23%,-8.30%,-54.52%,-69.25%,-62.54%,3.23%,2.95%,418.85K,1.00,4.53,0.22%,"418,669"
ACRS,9.80%,24.21%,30.71%,82.39%,82.39%,281.25%,-46.23%,-67.48%,-71.61%,5.95%,6.36%,1.55M,0.77,5.49,-1.26%,"1,193,719"
ACRV,5.95%,17.88%,17.11%,-26.14%,-26.14%,37.98%,-84.73%,-,-,5.65%,6.10%,569.09K,0.66,1.78,3.49%,"378,041"
ACSG,1.26%,6.42%,24.11%,21.92%,21.92%,-,-,-,-,0.86%,1.56%,4.45K,0.50,49.79,0.85%,"2,203"
ACSI,2.79%,3.16%,16.29%,13.12%,13.12%,18.94%,61.55%,48.99%,-,0.08%,0.23%,0.21K,0.10,75.45,0.70%,20
ACSV,-0.20%,6.15%,15.46%,21.83%,21.83%,-,-,-,-,0.83%,0.64%,2.10K,0.53,49.62,0.82%,"1,120"
ACT,0.99%,12.62%,10.50%,15.26%,15.26%,20.87%,86.62%,-,-,1.84%,2.07%,310.43K,0.64,45.69,0.77%,"199,378"
ACTG,-4.05%,-3.02%,-10.00%,20.32%,20.32%,20.32%,15.98%,-27.30%,4.90%,2.55%,2.56%,244.95K,0.88,4.50,-0.88%,"214,906"
ACTU,-16.67%,-23.08%,-43.55%,-77.12%,-77.12%,-78.76%,-,-,-,13.42%,12.86%,183.33K,0.38,1.40,-7.89%,"69,271"
ACU,-3.94%,10.51%,4.96%,16.62%,16.62%,7.75%,85.24%,8.29%,151.93%,4.91%,3.83%,20.70K,0.40,47.01,-1.26%,"8,278"
ACV,2.29%,0.11%,14.07%,7.04%,7.04%,25.68%,46.00%,0.47%,102.07%,1.99%,2.82%,27.00K,0.97,28.14,0.39%,"26,313"
ACVA,7.22%,27.88%,70.41%,-7.36%,-7.36%,-55.00%,-53.33%,-68.77%,-,4.41%,5.41%,3.28M,0.95,7.43,1.78%,"3,121,982"
ACVF,1.16%,-0.76%,12.78%,9.58%,9.58%,13.44%,61.27%,68.56%,-,1.13%,1.40%,7.90K,0.41,54.12,0.57%,"3,212"
ACVT,1.52%,1.19%,8.32%,5.65%,5.65%,7.94%,-,-,-,0.14%,0.10%,1.07K,0.43,28.27,0.11%,464
ACVU,0.97%,3.20%,14.45%,14.61%,14.61%,20.98%,-,-,-,0.53%,0.88%,12.13K,0.14,31.41,-0.12%,"1,724"
ACWI,2.39%,-0.43%,13.29%,11.65%,11.65%,21.71%,67.13%,55.51%,183.79%,1.11%,1.37%,3.51M,0.95,157.97,1.17%,"3,332,952"
ACWV,3.45%,0.51%,1.89%,2.88%,2.88%,2.82%,26.03%,18.02%,58.89%,0.54%,0.75%,102.93K,0.72,122.17,0.09%,"74,265"
ACWX,1.89%,-0.39%,10.88%,13.85%,13.85%,24.78%,59.13%,34.15%,99.81%,1.19%,1.37%,2.00M,0.60,76.43,1.60%,"1,204,382"
ACXP,3.95%,-9.71%,-57.07%,-36.55%,-36.55%,-83.61%,-96.74%,-98.58%,-,10.04%,7.88%,119.08K,0.79,1.58,-1.25%,"94,256"
ACYN,-0.29%,-0.29%,0.19%,-,2.31%,-,-,-,-,0.62%,0.71%,1.23M,1.34,20.61,0.29%,"1,653,809"
ACYQ,0.45%,-,-,-,0.88%,-,-,-,-,2.50%,-,118.98K,1.09,20.19,-0.34%,"129,522"
ACYS,0.10%,0.15%,-,-,1.79%,-,-,-,-,0.70%,0.88%,239.87K,2.08,20.45,0.25%,"500,014"
AD,-5.66%,-13.72%,-7.77%,-0.52%,-0.52%,19.46%,324.01%,107.24%,99.04%,3.97%,3.66%,389.49K,1.13,34.97,-3.50%,"441,498"
ADAC,0.90%,1.10%,2.02%,-,2.54%,-,-,-,-,0.14%,0.52%,16.89K,0.19,10.10,0.30%,"3,156"
ADAG,-6.21%,13.58%,-1.50%,107.94%,107.94%,112.43%,156.86%,-69.06%,-,14.93%,11.57%,246.46K,1.54,3.93,-12.08%,"379,744"
ADAM,-3.58%,4.32%,24.09%,25.62%,25.62%,34.46%,-0.67%,-36.83%,-54.51%,2.42%,2.63%,828.78K,0.95,9.17,0.33%,"785,077"
ADBE,7.57%,-14.90%,-10.23%,-37.69%,-37.69%,-42.51%,-54.69%,-63.47%,129.11%,3.00%,3.79%,6.37M,0.75,218.07,-0.75%,"4,795,024"
ADBG,15.07%,-30.15%,-26.64%,-67.12%,-67.12%,-74.91%,-,-,-,5.92%,7.64%,5.18M,1.23,3.36,-2.04%,"6,392,641"
ADBU,15.31%,-30.06%,-26.13%,-,-23.09%,-,-,-,-,5.17%,6.79%,51.28K,0.44,18.97,-1.36%,"22,767"
ADC,0.18%,7.14%,0.73%,7.14%,7.14%,7.23%,17.53%,7.61%,57.91%,1.25%,1.63%,1.14M,1.24,77.17,-0.82%,"1,411,723"
ADCT,22.55%,-59.42%,-66.93%,-64.59%,-64.59%,-56.14%,-40.76%,-94.87%,-,9.77%,13.08%,1.84M,0.50,1.25,5.04%,"928,529"
ADDS,2.54%,-3.68%,-,-,3.81%,-,-,-,-,2.48%,3.21%,20.08K,0.39,26.06,1.68%,"7,932"
ADEA,-4.83%,-8.49%,16.99%,70.03%,70.03%,100.34%,171.83%,431.59%,275.13%,7.94%,7.83%,2.06M,0.60,29.33,0.48%,"1,241,327"
ADFI,-0.43%,0.16%,-0.15%,-0.90%,-0.90%,0.05%,1.59%,-12.93%,-,0.54%,0.51%,15.68K,0.81,8.50,0.04%,"12,691"
ADGM,-3.07%,-16.53%,-49.92%,-39.81%,-39.81%,-59.61%,-94.11%,-94.04%,-,7.24%,7.60%,143.48K,0.26,0.63,-1.71%,"36,834"
ADI,0.50%,-11.16%,22.14%,43.37%,43.37%,58.27%,108.84%,131.01%,601.10%,3.46%,4.00%,4.58M,0.97,388.83,3.09%,"4,425,448"
ADIL,13.28%,25.00%,71.60%,-47.27%,-47.27%,-64.52%,-97.83%,-99.84%,-,9.89%,17.12%,479.15K,0.08,2.90,0.00%,"37,475"
ADIU,0.98%,-,-,-,-15.40%,-,-,-,-,4.35%,-,6.12K,1.78,12.05,6.70%,"10,900"
ADIV,1.51%,-2.89%,6.93%,4.07%,4.07%,6.23%,42.13%,11.27%,-,0.70%,0.81%,5.94K,0.41,18.87,2.32%,"2,412"
ADM,1.48%,-7.35%,5.55%,35.55%,35.55%,40.90%,1.16%,31.08%,85.02%,2.05%,2.62%,3.68M,0.85,77.93,1.48%,"3,117,138"
ADMA,4.69%,18.04%,-0.33%,-49.78%,-49.78%,-49.89%,160.23%,506.62%,44.48%,4.19%,4.03%,5.23M,0.50,9.16,2.35%,"2,620,177"
ADME,2.16%,-0.73%,12.49%,8.85%,8.85%,14.93%,54.79%,38.66%,111.97%,0.81%,0.92%,16.49K,0.34,55.85,0.87%,"5,573"
ADNT,-3.00%,-13.43%,-4.71%,1.25%,1.25%,-13.27%,-49.52%,-54.53%,-,5.22%,4.66%,989.91K,1.02,19.41,3.46%,"1,005,609"
ADP,7.13%,5.15%,17.39%,-6.90%,-6.90%,-22.55%,8.05%,19.08%,156.36%,2.52%,2.43%,2.96M,0.67,239.49,-1.15%,"1,988,633"
ADPT,2.58%,34.46%,45.17%,32.39%,32.39%,82.20%,255.37%,-45.24%,-,5.25%,7.53%,2.49M,1.02,21.50,1.46%,"2,525,330"
ADPV,-3.17%,-2.90%,9.20%,7.52%,7.52%,24.56%,89.86%,-,-,1.72%,1.62%,12.29K,0.76,46.06,0.33%,"9,278"
ADSE,6.00%,8.55%,13.29%,-3.86%,-3.86%,-0.49%,103.17%,25.67%,-,10.61%,5.75%,8.56K,3.07,12.19,-2.09%,"26,240"
ADSK,5.75%,-9.61%,-12.83%,-29.89%,-29.89%,-34.46%,3.23%,-29.79%,291.88%,3.25%,3.92%,2.57M,0.64,207.54,0.03%,"1,648,238"
ADT,5.63%,1.35%,1.96%,-16.36%,-16.36%,-20.31%,11.94%,-36.92%,-,2.95%,2.59%,10.79M,0.97,6.75,-1.17%,"10,497,069"
