Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AAACO,0.20%,0.81%,1.22%,-,0.30%,-,-,-,-,0.04%,0.07%,23.17K,0.00,9.98,0.00%,67
AAACP,-0.10%,-0.15%,-,-,0.30%,-,-,-,-,0.04%,0.13%,214.39K,0.02,9.98,0.00%,"4,243"
AAADR,-2.15%,-2.54%,-7.52%,-12.15%,-5.61%,3.34%,59.25%,27.39%,101.28%,1.14%,1.24%,2.13K,0.91,81.42,-0.85%,"1,924"
AAADX,-9.99%,-16.71%,-,-,-18.80%,-,-,-,-,8.04%,8.68%,2.06M,0.21,16.85,-0.88%,"422,540"
AAAEQ,-0.94%,0.41%,4.19%,6.35%,7.24%,-,-,-,-,0.18%,0.24%,0.73K,0.44,52.90,-0.25%,318
AAAL,-7.17%,-1.82%,18.47%,-3.63%,-1.24%,21.02%,-13.19%,-26.36%,-57.85%,3.62%,3.96%,103.65M,1.60,15.14,1.07%,"165,913,119"
AAALG,-14.53%,-6.29%,28.26%,-22.81%,-20.06%,2.09%,-,-,-,6.01%,6.75%,43.27K,0.34,14.17,1.71%,"14,685"
AAAME,-5.42%,-11.30%,-39.73%,-47.84%,-44.52%,-27.82%,-13.74%,-59.64%,-63.06%,3.16%,3.68%,12.90K,0.92,1.57,-0.63%,"11,818"
AAAMI,4.24%,-0.69%,23.14%,50.68%,74.79%,105.07%,275.11%,252.73%,500.51%,3.23%,4.04%,475.73K,0.60,82.15,-0.77%,"284,450"
AAAOG,-19.27%,-67.54%,-,-,-79.99%,-,-,-,-,24.77%,24.26%,1.06M,0.55,3.10,1.31%,"588,755"
AAAOI,-7.92%,-38.44%,-35.38%,178.43%,195.52%,259.83%,1168.72%,1290.28%,768.63%,11.39%,11.18%,11.93M,0.43,103.02,0.60%,"5,163,516"
AAAON,-7.41%,-22.11%,10.53%,15.37%,36.24%,32.01%,52.21%,153.70%,472.66%,7.55%,5.84%,1.13M,1.23,103.88,-6.77%,"1,384,754"
AAAOX,-18.66%,-67.44%,-76.30%,-,-45.67%,-,-,-,-,25.32%,24.63%,5.61M,0.61,13.86,1.76%,"3,442,210"
AAAOZ,-,-,-,-,34.09%,-,-,-,-,-,-,111.36K,0.20,34.42,-1.85%,"22,068"
AAAP,-5.91%,-10.43%,-9.48%,21.82%,32.42%,-14.87%,-25.67%,-75.25%,-68.22%,5.67%,5.16%,1.93M,1.00,52.04,-2.11%,"1,931,838"
AAAPB,5.42%,19.42%,40.63%,48.53%,33.78%,111.02%,54.49%,-,-,4.74%,4.73%,78.96K,1.60,42.90,-4.42%,"126,571"
AAAPD,-2.95%,-10.55%,-18.33%,-22.54%,-18.34%,-37.32%,-46.98%,-,-,2.42%,2.73%,7.86M,2.14,10.70,2.15%,"16,785,813"
AAAPE,5.49%,-,-,-,9.02%,-,-,-,-,2.80%,-,11.23K,0.54,16.23,-4.35%,"6,046"
AAAPG,-6.28%,7.49%,-32.96%,-32.71%,-29.99%,-54.52%,-,-,-,2.24%,3.20%,11.51K,0.10,18.37,-1.97%,"1,185"
AAAPL,2.92%,10.35%,20.86%,26.48%,20.13%,54.65%,69.10%,123.46%,1206.88%,2.46%,2.76%,54.82M,0.98,326.59,-2.14%,"53,468,008"
AAAPR,0.03%,0.48%,0.43%,3.51%,3.80%,7.76%,-,-,-,0.17%,0.20%,15.45K,0.24,29.50,-0.03%,"3,752"
AAAPU,5.50%,18.98%,39.82%,46.30%,31.45%,102.84%,82.92%,-,-,4.86%,5.52%,2.17M,0.96,44.14,-4.11%,"2,081,284"
AAAPW,2.79%,9.41%,15.29%,13.07%,4.61%,17.46%,-,-,-,2.46%,2.74%,16.02K,0.98,42.30,-3.47%,"15,686"
AAAPX,4.96%,19.11%,38.63%,45.80%,30.45%,99.30%,-,-,-,4.63%,5.10%,72.17K,0.83,39.76,-4.19%,"59,840"
AAAPY,3.31%,9.83%,18.36%,17.60%,11.66%,27.63%,-,-,-,1.67%,1.73%,5.19K,1.56,27.79,-2.27%,"8,095"
AAARD,-7.21%,44.76%,5.74%,-63.97%,-57.87%,-52.41%,-,-,-,12.61%,15.55%,269.77K,0.73,5.53,-5.63%,"195,974"
AAAT,0.48%,5.91%,21.38%,35.15%,33.44%,25.42%,14.20%,-31.13%,-43.50%,1.84%,1.92%,402.11K,0.54,25.26,-0.98%,"218,220"
AAAUA,-0.95%,0.66%,5.12%,-,14.39%,-,-,-,-,0.11%,0.12%,0.86K,2.64,56.67,-0.28%,"2,268"
AAAUC,-9.13%,-20.21%,-35.96%,-24.74%,-10.80%,50.96%,-,-,-,4.87%,4.31%,702.30K,1.21,20.41,-1.97%,"849,356"
AAAUS,-1.03%,0.50%,4.40%,6.80%,7.83%,-,-,-,-,0.25%,0.21%,2.40K,0.01,59.42,-0.26%,21
AAAVM,-0.90%,-2.89%,-2.86%,5.26%,11.85%,23.75%,43.19%,23.17%,-,0.31%,0.28%,2.00K,1.43,33.02,-0.44%,"2,860"
AAAXJ,-1.41%,-7.38%,2.00%,11.12%,18.40%,30.30%,63.04%,22.23%,94.37%,1.87%,1.79%,668.63K,0.88,110.25,0.40%,"590,774"
AAB,1.63%,4.98%,-2.39%,-3.29%,-1.35%,-7.89%,12.08%,-15.81%,56.99%,1.38%,1.79%,310.09K,0.62,37.96,0.16%,"191,406"
AABAT,-8.40%,-26.13%,-32.65%,-52.93%,-31.44%,-4.58%,-77.61%,-90.72%,-90.91%,6.00%,6.14%,6.30M,0.36,2.29,-2.97%,"2,250,012"
AABBV,2.17%,14.53%,21.60%,16.90%,10.89%,33.88%,78.20%,118.34%,299.59%,2.36%,2.74%,7.15M,0.61,253.38,-0.44%,"4,332,806"
AABCB,1.10%,5.58%,6.48%,11.55%,22.27%,34.85%,128.40%,95.21%,198.23%,1.95%,1.95%,511.30K,0.65,90.81,-1.62%,"334,566"
AABCL,-11.04%,6.62%,44.64%,38.76%,69.59%,29.46%,-24.87%,-64.50%,-,8.65%,9.66%,8.13M,0.78,5.80,-10.29%,"6,370,764"
AABCS,0.26%,5.15%,7.85%,9.01%,13.08%,18.64%,-,-,-,0.44%,0.42%,1.89K,0.64,34.40,-0.42%,"1,211"
AABEO,-7.56%,14.69%,17.82%,18.90%,22.96%,-1.67%,73.26%,-79.43%,-89.55%,6.54%,5.54%,1.20M,1.43,6.48,-7.43%,"1,717,759"
AABEQ,-0.00%,-0.24%,-1.99%,1.57%,4.41%,9.23%,31.40%,37.96%,-,0.52%,0.57%,13.26K,0.58,37.43,-0.24%,"7,673"
AABEV,0.65%,-1.91%,0.98%,18.46%,24.70%,31.06%,7.18%,6.66%,-36.57%,1.85%,2.03%,26.90M,0.77,3.08,1.65%,"20,760,444"
AABFL,-0.52%,-0.36%,6.86%,12.53%,15.17%,17.54%,53.64%,67.55%,-,0.84%,0.98%,15.38K,0.85,82.20,-0.05%,"13,015"
AABG,-0.29%,10.51%,-0.62%,-15.44%,-9.64%,-8.63%,-13.56%,9.07%,252.91%,4.67%,3.50%,282.45K,1.39,210.12,-4.65%,"393,233"
AABI,0.16%,-0.02%,-0.24%,-0.40%,-0.04%,-0.96%,-,-,-,0.02%,0.01%,0.22K,2.33,24.80,-0.04%,504
AABIG,-1.17%,1.03%,5.75%,4.68%,6.63%,12.76%,-,-,-,0.27%,0.29%,4.18K,0.05,34.13,-0.26%,229
AABLD,0.14%,-0.65%,-7.52%,-2.58%,3.55%,4.16%,8.91%,-,-,1.20%,0.74%,11.64K,0.82,30.12,-0.31%,"9,541"
AABLG,-1.39%,-6.86%,-5.75%,-6.01%,-3.74%,-0.55%,10.60%,-12.77%,-,0.20%,0.34%,1.49K,1.10,30.52,-0.10%,"1,631"
AABLS,0.08%,4.95%,15.32%,12.52%,14.07%,-3.66%,-,-,-,0.73%,0.73%,1.15K,2.61,22.85,0.43%,"3,006"
AABLV,-4.76%,-9.09%,35.14%,35.14%,48.04%,-5.66%,-90.60%,-,-,5.44%,7.47%,103.74K,0.55,1.00,-0.99%,"56,893"
AABM,4.12%,8.62%,17.05%,4.86%,11.65%,-1.03%,7.37%,2.50%,27.34%,2.65%,2.36%,562.90K,0.50,47.23,-0.74%,"282,990"
AABNB,-0.95%,3.13%,2.39%,9.31%,6.79%,4.02%,-0.23%,6.50%,-,2.19%,2.94%,3.82M,0.79,144.94,-0.71%,"3,031,186"
AABNG,-1.82%,4.67%,0.06%,6.36%,0.71%,-,-,-,-,1.55%,2.65%,2.58K,0.43,18.31,-1.40%,"1,098"
AABOS,-16.29%,-1.78%,-21.63%,18.82%,4.74%,47.33%,-69.77%,-88.06%,-,9.13%,7.80%,454.21K,0.56,2.21,-1.78%,"255,201"
AABOT,-0.08%,8.05%,14.77%,7.11%,3.48%,4.48%,53.74%,46.17%,-,0.08%,0.18%,0.31K,0.09,40.46,0.05%,29
AABR,2.44%,-1.37%,-37.20%,-38.73%,-35.18%,-55.13%,-68.01%,-68.07%,-19.76%,3.42%,3.71%,4.45M,0.78,5.03,-2.90%,"3,482,135"
AABSI,-20.08%,13.65%,127.93%,167.54%,133.81%,161.54%,274.31%,-,-,9.75%,10.54%,6.09M,0.50,8.16,-1.63%,"3,073,061"
AABT,10.37%,14.87%,5.01%,-17.70%,-18.86%,-17.80%,-9.09%,-14.38%,138.36%,3.40%,2.76%,13.48M,1.07,101.66,0.97%,"14,390,645"
AABTC,9.18%,-54.36%,-70.41%,-77.10%,-77.37%,-93.89%,-99.37%,-99.99%,-,10.74%,11.83%,1.21M,1.27,5.77,6.07%,"1,541,800"
AABTS,3.42%,8.04%,-20.92%,-78.00%,-76.50%,-74.31%,-91.77%,-99.70%,-99.77%,7.82%,8.57%,2.54M,0.01,1.21,1.68%,"19,787"
AABUF,-0.28%,0.79%,3.12%,-,7.77%,-,-,-,-,0.12%,0.19%,5.77K,0.40,27.08,-0.07%,"2,304"
AABUS,-5.47%,-0.45%,-6.57%,-6.17%,-8.32%,40.89%,96.00%,62.13%,5.50%,4.57%,5.12%,2.14M,0.85,4.41,-3.29%,"1,818,009"
AABVC,-11.11%,-11.76%,-9.09%,-41.46%,-43.66%,-64.18%,-68.42%,-97.60%,-99.67%,8.53%,12.21%,137.87K,0.72,1.20,-4.00%,"99,622"
AABVX,-3.29%,31.30%,9.44%,12.59%,-2.49%,1221.61%,-,-,-,3.85%,5.90%,2.06M,0.53,131.50,-3.77%,"1,092,974"
AABX,-6.73%,6.21%,10.80%,21.28%,20.00%,102.77%,76.29%,5.02%,-,5.15%,5.51%,605.57K,0.88,10.26,-0.97%,"534,909"
AABXB,0.16%,-1.84%,-1.89%,-2.33%,-2.18%,-1.53%,-7.28%,-22.84%,-,0.00%,0.04%,0.69K,0.02,19.17,-0.23%,12
AACA,-0.12%,8.72%,26.43%,25.02%,36.14%,60.82%,90.20%,172.48%,-,0.35%,0.69%,605.52K,0.91,144.74,-0.19%,"549,433"
AACAA,0.10%,0.30%,1.10%,-,-0.50%,-,-,-,-,0.34%,0.34%,20.99K,0.00,10.00,0.00%,8
AACAD,-1.61%,16.16%,13.17%,-5.43%,-6.07%,11.21%,-19.74%,3.42%,-27.59%,3.28%,3.63%,1.59M,0.93,25.09,-1.99%,"1,486,529"
AACB,-3.00%,-11.30%,-29.23%,-38.92%,-38.63%,-42.83%,-50.63%,-96.45%,-93.43%,3.36%,3.42%,1.23M,1.20,2.59,-1.52%,"1,474,528"
AACCL,2.63%,14.04%,37.32%,-34.78%,-28.04%,-,-,-,-,3.63%,4.24%,444.83K,0.06,1.95,3.17%,"24,606"
AACCO,2.28%,4.68%,20.30%,-2.42%,8.04%,7.47%,-28.67%,-50.06%,-63.82%,3.49%,3.40%,915.48K,0.68,4.03,-1.23%,"619,339"
AACCS,-7.37%,2.34%,-24.50%,-35.06%,-31.77%,-47.21%,-67.46%,-77.36%,-3.86%,7.37%,5.76%,15.67K,0.68,6.34,-3.28%,"10,601"
AACDC,-8.27%,-25.47%,-19.56%,8.90%,22.62%,-39.85%,-62.14%,-,-,6.97%,7.41%,1.44M,0.70,4.77,-0.63%,"1,010,210"
AACEI,-0.17%,-2.23%,-6.17%,-4.48%,-5.59%,-,-,-,-,0.58%,1.01%,21.33K,1.04,23.26,0.21%,"22,096"
AACEL,-3.22%,-3.45%,2.58%,5.76%,7.89%,0.98%,7.98%,8.36%,-,3.18%,2.48%,318.42K,1.03,12.31,1.32%,"328,121"
AACEP,-1.96%,-3.28%,3.34%,12.38%,19.75%,-,-,-,-,0.40%,0.47%,2.19K,6.08,19.52,-0.35%,"13,337"
AACES,-2.27%,-11.56%,-8.14%,-9.60%,-1.85%,11.92%,-34.82%,-54.15%,-,2.68%,2.72%,87.57K,0.16,31.82,-2.21%,"13,717"
AACET,-7.72%,-2.59%,-4.01%,-0.63%,-6.29%,-35.07%,-83.34%,-94.13%,-,5.96%,5.45%,96.61K,0.78,7.89,-2.83%,"74,921"
AACFN,9.51%,16.78%,10.29%,0.45%,32.72%,27.64%,291.41%,104.99%,595.83%,4.77%,3.98%,11.31K,0.33,20.04,-0.69%,"3,767"
AACGC,0.20%,0.50%,-,-,0.50%,-,-,-,-,0.06%,0.09%,168.92K,0.00,9.99,0.65%,10
AACGL,-1.19%,10.24%,4.34%,11.97%,6.16%,15.26%,31.40%,182.63%,364.59%,1.99%,2.09%,2.27M,0.84,101.83,0.47%,"1,912,832"
AACGO,-2.03%,-1.81%,-,-,-6.07%,-,-,-,-,0.21%,0.05%,24.72K,0.12,37.04,-0.01%,"3,015"
AACGR,-1.46%,-1.46%,1.14%,2.82%,1.77%,10.42%,59.79%,64.68%,-,0.31%,0.16%,0.31K,0.88,67.21,0.13%,270
AACH,-1.48%,5.06%,-1.19%,31.23%,18.57%,-57.16%,-82.88%,-92.93%,-90.78%,7.99%,7.40%,788.54K,0.53,3.32,-4.32%,"418,123"
AACHC,12.66%,46.51%,27.52%,189.08%,142.64%,57.07%,-54.03%,-43.87%,-37.03%,5.92%,5.36%,3.10M,0.52,34.43,-0.20%,"1,615,317"
AACHR,16.70%,-0.93%,-13.09%,-40.07%,-29.39%,-60.05%,11.55%,-46.31%,-,9.21%,7.06%,41.71M,2.38,5.31,19.59%,"99,253,745"
AACHV,2.30%,16.42%,22.35%,11.63%,25.55%,132.84%,17.74%,-19.90%,-99.70%,8.16%,8.27%,1.85M,0.50,6.24,-0.48%,"915,603"
AACHX,32.24%,-,-,-,19.47%,-,-,-,-,2.03%,-,0.79K,2.25,30.43,39.14%,"1,774"
AACI,1.15%,3.82%,-10.42%,-13.92%,-12.87%,-26.92%,-32.25%,-3.57%,-,2.63%,3.16%,6.88M,0.66,14.96,-0.99%,"4,506,911"
AACIC,-7.70%,-1.72%,-13.43%,-8.36%,-13.22%,1.49%,146.40%,156.97%,-30.88%,4.20%,3.01%,287.12K,0.74,10.31,0.59%,"213,139"
AACII,-0.45%,-1.68%,-0.91%,0.36%,-0.62%,-,-,-,-,0.83%,1.19%,64.14K,0.62,25.47,0.02%,"39,584"
AACIO,-1.14%,-0.62%,2.14%,4.07%,4.85%,10.17%,45.37%,50.91%,-,0.72%,0.82%,126.81K,0.80,45.82,-0.20%,"101,715"
AACIU,-8.16%,-3.85%,-25.25%,-38.02%,-28.34%,8.70%,-22.95%,-70.51%,-,4.86%,6.02%,275.59K,0.75,2.25,2.27%,"206,955"
AACIW,0.78%,27.40%,27.88%,30.77%,18.95%,25.43%,137.16%,59.39%,188.83%,3.77%,3.75%,935.61K,0.95,56.87,-2.07%,"892,781"
AACKY,-0.92%,0.31%,-8.19%,-13.14%,-9.81%,-,-,-,-,1.04%,1.17%,27.91K,0.93,17.71,-0.11%,"25,983"
AACLC,-1.22%,0.34%,3.03%,5.27%,6.42%,14.03%,47.53%,53.05%,-,0.55%,0.62%,15.13K,0.14,83.38,-0.48%,"2,116"
AACLO,0.10%,0.10%,0.14%,0.00%,0.31%,0.08%,-,-,-,0.05%,0.07%,27.44K,3.36,50.43,0.03%,"92,166"
AACLS,-3.56%,-24.93%,10.92%,36.48%,63.93%,85.60%,-25.09%,270.99%,1129.69%,6.91%,6.91%,681.93K,0.57,131.70,-3.46%,"388,350"
AACLZ,-8.04%,-,-,-,-43.82%,-,-,-,-,0.97%,-,1.53K,1.59,13.38,-7.60%,"2,440"
AACM,-1.08%,-2.13%,-21.56%,-31.54%,-28.73%,-40.04%,-23.61%,11.19%,95.12%,2.42%,2.80%,1.99M,0.67,67.94,-0.51%,"1,334,313"
AACMM,-23.85%,-,-,-,-37.44%,-,-,-,-,6.82%,-,8.42K,0.12,15.64,-2.97%,985
AACMR,-12.29%,-14.21%,63.05%,58.10%,109.18%,174.34%,541.18%,223.65%,-,9.80%,9.06%,1.68M,0.43,82.52,-1.67%,"728,448"
AACN,4.48%,-7.23%,-26.77%,-49.71%,-46.06%,-48.76%,-53.68%,-53.62%,25.36%,5.11%,4.74%,8.18M,0.99,144.73,0.81%,"8,070,329"
AACNB,1.27%,8.06%,18.50%,23.42%,26.71%,42.38%,76.30%,118.80%,139.57%,2.45%,2.41%,67.61K,0.90,60.70,0.41%,"60,777"
AACNT,-0.20%,9.47%,6.17%,-9.61%,-6.42%,17.90%,72.16%,54.43%,93.24%,1.59%,3.29%,77.44K,0.41,15.15,-0.92%,"31,496"
AACOG,-0.48%,24.85%,20.17%,43.30%,28.31%,-16.52%,33.44%,-55.70%,-,6.13%,7.18%,44.67K,2.98,8.34,-1.88%,"132,961"
AACOM,2.64%,8.81%,-,-,7.11%,-,-,-,-,0.28%,0.39%,12.27K,0.00,21.63,0.33%,60
AACON,-2.23%,-15.43%,-22.42%,-34.25%,-42.83%,-63.06%,-100.00%,-,-,4.30%,5.94%,87.16K,0.23,2.63,1.94%,"19,694"
AACP,1.73%,1.15%,-2.22%,-5.21%,-2.40%,-11.11%,-24.03%,-52.73%,-54.94%,1.18%,1.12%,449.78K,2.79,5.28,2.33%,"1,254,767"
AACR,-1.53%,5.39%,-14.75%,-15.54%,-18.51%,-1.08%,89.23%,6.30%,-56.22%,3.44%,3.64%,30.84K,0.45,17.39,-2.30%,"13,763"
AACRE,4.15%,-1.95%,-14.72%,-11.20%,-5.44%,2.03%,-58.23%,-69.36%,-64.03%,3.11%,2.92%,424.67K,1.46,4.52,-2.16%,"621,172"
AACRS,1.27%,26.02%,31.06%,108.61%,85.05%,245.96%,-46.65%,-62.87%,-73.16%,6.97%,6.25%,1.64M,0.53,5.57,-1.94%,"867,391"
AACRV,-12.12%,14.47%,-2.25%,-6.95%,-27.80%,28.89%,-86.67%,-,-,8.27%,7.34%,581.96K,0.25,1.74,-0.57%,"144,719"
AACSG,-1.17%,1.20%,8.57%,11.09%,18.09%,-,-,-,-,0.40%,0.97%,4.56K,0.01,48.23,-0.71%,37
AACSI,-0.63%,2.58%,8.81%,11.48%,13.35%,19.86%,58.25%,49.84%,-,0.27%,0.15%,0.26K,3.09,75.60,-0.60%,811
AACSV,0.66%,4.53%,8.29%,15.09%,22.06%,-,-,-,-,0.23%,0.34%,2.38K,0.05,49.72,-0.68%,120
AACT,2.09%,8.79%,8.16%,19.99%,17.03%,33.11%,77.66%,-,-,3.07%,2.36%,306.10K,1.43,46.39,-0.28%,"438,683"
AACTG,2.95%,-3.61%,-9.56%,20.42%,21.39%,22.70%,11.55%,-24.96%,-3.61%,2.38%,2.78%,249.48K,0.97,4.54,0.00%,"240,781"
AACTU,-6.67%,-31.71%,-39.39%,-73.68%,-77.12%,-75.69%,-,-,-,17.46%,15.71%,271.20K,0.52,1.40,-2.78%,"139,868"
AACU,-0.97%,6.12%,2.11%,7.01%,16.60%,12.95%,88.00%,10.30%,141.27%,2.32%,3.26%,18.95K,1.13,47.00,-1.16%,"21,499"
AACV,-2.34%,-3.63%,6.23%,-1.06%,3.08%,21.71%,37.74%,3.01%,88.37%,2.85%,2.18%,21.78K,0.84,27.10,0.27%,"18,264"
AACVA,8.81%,20.68%,47.61%,-17.48%,-7.61%,-50.93%,-58.04%,-65.96%,-,5.59%,4.89%,3.43M,0.97,7.41,-0.54%,"3,324,061"
AACVF,-1.43%,-0.43%,3.20%,5.74%,7.71%,11.69%,53.79%,66.91%,-,0.60%,0.81%,5.82K,0.81,53.20,-0.34%,"4,734"
AACVT,-0.20%,1.05%,3.14%,3.64%,4.73%,6.52%,-,-,-,0.01%,0.09%,0.86K,0.02,28.03,-0.13%,16
AACVU,-0.22%,1.75%,8.50%,11.01%,14.03%,23.03%,-,-,-,0.73%,0.63%,11.72K,0.40,31.25,-0.52%,"4,699"
AACWI,-0.94%,-0.85%,2.37%,6.54%,9.18%,19.05%,57.73%,53.75%,166.94%,0.86%,0.99%,3.44M,1.86,154.48,-0.34%,"6,395,082"
AACWV,-0.44%,1.82%,-0.48%,1.51%,2.47%,3.93%,22.43%,17.01%,56.78%,0.69%,0.68%,98.08K,0.82,121.68,-0.03%,"80,095"
AACWX,-0.82%,-3.01%,-0.98%,5.45%,9.85%,21.16%,46.51%,31.95%,84.36%,1.01%,1.03%,1.74M,2.28,73.74,-0.36%,"3,967,597"
AACXP,-1.90%,0.65%,-34.87%,-42.38%,-37.75%,-82.78%,-96.56%,-98.65%,-,9.04%,8.94%,106.63K,0.60,1.55,0.00%,"64,274"
AACYN,-0.15%,-0.39%,-0.89%,-,2.34%,-,-,-,-,0.44%,0.46%,1.45M,1.09,20.59,-0.15%,"1,576,588"
AACYQ,-1.01%,-,-,-,-1.23%,-,-,-,-,1.21%,-,103.37K,0.68,19.95,-0.02%,"70,389"
AACYS,-0.10%,-0.34%,-,-,1.29%,-,-,-,-,0.67%,0.74%,252.06K,1.20,20.38,-0.20%,"302,472"
AAD,1.68%,-11.33%,-12.61%,-5.56%,-1.60%,10.45%,323.87%,104.66%,87.51%,1.95%,3.17%,397.38K,0.31,34.59,-1.17%,"122,178"
AADAC,0.00%,0.30%,1.41%,-,1.01%,-,-,-,-,0.38%,0.22%,13.00K,0.02,10.05,0.30%,291
AADAG,-5.24%,2.55%,-8.82%,88.54%,91.53%,106.86%,172.18%,-80.95%,-,8.55%,12.09%,226.73K,0.43,3.62,0.84%,"98,010"
AADAM,-2.54%,-2.21%,12.06%,4.50%,20.96%,32.19%,-11.76%,-38.89%,-58.24%,2.34%,2.61%,860.06K,0.78,8.83,-1.67%,"668,257"
AADBE,1.79%,19.59%,-3.97%,-22.81%,-32.93%,-35.83%,-54.59%,-61.44%,138.56%,4.03%,3.57%,6.41M,0.80,234.74,-1.06%,"5,123,677"
AADBG,2.93%,39.60%,-15.72%,-49.34%,-62.23%,-68.39%,-,-,-,8.07%,7.07%,5.95M,1.22,3.86,-2.03%,"7,249,132"
AADBU,2.65%,39.20%,-15.36%,-,-12.10%,-,-,-,-,7.51%,6.17%,54.51K,1.64,21.68,-2.47%,"89,521"
AADC,2.48%,9.16%,1.40%,11.89%,11.86%,12.48%,20.54%,8.82%,63.53%,2.24%,1.53%,1.14M,0.91,80.57,-0.68%,"1,040,197"
AADCT,0.80%,13.51%,-70.56%,-64.51%,-64.31%,-58.42%,-16.00%,-94.41%,-,8.53%,8.96%,1.89M,0.35,1.26,-6.67%,"659,559"
AADDS,-3.30%,-6.50%,-,-,-0.62%,-,-,-,-,1.73%,1.89%,18.50K,0.36,24.59,-0.69%,"6,608"
AADEA,-5.31%,-16.48%,-9.40%,36.72%,51.94%,89.65%,127.12%,395.22%,203.13%,4.79%,5.99%,2.10M,0.56,26.21,3.27%,"1,181,389"
AADFI,-0.06%,-0.84%,-1.53%,-2.05%,-1.76%,-0.37%,-0.31%,-13.76%,-,0.36%,0.49%,15.04K,0.53,8.40,-0.36%,"7,909"
AADGM,-10.63%,-27.10%,-67.08%,-45.12%,-50.93%,-63.55%,-95.19%,-94.99%,-,9.88%,8.93%,101.09K,0.84,0.51,-3.72%,"85,107"
AADI,-3.51%,-10.13%,0.27%,23.29%,37.34%,54.00%,96.39%,131.47%,513.71%,3.04%,3.42%,4.66M,0.63,372.46,-0.77%,"2,942,702"
AADIL,-3.53%,-0.73%,67.48%,-51.89%,-50.36%,-75.80%,-98.42%,-99.83%,-,6.15%,8.11%,469.39K,0.08,2.73,-2.50%,"38,359"
AADIU,-7.58%,-22.35%,-,-,-28.25%,-,-,-,-,4.41%,4.50%,5.41K,0.86,10.97,-2.00%,"4,628"
AADIV,0.95%,-0.90%,2.41%,2.91%,5.35%,6.40%,38.72%,14.81%,-,0.62%,0.58%,5.28K,0.31,19.10,0.53%,"1,649"
AADM,4.42%,11.99%,27.79%,28.69%,49.02%,57.51%,3.68%,47.63%,97.44%,1.95%,2.36%,3.69M,0.86,85.67,-0.27%,"3,181,891"
AADMA,-2.45%,3.92%,-20.53%,-50.00%,-52.03%,-47.70%,132.71%,453.80%,38.01%,2.80%,3.51%,4.67M,0.53,8.75,0.46%,"2,486,917"
AADME,-1.02%,-0.22%,3.27%,5.93%,7.31%,13.60%,49.34%,37.10%,111.32%,0.52%,0.65%,14.30K,0.67,55.06,-0.20%,"9,600"
AADNT,2.34%,-3.86%,-9.82%,-16.06%,2.50%,-9.66%,-53.27%,-51.34%,-,3.69%,4.21%,1.01M,0.75,19.65,-0.71%,"755,858"
AADP,1.67%,16.68%,27.32%,-1.91%,-0.77%,-15.42%,7.66%,25.65%,167.58%,2.44%,2.44%,2.85M,0.97,255.24,-0.01%,"2,776,132"
AADPT,4.00%,30.27%,51.07%,22.95%,34.61%,110.39%,183.90%,-42.46%,-,6.17%,5.82%,2.61M,0.82,21.86,-4.62%,"2,140,016"
AADPV,-1.50%,-4.66%,6.36%,-1.12%,5.25%,11.04%,76.45%,-,-,1.56%,1.25%,12.23K,0.74,45.09,-0.40%,"9,019"
