Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
A,5.01%,-1.88%,20.49%,-3.97%,-2.38%,11.46%,12.52%,-10.74%,203.54%,3.02%,2.91%,2.25M,0.83,132.83,-2.34%,"1,876,986"
AA,-8.36%,-29.25%,-8.46%,-0.30%,0.62%,87.81%,58.38%,42.47%,-,4.18%,4.87%,5.13M,1.26,53.47,-1.16%,"6,443,748"
AAA,-0.08%,0.17%,0.37%,-0.09%,-0.01%,-0.29%,1.37%,-0.08%,-,0.37%,0.37%,11.22K,1.08,25.00,0.03%,"12,112"
AAAA,-1.36%,-1.41%,15.28%,8.64%,10.38%,-,-,-,-,0.44%,0.62%,4.25K,0.92,30.18,0.25%,"3,891"
AAAC,0.10%,0.02%,0.37%,0.25%,0.17%,-,-,-,-,0.00%,0.00%,0.05K,0.25,20.09,-0.02%,12
AAAD,0.81%,-,-,-,0.97%,-,-,-,-,0.00%,-,0.28K,0.31,50.42,0.02%,85
AAAP,-,-,-,-,0.32%,-,-,-,-,-,-,342.02K,0.00,25.17,0.00%,464
AAAU,-4.14%,-10.70%,-11.09%,-10.43%,-6.96%,22.57%,109.25%,125.84%,-,1.27%,1.64%,1.87M,0.75,39.59,-1.35%,"1,408,868"
AACB,-0.10%,0.48%,1.45%,1.94%,1.84%,3.86%,-,-,-,0.17%,0.26%,28.69K,0.01,10.49,0.00%,258
AACG,-10.28%,-15.42%,-4.95%,18.36%,21.47%,21.52%,-33.33%,-68.83%,84.74%,6.62%,8.20%,12.52K,23.66,0.96,3.23%,"296,322"
AACI,-0.40%,-0.10%,0.71%,-,0.71%,-,-,-,-,0.06%,0.08%,35.77K,0.01,9.94,0.00%,454
AACO,0.00%,0.10%,-,-,-0.60%,-,-,-,-,0.01%,0.07%,20.21K,0.00,9.89,-0.05%,11
AACP,-0.05%,0.25%,-,-,0.25%,-,-,-,-,0.09%,0.15%,335.81K,0.00,9.98,-0.15%,754
AADR,-2.66%,-6.41%,2.45%,-7.17%,-6.21%,3.28%,64.81%,21.25%,111.50%,1.00%,1.24%,2.45K,0.81,80.90,0.14%,"1,979"
AADX,13.78%,-,-,-,9.05%,-,-,-,-,8.32%,-,2.82M,0.69,20.73,0.97%,"1,948,750"
AAEQ,-0.53%,-2.10%,16.15%,5.03%,6.86%,-,-,-,-,0.44%,0.28%,1.26K,1.16,52.71,1.17%,"1,467"
AAL,11.44%,22.32%,73.98%,14.29%,16.89%,58.87%,1.82%,-14.99%,-35.31%,4.05%,4.13%,82.54M,1.46,17.92,0.28%,"120,171,725"
AALG,23.11%,44.56%,174.84%,7.14%,13.71%,-,-,-,-,6.86%,7.00%,57.07K,0.39,20.15,-0.06%,"22,423"
AAME,-5.49%,-23.21%,-28.03%,-34.35%,-39.22%,-15.69%,-8.99%,-60.59%,-56.89%,4.50%,5.95%,13.73K,0.71,1.72,1.18%,"9,735"
AAMI,-3.68%,-2.12%,36.29%,47.02%,51.43%,101.84%,238.42%,201.70%,442.45%,4.17%,3.96%,453.73K,0.99,71.17,-1.43%,"447,677"
