Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AAAON,9.76%,-15.27%,-0.54%,-0.24%,22.16%,11.72%,42.58%,120.98%,424.69%,5.35%,5.84%,1.20M,0.77,93.15,-2.51%,"920,617"
AAAOX,162.34%,1.16%,-72.96%,-,-27.91%,-,-,-,-,27.75%,24.46%,6.51M,1.76,18.39,-5.01%,"11,441,374"
AAAOZ,-75.20%,-,-,-,-50.92%,-,-,-,-,38.13%,-,413.36K,6.05,12.60,4.65%,"2,500,609"
AAAP,1.97%,6.66%,4.71%,17.51%,51.60%,4.36%,-16.10%,-71.13%,-65.05%,4.56%,5.01%,1.96M,0.47,59.58,1.27%,"918,803"
AAAPB,-15.88%,-1.44%,14.84%,23.69%,19.97%,106.04%,54.67%,-,-,5.15%,4.45%,73.67K,1.24,38.47,1.12%,"90,982"
AAAPD,8.13%,-0.80%,-10.35%,-15.57%,-14.80%,-37.28%,-47.95%,-,-,2.46%,2.31%,9.24M,0.94,11.17,-0.62%,"8,637,997"
AAAPE,-16.26%,-1.92%,-,-,-2.31%,-,-,-,-,4.48%,2.59%,12.96K,2.09,14.55,1.09%,"27,057"
AAAPG,-7.95%,-9.77%,-23.04%,-27.75%,-35.77%,-59.87%,-,-,-,3.14%,2.88%,11.67K,0.40,16.85,0.99%,"4,627"
AAAPL,-8.04%,0.11%,9.44%,15.41%,14.40%,53.26%,70.89%,111.48%,1057.42%,2.64%,2.38%,57.10M,0.87,311.00,0.52%,"49,438,763"
AAAPR,0.99%,0.71%,1.28%,4.08%,4.61%,8.31%,-,-,-,0.20%,0.18%,14.55K,0.22,29.72,0.01%,"3,250"
AAAPU,-16.27%,-1.55%,13.81%,21.26%,17.54%,97.54%,79.45%,-,-,5.39%,4.75%,1.99M,1.63,39.47,1.02%,"3,227,256"
AAAPW,-10.21%,-2.97%,2.65%,0.72%,-2.93%,17.37%,-,-,-,2.79%,2.62%,17.93K,0.75,39.25,0.69%,"13,472"
AAAPX,-15.89%,-1.60%,13.67%,21.15%,17.06%,94.97%,-,-,-,5.31%,4.43%,62.92K,1.38,35.68,0.99%,"86,542"
AAAPY,-9.03%,-1.51%,5.06%,7.13%,4.51%,22.28%,-,-,-,2.10%,1.67%,5.50K,0.57,26.01,0.74%,"3,131"
AAARD,41.35%,38.24%,37.48%,-41.75%,-42.70%,-40.08%,-,-,-,12.54%,15.34%,268.96K,0.73,7.52,4.01%,"195,931"
AAAT,-2.74%,-7.72%,10.59%,27.60%,21.87%,20.41%,2.53%,-38.64%,-48.90%,2.23%,2.08%,423.52K,0.83,23.07,-0.43%,"349,709"
AAAUA,5.56%,3.07%,7.75%,-,18.77%,-,-,-,-,0.09%,0.10%,3.23K,0.67,58.84,-0.18%,"2,168"
AAAUB,6.53%,-,-,-,3.59%,-,-,-,-,1.08%,-,11.20K,0.56,51.26,-0.30%,"6,263"
AAAUC,15.56%,-16.47%,-33.20%,-37.74%,-13.99%,45.89%,-,-,-,5.67%,4.69%,707.75K,1.03,19.68,4.57%,"730,890"
AAAUS,5.72%,3.05%,6.69%,11.35%,12.14%,23.66%,-,-,-,0.71%,0.46%,8.89K,0.58,61.79,-0.12%,"5,110"
AAAVM,3.81%,2.51%,1.42%,6.77%,16.10%,26.98%,48.78%,22.78%,-,0.95%,0.52%,2.13K,0.41,34.27,0.13%,871
AAAXJ,7.65%,-0.46%,1.02%,12.85%,22.13%,35.26%,66.83%,28.46%,96.24%,1.84%,1.76%,667.80K,0.55,113.73,-0.40%,"367,427"
AAB,-0.03%,0.84%,-8.03%,-10.30%,-3.59%,-7.02%,17.44%,-26.88%,73.85%,1.78%,1.59%,303.09K,0.70,37.10,0.08%,"213,270"
AABAT,13.17%,-11.79%,-27.73%,-46.05%,-30.54%,3.57%,-76.30%,-90.85%,-85.68%,6.37%,6.24%,6.03M,0.50,2.32,0.00%,"3,038,875"
AABBV,-6.49%,-3.32%,19.45%,9.10%,7.75%,24.00%,66.66%,113.86%,270.00%,2.99%,2.37%,6.85M,0.76,246.20,0.98%,"5,193,737"
AABCB,1.23%,-1.41%,2.69%,7.17%,19.71%,32.29%,99.57%,80.86%,163.05%,1.83%,2.03%,506.86K,0.72,88.91,-0.63%,"364,502"
AABCL,9.83%,-23.02%,27.04%,68.18%,73.10%,35.78%,-1.99%,-62.08%,-,6.60%,7.64%,7.44M,0.62,5.92,-2.79%,"4,625,461"
AABCS,0.79%,5.27%,12.75%,16.18%,18.29%,24.87%,-,-,-,0.57%,0.45%,2.03K,0.65,35.99,-0.18%,"1,315"
AABEO,9.15%,3.82%,16.64%,29.03%,29.03%,5.10%,116.56%,-78.75%,-92.16%,4.44%,5.35%,1.24M,0.58,6.80,-0.29%,"720,723"
AABEQ,0.17%,2.28%,3.87%,2.03%,7.75%,12.07%,37.03%,39.84%,-,0.73%,0.56%,13.05K,0.71,38.63,0.10%,"9,242"
AABEV,-2.26%,1.00%,-10.09%,4.48%,22.67%,37.10%,9.33%,5.92%,-39.35%,2.82%,2.09%,28.17M,1.82,3.03,-0.33%,"51,330,778"
AABFL,4.70%,0.76%,3.48%,15.49%,17.02%,21.87%,59.10%,65.68%,-,1.00%,0.94%,14.45K,1.15,83.52,-0.17%,"16,584"
AABG,-11.60%,5.14%,10.56%,-5.36%,-5.62%,-4.23%,-0.89%,12.51%,281.49%,3.59%,3.99%,264.74K,0.95,219.47,-1.52%,"250,258"
AABI,0.12%,-0.12%,0.02%,-0.72%,0.24%,-1.03%,-,-,-,0.00%,0.00%,0.14K,0.13,24.87,0.00%,19
AABIG,7.88%,4.83%,9.89%,14.53%,13.03%,18.84%,-,-,-,0.09%,0.25%,3.69K,1.85,36.18,-0.65%,"6,825"
AABLD,2.46%,4.46%,-2.26%,-1.29%,7.91%,9.21%,13.37%,-,-,0.93%,0.76%,11.86K,1.32,31.39,-0.17%,"15,679"
AABLG,5.42%,-0.06%,-1.96%,-1.50%,-0.59%,7.70%,16.48%,-13.34%,-,0.59%,0.22%,1.57K,0.03,31.52,0.19%,43
AABLS,5.63%,0.71%,14.63%,21.12%,17.89%,4.65%,-,-,-,1.06%,0.64%,1.80K,1.11,23.62,0.14%,"1,997"
AABLV,-13.01%,-36.67%,6.52%,-5.06%,6.88%,-31.88%,-92.09%,-,-,8.01%,7.23%,91.10K,0.33,0.72,-2.43%,"30,272"
AABM,-0.87%,8.32%,20.22%,7.19%,15.67%,4.17%,7.40%,4.78%,31.32%,2.65%,2.32%,563.80K,0.88,48.93,-0.51%,"495,588"
AABNB,-0.34%,2.48%,9.13%,24.92%,12.36%,17.34%,8.79%,1.44%,-,2.29%,2.70%,3.85M,1.06,152.49,1.71%,"4,079,580"
AABNG,-,4.09%,14.21%,40.39%,11.20%,-,-,-,-,2.73%,2.32%,2.88K,0.00,20.21,0.00%,0
AABOS,6.16%,-12.84%,-11.11%,-12.84%,6.16%,64.71%,-69.32%,-85.06%,-,5.43%,6.62%,455.06K,0.66,2.24,0.00%,"298,079"
AABOT,0.45%,3.41%,15.68%,20.62%,7.20%,8.85%,64.72%,45.99%,-,0.00%,0.13%,0.31K,0.06,41.91,-0.31%,19
AABR,1.77%,4.66%,-35.37%,-32.24%,-33.38%,-56.15%,-67.22%,-68.21%,-19.55%,5.19%,3.54%,4.78M,0.93,5.17,-0.96%,"4,461,225"
AABSI,21.74%,-25.86%,49.73%,171.84%,140.69%,184.75%,335.23%,-67.74%,-,7.59%,8.09%,5.48M,0.38,8.40,-0.94%,"2,101,267"
AABT,-2.12%,10.30%,21.27%,-3.04%,-15.63%,-19.11%,-1.80%,-13.50%,133.56%,2.40%,2.53%,12.93M,0.72,105.71,0.24%,"9,313,213"
AABTC,26.01%,0.31%,-64.55%,-67.70%,-74.35%,-92.79%,-99.13%,-99.99%,-,12.70%,11.19%,1.24M,1.25,6.54,6.51%,"1,544,787"
AABTS,43.27%,29.57%,24.17%,-60.48%,-71.07%,-62.75%,-92.42%,-98.86%,-99.69%,15.98%,9.64%,2.13M,0.21,1.49,18.25%,"440,716"
AABUF,2.41%,1.63%,4.12%,-,9.70%,-,-,-,-,0.26%,0.20%,5.62K,1.00,27.56,0.05%,"5,607"
AABUS,7.69%,-10.81%,5.00%,12.41%,-3.95%,35.48%,115.89%,51.97%,14.93%,3.75%,4.45%,1.94M,0.88,4.62,4.52%,"1,704,821"
AABVC,0.00%,-50.00%,-1.94%,-46.84%,-52.58%,-66.33%,-63.14%,-96.82%,-99.72%,10.38%,11.93%,140.30K,0.81,1.01,-5.61%,"114,079"
AABVX,5.51%,-11.80%,1.30%,10.65%,-7.02%,76.83%,-,-,-,4.43%,3.97%,2.08M,0.32,125.39,0.16%,"660,074"
AABX,2.52%,-10.51%,14.04%,44.66%,23.51%,89.59%,68.69%,8.09%,-,4.10%,4.38%,606.00K,0.76,10.56,-2.76%,"457,916"
AABXB,0.45%,-0.44%,-1.62%,-2.79%,-2.26%,-1.99%,-7.24%,-23.07%,-,0.10%,0.06%,0.70K,0.03,19.16,0.03%,18
AACA,0.31%,0.39%,10.72%,23.29%,36.68%,70.68%,86.33%,182.61%,-,0.37%,0.39%,665.46K,1.00,145.32,0.07%,"665,478"
AACAA,0.00%,-1.86%,0.60%,-,-0.50%,-,-,-,-,0.00%,0.28%,22.24K,1.68,10.00,0.00%,"37,407"
AACAD,9.34%,9.92%,28.86%,16.32%,7.82%,21.83%,5.92%,49.61%,-21.07%,4.24%,3.26%,1.61M,2.82,28.80,6.08%,"4,549,297"
AACB,6.59%,8.99%,-15.41%,-28.33%,-31.04%,-36.74%,-46.81%,-96.04%,-94.97%,4.44%,3.28%,1.02M,2.27,2.91,3.56%,"2,319,528"
AACCL,33.95%,60.00%,92.00%,90.73%,6.27%,-,-,-,-,11.49%,6.57%,449.58K,0.28,2.88,4.73%,"126,017"
AACCO,0.69%,7.39%,8.46%,9.55%,16.89%,23.16%,-28.41%,-50.29%,-56.40%,5.30%,3.70%,859.46K,0.96,4.36,-0.23%,"824,365"
AACCS,1.18%,-4.21%,-17.16%,-17.66%,-26.02%,-42.64%,-68.73%,-75.03%,-4.97%,7.21%,7.15%,16.41K,0.32,6.88,3.46%,"5,270"
AACDC,24.79%,-4.35%,-40.09%,-15.64%,15.81%,-33.16%,-64.33%,-,-,8.26%,7.68%,1.46M,2.72,4.51,6.50%,"3,975,753"
AACEI,5.05%,-0.17%,-4.09%,-2.47%,-5.35%,-,-,-,-,1.99%,1.32%,21.90K,0.52,23.32,-0.17%,"11,464"
AACEL,0.81%,0.08%,-0.32%,12.08%,8.94%,0.32%,3.50%,6.33%,-,3.46%,2.65%,311.31K,1.61,12.43,2.22%,"500,698"
AACEP,3.33%,2.67%,6.82%,14.06%,24.65%,-,-,-,-,0.64%,0.35%,2.61K,0.25,20.31,0.02%,658
AACES,6.29%,-5.50%,-13.60%,-12.64%,-2.99%,17.00%,-29.77%,-56.21%,-,2.78%,2.49%,85.94K,0.41,31.45,-2.66%,"35,446"
AACET,10.36%,6.51%,7.64%,18.96%,8.79%,-20.48%,-75.64%,-91.96%,-,6.99%,6.45%,98.11K,0.44,9.16,-0.54%,"43,379"
AACFN,2.11%,12.85%,-0.52%,16.06%,26.82%,-30.44%,300.29%,101.16%,431.94%,7.44%,5.20%,10.05K,33.32,19.15,5.22%,"334,875"
AACGC,0.30%,0.30%,-,-,0.50%,-,-,-,-,0.08%,0.10%,157.57K,0.00,9.99,0.10%,11
AACGL,-5.22%,-3.66%,5.26%,2.34%,3.30%,11.76%,35.83%,160.58%,319.91%,2.23%,2.24%,2.25M,0.77,99.09,-0.43%,"1,726,536"
AACGO,9.05%,2.03%,-,-,-2.54%,-,-,-,-,0.09%,0.10%,17.99K,0.00,38.43,-0.28%,17
AACGR,9.83%,4.15%,5.66%,11.52%,7.50%,15.06%,70.98%,68.90%,-,0.27%,0.22%,0.37K,0.39,70.99,0.18%,144
AACH,-10.84%,-8.07%,-21.28%,30.97%,5.71%,-54.53%,-84.44%,-92.37%,-91.63%,14.08%,8.51%,752.05K,1.41,2.96,0.68%,"1,059,435"
AACHC,17.88%,1.00%,27.58%,135.67%,127.20%,48.16%,-57.95%,-48.20%,-38.51%,5.99%,6.01%,3.00M,0.87,32.24,1.80%,"2,621,294"
AACHR,16.07%,5.48%,-10.96%,-27.78%,-30.85%,-49.66%,-7.14%,-47.53%,-,6.43%,6.77%,43.84M,0.54,5.20,-2.07%,"23,677,401"
AACHV,7.85%,2.15%,46.05%,58.95%,34.00%,154.20%,23.11%,-9.02%,-99.66%,5.12%,6.32%,1.82M,0.49,6.66,2.94%,"898,238"
AACHX,32.10%,3.28%,-,-,10.29%,-,-,-,-,3.30%,2.61%,0.78K,0.18,28.09,-4.41%,138
AACI,-1.74%,-16.20%,-26.53%,-32.09%,-30.98%,-38.54%,-45.52%,-31.83%,-,4.96%,4.16%,8.46M,1.12,11.85,-1.82%,"9,476,364"
AACIC,-0.90%,-4.95%,-7.75%,-1.08%,-7.83%,13.46%,125.57%,194.17%,-18.97%,3.19%,3.30%,305.95K,0.80,10.95,-0.73%,"243,891"
AACII,1.31%,0.16%,-0.16%,0.63%,-0.21%,-,-,-,-,0.75%,0.81%,59.86K,0.53,25.57,0.47%,"31,634"
AACIO,4.95%,2.16%,4.16%,7.90%,8.17%,13.93%,51.11%,54.50%,-,1.06%,0.84%,134.72K,1.31,47.27,-0.19%,"177,066"
AACIU,0.88%,-9.84%,-23.92%,-31.44%,-27.07%,-6.53%,-23.15%,-67.88%,-,5.64%,5.31%,264.60K,0.55,2.29,0.88%,"145,223"
AACIW,-3.97%,3.90%,30.87%,46.23%,20.87%,39.12%,142.10%,78.53%,204.48%,3.43%,3.27%,969.35K,1.00,57.79,1.03%,"971,112"
AACKY,5.97%,0.71%,-5.70%,-8.66%,-8.74%,-,-,-,-,1.02%,1.07%,27.60K,0.56,17.92,-0.88%,"15,460"
AACLC,6.20%,3.61%,6.55%,10.88%,11.20%,19.29%,55.98%,56.38%,-,1.02%,0.65%,12.25K,0.92,87.13,-0.12%,"11,287"
AACLO,-0.22%,0.00%,0.06%,-0.06%,0.15%,0.10%,-,-,-,0.10%,0.07%,27.11K,0.18,50.35,0.01%,"4,948"
AACLS,21.97%,3.90%,-2.17%,61.99%,70.11%,75.20%,-22.23%,213.10%,1085.34%,6.58%,6.47%,611.32K,1.01,136.67,-2.17%,"617,995"
AACLZ,45.20%,1.31%,-,-,-42.01%,-,-,-,-,2.77%,2.42%,1.06K,0.13,13.81,-4.53%,136
AACM,1.81%,10.73%,-11.46%,-21.58%,-21.43%,-37.06%,-13.43%,20.73%,109.22%,2.63%,2.67%,2.06M,0.63,74.90,-1.12%,"1,290,443"
AACMM,45.71%,-36.52%,-,-,-46.25%,-,-,-,-,10.69%,8.54%,7.61K,0.07,13.44,-5.14%,501
AACMR,22.36%,-15.59%,51.33%,30.47%,102.53%,169.48%,537.16%,160.23%,-,8.55%,8.47%,1.67M,0.37,79.90,-3.16%,"613,138"
AACN,-1.41%,20.11%,-4.63%,-29.22%,-36.37%,-30.90%,-45.28%,-46.70%,48.98%,4.60%,4.86%,8.68M,0.62,170.73,0.18%,"5,396,140"
AACNB,2.68%,10.11%,24.43%,26.12%,36.17%,57.39%,93.01%,132.80%,158.06%,2.21%,2.37%,66.03K,0.75,65.23,-0.31%,"49,328"
AACNT,1.10%,1.90%,4.28%,-8.89%,-3.77%,19.75%,66.10%,54.26%,123.21%,3.03%,2.18%,75.91K,2.10,15.58,1.30%,"159,707"
AACOG,-3.18%,5.19%,33.54%,67.06%,31.08%,-6.27%,9.06%,-53.68%,-,13.88%,9.22%,61.66K,1.50,8.52,-4.70%,"92,431"
AACOM,-1.97%,5.12%,-,-,5.95%,-,-,-,-,0.19%,0.33%,7.93K,0.07,21.39,0.77%,574
AACON,17.12%,-21.07%,-26.25%,-16.31%,-48.70%,-68.11%,-100.00%,-,-,9.30%,7.15%,66.96K,0.35,2.36,-0.84%,"23,347"
AACP,-0.20%,-4.02%,-6.69%,-10.36%,-7.21%,-15.63%,-26.93%,-55.65%,-57.23%,1.16%,1.12%,463.95K,0.96,5.02,-0.79%,"444,276"
AACR,-19.45%,-16.25%,-34.89%,-23.47%,-30.93%,-24.76%,65.43%,-16.58%,-61.49%,7.66%,3.93%,32.32K,1.58,14.74,-3.72%,"50,969"
AACRE,5.62%,6.09%,-9.62%,-10.31%,-1.67%,12.98%,-55.62%,-67.29%,-63.23%,4.43%,3.00%,466.61K,1.70,4.70,1.51%,"792,376"
AACRS,24.22%,13.17%,33.89%,83.29%,111.30%,310.32%,-35.43%,-56.91%,-66.40%,8.47%,6.34%,1.68M,3.38,6.36,6.35%,"5,676,030"
AACRV,14.69%,-11.83%,-21.15%,-6.82%,-31.95%,26.15%,-86.04%,-,-,6.50%,7.35%,423.34K,0.75,1.64,5.13%,"318,805"
AACSG,6.03%,0.76%,7.92%,18.51%,21.83%,-,-,-,-,0.55%,0.62%,5.99K,1.77,49.75,-0.46%,"10,579"
AACSI,1.73%,2.19%,11.12%,14.40%,16.15%,21.88%,64.38%,52.42%,-,0.13%,0.26%,0.26K,0.08,77.47,-0.13%,22
AACSV,2.26%,2.96%,9.03%,17.33%,24.45%,-,-,-,-,0.42%,0.31%,2.58K,4.53,50.69,-0.82%,"11,673"
AACT,-1.06%,5.12%,13.05%,18.60%,20.66%,33.23%,69.21%,-,-,1.97%,2.11%,342.68K,0.90,47.83,-0.13%,"309,656"
AACTG,0.44%,2.02%,-11.33%,14.07%,21.39%,26.46%,22.04%,-21.86%,-22.26%,4.78%,3.45%,247.46K,2.75,4.54,-1.52%,"681,231"
AACTU,4.63%,-25.66%,-63.19%,-76.80%,-81.54%,-84.54%,-,-,-,11.62%,15.00%,255.75K,0.69,1.13,0.89%,"176,635"
AACU,-7.46%,16.69%,32.26%,28.31%,37.51%,33.44%,75.25%,38.33%,160.48%,3.73%,4.23%,22.01K,1.14,55.43,-0.57%,"25,149"
AACV,4.41%,-2.61%,0.22%,-2.05%,3.50%,22.47%,37.89%,-1.00%,81.63%,2.38%,2.51%,23.41K,2.78,27.21,-0.26%,"65,170"
AACVA,-4.83%,5.35%,42.22%,2.81%,-4.24%,-45.72%,-53.57%,-67.93%,-,6.23%,5.20%,3.48M,0.77,7.68,-4.00%,"2,691,111"
AACVF,5.58%,3.70%,7.93%,12.37%,12.91%,17.20%,63.23%,70.33%,-,0.82%,0.68%,5.56K,0.68,55.77,0.13%,"3,786"
AACVT,1.60%,0.87%,3.92%,5.95%,6.25%,8.53%,-,-,-,0.00%,0.03%,0.81K,0.02,28.43,-0.14%,20
AACVU,3.35%,2.99%,9.63%,14.88%,18.13%,29.57%,-,-,-,0.58%,0.62%,7.66K,0.99,32.37,-0.35%,"7,590"
AACWI,5.27%,2.58%,5.35%,10.28%,13.44%,23.64%,66.08%,55.75%,175.02%,1.16%,1.03%,3.25M,0.73,160.50,-0.08%,"2,383,299"
AACWV,0.43%,2.28%,3.88%,3.51%,5.66%,6.69%,28.32%,18.97%,62.11%,0.83%,0.64%,102.92K,0.84,125.47,-0.07%,"86,706"
AACWX,5.13%,2.37%,4.00%,7.82%,14.58%,26.33%,55.30%,34.26%,90.03%,1.10%,1.07%,1.76M,0.71,76.92,0.08%,"1,238,257"
AACXP,5.76%,1.38%,-26.50%,-35.53%,-40.96%,-71.12%,-96.40%,-98.50%,-,5.99%,7.10%,95.99K,0.51,1.47,2.80%,"48,616"
AACYN,0.73%,0.39%,-0.48%,-,2.68%,-,-,-,-,0.60%,0.45%,1.60M,1.00,20.66,-0.10%,"1,592,734"
AACYQ,4.04%,1.21%,-,-,0.22%,-,-,-,-,1.57%,1.27%,82.13K,0.25,20.24,-1.06%,"20,312"
AACYS,0.10%,0.20%,0.76%,-,1.44%,-,-,-,-,0.84%,0.78%,302.06K,0.77,20.41,-0.29%,"233,064"
AAD,0.20%,0.92%,-9.84%,-8.90%,0.14%,5.95%,128.07%,143.42%,91.86%,2.24%,2.22%,394.95K,0.37,35.20,-0.68%,"145,364"
AADAC,-0.40%,-0.40%,1.31%,-,1.01%,-,-,-,-,0.10%,0.20%,10.38K,0.00,10.05,-0.40%,23
AADAG,13.71%,7.63%,16.85%,43.39%,123.81%,122.73%,212.80%,-77.98%,-,7.69%,8.84%,224.05K,1.94,4.23,16.21%,"435,741"
AADAM,9.13%,3.51%,9.64%,18.00%,29.32%,41.32%,6.27%,-34.07%,-54.87%,3.95%,2.56%,836.45K,0.77,9.44,-0.74%,"647,597"
AADBE,-1.56%,17.05%,1.45%,-4.64%,-25.91%,-23.45%,-50.78%,-58.97%,161.83%,4.22%,4.36%,6.40M,0.67,259.32,0.71%,"4,285,520"
AADBG,-3.87%,32.04%,-6.80%,-23.54%,-55.04%,-56.11%,-,-,-,8.49%,8.70%,6.68M,0.60,4.59,1.43%,"4,015,228"
AADBU,-3.64%,32.60%,-6.42%,-,5.05%,-,-,-,-,7.76%,8.07%,56.64K,0.16,25.91,1.65%,"8,856"
AADC,-5.36%,-2.96%,0.17%,5.37%,5.62%,2.44%,17.75%,0.93%,54.54%,2.22%,1.74%,1.19M,1.68,76.08,-0.31%,"2,002,990"
AADCT,-2.73%,-20.74%,-71.54%,-72.56%,-69.69%,-61.23%,-27.21%,-95.62%,-,6.56%,6.96%,1.85M,0.53,1.07,-2.73%,"971,146"
AADDS,5.78%,-3.79%,-,-,-0.09%,-,-,-,-,1.33%,1.50%,15.23K,0.16,24.72,-0.96%,"2,367"
AADEA,29.15%,5.35%,7.49%,69.37%,73.39%,139.47%,159.19%,442.88%,254.16%,12.59%,6.88%,2.06M,0.53,29.91,-4.17%,"1,094,801"
AADFI,-,-0.90%,-0.90%,-1.88%,-2.00%,-1.02%,-0.96%,-13.97%,-,0.55%,0.55%,19.10K,0.00,8.38,0.00%,0
AADGM,80.24%,20.75%,-24.59%,-27.55%,-28.94%,-43.15%,-93.07%,-92.68%,-,38.58%,18.28%,7.79M,1.57,0.74,-7.62%,"12,255,084"
AADI,6.88%,-0.35%,-6.69%,21.33%,39.27%,71.15%,100.53%,122.26%,493.01%,3.12%,3.16%,4.85M,0.59,377.69,-0.68%,"2,853,304"
AADIG,-,-,-,-,13.55%,-,-,-,-,-,-,704.76K,2.14,24.98,13.55%,"1,511,051"
AADIL,28.57%,39.18%,153.12%,-23.33%,-26.36%,-62.67%,-97.26%,-99.75%,-,11.68%,7.70%,453.99K,0.26,4.05,6.58%,"116,909"
AADIU,12.40%,-2.03%,-,-,-27.53%,-,-,-,-,2.73%,3.30%,4.56K,0.65,11.08,-1.74%,"2,954"
AADIV,1.18%,4.89%,3.93%,5.96%,8.27%,9.97%,39.78%,16.78%,-,0.80%,0.61%,5.48K,0.57,19.63,-0.59%,"3,137"
AADM,-3.48%,-0.79%,-2.03%,15.12%,34.95%,34.64%,-9.32%,31.94%,74.53%,3.44%,2.58%,3.79M,1.49,77.58,-2.87%,"5,628,873"
AADMA,6.31%,0.54%,-9.66%,-47.15%,-49.23%,-51.16%,128.64%,489.81%,46.52%,3.74%,3.23%,4.10M,0.93,9.26,3.93%,"3,800,478"
AADME,5.18%,2.31%,4.87%,9.54%,10.91%,17.21%,55.67%,39.75%,121.86%,0.88%,0.70%,14.02K,0.66,56.91,-0.06%,"9,314"
AADNT,-4.91%,6.88%,-0.73%,-2.56%,7.04%,-7.19%,-53.65%,-44.65%,-,6.75%,4.95%,1.04M,1.97,20.52,-3.02%,"2,040,672"
AADP,-1.20%,9.97%,28.25%,14.89%,5.00%,-9.80%,9.90%,26.63%,201.20%,3.16%,2.96%,2.76M,0.70,270.09,-0.20%,"1,931,813"
AADPT,9.04%,18.16%,78.52%,32.97%,51.48%,122.62%,260.18%,-34.73%,-,7.57%,6.27%,2.90M,0.83,24.60,0.20%,"2,415,866"
