Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AA,-0.14%,3.73%,19.75%,3.83%,1.69%,20.52%,13.63%,-9.70%,187.61%,2.27%,2.75%,2.42M,0.71,138.37,-0.25%,"1,721,070"
AAA,2.31%,-4.68%,-29.05%,-25.36%,-14.83%,51.02%,25.06%,12.73%,-,3.17%,4.09%,5.50M,0.97,45.26,0.64%,"5,334,412"
AAAA,-0.50%,-0.36%,0.02%,-0.68%,-0.34%,-0.36%,0.54%,-0.43%,-,0.43%,0.36%,10.98K,0.18,24.92,-0.34%,"2,018"
AAAAA,0.67%,-0.71%,2.56%,7.24%,9.82%,18.16%,-,-,-,0.67%,0.52%,6.47K,0.78,30.03,0.49%,"5,067"
AAAAC,0.05%,0.37%,0.10%,-0.42%,0.15%,-,-,-,-,0.00%,0.04%,77.72K,0.00,20.08,0.05%,12
AAAAD,-0.92%,-1.57%,-,-,-1.20%,-,-,-,-,0.00%,0.01%,0.21K,0.05,49.33,-1.01%,11
AAAAP,-0.12%,0.44%,-,-,0.66%,-,-,-,-,0.00%,0.02%,85.77K,0.01,25.28,-0.20%,899
AAAAU,-0.08%,0.28%,-12.24%,-24.96%,-6.16%,22.90%,105.14%,121.10%,-,1.30%,1.20%,1.53M,0.63,39.93,-1.46%,"960,223"
AAAC-U,1.09%,1.39%,-,-,1.29%,-,-,-,-,0.65%,0.34%,712.27K,0.00,10.20,0.00%,121
AAACB,0.19%,0.29%,1.45%,1.35%,2.23%,3.85%,-,-,-,0.36%,0.38%,34.38K,0.02,10.53,0.00%,603
AAACG,2.60%,-14.57%,-22.86%,-19.81%,15.17%,-59.00%,-31.56%,-70.73%,124.15%,11.16%,6.73%,14.92K,0.15,0.91,-0.72%,"2,166"
AAACI,0.05%,-0.15%,0.55%,-,0.35%,-,-,-,-,0.02%,0.12%,36.79K,1.36,9.98,0.00%,"50,037"
AAACO,0.30%,0.20%,0.51%,-,0.00%,-,-,-,-,0.02%,0.06%,22.54K,0.00,9.95,0.00%,7
AAACP,0.20%,0.30%,-,-,0.60%,-,-,-,-,0.05%,0.12%,181.37K,0.00,10.01,0.01%,35
AAADR,0.45%,1.60%,-2.13%,-13.35%,-3.83%,5.78%,56.19%,23.92%,104.35%,0.61%,0.86%,2.23K,3.56,82.95,-0.38%,"7,946"
AAADX,3.83%,-21.59%,-,-,-9.88%,-,-,-,-,8.18%,8.42%,1.83M,0.71,18.70,7.72%,"1,299,986"
AAAEQ,1.40%,0.47%,3.76%,7.34%,8.14%,-,-,-,-,0.45%,0.19%,0.55K,0.58,53.34,0.81%,317
AAAL,5.49%,-15.87%,30.40%,13.03%,-0.39%,32.90%,-8.84%,-25.07%,-56.99%,3.78%,4.24%,109.89M,0.44,15.27,-1.04%,"48,102,194"
AAALG,10.70%,-31.90%,54.69%,5.77%,-20.28%,22.57%,-,-,-,6.37%,7.31%,37.60K,0.68,14.13,-2.13%,"25,505"
AAAME,-1.91%,-8.33%,-41.00%,-44.60%,-45.58%,-32.60%,-15.85%,-62.35%,-63.51%,4.14%,3.19%,12.69K,0.24,1.54,-0.65%,"3,097"
AAAMI,6.94%,20.16%,28.42%,56.88%,84.02%,106.96%,306.44%,246.10%,517.79%,5.53%,3.98%,488.09K,1.16,86.49,3.03%,"566,373"
AAAOG,-17.84%,-62.86%,-,-,-85.09%,-,-,-,-,27.88%,24.75%,1.15M,2.28,2.31,8.96%,"2,628,179"
AAAOI,-5.82%,-32.14%,-42.61%,138.36%,170.57%,312.42%,1297.33%,1120.18%,696.62%,13.03%,11.52%,11.83M,0.82,94.32,4.67%,"9,739,870"
AAAON,-13.26%,-23.50%,-4.55%,-4.55%,16.80%,6.66%,26.91%,114.95%,404.49%,6.19%,6.08%,1.19M,1.19,89.06,1.68%,"1,412,726"
AAAOX,-16.80%,-62.29%,-81.86%,-,-59.23%,-,-,-,-,28.30%,25.26%,6.09M,1.73,10.40,9.47%,"10,531,583"
AAAOZ,-7.30%,-,-,-,15.15%,-,-,-,-,24.58%,-,155.27K,1.92,29.56,-11.07%,"298,240"
AAAP,-0.47%,-11.87%,-6.67%,15.42%,41.32%,4.65%,-25.34%,-73.81%,-67.30%,4.46%,5.13%,1.97M,0.54,55.54,-1.16%,"1,069,718"
AAAPB,-14.87%,7.67%,23.42%,32.01%,18.01%,90.92%,32.93%,-,-,4.40%,4.27%,70.51K,5.36,37.84,-15.09%,"377,625"
AAAPD,7.34%,-5.38%,-13.78%,-18.58%,-14.11%,-35.32%,-43.42%,-,-,2.04%,2.38%,8.90M,2.85,11.26,7.44%,"25,386,256"
AAAPE,-14.09%,-,-,-,-2.96%,-,-,-,-,3.22%,-,8.40K,6.27,14.45,-14.36%,"52,647"
AAAPG,-4.73%,-2.98%,-23.83%,-30.30%,-33.59%,-52.91%,-,-,-,2.57%,2.92%,11.53K,0.35,17.42,-3.57%,"4,001"
AAAPL,-7.24%,4.94%,13.84%,19.60%,13.63%,48.82%,57.25%,111.79%,1085.72%,2.22%,2.44%,55.62M,2.38,308.91,-7.35%,"132,489,137"
AAAPR,0.49%,0.29%,0.84%,3.63%,4.10%,7.76%,-,-,-,0.25%,0.19%,14.78K,0.26,29.58,0.23%,"3,778"
AAAPU,-14.64%,8.00%,22.98%,29.94%,16.20%,85.82%,57.71%,-,-,4.52%,4.88%,1.99M,2.95,39.02,-14.86%,"5,865,000"
AAAPW,-9.51%,3.00%,7.67%,5.67%,-3.10%,13.37%,-,-,-,2.32%,2.73%,16.84K,3.14,39.18,-9.01%,"52,787"
AAAPX,-14.11%,8.71%,23.28%,30.57%,16.24%,83.77%,-,-,-,4.21%,4.51%,63.79K,2.74,35.43,-14.30%,"174,530"
AAAPY,-8.32%,2.74%,10.26%,11.08%,3.63%,19.76%,-,-,-,1.84%,1.48%,5.44K,2.76,25.79,-7.73%,"15,040"
AAARD,4.43%,17.44%,21.55%,-50.56%,-49.71%,-45.05%,-,-,-,14.93%,15.77%,271.03K,0.33,6.60,3.12%,"89,273"
AAAT,-2.92%,-6.46%,13.74%,30.98%,24.62%,23.96%,4.84%,-36.12%,-48.58%,2.46%,2.03%,418.04K,1.05,23.59,-1.83%,"437,490"
AAAUA,1.44%,0.55%,5.21%,-,15.39%,-,-,-,-,0.01%,0.08%,3.29K,0.00,57.16,0.87%,12
AAAUB,0.74%,-,-,-,0.27%,-,-,-,-,1.20%,-,7.21K,3.78,49.62,0.52%,"27,279"
AAAUC,-12.61%,-23.11%,-39.03%,-43.05%,-20.32%,41.43%,-,-,-,5.65%,4.44%,643.62K,6.05,18.23,2.19%,"3,895,196"
AAAUS,1.38%,0.41%,4.02%,7.31%,8.78%,19.24%,-,-,-,0.59%,0.36%,8.90K,0.32,59.94,0.96%,"2,865"
AAAVM,0.43%,-0.03%,-0.75%,4.97%,13.65%,25.67%,42.97%,21.33%,-,0.71%,0.44%,1.96K,4.03,33.55,-0.50%,"7,876"
AAAXJ,0.78%,-4.44%,0.77%,8.27%,18.90%,32.27%,56.98%,26.72%,93.03%,2.43%,1.85%,663.40K,1.14,110.72,0.80%,"753,242"
AAB,-1.18%,2.22%,-7.87%,-10.97%,-4.47%,-9.88%,14.20%,-23.85%,53.42%,1.76%,1.57%,305.46K,0.70,36.76,0.11%,"212,820"
AABAT,-5.43%,-24.28%,-38.17%,-51.62%,-37.43%,-3.69%,-78.41%,-91.13%,-87.99%,7.51%,6.21%,6.06M,0.93,2.09,2.45%,"5,648,049"
AABBV,-3.25%,-0.05%,18.75%,13.84%,9.83%,32.76%,67.76%,115.77%,278.89%,2.38%,2.40%,6.77M,1.07,250.94,-2.51%,"7,258,180"
AABCB,-0.59%,-4.84%,2.30%,7.27%,17.42%,27.59%,99.79%,79.41%,163.00%,2.03%,2.08%,507.52K,0.80,87.21,-0.41%,"405,665"
AABCL,7.53%,-24.87%,37.59%,47.93%,66.96%,27.74%,-26.13%,-62.36%,-,6.67%,8.26%,7.63M,0.66,5.71,0.35%,"5,011,667"
AABCS,1.84%,4.42%,10.02%,13.57%,16.03%,22.47%,-,-,-,0.45%,0.41%,1.98K,1.22,35.30,-0.47%,"2,412"
AABEO,6.12%,6.12%,17.58%,26.38%,21.82%,0.78%,87.72%,-78.95%,-90.45%,4.55%,5.62%,1.26M,0.53,6.42,-0.77%,"662,352"
AABEQ,0.26%,2.77%,1.21%,0.44%,6.61%,11.91%,33.27%,38.34%,-,0.57%,0.57%,12.86K,1.21,38.22,-0.55%,"15,594"
AABEV,1.63%,0.00%,6.51%,11.07%,25.91%,42.66%,7.18%,8.71%,-35.06%,2.73%,2.22%,27.11M,2.11,3.11,-0.32%,"57,167,606"
AABFL,-1.58%,-3.61%,3.40%,10.37%,13.93%,16.80%,51.06%,62.09%,-,1.26%,1.02%,15.16K,1.11,81.31,0.00%,"16,883"
AABG,2.87%,17.01%,13.75%,-2.32%,-0.36%,4.31%,2.70%,12.77%,281.09%,5.19%,4.01%,267.00K,0.85,231.70,-0.62%,"225,929"
AABI,0.16%,-0.08%,-0.04%,-0.72%,0.12%,-1.15%,-,-,-,0.00%,0.00%,0.20K,0.07,24.84,0.00%,14
AABIG,3.01%,1.82%,7.10%,8.40%,9.74%,14.00%,-,-,-,0.53%,0.30%,3.83K,0.03,35.13,2.54%,96
AABLD,0.37%,4.20%,-3.81%,-2.93%,6.55%,8.04%,9.48%,-,-,0.71%,0.70%,11.65K,1.68,30.99,0.14%,"19,580"
AABLG,-0.39%,-5.00%,-4.67%,-7.20%,-3.89%,3.57%,9.19%,-14.85%,-,0.43%,0.22%,1.49K,0.37,30.48,-0.25%,546
AABLS,2.11%,-4.22%,11.67%,15.49%,13.13%,-3.89%,-,-,-,0.64%,0.62%,1.82K,0.10,22.66,-0.53%,180
AABLV,-10.75%,-29.96%,27.11%,16.88%,22.87%,-17.00%,-93.26%,-,-,4.42%,7.01%,92.46K,0.35,0.83,-3.86%,"32,000"
AABM,0.40%,7.57%,17.43%,4.68%,13.26%,3.86%,3.52%,3.05%,28.76%,2.62%,2.32%,563.36K,0.98,47.91,0.65%,"550,273"
AABNB,7.38%,2.86%,7.95%,14.99%,11.64%,14.43%,-0.44%,5.21%,-,2.67%,2.60%,3.84M,0.64,151.52,-0.37%,"2,461,545"
AABNG,17.03%,6.32%,12.95%,19.29%,11.20%,-,-,-,-,2.73%,2.32%,2.88K,0.00,20.21,0.00%,0
AABOS,0.94%,-16.99%,-10.04%,-22.94%,1.90%,53.57%,-70.95%,-86.11%,-,8.16%,6.95%,457.76K,0.57,2.15,-0.92%,"263,176"
AABOT,2.63%,2.66%,14.82%,10.80%,3.54%,5.05%,51.61%,42.95%,-,0.22%,0.14%,0.31K,0.12,40.48,-1.23%,36
AABR,0.40%,-6.53%,-36.58%,-36.42%,-35.44%,-55.11%,-68.61%,-69.11%,-19.86%,3.77%,3.65%,4.59M,1.93,5.01,4.59%,"8,877,687"
AABSI,2.91%,-29.97%,56.38%,156.77%,122.92%,174.91%,253.64%,-72.68%,-,8.77%,8.15%,5.62M,0.37,7.78,1.83%,"2,085,634"
AABT,2.56%,14.67%,16.42%,-0.37%,-15.64%,-16.24%,-5.06%,-12.63%,136.20%,2.80%,2.69%,13.18M,0.73,105.70,0.09%,"9,610,145"
AABTC,-3.50%,-41.04%,-68.00%,-76.10%,-78.35%,-93.19%,-99.32%,-99.99%,-,10.14%,12.94%,1.21M,1.16,5.52,-6.44%,"1,406,349"
AABTS,-10.53%,-14.29%,-22.73%,-76.77%,-80.19%,-74.11%,-93.64%,-99.62%,-99.80%,9.17%,8.77%,2.12M,0.00,1.02,-9.73%,"9,018"
AABUF,0.80%,0.70%,3.80%,-,8.47%,-,-,-,-,0.24%,0.17%,5.72K,0.00,27.25,0.45%,8
AABUS,-0.91%,-8.25%,3.33%,5.08%,-9.77%,32.32%,100.00%,61.34%,6.11%,3.48%,4.74%,1.94M,0.60,4.34,-1.59%,"1,167,946"
AABVC,-12.17%,-42.94%,-1.94%,-51.44%,-52.58%,-57.92%,-59.44%,-97.96%,-99.72%,11.35%,11.86%,140.13K,0.18,1.01,-6.48%,"25,436"
AABVX,-0.62%,-5.76%,6.42%,10.02%,-7.37%,74.06%,-,-,-,5.17%,4.07%,2.08M,0.59,124.92,0.47%,"1,237,666"
AABX,-0.67%,-11.73%,8.53%,28.07%,20.58%,90.57%,65.49%,5.64%,-,3.19%,4.46%,616.53K,0.64,10.31,-1.53%,"395,657"
AABXB,-0.07%,-1.21%,-2.17%,-3.62%,-2.81%,-2.77%,-8.36%,-23.65%,-,0.12%,0.08%,0.71K,0.11,19.05,-0.28%,78
AACA,0.14%,0.37%,14.81%,26.66%,36.57%,69.07%,88.13%,165.16%,-,0.33%,0.41%,665.01K,0.90,145.20,-0.02%,"599,545"
