Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AA,-2.38%,8.76%,10.18%,25.59%,11.26%,20.91%,24.18%,-14.96%,222.11%,3.24%,2.65%,2.23M,1.41,151.39,0.97%,"3,130,819"
AAA,2.67%,9.01%,-36.87%,-17.06%,-3.93%,65.00%,64.15%,8.83%,-,3.92%,4.01%,5.71M,0.57,51.05,0.29%,"3,278,113"
AAAA,0.53%,0.43%,0.52%,0.48%,0.40%,0.54%,1.58%,0.41%,-,0.24%,0.20%,22.06K,1.43,25.10,0.82%,"31,571"
AAAAA,-0.17%,-0.86%,-0.33%,10.33%,11.90%,19.00%,-,-,-,0.40%,0.28%,5.90K,0.33,30.60,0.40%,"1,960"
AAAAC,-0.25%,0.05%,0.25%,0.58%,0.05%,-,-,-,-,0.00%,0.00%,75.28K,0.00,20.07,0.02%,25
AAAAD,-0.94%,-0.72%,-1.40%,-,-1.40%,-,-,-,-,0.00%,0.00%,0.21K,0.17,49.24,-0.06%,35
AAAAP,-0.16%,0.28%,-,-,0.98%,-,-,-,-,0.09%,0.10%,59.84K,0.13,25.36,0.02%,"8,058"
AAAAU,-4.39%,7.65%,-1.16%,-14.51%,1.74%,23.97%,125.12%,140.37%,-,1.66%,1.34%,1.52M,0.87,43.29,1.45%,"1,319,263"
AAAC,-,-,-,-,0.70%,-,-,-,-,-,-,3.19K,180.68,10.07,0.10%,"576,385"
AAAC-U,0.20%,0.24%,-,-,1.39%,-,-,-,-,0.22%,0.45%,450.82K,0.04,10.21,0.00%,"19,509"
AAACB,-,0.47%,0.86%,2.42%,2.82%,4.54%,-,-,-,0.13%,0.31%,49.38K,0.00,10.59,0.00%,0
AAACG,-9.40%,-0.59%,-19.37%,-12.29%,11.21%,-57.85%,-30.25%,-68.27%,83.10%,5.94%,9.12%,224.08K,0.03,0.88,-3.48%,"5,871"
AAACI,0.00%,0.60%,1.01%,-,1.01%,-,-,-,-,0.14%,0.10%,44.51K,0.00,10.05,0.00%,80
AAACO,0.10%,0.50%,1.01%,-,0.40%,-,-,-,-,0.04%,0.08%,32.19K,0.00,9.99,0.00%,71
AAACP,0.00%,0.50%,1.00%,-,1.11%,-,-,-,-,0.04%,0.12%,139.61K,0.00,10.06,0.00%,188
AAADR,0.04%,0.77%,-0.67%,-6.20%,-2.28%,2.82%,61.59%,23.06%,107.47%,0.62%,1.08%,2.80K,0.13,84.29,1.16%,376
AAADX,-14.69%,-40.63%,-35.82%,-,-41.20%,-,-,-,-,6.46%,7.10%,1.67M,1.34,12.20,-2.79%,"2,228,943"
AAAEQ,-0.20%,-0.90%,1.59%,11.67%,10.65%,-,-,-,-,0.09%,0.13%,0.74K,0.14,54.58,0.49%,101
AAAL,-5.27%,-20.83%,-3.39%,5.22%,-14.48%,-2.09%,-10.69%,-33.65%,-64.11%,2.37%,2.86%,105.28M,0.50,13.11,1.24%,"53,011,841"
AAALG,-10.97%,-38.86%,-15.28%,-7.98%,-42.90%,-33.06%,-,-,-,4.09%,4.58%,31.72K,1.12,10.12,2.16%,"35,571"
AAAME,3.08%,-12.99%,-30.21%,-48.85%,-52.65%,-59.64%,-32.32%,-67.48%,-63.19%,12.54%,7.15%,62.34K,0.44,1.34,-1.11%,"27,145"
AAAMI,-5.90%,-2.08%,24.56%,64.61%,91.51%,78.31%,326.79%,229.22%,570.72%,3.47%,2.83%,467.50K,1.50,90.01,-0.08%,"700,133"
AAAOG,-18.49%,-46.41%,-82.38%,-,-85.05%,-,-,-,-,10.16%,19.98%,2.14M,0.71,2.32,-0.64%,"1,523,698"
AAAOI,-9.34%,-21.65%,-43.97%,3.43%,195.84%,341.67%,639.81%,1227.28%,488.98%,5.02%,9.61%,11.66M,0.35,103.13,-0.25%,"4,092,318"
AAAON,-6.47%,-21.90%,-49.67%,-22.25%,-2.14%,-8.65%,13.65%,64.22%,286.10%,3.52%,5.09%,1.09M,0.91,74.62,-0.97%,"996,554"
AAAOX,-18.72%,-46.18%,-82.19%,-,-59.15%,-,-,-,-,10.35%,20.20%,7.97M,0.50,10.42,-0.29%,"3,957,779"
AAAOZ,20.12%,20.02%,-,-,-43.71%,-,-,-,-,9.67%,21.21%,2.23M,0.19,14.45,0.77%,"425,239"
AAAP,-2.84%,-27.25%,-25.07%,-16.42%,8.91%,-28.15%,-36.73%,-78.69%,-73.01%,3.22%,4.54%,1.95M,0.61,42.80,0.09%,"1,196,801"
AAAPB,7.19%,9.56%,5.07%,42.68%,29.98%,75.84%,57.90%,-,-,4.50%,3.56%,66.68K,0.20,41.68,-0.08%,"13,200"
