Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
AABCS,0.36%,4.74%,7.55%,11.62%,12.99%,17.31%,-,-,-,0.41%,0.43%,1.94K,0.72,34.38,-0.23%,"1,408"
AABEO,-11.93%,11.65%,19.33%,20.90%,21.82%,-1.53%,72.12%,-80.55%,-89.73%,6.51%,5.73%,1.23M,0.73,6.42,-1.68%,"894,522"
AABEQ,1.59%,0.59%,0.16%,2.44%,5.21%,8.75%,32.49%,38.70%,-,0.48%,0.57%,13.20K,0.77,37.72,0.50%,"10,100"
AABEV,3.63%,0.00%,2.28%,20.77%,27.13%,31.93%,6.84%,8.39%,-35.88%,1.61%,1.98%,26.72M,0.51,3.14,0.96%,"13,523,055"
AABFL,0.23%,-1.68%,8.60%,16.33%,16.67%,18.57%,55.25%,68.15%,-,0.75%,0.96%,15.50K,0.89,83.27,-0.18%,"13,748"
AABG,2.26%,13.84%,7.39%,-8.76%,-3.94%,-4.47%,-3.88%,14.41%,265.39%,4.51%,3.46%,285.08K,0.81,223.36,3.35%,"230,244"
AABI,-0.04%,-0.16%,-0.30%,-0.60%,-0.08%,-1.00%,-,-,-,0.01%,0.01%,0.22K,0.06,24.79,-0.04%,14
AABIG,-1.59%,1.75%,6.75%,7.79%,7.29%,12.25%,-,-,-,0.26%,0.28%,4.01K,0.02,34.34,0.02%,69
AABLD,1.97%,1.99%,-3.66%,0.27%,6.04%,6.59%,11.17%,-,-,1.05%,0.74%,11.45K,0.52,30.85,1.05%,"6,012"
AABLG,-1.51%,-7.58%,-2.05%,-2.43%,-2.11%,1.56%,12.18%,-12.49%,-,0.09%,0.29%,1.50K,0.03,31.04,-0.82%,44
AABLS,-3.32%,1.07%,13.33%,11.65%,12.07%,-3.78%,-,-,-,0.57%,0.71%,1.19K,34.03,22.45,-1.97%,"40,523"
AABLV,-11.43%,-16.22%,10.19%,38.81%,37.68%,-16.91%,-91.28%,-,-,5.14%,7.65%,95.16K,0.32,0.93,-8.82%,"30,552"
AABM,1.16%,7.18%,16.77%,3.46%,11.13%,-1.80%,7.30%,3.59%,25.29%,2.46%,2.24%,558.69K,0.71,47.01,0.13%,"394,059"
AABNB,-5.61%,0.62%,-1.82%,7.13%,3.19%,0.44%,-5.86%,0.42%,-,2.28%,2.91%,3.81M,0.69,140.05,-2.81%,"2,635,648"
AABNG,-11.19%,-0.48%,-8.19%,2.18%,-6.25%,-,-,-,-,1.17%,2.55%,2.60K,1.83,17.04,-5.73%,"4,762"
AABOS,-0.45%,-7.92%,-19.05%,18.82%,4.74%,32.34%,-70.14%,-87.10%,-,5.10%,7.49%,451.41K,0.44,2.21,-0.90%,"200,247"
AABOT,-2.72%,5.73%,11.14%,8.37%,0.75%,1.49%,49.45%,40.92%,-,0.03%,0.03%,0.31K,0.04,39.39,-1.95%,12
AABR,-0.20%,-0.40%,-38.24%,-37.16%,-35.05%,-57.36%,-67.71%,-67.68%,-19.26%,3.49%,3.66%,4.48M,0.59,5.04,-1.18%,"2,628,895"
AABSI,-15.57%,-1.90%,111.28%,184.14%,136.10%,127.00%,241.91%,-61.83%,-,9.74%,10.10%,6.00M,0.31,8.24,-0.96%,"1,846,582"
AABT,12.66%,14.51%,8.47%,-16.98%,-19.73%,-20.01%,-12.00%,-14.95%,132.96%,3.21%,2.77%,13.47M,0.76,100.57,0.90%,"10,257,525"
AABTC,7.96%,-49.90%,-67.20%,-73.93%,-76.08%,-93.60%,-99.32%,-99.99%,-,10.54%,12.16%,1.22M,0.83,6.10,-5.72%,"1,006,050"
AABTS,4.92%,2.40%,-9.22%,-77.31%,-75.15%,-73.11%,-91.47%,-99.69%,-99.75%,11.01%,8.63%,2.54M,0.01,1.28,8.47%,"34,939"
AABUF,-0.24%,0.85%,4.00%,-,8.20%,-,-,-,-,0.14%,0.18%,5.83K,0.67,27.18,-0.02%,"3,891"
AABUS,-5.04%,-4.20%,-2.26%,2.97%,-9.98%,37.46%,99.54%,54.09%,3.10%,4.78%,4.94%,2.17M,0.66,4.33,-4.20%,"1,432,483"
AABVC,-7.81%,-10.61%,-7.09%,-45.12%,-44.60%,-60.80%,-68.95%,-97.64%,-99.67%,8.27%,11.93%,138.28K,0.46,1.18,-4.07%,"63,641"
AABVX,-5.27%,27.61%,16.42%,9.16%,-3.80%,1197.30%,-,-,-,4.07%,5.73%,2.06M,0.34,129.73,-3.25%,"699,912"
AABX,-5.33%,7.74%,9.11%,20.75%,20.47%,93.61%,79.13%,5.42%,-,4.34%,5.38%,604.38K,0.86,10.30,-0.77%,"520,236"
AABXB,-0.68%,-2.20%,-2.00%,-2.44%,-2.54%,-2.50%,-7.81%,-23.34%,-,0.00%,0.03%,0.69K,0.16,19.10,-0.21%,112
AACA,0.19%,0.16%,26.83%,28.52%,36.50%,63.21%,91.92%,178.51%,-,0.36%,0.51%,617.05K,1.76,145.13,0.33%,"1,086,438"
AACAA,0.00%,0.30%,1.11%,-,-0.50%,-,-,-,-,0.32%,0.31%,23.07K,0.10,10.00,0.00%,"2,206"
AACAD,-3.70%,12.99%,14.50%,-5.06%,-6.55%,10.59%,-18.96%,12.28%,-31.71%,2.98%,3.52%,1.61M,0.72,24.96,-1.85%,"1,163,336"
AACB,0.00%,-7.32%,-25.28%,-35.75%,-36.97%,-47.33%,-47.36%,-96.31%,-93.23%,3.22%,3.34%,1.24M,0.70,2.66,-0.75%,"862,794"
AACCL,10.88%,23.70%,49.65%,22.99%,-21.03%,-,-,-,-,5.42%,4.45%,445.01K,0.11,2.14,7.54%,"50,763"
AACCO,2.52%,6.54%,23.71%,3.56%,9.12%,3.83%,-28.47%,-49.00%,-63.63%,3.04%,3.30%,916.27K,0.57,4.07,1.24%,"525,933"
AACCS,-9.59%,8.37%,-21.52%,-32.38%,-29.03%,-43.54%,-66.97%,-76.47%,-2.94%,8.05%,5.48%,15.87K,0.60,6.60,-0.60%,"9,487"
AACDC,1.20%,-17.18%,-22.63%,8.12%,30.08%,-34.71%,-59.75%,-,-,5.21%,7.04%,1.43M,0.72,5.06,3.90%,"1,027,083"
AACEI,-1.48%,-1.67%,-5.86%,-3.73%,-5.75%,-,-,-,-,0.61%,0.96%,21.54K,1.15,23.22,-0.21%,"24,808"
AACEL,-3.01%,-6.65%,1.02%,7.18%,4.65%,-6.50%,5.01%,3.56%,-,2.95%,2.42%,321.29K,0.85,11.94,-1.65%,"274,625"
AACEP,0.98%,-1.08%,6.64%,15.54%,22.13%,-,-,-,-,0.32%,0.44%,2.43K,0.29,19.90,0.73%,694
AACES,-3.41%,-13.10%,-6.74%,-7.41%,-0.52%,10.03%,-33.27%,-54.30%,-,2.43%,2.69%,80.45K,0.75,32.25,-0.92%,"59,945"
AACET,-1.27%,4.13%,6.33%,8.48%,1.78%,-28.77%,-81.78%,-93.47%,-,6.15%,5.80%,93.58K,1.02,8.57,5.54%,"95,174"
AACFN,15.99%,28.84%,17.15%,10.62%,39.34%,31.91%,327.29%,120.08%,484.44%,6.03%,3.96%,10.44K,0.61,21.04,4.16%,"6,371"
AACGC,0.01%,-0.10%,-,-,0.01%,-,-,-,-,0.10%,0.10%,169.08K,0.00,9.94,-0.10%,837
AACGL,0.09%,7.16%,-0.22%,7.44%,2.83%,10.82%,26.08%,172.02%,342.00%,1.91%,2.11%,2.28M,0.75,98.63,-1.91%,"1,715,948"
AACGO,-2.08%,-0.95%,-,-,-4.89%,-,-,-,-,0.29%,0.08%,23.36K,0.06,37.50,-0.37%,"1,505"
AACGR,-2.48%,-0.92%,2.70%,6.21%,2.36%,11.06%,60.76%,64.53%,-,0.31%,0.08%,0.31K,0.12,67.60,-0.29%,36
AACH,-12.95%,-1.25%,-5.11%,43.64%,12.86%,-60.99%,-83.46%,-93.36%,-91.13%,7.74%,7.46%,771.08K,0.39,3.16,-7.60%,"300,791"
AACHC,7.78%,37.96%,26.75%,144.24%,145.10%,57.80%,-53.29%,-43.10%,-36.18%,4.45%,5.37%,3.09M,0.46,34.78,-2.33%,"1,412,729"
AACHR,8.37%,-4.60%,-12.79%,-40.12%,-31.12%,-52.87%,14.60%,-47.57%,-,9.08%,7.19%,43.35M,0.85,5.18,-1.89%,"37,004,217"
AACHV,-0.32%,23.73%,49.88%,14.94%,26.96%,138.11%,15.99%,-18.48%,-99.68%,7.54%,7.62%,1.81M,0.41,6.31,-2.92%,"749,947"
AACHX,12.79%,-,-,-,13.50%,-,-,-,-,4.74%,-,0.93K,2.08,28.91,-3.23%,"1,925"
AACI,0.27%,7.20%,-14.62%,-14.82%,-14.97%,-29.02%,-33.67%,-3.60%,-,2.75%,2.94%,6.82M,1.11,14.60,-0.82%,"7,551,160"
AACIC,-1.88%,-7.36%,-16.19%,-9.88%,-16.33%,-2.96%,123.98%,152.89%,-32.25%,3.45%,3.09%,290.20K,0.70,9.94,-2.45%,"204,210"
AACII,-0.62%,-1.74%,-0.95%,-0.22%,-0.66%,-,-,-,-,0.75%,1.18%,64.04K,0.65,25.45,-0.29%,"41,918"
AACIO,-1.00%,-0.25%,3.49%,6.30%,5.62%,10.58%,46.34%,50.97%,-,0.72%,0.80%,127.92K,0.90,46.15,0.01%,"115,388"
AACIU,-3.81%,-9.20%,-20.91%,-31.63%,-27.71%,-1.73%,-25.57%,-69.61%,-,5.62%,6.13%,275.72K,0.89,2.27,-1.30%,"245,511"
AACIW,-4.08%,27.47%,23.72%,29.06%,14.43%,20.19%,135.82%,57.35%,183.18%,3.72%,3.72%,921.34K,1.06,54.71,-3.49%,"977,958"
AACKY,-3.60%,-0.48%,-9.54%,-12.72%,-11.41%,-,-,-,-,0.87%,1.14%,28.21K,1.36,17.40,-1.11%,"38,396"
AACLC,-1.02%,0.17%,4.26%,7.79%,6.82%,14.12%,47.88%,51.88%,-,0.40%,0.60%,13.81K,1.35,83.69,-0.64%,"18,703"
AACLO,0.14%,0.05%,0.13%,-0.04%,0.35%,0.16%,-,-,-,0.09%,0.07%,28.92K,2.12,50.45,0.03%,"61,441"
AACLS,-2.11%,-22.82%,6.58%,61.01%,76.69%,88.64%,-19.13%,279.55%,1227.88%,7.06%,7.04%,653.42K,0.42,141.95,-0.88%,"273,476"
AACLZ,-4.04%,-,-,-,-34.43%,-,-,-,-,0.97%,-,1.51K,0.00,15.61,-1.05%,6
AACM,-2.05%,-0.57%,-20.59%,-29.71%,-29.22%,-39.99%,-23.71%,8.88%,94.05%,2.68%,2.80%,2.00M,0.55,67.47,-2.13%,"1,097,580"
AACMM,-8.58%,-,-,-,-28.51%,-,-,-,-,11.56%,-,7.63K,0.02,17.87,-12.22%,125
AACMR,-2.66%,-13.24%,74.79%,74.96%,126.89%,202.40%,590.13%,202.74%,-,8.08%,8.85%,1.67M,0.42,89.51,-6.05%,"702,323"
AACN,2.24%,12.22%,-27.94%,-48.63%,-47.79%,-51.18%,-55.50%,-55.42%,24.13%,4.63%,4.38%,8.24M,0.58,140.09,-0.55%,"4,768,337"
AACNB,0.35%,6.55%,21.97%,24.96%,26.36%,41.94%,84.51%,120.07%,139.65%,2.41%,2.39%,66.35K,1.23,60.53,-1.09%,"81,756"
AACNT,0.93%,11.79%,8.77%,-7.35%,-5.74%,17.75%,74.90%,48.59%,105.94%,1.59%,3.12%,76.80K,0.42,15.26,0.73%,"32,443"
AACOG,-4.82%,16.86%,14.83%,41.58%,21.54%,-19.39%,12.86%,-58.03%,-,5.91%,7.23%,47.03K,4.97,7.90,0.13%,"233,939"
AACOM,2.60%,11.11%,-,-,9.24%,-,-,-,-,0.49%,0.45%,11.22K,0.12,22.06,0.68%,"1,313"
AACON,-4.14%,-16.12%,-27.76%,-33.77%,-44.57%,-65.73%,-100.00%,-,-,4.21%,5.70%,86.10K,0.64,2.55,0.39%,"54,919"
AACP,1.92%,1.15%,-1.12%,-5.02%,-2.03%,-11.22%,-22.06%,-52.25%,-55.14%,1.25%,1.08%,458.75K,1.67,5.30,-0.19%,"764,027"
AACR,-1.13%,-0.79%,-12.85%,-12.72%,-17.99%,-5.15%,92.73%,7.03%,-56.21%,2.70%,3.19%,30.39K,0.58,17.50,-0.23%,"17,579"
AACRE,0.00%,1.11%,-13.61%,-6.73%,-4.39%,0.44%,-57.01%,-68.92%,-63.35%,2.65%,2.89%,430.58K,0.41,4.57,-0.44%,"175,718"
AACRS,0.36%,16.12%,34.77%,26.86%,86.71%,246.91%,-47.08%,-64.00%,-73.12%,5.92%,5.91%,1.63M,0.59,5.62,-1.23%,"963,920"
AACRV,-12.50%,6.33%,-4.55%,-14.29%,-30.29%,20.86%,-86.88%,-,-,5.78%,7.07%,558.68K,0.35,1.68,-4.00%,"196,942"
AACSG,-1.49%,-2.20%,9.48%,13.21%,18.61%,-,-,-,-,0.32%,0.82%,4.49K,2.50,48.44,-1.29%,"11,253"
AACSI,-0.48%,3.83%,9.72%,14.55%,14.11%,20.66%,59.27%,49.70%,-,0.23%,0.13%,0.27K,0.19,76.11,0.38%,51
AACSV,0.38%,3.00%,8.37%,17.66%,22.56%,-,-,-,-,0.41%,0.38%,2.38K,3.46,49.92,-0.49%,"8,238"
AACT,1.94%,7.14%,5.88%,19.07%,15.46%,29.44%,77.14%,-,-,2.77%,2.26%,324.41K,1.39,45.77,0.57%,"452,003"
AACTG,2.70%,-3.59%,-7.49%,16.28%,22.19%,23.85%,12.56%,-23.06%,-4.59%,2.96%,2.92%,251.02K,0.78,4.57,-0.65%,"195,273"
AACTU,-26.45%,-37.06%,-44.15%,-77.25%,-79.33%,-79.79%,-,-,-,13.03%,15.63%,253.98K,0.50,1.26,-6.30%,"128,224"
AACU,-2.94%,1.84%,-0.13%,7.34%,13.87%,10.20%,75.06%,6.64%,111.62%,2.60%,3.21%,18.93K,1.23,45.90,-1.54%,"23,205"
AACV,-0.22%,-1.02%,6.84%,2.47%,5.71%,23.98%,40.62%,4.41%,91.91%,2.87%,2.23%,21.38K,1.10,27.79,1.20%,"23,519"
AACVA,2.95%,20.57%,57.70%,-9.33%,-4.24%,-49.07%,-54.37%,-65.17%,-,5.83%,5.08%,3.47M,1.15,7.68,-3.15%,"3,986,305"
AACVF,-0.43%,-0.87%,4.56%,8.63%,8.62%,12.34%,54.89%,66.58%,-,0.42%,0.77%,5.64K,0.24,53.65,-0.09%,"1,379"
AACVT,-0.48%,1.05%,3.29%,4.36%,4.84%,6.47%,-,-,-,0.01%,0.09%,0.82K,0.02,28.06,-0.23%,15
AACVU,0.28%,0.61%,9.25%,13.34%,14.27%,22.37%,-,-,-,0.76%,0.66%,11.72K,8.71,31.32,0.12%,"102,068"
AACWI,-0.84%,-0.89%,5.01%,9.71%,10.39%,19.82%,59.39%,53.58%,169.85%,0.81%,0.98%,3.47M,0.32,156.19,-0.06%,"1,124,062"
AACWV,0.41%,1.90%,0.63%,2.08%,2.32%,2.77%,21.85%,16.71%,56.50%,0.65%,0.65%,99.29K,0.71,121.51,-0.25%,"70,071"
AACWX,-0.49%,-3.00%,3.16%,8.74%,11.81%,22.17%,49.08%,32.49%,87.80%,0.95%,1.05%,1.75M,0.87,75.06,-0.03%,"1,528,282"
AACXP,-16.00%,-2.65%,-36.64%,-42.35%,-40.96%,-84.69%,-96.58%,-98.72%,-,7.60%,9.13%,104.52K,0.83,1.47,-3.29%,"87,175"
AACYN,-0.15%,-0.39%,-0.48%,-,2.53%,-,-,-,-,0.34%,0.45%,1.48M,0.94,20.63,-0.19%,"1,385,685"
AACYQ,-0.49%,-,-,-,-0.24%,-,-,-,-,1.14%,-,98.90K,0.40,20.15,-0.20%,"39,090"
AACYS,0.05%,-0.10%,-,-,1.64%,-,-,-,-,0.78%,0.75%,258.08K,1.73,20.45,-0.10%,"447,593"
AAD,-0.14%,-10.47%,-9.67%,-6.37%,-1.26%,8.99%,336.84%,106.20%,84.95%,2.03%,3.16%,398.27K,0.34,34.71,2.18%,"135,899"
AADAC,-0.69%,-0.10%,1.01%,-,0.70%,-,-,-,-,0.24%,0.20%,11.32K,0.00,10.02,-0.30%,12
AADAG,-2.45%,-6.77%,-5.79%,91.44%,89.42%,91.44%,161.31%,-82.69%,-,7.86%,11.88%,215.15K,0.72,3.58,-2.72%,"154,170"
AADAM,-4.97%,-1.68%,12.26%,5.65%,20.41%,27.02%,-12.25%,-38.89%,-58.43%,2.30%,2.50%,856.36K,0.77,8.79,-0.68%,"658,072"
AADBE,-2.76%,12.04%,-11.66%,-24.80%,-37.61%,-41.44%,-58.03%,-64.99%,122.68%,4.58%,3.65%,6.40M,0.68,218.36,-3.87%,"4,361,285"
AADBG,-5.65%,23.25%,-28.48%,-51.87%,-67.32%,-73.69%,-,-,-,9.36%,7.25%,6.01M,0.95,3.34,-7.73%,"5,693,548"
AADBU,-6.41%,22.10%,-29.07%,-,-24.22%,-,-,-,-,8.51%,6.36%,55.72K,0.66,18.69,-7.98%,"37,030"
AADC,3.32%,9.31%,1.72%,9.61%,11.37%,8.99%,19.20%,8.24%,60.76%,1.85%,1.47%,1.14M,0.71,80.22,-0.05%,"811,849"
AADCT,-3.12%,13.76%,-69.83%,-64.77%,-64.87%,-59.34%,-12.68%,-94.37%,-,8.67%,8.72%,1.88M,0.42,1.24,-2.36%,"787,179"
AADDS,-2.53%,-6.74%,-,-,0.00%,-,-,-,-,1.63%,1.78%,17.81K,0.22,24.74,-1.52%,"4,005"
AADEA,-1.41%,-14.24%,-8.21%,42.45%,58.14%,97.97%,135.38%,405.58%,224.34%,4.99%,5.72%,2.09M,0.46,27.28,-2.29%,"962,995"
AADFI,-0.76%,-0.96%,-1.71%,-2.06%,-2.23%,-1.31%,-1.19%,-14.22%,-,0.50%,0.54%,14.66K,7.13,8.37,-0.35%,"104,524"
AADGM,-15.25%,-31.61%,-68.01%,-46.38%,-55.10%,-72.37%,-95.60%,-95.58%,-,14.45%,10.01%,104.06K,0.49,0.47,5.66%,"51,285"
AADI,-1.08%,-13.19%,3.05%,30.80%,42.60%,64.22%,101.46%,138.69%,540.28%,2.86%,3.46%,4.66M,0.68,386.73,1.02%,"3,176,119"
AADIL,-0.74%,-0.37%,69.81%,-50.07%,-50.91%,-77.05%,-98.38%,-99.82%,-,5.42%,7.26%,466.20K,0.04,2.70,-1.46%,"18,473"
AADIU,-2.71%,-27.14%,-,-,-22.95%,-,-,-,-,3.93%,4.42%,5.30K,0.41,11.78,1.30%,"2,185"
AADIV,1.26%,-0.12%,4.14%,4.55%,6.22%,6.58%,40.22%,14.70%,-,0.65%,0.60%,5.37K,0.82,19.26,-0.25%,"4,415"
AADM,6.10%,14.46%,25.05%,32.54%,51.89%,57.59%,6.31%,52.10%,99.73%,2.03%,2.27%,3.70M,1.00,87.32,1.30%,"3,702,087"
AADMA,-3.46%,-2.22%,-22.26%,-52.36%,-54.06%,-50.85%,119.37%,430.38%,25.07%,3.12%,3.38%,4.59M,0.43,8.38,-2.44%,"1,986,378"
AADME,-0.64%,-0.07%,5.08%,8.63%,8.38%,14.29%,50.54%,36.87%,112.17%,0.52%,0.63%,14.43K,0.58,55.61,0.20%,"8,388"
AADNT,3.61%,0.29%,-5.62%,-2.87%,7.72%,-7.27%,-50.83%,-48.43%,-,3.62%,4.30%,1.01M,0.93,20.65,3.66%,"938,229"
AADP,-1.76%,13.29%,19.84%,-4.70%,-5.49%,-19.76%,2.28%,19.59%,154.74%,2.84%,2.53%,2.86M,0.70,243.12,-1.26%,"2,011,513"
AADPT,-4.15%,26.37%,54.47%,22.83%,35.16%,108.45%,171.66%,-41.79%,-,6.96%,6.12%,2.65M,0.89,21.95,-2.79%,"2,355,574"
AADPV,2.82%,-4.16%,9.89%,3.70%,9.04%,17.47%,83.83%,-,-,1.55%,1.36%,10.75K,0.53,46.71,0.47%,"5,739"
