Ticker,PerfWeek,PerfMonth,PerfQuart,PerfHalf,PerfYTD,PerfYear,Perf3Y,Perf5Y,Perf10Y,VolatilityW,VolatilityM,AvgVolume,RelVolume,Price,Change,Volume
A,-3.00%,10.35%,13.08%,-7.47%,-6.91%,9.08%,6.07%,-13.97%,171.36%,2.47%,2.92%,2.23M,0.72,126.67,0.14%,"1,605,019"
AA,-14.15%,-16.89%,-1.78%,14.32%,3.65%,91.85%,67.72%,57.19%,-,3.54%,5.01%,5.03M,1.31,55.08,-5.60%,"6,568,350"
AAA,0.30%,0.18%,0.30%,0.00%,0.00%,-0.06%,1.48%,-0.01%,-,0.33%,0.37%,11.50K,0.04,25.00,-0.07%,494
AAAA,-1.95%,-0.07%,12.10%,10.46%,10.09%,-,-,-,-,0.52%,0.61%,4.09K,1.09,30.10,-1.62%,"4,446"
AAAC,0.07%,-0.10%,0.20%,0.17%,0.05%,-,-,-,-,0.00%,0.00%,0.03K,0.47,20.07,-0.02%,15
AAAD,-0.04%,-,-,-,0.25%,-,-,-,-,0.04%,-,0.38K,0.05,50.06,0.09%,18
AAAP,-,-,-,-,-,-,-,-,-,-,-,-,-,25.09,-,"1,025,112"
AAAU,-4.88%,-9.49%,-6.57%,-5.22%,-4.75%,21.51%,113.04%,129.63%,-,1.64%,1.63%,2.12M,0.63,40.53,-1.86%,"1,326,133"
AACB,-0.10%,0.57%,1.65%,1.94%,1.94%,3.14%,-,-,-,0.19%,0.23%,26.28K,0.96,10.50,0.00%,"25,112"
AACG,3.95%,-8.70%,7.97%,27.28%,32.85%,34.60%,-22.80%,-64.65%,97.56%,8.19%,7.80%,12.90K,0.22,1.05,-1.88%,"2,849"
AACI,0.20%,0.30%,-,-,1.11%,-,-,-,-,0.08%,0.10%,36.12K,0.00,9.98,0.00%,2
AACO,-0.10%,-0.40%,-,-,-0.50%,-,-,-,-,0.00%,0.10%,22.81K,0.13,9.90,0.10%,"3,047"
AACP,-0.30%,-,-,-,0.00%,-,-,-,-,0.14%,-,405.66K,0.08,9.95,-0.30%,"33,604"
AADR,-2.97%,-5.12%,1.14%,-3.64%,-5.22%,7.72%,67.20%,23.79%,107.29%,1.53%,1.28%,2.67K,0.67,81.75,-1.63%,"1,799"
